arxiv_id	source_family_key	submitted_v1_utc	submitted_v1_asia_shanghai	title	abstract	categories	screening_route	prior_weekly_trace	semantic_screen_status	semantic_decision_kind	stable_node_id	family_specific_reason
2505.01868	arxiv:2505.01868	2025-05-03T17:17:05Z	2025-05-04T01:17:05+08:00	Positional Attention for Efficient BERT-Based Named Entity Recognition	This paper presents a framework for Named Entity Recognition (NER) leveraging the Bidirectional Encoder Representations from Transformers (BERT) model in natural language processing (NLP). NER is a fundamental task in NLP with broad applicability across downstream applications. While BERT has established itself as a state-of-the-art model for entity recognition, fine-tuning it from scratch for each new application is computationally expensive and time-consuming. To address this, we propose a cost-efficient approach that integrates positional attention mechanisms into the entity recognition process and enables effective customization using pre-trained parameters. The framework is evaluated on a Kaggle dataset derived from the Groningen Meaning Bank corpus and achieves strong performance with fewer training epochs. This work contributes to the field by offering a practical solution for reducing the training cost of BERT-based NER systems while maintaining high accuracy.	cs.CL	core_daily_full_semantic_screen	False	complete	pre_denominator_closed	—	Pre-denominator closure：Positional Attention for Efficient BERT-Based Named Entity Recognition 的公开摘要主要回答“This paper presents a framework for Named Entity Recognition (NER) leveraging the Bidirectional Encoder Representations from Transformers (BERT) model in natural language proces...”；它没有改变 AI-System 的长期 state/data/control ownership、training/inference/platform contract，也未修正 Books 已有设计结论，故完成 identity/date/topic closure 后不进入评分分母。
2505.01869	arxiv:2505.01869	2025-05-03T17:20:24Z	2025-05-04T01:20:24+08:00	Visual enhancement and 3D representation for underwater scenes: a review	Underwater visual enhancement (UVE) and underwater 3D reconstruction pose significant challenges in computer vision and AI-based tasks due to complex imaging conditions in aquatic environments. Despite the development of numerous enhancement algorithms, a comprehensive and systematic review covering both UVE and underwater 3D reconstruction remains absent. To advance research in these areas, we present an in-depth review from multiple perspectives. First, we introduce the fundamental physical models, highlighting the peculiarities that challenge conventional techniques. We survey advanced methods for visual enhancement and 3D reconstruction specifically designed for underwater scenarios. The paper assesses various approaches from non-learning methods to advanced data-driven techniques, including Neural Radiance Fields and 3D Gaussian Splatting, discussing their effectiveness in handling underwater distortions. Finally, we conduct both quantitative and qualitative evaluations of state-of-the-art UVE and underwater 3D reconstruction algorithms across multiple benchmark datasets. Finally, we highlight key research directions for future advancements in underwater vision.	cs.CV	keyword_daily_full_semantic_screen	False	complete	pre_denominator_closed	—	Pre-denominator closure：Visual enhancement and 3D representation for underwater scenes: a review 的公开摘要主要回答“Underwater visual enhancement (UVE) and underwater 3D reconstruction pose significant challenges in computer vision and AI-based tasks due to complex imaging conditions in aquat...”；它没有改变 AI-System 的长期 state/data/control ownership、training/inference/platform contract，也未修正 Books 已有设计结论，故完成 identity/date/topic closure 后不进入评分分母。
2505.01873	arxiv:2505.01873	2025-05-03T17:34:46Z	2025-05-04T01:34:46+08:00	An Approach for Handling Missing Attribute Values in Attribute-Based Access Control Policy Mining	Attribute-Based Access Control (ABAC) enables highly expressive and flexible access decisions by considering a wide range of contextual attributes. ABAC policies use logical expressions that combine these attributes, allowing for precise and context-aware control. Algorithms that mine ABAC policies from legacy access control systems can significantly reduce the costs associated with migrating to ABAC. However, a major challenge in this process is handling incomplete entity information, where some attribute values are missing. This paper introduces an approach that enhances the policy mining process by predicting or inferring missing attribute values. This is accomplished by employing a contextual clustering technique that groups entities according to their known attributes, which are then used to analyze and refine authorization decisions. By effectively managing incomplete data, our approach provides security administrators with a valuable tool to improve their attribute data and ensure a smoother, more efficient transition to ABAC.	cs.CR	keyword_daily_full_semantic_screen	False	complete	pre_denominator_closed	—	Pre-denominator closure：An Approach for Handling Missing Attribute Values in Attribute-Based Access Control Policy Mining 的公开摘要主要回答“Attribute-Based Access Control (ABAC) enables highly expressive and flexible access decisions by considering a wide range of contextual attributes.”；它没有改变 AI-System 的长期 state/data/control ownership、training/inference/platform contract，也未修正 Books 已有设计结论，故完成 identity/date/topic closure 后不进入评分分母。
2505.01874	arxiv:2505.01874	2025-05-03T17:35:47Z	2025-05-04T01:35:47+08:00	Towards Trustworthy Federated Learning with Untrusted Participants	Resilience against malicious participants and data privacy are essential for trustworthy federated learning, yet achieving both with good utility typically requires the strong assumption of a trusted central server. This paper shows that a significantly weaker assumption suffices: each pair of participants shares a randomness seed unknown to others. In a setting where malicious participants may collude with an untrusted server, we propose CafCor, an algorithm that integrates robust gradient aggregation with correlated noise injection, using shared randomness between participants. We prove that CafCor achieves strong privacy-utility trade-offs, significantly outperforming local differential privacy (DP) methods, which do not make any trust assumption, while approaching central DP utility, where the server is fully trusted. Empirical results on standard benchmarks validate CafCor's practicality, showing that privacy and robustness can coexist in distributed systems without sacrificing utility or trusting the server.	cs.CR;cs.DC;cs.LG	core_daily_full_semantic_screen	False	complete	retained_candidate	PLATFORM-SECURITY	Retained：把 federated trust boundary 从 trusted central server 改为 worker-pair shared randomness：noise ownership 分散到 worker pairs，server 只聚合取消后的统计量，同时 robust aggregation 处理恶意更新。 Evidence boundary：privacy/utility 与 robustness 结论依赖 SecLDP、corruption upper bound、seed secrecy 和披露的优化假设；MNIST/Fashion-MNIST 不证明大模型训练、掉线或密钥生命周期下同样成立。
2505.01877	arxiv:2505.01877	2025-05-03T17:42:49Z	2025-05-04T01:42:49+08:00	Humans can learn to detect AI-generated texts, or at least learn when they can't	This study investigates whether individuals can learn to accurately discriminate between human-written and AI-produced texts when provided with immediate feedback, and if they can use this feedback to recalibrate their self-perceived competence. We also explore the specific criteria individuals rely upon when making these decisions, focusing on textual style and perceived readability. We used GPT-4o to generate several hundred texts across various genres and text types comparable to Koditex, a multi-register corpus of human-written texts. We then presented randomized text pairs to 254 Czech native speakers who identified which text was human-written and which was AI-generated. Participants were randomly assigned to two conditions: one receiving immediate feedback after each trial, the other receiving no feedback until experiment completion. We recorded accuracy in identification, confidence levels, response times, and judgments about text readability along with demographic data and participants' engagement with AI technologies prior to the experiment. Participants receiving immediate feedback showed significant improvement in accuracy and confidence calibration. Participants initially held incorrect assumptions about AI-generated text features, including expectations about stylistic rigidity and readability. Notably, without feedback, participants made the most errors precisely when feeling most confident -- an issue largely resolved among the feedback group. The ability to differentiate between human and AI-generated texts can be effectively learned through targeted training with explicit feedback, which helps correct misconceptions about AI stylistic features and readability, as well as potential other variables that were not explored, while facilitating more accurate self-assessment. This finding might be particularly important in educational contexts.	cs.AI;cs.CL	core_daily_full_semantic_screen	False	complete	pre_denominator_closed	—	Pre-denominator closure：Humans can learn to detect AI-generated texts, or at least learn when they can't 的公开摘要主要回答“This study investigates whether individuals can learn to accurately discriminate between human-written and AI-produced texts when provided with immediate feedback, and if they c...”；它没有改变 AI-System 的长期 state/data/control ownership、training/inference/platform contract，也未修正 Books 已有设计结论，故完成 identity/date/topic closure 后不进入评分分母。
2505.01880	arxiv:2505.01880	2025-05-03T17:57:57Z	2025-05-04T01:57:57+08:00	Weakly-supervised Audio Temporal Forgery Localization via Progressive Audio-language Co-learning Network	Audio temporal forgery localization (ATFL) aims to find the precise forgery regions of the partial spoof audio that is purposefully modified. Existing ATFL methods rely on training efficient networks using fine-grained annotations, which are obtained costly and challenging in real-world scenarios. To meet this challenge, in this paper, we propose a progressive audio-language co-learning network (LOCO) that adopts co-learning and self-supervision manners to prompt localization performance under weak supervision scenarios. Specifically, an audio-language co-learning module is first designed to capture forgery consensus features by aligning semantics from temporal and global perspectives. In this module, forgery-aware prompts are constructed by using utterance-level annotations together with learnable prompts, which can incorporate semantic priors into temporal content features dynamically. In addition, a forgery localization module is applied to produce forgery proposals based on fused forgery-class activation sequences. Finally, a progressive refinement strategy is introduced to generate pseudo frame-level labels and leverage supervised semantic contrastive learning to amplify the semantic distinction between real and fake content, thereby continuously optimizing forgery-aware features. Extensive experiments show that the proposed LOCO achieves SOTA performance on three public benchmarks.	cs.CV;cs.MM;cs.SD;eess.AS	keyword_daily_full_semantic_screen	False	complete	pre_denominator_closed	—	Pre-denominator closure：Weakly-supervised Audio Temporal Forgery Localization via Progressive Audio-language Co-learning Network 的公开摘要主要回答“Audio temporal forgery localization (ATFL) aims to find the precise forgery regions of the partial spoof audio that is purposefully modified.”；它没有改变 AI-System 的长期 state/data/control ownership、training/inference/platform contract，也未修正 Books 已有设计结论，故完成 identity/date/topic closure 后不进入评分分母。
2505.01881	arxiv:2505.01881	2025-05-03T17:59:26Z	2025-05-04T01:59:26+08:00	PhysNav-DG: A Novel Adaptive Framework for Robust VLM-Sensor Fusion in Navigation Applications	Robust navigation in diverse environments and domains requires both accurate state estimation and transparent decision making. We present PhysNav-DG, a novel framework that integrates classical sensor fusion with the semantic power of vision-language models. Our dual-branch architecture predicts navigation actions from multi-sensor inputs while simultaneously generating detailed chain-of-thought explanations. A modified Adaptive Kalman Filter dynamically adjusts its noise parameters based on environmental context. It leverages several streams of raw sensor data along with semantic insights from models such as LLaMA 3.2 11B and BLIP-2. To evaluate our approach, we introduce the MD-NEX Benchmark, a novel multi-domain dataset that unifies indoor navigation, autonomous driving, and social navigation tasks with ground-truth actions and human-validated explanations. Extensive experiments and ablations show that PhysNav-DG improves navigation success rates by over 20% and achieves high efficiency, with explanations that are both highly grounded and clear. This work connects high-level semantic reasoning and geometric planning for safer and more trustworthy autonomous systems.	cs.AI;cs.CV;cs.LG;cs.MM;cs.RO	core_daily_full_semantic_screen	False	complete	pre_denominator_closed	—	Pre-denominator closure：PhysNav-DG: A Novel Adaptive Framework for Robust VLM-Sensor Fusion in Navigation Applications 的公开摘要主要回答“Robust navigation in diverse environments and domains requires both accurate state estimation and transparent decision making.”；它没有改变 AI-System 的长期 state/data/control ownership、training/inference/platform contract，也未修正 Books 已有设计结论，故完成 identity/date/topic closure 后不进入评分分母。
2505.01882	arxiv:2505.01882	2025-05-03T18:02:19Z	2025-05-04T02:02:19+08:00	CMAWRNet: Multiple Adverse Weather Removal via a Unified Quaternion Neural Architecture	Images used in real-world applications such as image or video retrieval, outdoor surveillance, and autonomous driving suffer from poor weather conditions. When designing robust computer vision systems, removing adverse weather such as haze, rain, and snow is a significant problem. Recently, deep-learning methods offered a solution for a single type of degradation. Current state-of-the-art universal methods struggle with combinations of degradations, such as haze and rain-streak. Few algorithms have been developed that perform well when presented with images containing multiple adverse weather conditions. This work focuses on developing an efficient solution for multiple adverse weather removal using a unified quaternion neural architecture called CMAWRNet. It is based on a novel texture-structure decomposition block, a novel lightweight encoder-decoder quaternion transformer architecture, and an attentive fusion block with low-light correction. We also introduce a quaternion similarity loss function to preserve color information better. The quantitative and qualitative evaluation of the current state-of-the-art benchmarking datasets and real-world images shows the performance advantages of the proposed CMAWRNet compared to other state-of-the-art weather removal approaches dealing with multiple weather artifacts. Extensive computer simulations validate that CMAWRNet improves the performance of downstream applications such as object detection. This is the first time the decomposition approach has been applied to the universal weather removal task.	cs.CV	keyword_daily_full_semantic_screen	False	complete	pre_denominator_closed	—	Pre-denominator closure：CMAWRNet: Multiple Adverse Weather Removal via a Unified Quaternion Neural Architecture 的公开摘要主要回答“Images used in real-world applications such as image or video retrieval, outdoor surveillance, and autonomous driving suffer from poor weather conditions.”；它没有改变 AI-System 的长期 state/data/control ownership、training/inference/platform contract，也未修正 Books 已有设计结论，故完成 identity/date/topic closure 后不进入评分分母。
2505.01883	arxiv:2505.01883	2025-05-03T18:04:57Z	2025-05-04T02:04:57+08:00	Automated Sentiment Classification and Topic Discovery in Large-Scale Social Media Streams	We present a framework for large-scale sentiment and topic analysis of Twitter discourse. Our pipeline begins with targeted data collection using conflict-specific keywords, followed by automated sentiment labeling via multiple pre-trained models to improve annotation robustness. We examine the relationship between sentiment and contextual features such as timestamp, geolocation, and lexical content. To identify latent themes, we apply Latent Dirichlet Allocation (LDA) on partitioned subsets grouped by sentiment and metadata attributes. Finally, we develop an interactive visualization interface to support exploration of sentiment trends and topic distributions across time and regions. This work contributes a scalable methodology for social media analysis in dynamic geopolitical contexts.	cs.CL	core_daily_full_semantic_screen	False	complete	pre_denominator_closed	—	Pre-denominator closure：Automated Sentiment Classification and Topic Discovery in Large-Scale Social Media Streams 的公开摘要主要回答“We present a framework for large-scale sentiment and topic analysis of Twitter discourse.”；它没有改变 AI-System 的长期 state/data/control ownership、training/inference/platform contract，也未修正 Books 已有设计结论，故完成 identity/date/topic closure 后不进入评分分母。
2505.03827	arxiv:2505.03827	2025-05-03T18:12:36Z	2025-05-04T02:12:36+08:00	MISE: Meta-knowledge Inheritance for Social Media-Based Stressor Estimation	Stress haunts people in modern society, which may cause severe health issues if left unattended. With social media becoming an integral part of daily life, leveraging social media to detect stress has gained increasing attention. While the majority of the work focuses on classifying stress states and stress categories, this study introduce a new task aimed at estimating more specific stressors (like exam, writing paper, etc.) through users' posts on social media. Unfortunately, the diversity of stressors with many different classes but a few examples per class, combined with the consistent arising of new stressors over time, hinders the machine understanding of stressors. To this end, we cast the stressor estimation problem within a practical scenario few-shot learning setting, and propose a novel meta-learning based stressor estimation framework that is enhanced by a meta-knowledge inheritance mechanism. This model can not only learn generic stressor context through meta-learning, but also has a good generalization ability to estimate new stressors with little labeled data. A fundamental breakthrough in our approach lies in the inclusion of the meta-knowledge inheritance mechanism, which equips our model with the ability to prevent catastrophic forgetting when adapting to new stressors. The experimental results show that our model achieves state-of-the-art performance compared with the baselines. Additionally, we construct a social media-based stressor estimation dataset that can help train artificial intelligence models to facilitate human well-being. The dataset is now public at \href{https://www.kaggle.com/datasets/xinwangcs/stressor-cause-of-mental-health-problem-dataset}{\underline{Kaggle}} and \href{https://huggingface.co/datasets/XinWangcs/Stressor}{\underline{Hugging Face}}.	cs.AI;cs.LG	core_daily_full_semantic_screen	False	complete	pre_denominator_closed	—	Pre-denominator closure：MISE: Meta-knowledge Inheritance for Social Media-Based Stressor Estimation 的公开摘要主要回答“Stress haunts people in modern society, which may cause severe health issues if left unattended.”；它没有改变 AI-System 的长期 state/data/control ownership、training/inference/platform contract，也未修正 Books 已有设计结论，故完成 identity/date/topic closure 后不进入评分分母。
2505.01884	arxiv:2505.01884	2025-05-03T18:18:59Z	2025-05-04T02:18:59+08:00	Adversarial Robustness of Deep Learning Models for Inland Water Body Segmentation from SAR Images	Inland water body segmentation from Synthetic Aperture Radar (SAR) images is an important task needed for several applications, such as flood mapping. While SAR sensors capture data in all-weather conditions as high-resolution images, differentiating water and water-like surfaces from SAR images is not straightforward. Inland water bodies, such as large river basins, have complex geometry, which adds to the challenge of segmentation. U-Net is a widely used deep learning model for land-water segmentation of SAR images. In practice, manual annotation is often used to generate the corresponding water masks as ground truth. Manual annotation of the images is prone to label noise owing to data poisoning attacks, especially due to complex geometry. In this work, we simulate manual errors in the form of adversarial attacks on the U-Net model and study the robustness of the model to human errors in annotation. Our results indicate that U-Net can tolerate a certain level of corruption before its performance drops significantly. This finding highlights the crucial role that the quality of manual annotations plays in determining the effectiveness of the segmentation model. The code and the new dataset, along with adversarial examples for robust training, are publicly available. (GitHub link - https://github.com/GVCL/IWSeg-SAR-Poison.git)	cs.AI;cs.CV;cs.LG;eess.IV	core_daily_full_semantic_screen	False	complete	pre_denominator_closed	—	Pre-denominator closure：Adversarial Robustness of Deep Learning Models for Inland Water Body Segmentation from SAR Images 的公开摘要主要回答“Inland water body segmentation from Synthetic Aperture Radar (SAR) images is an important task needed for several applications, such as flood mapping.”；它没有改变 AI-System 的长期 state/data/control ownership、training/inference/platform contract，也未修正 Books 已有设计结论，故完成 identity/date/topic closure 后不进入评分分母。
2505.01888	arxiv:2505.01888	2025-05-03T18:40:39Z	2025-05-04T02:40:39+08:00	Rethinking Score Distilling Sampling for 3D Editing and Generation	Score Distillation Sampling (SDS) has emerged as a prominent method for text-to-3D generation by leveraging the strengths of 2D diffusion models. However, SDS is limited to generation tasks and lacks the capability to edit existing 3D assets. Conversely, variants of SDS that introduce editing capabilities often can not generate new 3D assets effectively. In this work, we observe that the processes of generation and editing within SDS and its variants have unified underlying gradient terms. Building on this insight, we propose Unified Distillation Sampling (UDS), a method that seamlessly integrates both the generation and editing of 3D assets. Essentially, UDS refines the gradient terms used in vanilla SDS methods, unifying them to support both tasks. Extensive experiments demonstrate that UDS not only outperforms baseline methods in generating 3D assets with richer details but also excels in editing tasks, thereby bridging the gap between 3D generation and editing. The code is available on: https://github.com/xingy038/UDS.	cs.CV	keyword_daily_full_semantic_screen	False	complete	pre_denominator_closed	—	Pre-denominator closure：Rethinking Score Distilling Sampling for 3D Editing and Generation 的公开摘要主要回答“Score Distillation Sampling (SDS) has emerged as a prominent method for text-to-3D generation by leveraging the strengths of 2D diffusion models.”；它没有改变 AI-System 的长期 state/data/control ownership、training/inference/platform contract，也未修正 Books 已有设计结论，故完成 identity/date/topic closure 后不进入评分分母。
2505.01892	arxiv:2505.01892	2025-05-03T18:54:30Z	2025-05-04T02:54:30+08:00	DiTOX: Fault Detection and Localization in the ONNX Optimizer	The ONNX Optimizer, part of the official ONNX repository and widely adopted for graph-level model optimizations, is used by default to optimize ONNX models. Despite its popularity, its ability to preserve model correctness has not been systematically evaluated. We present DiTOX, an automated framework for comprehensively assessing the correctness of the ONNX Optimizer using differential testing, fault localization, and evaluation techniques that generalize to other compiler optimizers. DiTOX applies optimization passes to a corpus of ONNX models, executes both original and optimized versions on user-defined inputs, and detects discrepancies in behavior or optimizer failures. When divergences are observed, DiTOX isolates the responsible optimization pass through iterative, fine-grained analysis. We evaluated DiTOX on 130 models from the ONNX Model Hub spanning vision and language tasks. We found that 9.2% of model instances crashed the optimizer or produced invalid models under default settings. Moreover, output discrepancies occurred in 30% of classification models and 16.6% of object detection and segmentation models, while text-based models were largely robust. Overall, DiTOX uncovered 15 issues -- 14 previously unknown -- affecting 9 of the 47 optimization passes as well as the optimizer infrastructure. All issues were reported to the ONNX Optimizer developers. Our results demonstrate that DiTOX provides a simple and effective approach for validating AI model optimizers and is readily extensible beyond ONNX.	cs.AI;cs.LG;cs.SE;eess.SY	core_daily_full_semantic_screen	False	complete	retained_candidate	PLATFORM-EVALUATION-SYSTEM	Retained：将编译优化正确性从“优化后能加载”提升为 original/optimized differential oracle，并逐 pass 重放以定位破坏语义的 transformation；模型 artifact、input generator、tolerance 与 pass sequence 共同构成 evaluation contract。 Evidence boundary：130 个 ONNX Hub 模型与 47 个 passes 支持 ONNX Optimizer 缺陷发现，不证明任意 compiler、动态 shape、数值精度或生产输入分布都被覆盖。
2505.01893	arxiv:2505.01893	2025-05-03T19:02:30Z	2025-05-04T03:02:30+08:00	DriveNetBench: An Affordable and Configurable Single-Camera Benchmarking System for Autonomous Driving Networks	Validating autonomous driving neural networks often demands expensive equipment and complex setups, limiting accessibility for researchers and educators. We introduce DriveNetBench, an affordable and configurable benchmarking system designed to evaluate autonomous driving networks using a single-camera setup. Leveraging low-cost, off-the-shelf hardware, and a flexible software stack, DriveNetBench enables easy integration of various driving models, such as object detection and lane following, while ensuring standardized evaluation in real-world scenarios. Our system replicates common driving conditions and provides consistent, repeatable metrics for comparing network performance. Through preliminary experiments with representative vision models, we illustrate how DriveNetBench effectively measures inference speed and accuracy within a controlled test environment. The key contributions of this work include its affordability, its replicability through open-source software, and its seamless integration into existing workflows, making autonomous vehicle research more accessible.	cs.RO;eess.IV	keyword_daily_full_semantic_screen	False	complete	pre_denominator_closed	—	Pre-denominator closure：DriveNetBench: An Affordable and Configurable Single-Camera Benchmarking System for Autonomous Driving Networks 的公开摘要主要回答“Validating autonomous driving neural networks often demands expensive equipment and complex setups, limiting accessibility for researchers and educators.”；它没有改变 AI-System 的长期 state/data/control ownership、training/inference/platform contract，也未修正 Books 已有设计结论，故完成 identity/date/topic closure 后不进入评分分母。
2505.01894	arxiv:2505.01894	2025-05-03T19:08:00Z	2025-05-04T03:08:00+08:00	Certus: A domain specific language for confidence assessment in assurance cases	Assurance cases (ACs) are prepared to argue that a system has satisfied critical quality attributes. Many methods exist to assess confidence in ACs, including quantitative methods that represent confidence numerically. While quantitative methods are attractive in principle, existing methods suffer from issues related to interpretation, subjectivity, scalability, dialectic reasoning, and trustworthiness, which have limited their adoption. This paper introduces Certus, a domain specific language for quantitative confidence assessment. In Certus, users describe their confidence with fuzzy sets, which allow them to represent their judgment using vague, but linguistically meaningful terminology. Certus includes syntax to specify confidence propagation using expressions that can be easily inspected by users. To demonstrate the concept of the language, Certus is applied to a worked example from the automotive domain.	cs.PL;cs.SE;eess.SY	keyword_daily_full_semantic_screen	False	complete	pre_denominator_closed	—	Pre-denominator closure：Certus: A domain specific language for confidence assessment in assurance cases 的公开摘要主要回答“Assurance cases (ACs) are prepared to argue that a system has satisfied critical quality attributes.”；它没有改变 AI-System 的长期 state/data/control ownership、training/inference/platform contract，也未修正 Books 已有设计结论，故完成 identity/date/topic closure 后不进入评分分母。
2505.01900	arxiv:2505.01900	2025-05-03T19:14:24Z	2025-05-04T03:14:24+08:00	CAMOUFLAGE: Exploiting Misinformation Detection Systems Through LLM-driven Adversarial Claim Transformation	Automated evidence-based misinformation detection systems, which evaluate the veracity of short claims against evidence, lack comprehensive analysis of their adversarial vulnerabilities. Existing black-box text-based adversarial attacks are ill-suited for evidence-based misinformation detection systems, as these attacks primarily focus on token-level substitutions involving gradient or logit-based optimization strategies, which are incapable of fooling the multi-component nature of these detection systems. These systems incorporate both retrieval and claim-evidence comparison modules, which requires attacks to break the retrieval of evidence and/or the comparison module so that it draws incorrect inferences. We present CAMOUFLAGE, an iterative, LLM-driven approach that employs a two-agent system, a Prompt Optimization Agent and an Attacker Agent, to create adversarial claim rewritings that manipulate evidence retrieval and mislead claim-evidence comparison, effectively bypassing the system without altering the meaning of the claim. The Attacker Agent produces semantically equivalent rewrites that attempt to mislead detectors, while the Prompt Optimization Agent analyzes failed attack attempts and refines the prompt of the Attacker to guide subsequent rewrites. This enables larger structural and stylistic transformations of the text rather than token-level substitutions, adapting the magnitude of changes based on previous outcomes. Unlike existing approaches, CAMOUFLAGE optimizes its attack solely based on binary model decisions to guide its rewriting process, eliminating the need for classifier logits or extensive querying. We evaluate CAMOUFLAGE on four systems, including two recent academic systems and two real-world APIs, with an average attack success rate of 46.92\% while preserving textual coherence and semantic equivalence to the original claims.	cs.CL	core_daily_full_semantic_screen	False	complete	retained_candidate	PLATFORM-SECURITY	Retained：把 evidence-based verifier 的 threat model 从单一 classifier perturbation 扩展到 retrieval 与 claim-evidence comparison 的组合攻击面；binary feedback 足以驱动 prompt-optimization/attacker loop。 Evidence boundary：46.92% 平均 ASR 仅绑定四个 victim systems、十次 query budget 与作者的 semantic/coherence checks；不证明所有 RAG verifier 都同样脆弱，简单化防御也不是通用安全保证。
2505.01901	arxiv:2505.01901	2025-05-03T19:16:23Z	2025-05-04T03:16:23+08:00	Are Programming Paradigms Paradigms? A Critical Examination of Floyd's Appropriation of Kuhn's Philosophy	This paper examines the philosophical relationship between Thomas Kuhn's concept of scientific paradigms and the programming paradigm concept in computing that was introduced by Floyd in his 1978 Turing Award lecture. Through critical analysis of both Kuhn's original framework and its application in computing, we argue that the contemporary usage of `programming paradigms' represents a significant departure from Kuhn's philosophical concept. We demonstrate that while Floyd explicitly attributed this term to Kuhn's work, his usage fundamentally altered the concept's meaning. We argue that this divergence necessitates a critical reassessment of the term's usage in computing discourse.	cs.PL	keyword_daily_full_semantic_screen	False	complete	pre_denominator_closed	—	Pre-denominator closure：Are Programming Paradigms Paradigms? A Critical Examination of Floyd's Appropriation of Kuhn's Philosophy 的公开摘要主要回答“This paper examines the philosophical relationship between Thomas Kuhn's concept of scientific paradigms and the programming paradigm concept in computing that was introduced by...”；它没有改变 AI-System 的长期 state/data/control ownership、training/inference/platform contract，也未修正 Books 已有设计结论，故完成 identity/date/topic closure 后不进入评分分母。
2505.01902	arxiv:2505.01902	2025-05-03T19:17:20Z	2025-05-04T03:17:20+08:00	From Players to Champions: A Generalizable Machine Learning Approach for Match Outcome Prediction with Insights from the FIFA World Cup	Accurate prediction of FIFA World Cup match outcomes holds significant value for analysts, coaches, bettors, and fans. This paper presents a machine learning framework specifically designed to forecast match winners in FIFA World Cup. By integrating both team-level historical data and player-specific performance metrics such as goals, assists, passing accuracy, and tackles, we capture nuanced interactions often overlooked by traditional aggregate models. Our methodology processes multi-year data to create year-specific team profiles that account for evolving rosters and player development. We employ classification techniques complemented by dimensionality reduction and hyperparameter optimization, to yield robust predictive models. Experimental results on data from the FIFA 2022 World Cup demonstrate our approach's superior accuracy compared to baseline method. Our findings highlight the importance of incorporating individual player attributes and team-level composition to enhance predictive performance, offering new insights into player synergy, strategic match-ups, and tournament progression scenarios. This work underscores the transformative potential of rich, player-centric data in sports analytics, setting a foundation for future exploration of advanced learning architectures such as graph neural networks to model complex team interactions.	cs.LG	core_daily_full_semantic_screen	False	complete	pre_denominator_closed	—	Pre-denominator closure：From Players to Champions: A Generalizable Machine Learning Approach for Match Outcome Prediction with Insights from the FIFA World Cup 的公开摘要主要回答“Accurate prediction of FIFA World Cup match outcomes holds significant value for analysts, coaches, bettors, and fans.”；它没有改变 AI-System 的长期 state/data/control ownership、training/inference/platform contract，也未修正 Books 已有设计结论，故完成 identity/date/topic closure 后不进入评分分母。
2505.01903	arxiv:2505.01903	2025-05-03T19:18:06Z	2025-05-04T03:18:06+08:00	LookAlike: Consistent Distractor Generation in Math MCQs	Large language models (LLMs) are increasingly used to generate distractors for multiple-choice questions (MCQs), especially in domains like math education. However, existing approaches are limited in ensuring that the generated distractors are consistent with common student errors. We propose LookAlike, a method that improves error-distractor consistency via preference optimization. Our two main innovations are: (a) mining synthetic preference pairs from model inconsistencies, and (b) alternating supervised fine-tuning (SFT) with Direct Preference Optimization (DPO) to stabilize training. Unlike prior work that relies on heuristics or manually annotated preference data, LookAlike uses its own generation inconsistencies as dispreferred samples, thus enabling scalable and stable training. Evaluated on a real-world dataset of 1,400+ math MCQs, LookAlike achieves 51.6% accuracy in distractor generation and 57.2% in error generation under LLM-as-a-judge evaluation, outperforming an existing state-of-the-art method (45.6% / 47.7%). These improvements highlight the effectiveness of preference-based regularization and inconsistency mining for generating consistent math MCQ distractors at scale.	cs.AI;cs.LG	core_daily_full_semantic_screen	False	complete	pre_denominator_closed	—	Pre-denominator closure：LookAlike: Consistent Distractor Generation in Math MCQs 的公开摘要主要回答“Large language models (LLMs) are increasingly used to generate distractors for multiple-choice questions (MCQs), especially in domains like math education.”；它没有改变 AI-System 的长期 state/data/control ownership、training/inference/platform contract，也未修正 Books 已有设计结论，故完成 identity/date/topic closure 后不进入评分分母。
2505.01907	arxiv:2505.01907	2025-05-03T19:24:40Z	2025-05-04T03:24:40+08:00	A Generalised and Adaptable Reinforcement Learning Stopping Method	This paper presents a Technology Assisted Review (TAR) stopping approach based on Reinforcement Learning (RL). Previous such approaches offered limited control over stopping behaviour, such as fixing the target recall and tradeoff between preferring to maximise recall or cost. These limitations are overcome by introducing a novel RL environment, GRLStop, that allows a single model to be applied to multiple target recalls, balances the recall/cost tradeoff and integrates a classifier. Experiments were carried out on six benchmark datasets (CLEF e-Health datasets 2017-9, TREC Total Recall, TREC Legal and Reuters RCV1) at multiple target recall levels. Results showed that the proposed approach to be effective compared to multiple baselines in addition to offering greater flexibility.	cs.IR	core_daily_full_semantic_screen	False	complete	pre_denominator_closed	—	Pre-denominator closure：A Generalised and Adaptable Reinforcement Learning Stopping Method 的公开摘要主要回答“This paper presents a Technology Assisted Review (TAR) stopping approach based on Reinforcement Learning (RL).”；它没有改变 AI-System 的长期 state/data/control ownership、training/inference/platform contract，也未修正 Books 已有设计结论，故完成 identity/date/topic closure 后不进入评分分母。
