arxiv_id	source_family_id	title	route	status	reason	review_status	access_status	owner	disposition
2605.10407	SF-2026-ARXIV-2605-10407	Identified-Set Geometry of Distributional Model Extraction under Top-$K$ Censored API Access	core_daily_semantic_review_required	pre_denominator_closure	`Identified-Set Geometry of Distributional Model Extraction under Top-$K$ Censored API Access`（cs.LG）研究的问题/方法是：We study the per-position distribution-recovery limits of this access model.；摘要给出的结果边界是：Top-$K$ censoring therefore limits per-position distribution recovery but does not by itself prevent capability extraction, separating fidelity from transfer in prompt-only logit distillation.。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.10408	SF-2026-ARXIV-2605-10408	VISOR: A Vision-Language Model-based Test Oracle for Testing Robots	keyword_daily_semantic_review_required	pre_denominator_closure	`VISOR: A Vision-Language Model-based Test Oracle for Testing Robots`（cs.RO,cs.SE）研究的问题/方法是：To address this, we propose VISOR, a Vision-Language Model (VLM)-based approach for automated test oracle assessment that eliminates the need of expensive human evaluations.；摘要给出的结果边界是：Traditionally, this assessment relies on task-specific symbolic oracles for task correctness and on human manual evaluation of robot behavior, which is time-consuming, subjective, and error-prone.。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.10409	SF-2026-ARXIV-2605-10409	Progressive Photorealistic Simplification	not_routed_by_keyword_contract	pre_denominator_closure	`Progressive Photorealistic Simplification`（cs.CV）研究的问题/方法是：We introduce progressive semantic image simplification, a framework that iteratively reduces scene complexity by removing and inpainting elements in a controlled manner.；摘要给出的结果边界是：More broadly, our work suggests that simplification through structured content removal can serve as a practical mechanism for guiding visual interpretation within the photorealistic domain, complementing traditional abstraction methods.。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.10410	SF-2026-ARXIV-2605-10410	Equilibrium Residuals Expose Three Regimes of Matrix-Game Strategic Reasoning in Language Models	core_daily_semantic_review_required	pre_denominator_closure	`Equilibrium Residuals Expose Three Regimes of Matrix-Game Strategic Reasoning in Language Models`（cs.LG）研究的问题/方法是：We show this gap with procedurally generated zero-sum matrix games: a model that recognizes familiar games drops to 34%, 18%, and 2% success on anonymous $2{\times}2$, $3{\times}3$, and $5{\times}5$ payoff matrices.；摘要给出的结果边界是：We show this gap with procedurally generated zero-sum matrix games: a model that recognizes familiar games drops to 34%, 18%, and 2% success on anonymous $2{\times}2$, $3{\times}3$, and $5{\times}5$ payoff matrices.。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.10414	SF-2026-ARXIV-2605-10414	Remember to Forget: Gated Adaptive Positional Encoding	core_daily_semantic_review_required	pre_denominator_closure	`Remember to Forget: Gated Adaptive Positional Encoding`（cs.LG）研究的问题/方法是：We propose GAPE (Gated Adaptive Positional Encoding), a drop-in augmentation for positional encodings that introduces a content-aware bias directly into the attention logits while preserving the rotary geometry.；摘要给出的结果边界是：We further show that GAPE can be implemented within standard scaled dot-product attention.。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.10415	SF-2026-ARXIV-2605-10415	Aligning LLM Uncertainty with Human Disagreement in Subjectivity Analysis	core_daily_semantic_review_required	pre_denominator_closure	`Aligning LLM Uncertainty with Human Disagreement in Subjectivity Analysis`（cs.CL）研究的问题/方法是：To operationalize this perspective, we propose a two-phase Disagreement Perception and Uncertainty Alignment (DPUA) framework.；摘要给出的结果边界是：Experiments on three subjectivity analysis tasks show that DPUA preserves task performance while better aligning model uncertainty with human disagreement, mitigating overconfidence on boundary samples, and improving out-of-distribution generalization.。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.10419	SF-2026-ARXIV-2605-10419	Can Language Models Analyze Data? Evaluating Large Language Models for Question Answering over Datasets	core_daily_semantic_review_required	pre_denominator_closure	`Can Language Models Analyze Data? Evaluating Large Language Models for Question Answering over Datasets`（cs.AI,cs.CL）研究的问题/方法是：The study includes both state-of-the-art LLMs and smaller language models that require fewer resources and operate at lower computational and financial cost.；摘要给出的结果边界是：The results demonstrate the strong performance of large LLMs, while highlighting the limitations of smaller, more cost-efficient models.。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.10425	SF-2026-ARXIV-2605-10425	Toward an Engineering of Science: Rebalancing Generation and Verification in the Age of AI	core_daily_semantic_review_required	pre_denominator_closure	`Toward an Engineering of Science: Rebalancing Generation and Verification in the Age of AI`（cs.AI,cs.CY）研究的问题/方法是：As one step in this direction, we propose \textbf{blueprints} as preliminary epistemic infrastructure: structured, decomposed research artifacts that represent claims, evidence, assumptions, and definitions as typed graph components.；摘要给出的结果边界是：We have instantiated the proposal in a proof-of-concept prototype.。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.10426	SF-2026-ARXIV-2605-10426	CoWorld-VLA: Thinking in a Multi-Expert World Model for Autonomous Driving	core_daily_semantic_review_required	pre_denominator_closure	`CoWorld-VLA: Thinking in a Multi-Expert World Model for Autonomous Driving`（cs.AI,cs.CV）研究的问题/方法是：In this paper, we propose CoWorld-VLA, a multi-expert world reasoning framework for autonomous driving, where world representations serve as explicit conditions to guide action planning.；摘要给出的结果边界是：Experiments on NAVSIM v1 &amp; v2 demonstrate future-scene modeling capability and strong planning performance, including collision avoidance and trajectory accuracy.。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.10429	SF-2026-ARXIV-2605-10429	Physical probes expose and alleviate chemical-environment collapse in molecular representations	core_daily_semantic_review_required	pre_denominator_closure	`Physical probes expose and alleviate chemical-environment collapse in molecular representations`（cs.AI,physics.chem-ph）研究的问题/方法是：To alleviate this bottleneck, we develop CLAIM (Contrastive Learning for Atom-to-molecule Inference of Molecular NMR), a framework that aligns efficient topological molecular inputs with atom-resolved NMR observables.；摘要给出的结果边界是：These results establish physically grounded spectral alignment as an effective strategy for alleviating chemical-environment collapse and for guiding experimentally grounded molecular representation learning.。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.10430	SF-2026-ARXIV-2605-10430	Real vs. Semi-Simulated: Rethinking Evaluation for Treatment Effect Estimation	core_daily_semantic_review_required	pre_denominator_closure	`Real vs. Semi-Simulated: Rethinking Evaluation for Treatment Effect Estimation`（cs.AI,cs.LG,stat.ML）研究的问题/方法是：We conduct a large-scale empirical study of treatment effect evaluation across standard semi-simulated benchmark families and real-world datasets.；摘要给出的结果边界是：Despite the well-known gap between methodological progress and practical deployment, the relationship between these evaluation regimes has not been examined systematically.。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.10434	SF-2026-ARXIV-2605-10434	WorldReasonBench: Human-Aligned Stress Testing of Video Generators as Future World-State Predictors	not_routed_by_keyword_contract	pre_denominator_closure	`WorldReasonBench: Human-Aligned Stress Testing of Video Generators as Future World-State Predictors`（cs.CV）研究的问题/方法是：We introduce WorldReasonBench, which reframes video generation evaluation as world-state prediction: given an initial state and an action, can a model generate a future video whose state evolution remains physically, socially, logically, and informationally consistent?；摘要给出的结果边界是：We introduce WorldReasonBench, which reframes video generation evaluation as world-state prediction: given an initial state and an action, can a model generate a future video whose state evolution remains physically, socially, logically, and informationally…。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.10436	SF-2026-ARXIV-2605-10436	DRIFT: Drift-Resilient Invariant-Feature Transformer for DGA Detection	core_daily_semantic_review_required	pre_denominator_closure	`DRIFT: Drift-Resilient Invariant-Feature Transformer for DGA Detection`（cs.CR,cs.LG,cs.NI）研究的问题/方法是：Through a 9-year longitudinal study (2017-2025), we empirically show that state-of-the-art character- and word-based DGA classifiers rapidly lose effectiveness as new DGA variants emerge.；摘要给出的结果边界是：Through a 9-year longitudinal study (2017-2025), we empirically show that state-of-the-art character- and word-based DGA classifiers rapidly lose effectiveness as new DGA variants emerge.。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.10437	SF-2026-ARXIV-2605-10437	Separation Logic for Verifying Physical Collisions of CNC Programs	not_routed_by_keyword_contract	pre_denominator_closure	`Separation Logic for Verifying Physical Collisions of CNC Programs`（cs.LO,cs.SE）研究的问题/方法是：Safety verification in Computer Numerical Control (CNC) machining has traditionally relied on simulation-based methods that require repetitive tests when requirements change.；摘要给出的结果边界是：By mapping tool trajectories and safety buffers into a discrete spatial model prior to evaluation, the framework enables the use of Separation Logic (SL) to verify safety via formal triples.。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.10438	SF-2026-ARXIV-2605-10438	Beyond Spatial Compression: Interface-Centric Generative States for Open-World 3D Structure	core_daily_semantic_review_required	pre_denominator_closure	`Beyond Spatial Compression: Interface-Centric Generative States for Open-World 3D Structure`（cs.CV,cs.LG）研究的问题/方法是：We formulate an alternative view, interface-centric generative states, in which tokenization constructs an operational state rather than a passive compressed code.；摘要给出的结果边界是：These results suggest that open-world 3D generative representations should be evaluated not only by reconstruction fidelity, but by whether their discrete states remain operational for assembly-level structural reasoning.。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.10439	SF-2026-ARXIV-2605-10439	Filtering Memorization from Parameter-Space in Diffusion Models	not_routed_by_keyword_contract	pre_denominator_closure	`Filtering Memorization from Parameter-Space in Diffusion Models`（cs.CV）研究的问题/方法是：We propose \textbf{Base-Anchored Filtering (BAF)}, a training-free and data-free framework for post-hoc memorization mitigation in diffusion LoRAs.；摘要给出的结果边界是：Experiments on multiple datasets and diffusion backbones demonstrate that BAF consistently reduces memorization while preserving or even improving generation quality.。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.10442	SF-2026-ARXIV-2605-10442	StereoTales: A Multilingual Framework for Open-Ended Stereotype Discovery in LLMs	core_daily_semantic_review_required	pre_denominator_closure	`StereoTales: A Multilingual Framework for Open-Ended Stereotype Discovery in LLMs`（cs.AI,cs.CL,cs.CY）研究的问题/方法是：We introduce StereoTales, a multilingual dataset and evaluation pipeline for systematically studying the emergence of social bias in open-ended LLM generation.；摘要给出的结果边界是：We introduce StereoTales, a multilingual dataset and evaluation pipeline for systematically studying the emergence of social bias in open-ended LLM generation.。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.10443	SF-2026-ARXIV-2605-10443	HiRL: Hierarchical Reinforcement Learning for Coordinated Resource Management in Heterogeneous Edge Computing	core_daily_semantic_review_required	pre_denominator_closure	`HiRL: Hierarchical Reinforcement Learning for Coordinated Resource Management in Heterogeneous Edge Computing`（cs.DC）研究的问题/方法是：We propose a heterogeneous assessment of resource compatibility with deadline-oriented prioritization and failure-penalized adaptive sampling to enhance decision quality under resource constraints.；摘要给出的结果边界是：Experimental results show that HiRL achieves effective latency-energy trade-offs with 28% latency reduction compared to Single-DDQN and maintains nearly 100% task completion rates under all load conditions.。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.10445	SF-2026-ARXIV-2605-10445	Uni-Synergy: Bridging Understanding and Generation for Personalized Reasoning via Co-operative Reinforcement Learning	not_routed_by_keyword_contract	pre_denominator_closure	`Uni-Synergy: Bridging Understanding and Generation for Personalized Reasoning via Co-operative Reinforcement Learning`（cs.CV）研究的问题/方法是：In this work, we propose Sync-R1, an end-to-end reinforcement learning framework that jointly optimizes personalized understanding and generation within a single, explicit reasoning loop.；摘要给出的结果边界是：Experimental results demonstrate that Sync-R1 achieves state-of-the-art performance, showcasing superior cross-task reasoning and robust personalization without requiring complex cold-start procedures.。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.10447	SF-2026-ARXIV-2605-10447	Statistical Model Checking of the Keynes+Schumpeter Model: A Transient Sensitivity Analysis of a Macroeconomic ABM	core_daily_semantic_review_required	pre_denominator_closure	`Statistical Model Checking of the Keynes+Schumpeter Model: A Transient Sensitivity Analysis of a Macroeconomic ABM`（cs.AI,cs.MA,econ.GN,q-fin.ST）研究的问题/方法是：We show how statistical model checking (SMC), implemented through MultiVeStA, can provide a principled analysis layer for a realistic macroeconomic ABM without rewriting the simulator in a dedicated formalism.；摘要给出的结果边界是：We show how statistical model checking (SMC), implemented through MultiVeStA, can provide a principled analysis layer for a realistic macroeconomic ABM without rewriting the simulator in a dedicated formalism.。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.10448	SF-2026-ARXIV-2605-10448	Can Agent Benchmarks Support Their Scores? Evidence-Supported Bounds for Interactive-Agent Evaluation	core_daily_semantic_review_required	retained	Benchmark quality thus depends not only on task design, but also on the reliability of outcome detection.	deep_complete	accessible	PLATFORM-EVALUATION-SYSTEM	Integrate
2605.10449	SF-2026-ARXIV-2605-10449	Automated high-frequency quantification of fish communities and biomass using computer vision	not_routed_by_keyword_contract	pre_denominator_closure	`Automated high-frequency quantification of fish communities and biomass using computer vision`（cs.CV）研究的问题/方法是：Here, we develop an automated framework for quantifying fish communities from underwater video using computer vision.；摘要给出的结果边界是：By comparing fish communities estimated from visual census and environmental DNA surveys, we demonstrate that our method provides complementary strengths for continuous, non-invasive, and quantitative monitoring of consistently observed species.。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.10451	SF-2026-ARXIV-2605-10451	Don't Fix the Basis -- Learn It: Spectral Representation with Adaptive Basis Learning for PDEs	core_daily_semantic_review_required	pre_denominator_closure	`Don't Fix the Basis -- Learn It: Spectral Representation with Adaptive Basis Learning for PDEs`（cs.LG,math.FA,math.NA）研究的问题/方法是：We propose Adaptive Basis Learning (ABLE), a framework that learns data-dependent spectral representations instead of relying on predefined bases.；摘要给出的结果边界是：By learning the basis itself, ABLE provides a principled and efficient framework for improving spectral methods in PDE learning.。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.10453	SF-2026-ARXIV-2605-10453	SlimSpec: Low-Rank Draft LM-Head for Accelerated Speculative Decoding	core_daily_semantic_review_required	pre_denominator_closure	`SlimSpec: Low-Rank Draft LM-Head for Accelerated Speculative Decoding`（cs.CL,cs.LG）研究的问题/方法是：In this paper, we propose SlimSpec, a low-rank parameterization of the drafter's LM-head that compresses the inner representation rather than the output, preserving full vocabulary support.；摘要给出的结果边界是：Combined with the aforementioned speedup improvements, it makes SlimSpec a strong alternative across wide variety of draft LM-head architectures.。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.10455	SF-2026-ARXIV-2605-10455	AxiomOcean: Forecasting the Three-Dimensional Structure of the Upper Ocean	core_daily_semantic_review_required	pre_denominator_closure	`AxiomOcean: Forecasting the Three-Dimensional Structure of the Upper Ocean`（cs.LG）研究的问题/方法是：Here, we present AxiomOcean, a global AI ocean forecasting model that explicitly represents vertical hierarchy and cross-layer dependence within the water column.；摘要给出的结果边界是：These results show that explicitly preserving upper-ocean three-dimensional structure can improve both forecast accuracy and physical fidelity in AI ocean prediction.。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.10456	SF-2026-ARXIV-2605-10456	Learning Point Cloud Geometry as a Statistical Manifold: Theory and Practice	not_routed_by_keyword_contract	pre_denominator_closure	`Learning Point Cloud Geometry as a Statistical Manifold: Theory and Practice`（cs.RO）研究的问题/方法是：Based on this formulation, we introduce Point-to-Ellipsoid (POLI), a deep neural estimator that predicts per-point Gaussian geometry.；摘要给出的结果边界是：Extensive experiments show that POLI enables accurate and robust geometry estimation and consistently improves performance across diverse robotic perception tasks.。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.10457	SF-2026-ARXIV-2605-10457	Geometrically Approximated Modeling for Emitter-Centric Ray-Triangle Filtering in Arbitrarily Dynamic LiDAR Simulation	not_routed_by_keyword_contract	pre_denominator_closure	`Geometrically Approximated Modeling for Emitter-Centric Ray-Triangle Filtering in Arbitrarily Dynamic LiDAR Simulation`（cs.GR,cs.PF,cs.RO）研究的问题/方法是：GRCA is compute-based and vendor-agnostic by design, targeting highly dynamic, high-resolution simultaneous multi-sensor simulation.；摘要给出的结果边界是：Real-time Light Detection And Ranging (LiDAR) simulation must find, per emitted ray, the closest intersecting triangle even in dynamic scenes containing large numbers of moving and deformable objects.。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.10458	SF-2026-ARXIV-2605-10458	QT-Net: Rethinking Evaluation of AI Models in Atomic Chemical Space	core_daily_semantic_review_required	pre_denominator_closure	`QT-Net: Rethinking Evaluation of AI Models in Atomic Chemical Space`（cond-mat.mtrl-sci,cs.LG,physics.chem-ph）研究的问题/方法是：In this work, we propose a held-out evaluation protocol that clusters atomic environments by SOAP descriptors and computes metrics accounting only for cluster labels unseen during training.；摘要给出的结果边界是：Atomic properties such as partial charges or multipoles encode chemically meaningful information that can inform downstream molecular property prediction, but their evaluation as machine learning targets has been complicated by the absence of a…。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.10461	SF-2026-ARXIV-2605-10461	A Note on Banaszczyk's Inequality	not_routed_by_keyword_contract	pre_denominator_closure	`A Note on Banaszczyk's Inequality`（cs.CR,math.PR）研究的问题/方法是：This refined inequality can be used to investigate dual attacks against the Learning With Errors (LWE) problem.；摘要给出的结果边界是：This classic result has been influential and plays an important role in lattice-based cryptography.。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.10462	SF-2026-ARXIV-2605-10462	Coherency through formalisations of Structured Natural Language, A case study on FRETish	core_daily_semantic_review_required	pre_denominator_closure	`Coherency through formalisations of Structured Natural Language, A case study on FRETish`（cs.CL,cs.LO）研究的问题/方法是：In this paper we propose a new guideline: Coherency through Formalisations.；摘要给出的结果边界是：As expected, the translation process yielded interesting reflections and revealed inconsistencies which we present and discuss.。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.10464	SF-2026-ARXIV-2605-10464	Automated Detection of Abnormalities in Zebrafish Development	not_routed_by_keyword_contract	pre_denominator_closure	`Automated Detection of Abnormalities in Zebrafish Development`（cs.CV）研究的问题/方法是：To address this, we introduce a large-scale dataset of high-resolution microscopic image sequences capturing zebrafish embryonic development under both control conditions and exposure to compounds (3,4-dichloroaniline).；摘要给出的结果边界是：These findings underscore the potential of automated approaches to enhance zebrafish-based toxicity analysis.。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.10466	SF-2026-ARXIV-2605-10466	Self-Attention as a Covariance Readout: A Unified View of In-Context Learning and Repetition	core_daily_semantic_review_required	pre_denominator_closure	`Self-Attention as a Covariance Readout: A Unified View of In-Context Learning and Repetition`（cs.LG）研究的问题/方法是：Large language models (LLMs) exhibit two striking and ostensibly unrelated behaviours: in-context learning (ICL) and repetitive generation.；摘要给出的结果边界是：The two phenomena thus emerge as facets of a single covariance-readout principle.。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.10468	SF-2026-ARXIV-2605-10468	Can Muon Fine-tune Adam-Pretrained Models?	core_daily_semantic_review_required	pre_denominator_closure	`Can Muon Fine-tune Adam-Pretrained Models?`（cs.LG）研究的问题/方法是：We investigate this mismatch through controlled experiments and relate it to the distinct implicit biases of Adam and Muon.；摘要给出的结果边界是：Our code is available at https://github.com/XingyuQu/muon-finetune.。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
