arxiv_id	identity	published_v1_utc	primary_category	route	decision	title	closure_reason	false_negative_audit
2505.00568	2505.00568v3	2025-05-01T14:51:30Z	cs.CV	core_daily_semantic_review_required	pre_denominator_closure	Multimodal Masked Autoencoder Pre-training for 3D MRI-Based Brain Tumor Analysis with Missing Modalities	垂直领域应用：方法或数据集只服务具体领域，未改变通用 AI System 的 state/data/control ownership；abstract evidence: Multimodal magnetic resonance imaging (MRI) constitutes the first line of investigation for clinicians in the care of brain tumors, providing crucial insights for surgery planning, treatment monitoring, and biomarker ide	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00570	2505.00570v3	2025-05-01T14:53:12Z	cs.CL	core_daily_semantic_review_required	retain	FreqKV: Key-Value Compression in Frequency Domain for Context Window Extension	retained after title+abstract semantic screening: material AI-System design/evidence delta	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00571	2505.00571v3	2025-05-01T14:55:22Z	stat.ML	core_daily_semantic_review_required	pre_denominator_closure	Discovery and inference beyond linearity for epidemiological data by integrating Bayesian regression, tree ensembles and Shapley values	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: Machine Learning (ML) is gaining popularity in epidemiology and healthcare studies for hypothesis-free discovery of risk and protective factors.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00574	2505.00574v1	2025-05-01T15:01:02Z	cond-mat.mtrl-sci	core_daily_semantic_review_required	pre_denominator_closure	Transition States Energies from Machine Learning: An Application to Reverse Water-Gas Shift on Single-Atom Alloys	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: Obtaining accurate transition state (TS) energies is a bottleneck in computational screening of complex materials and reaction networks due to the high cost of TS search methods and first-principles methods such as densi	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.03793	2505.03793v3	2025-05-01T15:07:32Z	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	LENSLLM: Unveiling Fine-Tuning Dynamics for LLM Selection	局部 benchmark/dataset：未改变长期 evaluation contract，或证据只覆盖单任务/单领域；abstract evidence: The proliferation of open-sourced Large Language Models (LLMs) and diverse downstream tasks necessitates efficient model selection, given the impracticality of fine-tuning all candidates due to computational constraints.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.14845	2505.14845v1	2025-05-01T15:10:15Z	cs.CL	core_daily_semantic_review_required	pre_denominator_closure	A Comparative Study of Large Language Models and Human Personality Traits	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: Large Language Models (LLMs) have demonstrated human-like capabilities in language comprehension and generation, becoming active participants in social and cognitive domains.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00579	2505.00579v1	2025-05-01T15:10:29Z	cs.SD	core_daily_semantic_review_required	pre_denominator_closure	Voice Cloning: Comprehensive Survey	secondary synthesis：可用于发现或术语校准，但没有形成可核验的新机制或系统 contract；abstract evidence: Voice Cloning has rapidly advanced in today's digital world, with many researchers and corporations working to improve these algorithms for various applications.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00580	2505.00580v2	2025-05-01T15:11:46Z	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	Parameter-Efficient Fine-Tuning with Circulant and Diagonal Vectors	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: Foundation models have achieved tremendous success in different domains.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00582	2505.00582v2	2025-05-01T15:14:32Z	cs.CL	core_daily_semantic_review_required	pre_denominator_closure	Block Circulant Adapter for Large Language Models	局部算法增量：未形成跨模型/运行时/平台的长期设计判断变化；abstract evidence: Fine-tuning large language models (LLMs) is difficult due to their huge model size.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00584	2505.00584v1	2025-05-01T15:15:50Z	cs.CV	core_daily_semantic_review_required	pre_denominator_closure	Synthesizing and Identifying Noise Levels in Autonomous Vehicle Camera Radar Datasets	局部 benchmark/dataset：未改变长期 evaluation contract，或证据只覆盖单任务/单领域；abstract evidence: Detecting and tracking objects is a crucial component of any autonomous navigation method.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00586	2505.00586v2	2025-05-01T15:16:59Z	cs.RO	core_daily_semantic_review_required	pre_denominator_closure	ParkDiffusion: Heterogeneous Multi-Agent Multi-Modal Trajectory Prediction for Automated Parking using Diffusion Models	局部 benchmark/dataset：未改变长期 evaluation contract，或证据只覆盖单任务/单领域；abstract evidence: Automated parking is a critical feature of Advanced Driver Assistance Systems (ADAS), where accurate trajectory prediction is essential to bridge perception and planning modules.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00590	2505.00590v1	2025-05-01T15:24:48Z	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	Unlocking the Potential of Linear Networks for Irregular Multivariate Time Series Forecasting	局部 benchmark/dataset：未改变长期 evaluation contract，或证据只覆盖单任务/单领域；abstract evidence: Time series forecasting holds significant importance across various industries, including finance, transportation, energy, healthcare, and climate.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00591	2505.00591v1	2025-05-01T15:25:23Z	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	Explainable AI in Spatial Analysis	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: This chapter discusses the opportunities of eXplainable Artificial Intelligence (XAI) within the realm of spatial analysis.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00592	2505.00592v1	2025-05-01T15:26:23Z	cs.CV	core_daily_semantic_review_required	pre_denominator_closure	Uncertainty-Aware Multi-Expert Knowledge Distillation for Imbalanced Disease Grading	垂直领域应用：方法或数据集只服务具体领域，未改变通用 AI System 的 state/data/control ownership；abstract evidence: Automatic disease image grading is a significant application of artificial intelligence for healthcare, enabling faster and more accurate patient assessments.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00593	2505.00593v1	2025-05-01T15:26:48Z	cs.CR	keyword_filtered	pre_denominator_closure	A Novel Feature-Aware Chaotic Image Encryption Scheme For Data Security and Privacy in IoT and Edge Networks	局部算法增量：未形成跨模型/运行时/平台的长期设计判断变化；abstract evidence: The security of image data in the Internet of Things (IoT) and edge networks is crucial due to the increasing deployment of intelligent systems for real-time decision-making.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00596	2505.00596v1	2025-05-01T15:30:26Z	cs.RO	core_daily_semantic_review_required	pre_denominator_closure	A Finite-State Controller Based Offline Solver for Deterministic POMDPs	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: Deterministic partially observable Markov decision processes (DetPOMDPs) often arise in planning problems where the agent is uncertain about its environmental state but can act and observe deterministically.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00598	2505.00598v2	2025-05-01T15:31:09Z	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	Fast and Low-Cost Genomic Foundation Models via Outlier Removal	局部算法增量：未形成跨模型/运行时/平台的长期设计判断变化；abstract evidence: To address the challenge of scarce computational resources in genomic modeling, we introduce GERM, a genomic foundation model with strong compression performance and fast adaptability.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00599	2505.00599v1	2025-05-01T15:31:15Z	cs.CV	keyword_filtered	pre_denominator_closure	Visual Trajectory Prediction of Vessels for Inland Navigation	局部 benchmark/dataset：未改变长期 evaluation contract，或证据只覆盖单任务/单领域；abstract evidence: The future of inland navigation increasingly relies on autonomous systems and remote operations, emphasizing the need for accurate vessel trajectory prediction.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00603	2505.00603v1	2025-05-01T15:35:01Z	cs.AI	core_daily_semantic_review_required	pre_denominator_closure	Can LLMs Help Improve Analogical Reasoning For Strategic Decisions? Experimental Evidence from Humans and GPT-4	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: This study investigates whether large language models, specifically GPT4, can match human capabilities in analogical reasoning within strategic decision making contexts.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00605	2505.00605v1	2025-05-01T15:35:31Z	cs.NI	keyword_filtered	pre_denominator_closure	Surviving the Storm: The Impacts of Open RAN Disaggregation on Latency and Resilience	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: The development of Open Radio Access Networks (Open RAN), with their disaggregated architectures and virtualization of network functions, has brought considerable flexibility and cost savings to mobile networks.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00606	2505.00606v1	2025-05-01T15:35:42Z	cs.CV	core_daily_semantic_review_required	pre_denominator_closure	Dietary Intake Estimation via Continuous 3D Reconstruction of Food	垂直领域应用：方法或数据集只服务具体领域，未改变通用 AI System 的 state/data/control ownership；abstract evidence: Monitoring dietary habits is crucial for preventing health risks associated with overeating and undereating, including obesity, diabetes, and cardiovascular diseases.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00610	2505.00610v1	2025-05-01T15:40:58Z	cs.AI	core_daily_semantic_review_required	pre_denominator_closure	Combining LLMs with Logic-Based Framework to Explain MCTS	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: In response to the lack of trust in Artificial Intelligence (AI) for sequential planning, we design a Computational Tree Logic-guided large language model (LLM)-based natural language explanation framework designed for t	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00612	2505.00612v2	2025-05-01T15:43:51Z	cs.AI	core_daily_semantic_review_required	pre_denominator_closure	Position: AI Competitions Provide the Gold Standard for Empirical Rigor in GenAI Evaluation	secondary synthesis：可用于发现或术语校准，但没有形成可核验的新机制或系统 contract；abstract evidence: In this position paper, we observe that empirical evaluation in Generative AI is at a crisis point since traditional ML evaluation and benchmarking strategies are insufficient to meet the needs of evaluating modern GenAI	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00615	2505.00615v1	2025-05-01T15:47:03Z	cs.CV	core_daily_semantic_review_required	pre_denominator_closure	Pixel3DMM: Versatile Screen-Space Priors for Single-Image 3D Face Reconstruction	局部 benchmark/dataset：未改变长期 evaluation contract，或证据只覆盖单任务/单领域；abstract evidence: We address the 3D reconstruction of human faces from a single RGB image.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00618	2505.00618v2	2025-05-01T15:48:35Z	cs.CR	keyword_filtered	pre_denominator_closure	RevealNet: Distributed Traffic Correlation for Attack Attribution on Programmable Networks	垂直领域应用：方法或数据集只服务具体领域，未改变通用 AI System 的 state/data/control ownership；abstract evidence: Network attackers have increasingly resorted to proxy chains, VPNs, and anonymity networks to conceal their activities.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00619	2505.00619v1	2025-05-01T15:55:38Z	cs.CV	keyword_filtered	pre_denominator_closure	Diverse Semantics-Guided Feature Alignment and Decoupling for Visible-Infrared Person Re-Identification	局部 benchmark/dataset：未改变长期 evaluation contract，或证据只覆盖单任务/单领域；abstract evidence: Visible-Infrared Person Re-Identification (VI-ReID) is a challenging task due to the large modality discrepancy between visible and infrared images, which complicates the alignment of their features into a suitable commo	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00622	2505.00622v1	2025-05-01T16:03:38Z	cs.RO	core_daily_semantic_review_required	pre_denominator_closure	Neural Network Verification for Gliding Drone Control: A Case Study	局部 benchmark/dataset：未改变长期 evaluation contract，或证据只覆盖单任务/单领域；abstract evidence: As machine learning is increasingly deployed in autonomous systems, verification of neural network controllers is becoming an active research domain.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00624	2505.00624v3	2025-05-01T16:05:08Z	cs.CL	core_daily_semantic_review_required	pre_denominator_closure	FineScope : SAE-guided Data Selection Enables Domain Specific LLM Pruning and Finetuning	局部 benchmark/dataset：未改变长期 evaluation contract，或证据只覆盖单任务/单领域；abstract evidence: Training large language models (LLMs) from scratch requires significant computational resources, driving interest in developing smaller, domain-specific LLMs that maintain both efficiency and strong task performance.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00625	2505.00625v3	2025-05-01T16:05:10Z	physics.comp-ph	core_daily_semantic_review_required	pre_denominator_closure	SA-GAT-SR: Self-Adaptable Graph Attention Networks with Symbolic Regression for high-fidelity material property prediction	局部算法增量：未形成跨模型/运行时/平台的长期设计判断变化；abstract evidence: Recent advances in machine learning have demonstrated an enormous utility of deep learning approaches, particularly Graph Neural Networks (GNNs) for materials science.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00626	2505.00626v2	2025-05-01T16:06:16Z	cs.CL	core_daily_semantic_review_required	pre_denominator_closure	The Illusion of Role Separation: Hidden Shortcuts in LLM Role Learning (and How to Fix Them)	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: Large language models (LLMs) that integrate multiple input roles (e.g., system instructions, user queries, external tool outputs) are increasingly prevalent in practice.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00627	2505.00627v1	2025-05-01T16:06:17Z	cs.CV	keyword_filtered	pre_denominator_closure	Brain Foundation Models with Hypergraph Dynamic Adapter for Brain Disease Analysis	垂直领域应用：方法或数据集只服务具体领域，未改变通用 AI System 的 state/data/control ownership；abstract evidence: Brain diseases, such as Alzheimer's disease and brain tumors, present profound challenges due to their complexity and societal impact.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00630	2505.00630v2	2025-05-01T16:07:51Z	cs.CV	keyword_filtered	pre_denominator_closure	Vision Mamba in Remote Sensing: A Comprehensive Survey of Techniques, Applications and Outlook	secondary synthesis：可用于发现或术语校准，但没有形成可核验的新机制或系统 contract；abstract evidence: Deep learning has profoundly transformed remote sensing, yet prevailing architectures like Convolutional Neural Networks (CNNs) and Vision Transformers (ViTs) remain constrained by critical trade-offs: CNNs suffer from l	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00631	2505.00631v2	2025-05-01T16:12:12Z	stat.ML	core_daily_semantic_review_required	pre_denominator_closure	Bayes-Optimal Fair Classification with Multiple Sensitive Features	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: Existing theoretical work on Bayes-optimal fair classifiers usually considers a single (binary) sensitive feature.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00634	2505.00634v1	2025-05-01T16:18:07Z	cs.RO	keyword_filtered	pre_denominator_closure	Forward kinematics of a general Stewart-Gough platform by elimination templates	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: The paper proposes an efficient algebraic solution to the problem of forward kinematics for a general Stewart-Gough platform.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00643	2505.00643v1	2025-05-01T16:31:52Z	eess.IV	core_daily_semantic_review_required	pre_denominator_closure	Deep Learning Assisted Outer Volume Removal for Highly-Accelerated Real-Time Dynamic MRI	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: Real-time (RT) dynamic MRI plays a vital role in capturing rapid physiological processes, offering unique insights into organ motion and function.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00647	2505.00647v1	2025-05-01T16:40:47Z	cs.RO	keyword_filtered	pre_denominator_closure	GeoDEx: A Unified Geometric Framework for Tactile Dexterous and Extrinsic Manipulation under Force Uncertainty	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: Sense of touch that allows robots to detect contact and measure interaction forces enables them to perform challenging tasks such as grasping fragile objects or using tools.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00649	2505.00649v1	2025-05-01T16:48:37Z	cs.IR	core_daily_semantic_review_required	pre_denominator_closure	Investigating Task Arithmetic for Zero-Shot Information Retrieval	垂直领域应用：方法或数据集只服务具体领域，未改变通用 AI System 的 state/data/control ownership；abstract evidence: Large Language Models (LLMs) have shown impressive zero-shot performance across a variety of Natural Language Processing tasks, including document re-ranking.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00650	2505.00650v1	2025-05-01T16:51:48Z	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	OmicsCL: Unsupervised Contrastive Learning for Cancer Subtype Discovery and Survival Stratification	垂直领域应用：方法或数据集只服务具体领域，未改变通用 AI System 的 state/data/control ownership；abstract evidence: Unsupervised learning of disease subtypes from multi-omics data presents a significant opportunity for advancing personalized medicine.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.06254	2505.06254v1	2025-05-01T16:53:13Z	cs.SI	core_daily_semantic_review_required	pre_denominator_closure	OpenSky Report 2025: Improving Crowdsourced Flight Trajectories with ADS-C Data	垂直领域应用：方法或数据集只服务具体领域，未改变通用 AI System 的 state/data/control ownership；abstract evidence: The OpenSky Network has been collecting and providing crowdsourced air traffic surveillance data since 2013.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00651	2505.00651v2	2025-05-01T16:54:21Z	cs.AI	core_daily_semantic_review_required	pre_denominator_closure	Open-Source LLM-Driven Federated Transformer for Predictive IoV Management	垂直领域应用：方法或数据集只服务具体领域，未改变通用 AI System 的 state/data/control ownership；abstract evidence: The proliferation of connected vehicles within the Internet of Vehicles (IoV) ecosystem presents critical challenges in ensuring scalable, real-time, and privacy-preserving traffic management.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.03794	2505.03794v1	2025-05-01T16:54:41Z	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	A Double Inertial Forward-Backward Splitting Algorithm With Applications to Regression and Classification Problems	局部 benchmark/dataset：未改变长期 evaluation contract，或证据只覆盖单任务/单领域；abstract evidence: This paper presents an improved forward-backward splitting algorithm with two inertial parameters.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00654	2505.00654v3	2025-05-01T16:55:44Z	cs.CL	core_daily_semantic_review_required	pre_denominator_closure	Large Language Models Understanding: an Inherent Ambiguity Barrier	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: A lively ongoing debate is taking place, since the extraordinary emergence of Large Language Models (LLMs) with regards to their capability to understand the world and capture the meaning of the dialogues in which they a	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00661	2505.00661v3	2025-05-01T17:02:27Z	cs.CL	core_daily_semantic_review_required	pre_denominator_closure	On the generalization of language models from in-context learning and finetuning: a controlled study	局部 benchmark/dataset：未改变长期 evaluation contract，或证据只覆盖单任务/单领域；abstract evidence: Large language models exhibit exciting capabilities, yet can show surprisingly narrow generalization from finetuning.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00662	2505.00662v1	2025-05-01T17:03:17Z	cs.CL	core_daily_semantic_review_required	pre_denominator_closure	DeepCritic: Deliberate Critique with Large Language Models	局部 benchmark/dataset：未改变长期 evaluation contract，或证据只覆盖单任务/单领域；abstract evidence: As Large Language Models (LLMs) are rapidly evolving, providing accurate feedback and scalable oversight on their outputs becomes an urgent and critical problem.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00663	2505.00663v1	2025-05-01T17:07:01Z	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	Wasserstein Policy Optimization	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: We introduce Wasserstein Policy Optimization (WPO), an actor-critic algorithm for reinforcement learning in continuous action spaces.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00664	2505.00664v2	2025-05-01T17:07:11Z	math.AC	keyword_filtered	pre_denominator_closure	Key exchange protocol based on circulant matrix action over congruence-simple semiring	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: We present a new key exchange protocol based on circulant matrices acting on matrices over a congruence-simple semiring.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00665	2505.00665v1	2025-05-01T17:15:04Z	cs.DC	core_daily_semantic_review_required	pre_denominator_closure	Auditing without Leaks Despite Curiosity	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: \textit{Auditing} data accesses helps preserve privacy and ensures accountability by allowing one to determine who accessed (potentially sensitive) information.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00668	2505.00668v2	2025-05-01T17:19:48Z	cs.CV	core_daily_semantic_review_required	pre_denominator_closure	Deep Reinforcement Learning for Urban Air Quality Management: Multi-Objective Optimization of Pollution Mitigation Booth Placement in Metropolitan Environments	垂直领域应用：方法或数据集只服务具体领域，未改变通用 AI System 的 state/data/control ownership；abstract evidence: This is the preprint version of the article published in IEEE Access vol.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00671	2505.00671v1	2025-05-01T17:22:11Z	cs.RO	keyword_filtered	pre_denominator_closure	Multi-Constraint Safe Reinforcement Learning via Closed-form Solution for Log-Sum-Exp Approximation of Control Barrier Functions	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: The safety of training task policies and their subsequent application using reinforcement learning (RL) methods has become a focal point in the field of safe RL.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00675	2505.00675v3	2025-05-01T17:31:33Z	cs.CL	core_daily_semantic_review_required	pre_denominator_closure	Rethinking Memory in LLM based Agents: Representations, Operations, and Emerging Topics	secondary synthesis：可用于发现或术语校准，但没有形成可核验的新机制或系统 contract；abstract evidence: Memory is fundamental to large language model (LLM)-based agents, but existing surveys emphasize application-level use (e.g., personalized dialogue), while overlooking the atomic operations governing memory dynamics.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.01462	2505.01462v3	2025-05-01T17:37:14Z	cs.AI	core_daily_semantic_review_required	pre_denominator_closure	Synthetic emotions and consciousness: exploring architectural boundaries	垂直领域应用：方法或数据集只服务具体领域，未改变通用 AI System 的 state/data/control ownership；abstract evidence: As artificial agents display increasingly sophisticated emotion-like behaviors, frameworks for assessing whether such systems risk instantiating consciousness remain limited.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00679	2505.00679v2	2025-05-01T17:39:02Z	cs.CL	core_daily_semantic_review_required	pre_denominator_closure	Steering Large Language Models with Register Analysis for Arbitrary Style Transfer	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: Large Language Models (LLMs) have demonstrated strong capabilities in rewriting text across various styles.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00681	2505.00681v1	2025-05-01T17:41:49Z	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	MINERVA: Evaluating Complex Video Reasoning	secondary synthesis：可用于发现或术语校准，但没有形成可核验的新机制或系统 contract；abstract evidence: Multimodal LLMs are turning their focus to video benchmarks, however most video benchmarks only provide outcome supervision, with no intermediate or interpretable reasoning steps.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00684	2505.00684v2	2025-05-01T17:45:59Z	cs.CV	core_daily_semantic_review_required	pre_denominator_closure	Visual Test-time Scaling for GUI Agent Grounding	局部 benchmark/dataset：未改变长期 evaluation contract，或证据只覆盖单任务/单领域；abstract evidence: We introduce RegionFocus, a visual test-time scaling approach for Vision Language Model Agents.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00685	2505.00685v2	2025-05-01T17:47:44Z	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	On the Importance of Gaussianizing Representations	局部 benchmark/dataset：未改变长期 evaluation contract，或证据只覆盖单任务/单领域；abstract evidence: The normal distribution plays a central role in information theory - it is at the same time the best-case signal and worst-case noise distribution, has the greatest representational capacity of any distribution, and offe	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
