arxiv_id	title	screening_status	source_family_id	screening_reason	owner_node	review_status	access_status	integration_disposition
2605.03802	Towards accurate extreme event likelihoods from diffusion model climate emulators	pre_denominator_closure	SF-2026-ARXIV-2605-03802	问题/机制：Towards accurate extreme event likelihoods from diffusion model climate emulators 以“Here, we show use cases of the probability density estimates of atmospheric states obtained from this climate emulator.”处理其论文内任务；证据边界为“We show how these odds ratios allow us to importance-sample from the TC distribution, reducing the standard error of the probability estimate compared to simple Monte Carlo sampling.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03804	ScrapMem: A Bio-inspired Framework for On-device Personalized Agent Memory via Optical Forgetting	pre_denominator_closure	SF-2026-ARXIV-2605-03804	"问题/机制：ScrapMem: A Bio-inspired Framework for On-device Personalized Agent Memory via Optical Forgetting 以“To address this, we propose ScrapMem, a framework that integrates multimodal data into ""Scrapbook Page."" ScrapMem introduces Optical Forgetting, an optical compression mechanism that progressively reduces the resolution of older memories, lowering storage cost while suppressing low-value details.”处理其论文内任务；证据边界为“ScrapMem offers an effective and storage-efficient solution for on-device long-term memory in multimodal LLM agents.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。"		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03806	ConRAD: Conformal Risk-Aware Neural Databases	pre_denominator_closure	SF-2026-ARXIV-2605-03806	问题/机制：ConRAD: Conformal Risk-Aware Neural Databases 以“We introduce ConRAD, the first framework to enforce declarative recall guarantees natively within a neural graph database query engine.”处理其论文内任务；证据边界为“It reduces neural invocations to zero in near-complete graph regions, and achieves precision that matches or exceeds best-case static baselines that offer no guarantees and require manual threshold search.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03808	Agentic-imodels: Evolving agentic interpretability tools via autoresearch	pre_denominator_closure	SF-2026-ARXIV-2605-03808	问题/机制：Agentic-imodels: Evolving agentic interpretability tools via autoresearch 以“To address this, we introduce Agentic-imodels, an agentic autoresearch loop that evolves data-science tools designed to be interpretable by agents.”处理其论文内任务；证据边界为“We find that the evolved models jointly improve predictive performance and agent-facing interpretability, generalizing to new datasets and new interpretability tests.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03812	GPUBreach: Privilege Escalation Attacks on GPUs using Rowhammer	pre_denominator_closure	SF-2026-ARXIV-2605-03812	问题/机制：GPUBreach: Privilege Escalation Attacks on GPUs using Rowhammer 以“NVIDIA GPUs with GDDR memories have been shown susceptible to Rowhammer-based bit-flips, similar to CPUs.”处理其论文内任务；证据边界为“In this paper, we demonstrate that GPU Rowhammer exploits can be as potent as CPU Rowhammer attacks.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03816	The Manokhin Probability Matrix: A Diagnostic Framework for Classifier Probability Quality	pre_denominator_closure	SF-2026-ARXIV-2605-03816	问题/机制：The Manokhin Probability Matrix: A Diagnostic Framework for Classifier Probability Quality 以“We introduce the Manokhin Probability Matrix, a BCG-style two-dimensional diagnostic framework that separates them.”处理其论文内任务；证据边界为“Code and raw experimental data are available at https://github.com/valeman/classifier_calibration.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03820	Multimodal Learning on Low-Quality Data with Conformal Predictive Self-Calibration	pre_denominator_closure	SF-2026-ARXIV-2605-03820	问题/机制：Multimodal Learning on Low-Quality Data with Conformal Predictive Self-Calibration 以“In this paper, we propose a unified framework, termed Conformal Predictive Self-Calibration (CPSC), which leverages conformal prediction to equip the model with the ability to perform self-guided calibration on-the-fly.”处理其论文内任务；证据边界为“Extensive experiments on six benchmark datasets under both imbalanced and noisy settings demonstrate that our CPSC framework consistently outperforms existing state-of-the-art methods.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03821	RoboAlign-R1: Distilled Multimodal Reward Alignment for Robot Video World Models	pre_denominator_closure	SF-2026-ARXIV-2605-03821	问题/机制：RoboAlign-R1: Distilled Multimodal Reward Alignment for Robot Video World Models 以“We present RoboAlign-R1, a framework that combines reward-aligned post-training with stabilized long-horizon inference for robot video world models.”处理其论文内任务；证据边界为“We construct RobotWorldBench, a benchmark of 10,000 annotated video-instruction pairs collected from four robot data sources, and train a multimodal teacher judge, RoboAlign-Judge, to provide fine-grained six-dimensional evaluation of generated videos.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03822	KVerus: Scalable and Resilient Formal Verification Proof Generation for Rust Code	pre_denominator_closure	SF-2026-ARXIV-2605-03822	问题/机制：KVerus: Scalable and Resilient Formal Verification Proof Generation for Rust Code 以“To bridge this gap, we propose a new paradigm of self-adaptive verification and present KVerus, a retrieval-augmented system for Verus-based Rust verification that can adapt to an evolving software environment.”处理其论文内任务；证据边界为“KVerus represents a significant step towards making formal verification a scalable and sustainable practice for modern, security-critical software.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03823	Realizable Bayes-Consistency for General Metric Losses	pre_denominator_closure	SF-2026-ARXIV-2605-03823	问题/机制：Realizable Bayes-Consistency for General Metric Losses 以“We study strong universal Bayes-consistency in the realizable setting for learning with general metric losses, extending classical characterizations beyond $0$-$1$ classification (Bousquet et al., 2020; Hanneke et al., 2021) and real-valued regression (Attias et al., 2024).”处理其论文内任务；证据边界为“Specifically, we find the necessary and sufficient conditions on the hypothesis class $H$ under which there exists a distribution-free learning rule whose risk converges almost surely to the best-in-class risk (which is zero) for every realizable data-generating distribution.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03824	Reproducing Complex Set-Compositional Information Retrieval	pre_denominator_closure	SF-2026-ARXIV-2605-03824	问题/机制：Reproducing Complex Set-Compositional Information Retrieval 以“We conduct a reproducibility study to benchmark major retrieval families and reasoning-targeted methods on QUEST and QUEST+Variants, and introduce LIMIT+, a controlled benchmark where relevance depends on arbitrary attribute predicates and constraint satisfaction, and less on pretrained knowledge.”处理其论文内任务；证据边界为“Our findings show that (i) on QUEST, the best neural retrievers achieve an effectiveness that is more than double what can be achieved with BM25 (Recall@100 ${&gt;}$0.41 vs.\ 0.20), but reasoning-targeted methods like ReasonIR and Search-R1 do not…”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03830	Identity-Consistent Multi-Pose Generation of Contactless Fingerprints	pre_denominator_closure	SF-2026-ARXIV-2605-03830	问题/机制：Identity-Consistent Multi-Pose Generation of Contactless Fingerprints 以“In this paper, we propose Identity-Consistent Multi-Pose Generation of Contactless Fingerprints (IMPOSE), a physics-inspired framework that synthesizes identity-preserving, multi-pose contactless fingerprint samples to empower recognition models.”处理其论文内任务；证据边界为“Extensive experiments on the UWA and PolyU CL2CB databases demonstrate that fine-tuning fixed-length dense descriptors (FDD) with IMPOSE-synthesized data achieves state-of-the-art cross-modal matching, reducing EER to 8.74% on UWA and 2.26% on PolyU CL2CB.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03832	A Domain Incremental Continual Learning Benchmark for ICU Time Series Model Transportability	pre_denominator_closure	SF-2026-ARXIV-2605-03832	问题/机制：A Domain Incremental Continual Learning Benchmark for ICU Time Series Model Transportability 以“However, the substantial resources required for hospitals to train these models, such as data collection, labeling, and computational power, limit the feasibility for smaller hospitals to develop their own models.”处理其论文内任务；证据边界为“We evaluate two popular domain incremental learning methods: data replay, which stores examples from previous data sources for fine-tuning on the current source, and Elastic Weight Consolidation (EWC), a model parameter regularization method that maintains features important for…”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03837	Conditions for well-posed color recovery in scattering media	pre_denominator_closure	SF-2026-ARXIV-2605-03837	问题/机制：Conditions for well-posed color recovery in scattering media 以“Here, we present sufficient conditions under which color recovery in a scattering medium becomes well-posed.”处理其论文内任务；证据边界为“Observing that ill-posedness stems from (i) projection of spectral signals onto pixel intensities, and (ii) unknown medium parameters, we demonstrate that sensor improvements alone cannot resolve medium-induced distortions without additional constraints.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03838	TRACE: A Metrologically-Grounded Engineering Framework for Trustworthy Agentic AI Systems in Operationally Critical Domains	retained	SF-2026-ARXIV-2605-03838	operationally critical agent evidence needs traceable measurement units, uncertainty budgets and release criteria rather than a single trust score	PLATFORM-EVALUATION-SYSTEM	deep_complete	verified	No Change — Existing Coverage
2605.03839	On Computing Total Variation Distance Between Mixtures of Product Distributions	pre_denominator_closure	SF-2026-ARXIV-2605-03839	问题/机制：On Computing Total Variation Distance Between Mixtures of Product Distributions 以“We study the problem of approximating the total variation distance between two mixtures of product distributions over an $n$-dimensional discrete domain.”处理其论文内任务；证据边界为“For this class, we give a deterministic algorithm that exactly computes the total variation distance in time $\mathrm{poly}(n,2^{O(k_1+k_2)})$, and show that exact computation is $\#\mathsf{P}$-hard when $k_1+k_2=Θ(n)$.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03841	Complex Equation Learner: Rational Symbolic Regression with Gradient Descent in Complex Domain	pre_denominator_closure	SF-2026-ARXIV-2605-03841	问题/机制：Complex Equation Learner: Rational Symbolic Regression with Gradient Descent in Complex Domain 以“Symbolic regression aims to discover interpretable equations from data, yet modern gradient-based methods fail for operators that introduce singularities or domain constraints, including division, logarithms, and square roots.”处理其论文内任务；证据边界为“As a result, Equation Learner-type models typically avoid these operators or impose restrictions, e.g.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03842	SOAR: Real-Time Joint Optimization of Order Allocation and Robot Scheduling in Robotic Mobile Fulfillment Systems	pre_denominator_closure	SF-2026-ARXIV-2605-03842	问题/机制：SOAR: Real-Time Joint Optimization of Order Allocation and Robot Scheduling in Robotic Mobile Fulfillment Systems 以“To bridge this gap, we propose SOAR, a unified Deep Reinforcement Learning framework for real-time joint optimization.”处理其论文内任务；证据边界为“Extensive experiments on synthetic and real-world industrial datasets, in collaboration with Geekplus, demonstrate that SOAR reduces global makespan by 7.5\% and average order completion time by 15.4\% with sub-100ms latency.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03846	SigLoMa: Learning Open-World Quadrupedal Loco-Manipulation from Ego-Centric Vision	pre_denominator_closure	SF-2026-ARXIV-2605-03846	问题/机制：SigLoMa: Learning Open-World Quadrupedal Loco-Manipulation from Ego-Centric Vision 以“To eliminate these dependencies, we present SigLoMa, a fully onboard, ego-centric vision-based pick-and-place framework.”处理其论文内任务；证据边界为“Real-world experiments validate that, relying solely on a 5Hz (200 ms latency) open-vocabulary detector, SigLoMa successfully executes dynamic loco-manipulation across multiple tasks, achieving performance comparable to expert human teleoperation.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03847	Mechanical Conscience: A Mathematical Framework for Dependability of Machine Intelligence	pre_denominator_closure	SF-2026-ARXIV-2605-03847	问题/机制：Mechanical Conscience: A Mathematical Framework for Dependability of Machine Intelligence 以“Existing approaches such as constrained optimization, safe reinforcement learning, and runtime assurance evaluate acceptability at the level of individual actions rather than across behavioral trajectories, and none addresses the multi-participant, uncertainty-laden nature of DCI deployments.”处理其论文内任务；证据边界为“Illustrative results demonstrate that MC-regulated agents maintain trajectory-level normative acceptability where conventional controllers drift outside admissible bounds, and that the framework naturally extends to suppress interaction-induced emergent risk in multi-agent DCI settings.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03848	Parameter-Efficient Multi-View Proficiency Estimation: From Discriminative Classification to Generative Feedback	pre_denominator_closure	SF-2026-ARXIV-2605-03848	问题/机制：Parameter-Efficient Multi-View Proficiency Estimation: From Discriminative Classification to Generative Feedback 以“Estimating how well a person performs an action, rather than which action is performed, is central to coaching, rehabilitation, and talent identification.”处理其论文内任务；证据边界为“These results highlight a shift toward efficient, multi-view systems that combine selective fusion, proficiency-aware sampling, and actionable generative feedback.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03849	Stream-R1: Reliability-Perplexity Aware Reward Distillation for Streaming Video Generation	pre_denominator_closure	SF-2026-ARXIV-2605-03849	问题/机制：Stream-R1: Reliability-Perplexity Aware Reward Distillation for Streaming Video Generation 以“To address this, we propose Stream-R1, a Reliability-Perplexity Aware Reward Distillation framework that adaptively reweights the distillation objective at both rollout and spatiotemporal-element levels through a single shared reward-guided mechanism.”处理其论文内任务；证据边界为“Stream-R1 attains consistent improvements on all three dimensions over distillation baselines on standard streaming video generation benchmarks, without architectural modification or additional inference cost.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03855	Evaluating Generative Models as Interactive Emergent Representations of Human-Like Collaborative Behavior	pre_denominator_closure	SF-2026-ARXIV-2605-03855	问题/机制：Evaluating Generative Models as Interactive Emergent Representations of Human-Like Collaborative Behavior 以“While advances in foundation models show promising capabilities in understanding and showing human-like behavior, their application in embodied collaborative settings needs further investigation.”处理其论文内任务；证据边界为“Results from the automated behavior detection system show that foundation models consistently exhibit emergent collaborative behaviors without being explicitly trained to do so.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03856	Nested array design of extended coprime sets for DOA estimation of non-circular signals	pre_denominator_closure	SF-2026-ARXIV-2605-03856	问题/机制：Nested array design of extended coprime sets for DOA estimation of non-circular signals 以“To enhance the degrees of freedom (DOF) in receiver arrays specifically for non-circular signal DOA estimation, this study introduces a novel array configuration.”处理其论文内任务；证据边界为“Simulation results and comparative analyses confirm that, relative to traditional Nested Arrays (NA), Extended Sliding Nested Array (ESNA), and other benchmark structures, the proposed array achieves better DOF and VAA, leading to enhanced estimation accuracy in practical scenarios.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03857	A Deeper Dive into the Irreversibility of PolyProtect: Making Protected Face Templates Harder to Invert	pre_denominator_closure	SF-2026-ARXIV-2605-03857	"问题/机制：A Deeper Dive into the Irreversibility of PolyProtect: Making Protected Face Templates Harder to Invert 以“To make this inversion more difficult, we then propose a ""key selection algorithm"", which tries to choose ""keys"" (coefficients and exponents of the PolyProtect polynomial) that enhance the irreversibility of PolyProtected templates, compared to when the keys are…”处理其论文内任务；证据边界为“Our experiments show that this algorithm is effective at generating PolyProtected templates that are significantly more difficult to invert, and that it approximately equalises the irreversibility of PolyProtected templates generated using different ""overlap"" parameters.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。"		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03858	MCJudgeBench: A Benchmark for Constraint-Level Judge Evaluation in Multi-Constraint Instruction Following	retained	SF-2026-ARXIV-2605-03858	LLM judges need constraint-level correctness and completeness labels because aggregate verdicts hide which obligation failed	PLATFORM-EVALUATION-SYSTEM	deep_complete	verified	No Change — Existing Coverage
2605.03861	Aspect-Aware Content-Based Recommendations for Mathematical Research Papers	pre_denominator_closure	SF-2026-ARXIV-2605-03861	问题/机制：Aspect-Aware Content-Based Recommendations for Mathematical Research Papers 以“To address this gap, we first conduct an expert-driven study characterizing mathematical recommendations, revealing that relevance is inherently \textit{aspect}-driven.”处理其论文内任务；证据边界为“We deploy our system on the MaRDI platform to help mathematicians with recommendations and release datasets and code publicly for reproducibility.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03862	Correct Is Not Enough: Training Reasoning Planners with Executor-Grounded Rewards	retained	SF-2026-ARXIV-2605-03862	planner training should bind reward to executor-observed intermediate state and feasibility, not only a final textual answer	TRAIN-RLHF	deep_complete	verified	No Change — Existing Coverage
2605.03863	Quantifying the human visual exposome with vision language models	pre_denominator_closure	SF-2026-ARXIV-2605-03863	问题/机制：Quantifying the human visual exposome with vision language models 以“The visual environment is a fundamental yet unquantified determinant of mental health.”处理其论文内任务；证据边界为“These findings establish a scalable objective paradigm for visual exposomics, enabling high throughput decoding of how the visible world is associated with mental health.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03866	Memory-Efficient Continual Learning with CLIP Models	pre_denominator_closure	SF-2026-ARXIV-2605-03866	问题/机制：Memory-Efficient Continual Learning with CLIP Models 以“We propose a memory-efficient, distributionally robust method that dynamically reweights losses per class during training.”处理其论文内任务；证据边界为“Our approach, tested on class incremental settings (CIFAR-100, ImageNet1K) and a domain incremental setting (DomainNet) adapts CLIP models quickly while minimizing catastrophic forgetting, even with minimal memory usage.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03869	On Adaptivity in Zeroth-Order Optimization	pre_denominator_closure	SF-2026-ARXIV-2605-03869	问题/机制：On Adaptivity in Zeroth-Order Optimization 以“We investigate the effectiveness of adaptive zeroth-order (ZO) optimization for memory-constrained fine-tuning of large language models (LLMs).”处理其论文内任务；证据边界为“Contrary to prior claims, we show that adaptive ZO methods such as ZO-Adam offer no convergence advantage over well-tuned ZO-SGD, while incurring significant memory overhead.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03870	Surviving the Edge: Federated Learning under Networking and Resource Constraints	pre_denominator_closure	SF-2026-ARXIV-2605-03870	问题/机制：Surviving the Edge: Federated Learning under Networking and Resource Constraints 以“Motivated by the growing proliferation of federated learning (FL) in edge environments, we present the first systematic characterization of transport-layer breaking points in FL systems operating under conditions of highly constrained network and compute resources.”处理其论文内任务；证据边界为“Through systematic analysis of connection patterns during training rounds, we demonstrate that FL's periodic model update bursts, separated by extended local training periods, violate the assumptions underlying default TCP configurations.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03871	EvoLM: Self-Evolving Language Models through Co-Evolved Discriminative Rubrics	pre_denominator_closure	SF-2026-ARXIV-2605-03871	问题/机制：EvoLM: Self-Evolving Language Models through Co-Evolved Discriminative Rubrics 以“We introduce EVOLM, a post-training method that structures this capacity into explicit discriminative rubrics and uses them as training signal.”处理其论文内任务；证据边界为“EVOLM trains two capabilities within a single language model in alternation: (1) a rubric generator producing instance-specific evaluation criteria optimized for discriminative utility, which maximizes a small frozen judge's ability to distinguish preferred from dispreferred responses; and (2)…”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03874	Spatiotemporal Convolutions on EEG signal -- A Representation Learning Perspective on Efficient and Explainable EEG Classification with Convolutional Neural Nets	pre_denominator_closure	SF-2026-ARXIV-2605-03874	问题/机制：Spatiotemporal Convolutions on EEG signal -- A Representation Learning Perspective on Efficient and Explainable EEG Classification with Convolutional Neural Nets 以“In this paper, we investigate an alternative encoding that operates a bi-dimensional (2D) spatiotemporal convolution.”处理其论文内任务；证据边界为“We investigate the root of this improvement and find no difference in spectral feature importance.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03877	DMGD: Train-Free Dataset Distillation with Semantic-Distribution Matching in Diffusion Models	pre_denominator_closure	SF-2026-ARXIV-2605-03877	问题/机制：DMGD: Train-Free Dataset Distillation with Semantic-Distribution Matching in Diffusion Models 以“To address these limitations, we rethink diffusion based dataset distillation and propose a Dual Matching Guided Diffusion (DMGD) framework, centered on efficient training-free guidance.”处理其论文内任务；证据边界为“Experimental results on ImageNet-Woof, ImageNet-Nette, and ImageNet-1K demonstrate that our training-free approach achieves significant improvements, outperforming state-of-the-art (SOTA) methods requiring additional fine-tuning by average accuracy gains of 2.1%, 5.4%, and 2.4%, respectively.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03882	Deco: Extending Personal Physical Objects into Pervasive AI Companion through a Dual-Embodiment Framework	pre_denominator_closure	SF-2026-ARXIV-2605-03882	问题/机制：Deco: Extending Personal Physical Objects into Pervasive AI Companion through a Dual-Embodiment Framework 以“To bridge this gap, we conducted a formative study (N=9) to explore how digital agents could inherit and extend the emotional bond, deriving four design principles (Faithful Identity, Calibrated Agency, Ambient Presence, and Reciprocal Memory).”处理其论文内任务；证据边界为“This work highlights a promising alternative for designing digital companions: moving from creating new relationships to dual embodiment, where digital agents seamlessly extend the emotional history of physical objects.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03884	QKVShare: Quantized KV-Cache Handoff for Multi-Agent On-Device LLMs	retained	SF-2026-ARXIV-2605-03884	cross-agent latent handoff needs a versioned CacheCard carrying quantized KV state, bit allocation and receiver injection metadata, while prefix alignment and fused execution remain unresolved	AGENT-MULTI-AGENT	deep_complete	verified	Integrate
2605.03885	Raising the Ceiling: Better Empirical Fixation Densities for Saliency Benchmarking	pre_denominator_closure	SF-2026-ARXIV-2605-03885	问题/机制：Raising the Ceiling: Better Empirical Fixation Densities for Saliency Benchmarking 以“We propose a principled mixture model that combines an adaptive-bandwidth KDE based on Abramson's method, center bias and uniform components, and a state-of-the-art saliency model, to capture different spatial and semantic types of interobserver consistency, and optimize all…”处理其论文内任务；证据边界为“This matters now more than ever: as the field shifts toward sample-level evaluation (failure case analysis, inverse benchmarking, per-image model comparison), reliable per-image density estimates become critical.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
