arxiv_id	source_family_id	title	status	reason	review_status	access_status	owner	disposition
2605.17488	SF-2026-ARXIV-2605-17488	Omni-Customizer: End-to-End MultiModal Customization for Joint Audio-Video Generation	pre_denominator_closure	`Omni-Customizer: End-to-End MultiModal Customization for Joint Audio-Video Generation` 针对 To bridge this gap, we present Omni-Customizer, an end-to-end framework targeted at the precise binding and seamless fusion of multimodal identity information.；摘要证据边界为 Extensive experiments demonstrate that Omni-Customizer achieves state-of-the-art performance in dual-modal customized generation, excelling across visual identity similarity, timbre consistency, precise audio-video synchronization, and overall video-audio fidelity.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17489	SF-2026-ARXIV-2605-17489	Employing Vision-Language Models for Face Image Quality Assessment	pre_denominator_closure	`Employing Vision-Language Models for Face Image Quality Assessment` 针对 In this paper, we investigate the potential of off-the-shelf Vision-Language Models (VLMs) to bridge this gap by performing FIQA in a zero-shot setting.；摘要证据边界为 We present a comprehensive evaluation framework for assessing VLM performance.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17493	SF-2026-ARXIV-2605-17493	Beyond Linear Superposition: Discovering Climate Features in AI Weather Models with KAN-SAE	pre_denominator_closure	`Beyond Linear Superposition: Discovering Climate Features in AI Weather Models with KAN-SAE` 针对 We introduce KAN-SAE, a sparse autoencoder whose encoder replaces the standard ReLU with learnable per-feature B-spline activations drawn from Kolmogorov-Arnold Networks (KANs), allowing each latent dimension to develop its own nonlinear gating profile.；摘要证据边界为 Our results demonstrate that nonlinear activations are essential for mechanistic interpretability of deep learning weather prediction models, recovering climate features that remain invisible to linear baselines.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17497	SF-2026-ARXIV-2605-17497	Self-Supervised On-Policy Distillation for Reasoning Language Models	pre_denominator_closure	`Self-Supervised On-Policy Distillation for Reasoning Language Models` 针对 We show that a mixed group contains a richer process signal: a correct completion is a self-generated witness of how the current policy can solve the problem, while a wrong completion provides on-policy prefixes where the policy needs correction.；摘要证据边界为 We show that a mixed group contains a richer process signal: a correct completion is a self-generated witness of how the current policy can solve the problem, while a wrong completion provides on-policy prefixes…。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17499	SF-2026-ARXIV-2605-17499	t-gems: text-guided exit modules for decreasing clip image encoder	pre_denominator_closure	`t-gems: text-guided exit modules for decreasing clip image encoder` 针对 This study investigates the semantic content distributions present in intermediate layers of encoders such as CLIP, which can be derived from textual descriptions.；摘要证据边界为 We introduce Text-Guided Exit Modules (T-GEMs) and a rate-based regularizer to control encoder usage costs while maintaining cross-modal understanding performance.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17500	SF-2026-ARXIV-2605-17500	The Silent Brush: Evaluating Artistic Style Leakage in AI Art Generation	pre_denominator_closure	`The Silent Brush: Evaluating Artistic Style Leakage in AI Art Generation` 针对 To address these gaps, we first formulate guiding principles for evaluation of The Silent Brush.；摘要证据边界为 Existing evaluation methods mainly focus on near-duplicate retrieval or membership inference and do not account for this form of unintended stylistic resurfacing across prompts.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17503	SF-2026-ARXIV-2605-17503	RAG-based EEG-to-Text Translation Using Deep Learning and LLMs	pre_denominator_closure	`RAG-based EEG-to-Text Translation Using Deep Learning and LLMs` 针对 In this work, we propose a retrieval-augmented generation (RAG)-based sentence-level EEG-to-text decoding pipeline that combines an EEG encoder aligned with semantic sentence embeddings, a vector retrieval stage, and a large language model (LLM) to refine retrieved sentences into coherent output.；摘要证据边界为 Statistical analysis further confirms that this improvement is significant, following a strict evaluation workflow where inference is performed without access to ground-truth labels.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17504	SF-2026-ARXIV-2605-17504	A Distributional View for Visual Mechanistic Interpretability: KL-Minimal Soft-Constraint Principle	pre_denominator_closure	`A Distributional View for Visual Mechanistic Interpretability: KL-Minimal Soft-Constraint Principle` 针对 To resolve the biases under the distributional view, we propose a model with a KL-minimal soft-constraint principle for visual MI that theoretically balances interpretability and faithfulness.；摘要证据边界为 Extensive experiments validate the theoretical soundness of the proposed distributional view and demonstrate the practical effectiveness of our paradigm on the DINOv3 vision model.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17505	SF-2026-ARXIV-2605-17505	Explicit cost analysis of Toom-4 multiplication for incomplete NTT in lattice-based cryptography	pre_denominator_closure	`Explicit cost analysis of Toom-4 multiplication for incomplete NTT in lattice-based cryptography` 针对 We present a concrete Toom-4 implementation and derive explicit operation counts that separate additions/subtractions and multiplications over the coefficient field.；摘要证据边界为 We identify parameter ranges where Toom-4 is advantageous and validate the predicted behavior experimentally.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17506	SF-2026-ARXIV-2605-17506	Degradation Frequency Curve: An Explicit Frequency-Quantified Representation for All-in-One Image Restoration	pre_denominator_closure	`Degradation Frequency Curve: An Explicit Frequency-Quantified Representation for All-in-One Image Restoration` 针对 We propose the Degradation Frequency Curve (DFC), a structured spectral representation that quantifies degradation responses by measuring band-wise residual-to-degraded energy ratios in the frequency domain.；摘要证据边界为 Extensive experiments on standard, composite, unseen, and real-world degradation benchmarks show that DFC provides an effective representation basis for all-in-one restoration, leading to state-of-the-art performance and improved generalization under complex degradation profiles.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17508	SF-2026-ARXIV-2605-17508	BESplit: Bias-Compensated Split Federated Learning with Evidential Aggregation	pre_denominator_closure	`BESplit: Bias-Compensated Split Federated Learning with Evidential Aggregation` 针对 Based on this insight, we propose BESplit, an architecture-aware framework that exploits the intrinsic structure of SFL to mitigate non-IID effects.；摘要证据边界为 Extensive experiments on five benchmark datasets demonstrate that BESplit consistently outperforms state-of-the-art methods in accuracy, convergence stability, and computational efficiency under diverse non-IID settings.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17509	SF-2026-ARXIV-2605-17509	Audio-Image Cross-Modal Retrieval with Onomatopoeic Images	pre_denominator_closure	`Audio-Image Cross-Modal Retrieval with Onomatopoeic Images` 针对 Experimental results show that the proposed method substantially outperforms a zero-shot baseline using pretrained CLIP and CLAP embeddings.；摘要证据边界为 Experimental results show that the proposed method substantially outperforms a zero-shot baseline using pretrained CLIP and CLAP embeddings.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17510	SF-2026-ARXIV-2605-17510	Scale-Dependent Collective Adaptation in Self-Amending LLM Societies: A Cross-Family Study of Emergent Governance	pre_denominator_closure	`Scale-Dependent Collective Adaptation in Self-Amending LLM Societies: A Cross-Family Study of Emergent Governance` 针对 We study group decision-making in artificial societies where the rules of play are themselves subject to collective amendment.；摘要证据边界为 Using the self-amending game Nomic, we compare multiple scales across two LLM families and find that collective adaptation does not improve monotonically with model size.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17512	SF-2026-ARXIV-2605-17512	Robust Audio Tagging under Class-wise Supervision Unreliability	pre_denominator_closure	`Robust Audio Tagging under Class-wise Supervision Unreliability` 针对 These effects introduce class-dependent optimisation bias that is not explicitly modeled by most existing methods.；摘要证据边界为 Experiments on controlled benchmarks and AudioSet show that CSU improves robustness across different architectures and different sources of supervision unreliability.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17517	SF-2026-ARXIV-2605-17517	AffordVLA: Injecting Affordance Representations into Vision-Language-Action Models via Implicit Feature Alignment	pre_denominator_closure	`AffordVLA: Injecting Affordance Representations into Vision-Language-Action Models via Implicit Feature Alignment` 针对 To address these limitations, we propose AffordVLA, an affordance-enhanced VLA framework that internalizes manipulation-centric affordance perception into VLA visual representations through implicit representation alignment.；摘要证据边界为 Extensive simulation and real-world experiments demonstrate that AffordVLA and its affordance teacher achieve state-of-the-art performance and outperform strong baselines.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17518	SF-2026-ARXIV-2605-17518	Integrating Bayesian Spectral Deconvolution and Expert Scientific Reasoning for Robust Peak Estimation	pre_denominator_closure	`Integrating Bayesian Spectral Deconvolution and Expert Scientific Reasoning for Robust Peak Estimation` 针对 Instead, they identify physically meaningful peaks by relating spectral structures to auxiliary information such as physical-property values, chemical structures, and trends across related measurements.；摘要证据边界为 These results demonstrate that integrating expert scientific reasoning with Bayesian spectral deconvolution enables robust peak estimation under conditions where spectrum-only inference is unreliable.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17522	SF-2026-ARXIV-2605-17522	RoboFlow4D: A Lightweight Flow World Model Toward Real-Time Flow-Guided Robotic Manipulation	pre_denominator_closure	`RoboFlow4D: A Lightweight Flow World Model Toward Real-Time Flow-Guided Robotic Manipulation` 针对 To address these challenges, we introduce RoboFlow4D, a lightweight flow world model that unifies perception and planning by estimating temporal motion in physical 3D space.；摘要证据边界为 Extensive experiments in both simulation and real-world settings demonstrate that RoboFlow4D consistently improves manipulation success rates and computational efficiency, advancing flow-guided planning for embodied intelligence.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17524	SF-2026-ARXIV-2605-17524	Covariance Structure and Coordinate Heterogeneity Govern Binary Quantization of Contrastive Embeddings	pre_denominator_closure	`Covariance Structure and Coordinate Heterogeneity Govern Binary Quantization of Contrastive Embeddings` 针对 Second, coordinate heterogeneity (the non-uniformity of per-coordinate variances) governs key design choices: how much each additional bit contributes, and whether random rotation helps or hurts.；摘要证据边界为 We derive approximate expressions for ranking fidelity under a Gaussian model, show that the magnitude bit carries information proportional to heterogeneity, and show that random rotation destroys precisely the signal that one paradigm exploits…。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17526	SF-2026-ARXIV-2605-17526	SaaSBench: Exploring the Boundaries of Coding Agents in Long-Horizon Enterprise SaaS Engineering	pre_denominator_closure	`SaaSBench: Exploring the Boundaries of Coding Agents in Long-Horizon Enterprise SaaS Engineering` 针对 To fill this gap, we introduce SaaSBench, the first benchmark designed to explore the boundaries of AI agents in enterprise SaaS engineering.；摘要证据边界为 Furthermore, we design a dependency-aware hybrid evaluation paradigm tailored for complex systems with long horizons and multi-component coupling, enabling fine-grained, reproducible assessment.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17527	SF-2026-ARXIV-2605-17527	Designing streetscapes from street-view imagery using diffusion models	pre_denominator_closure	`Designing streetscapes from street-view imagery using diffusion models` 针对 However, existing studies largely focus on measuring current streetscapes and rarely support the generation of alternative and non-existing urban scenarios, which is a core task in geospatial disciplines such as urban planning and design.；摘要证据边界为 Using this dataset, we demonstrate that diffusion models can produce realistic and semantically consistent streetscape imagery while responding to both textual and imagery controls.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17528	SF-2026-ARXIV-2605-17528	CasualSynth: Generating Structurally Sound Synthetic Data	pre_denominator_closure	`CasualSynth: Generating Structurally Sound Synthetic Data` 针对 We introduce CausalSynth, a framework that decouples causal structure generation from semantic realization, yielding synthetic data that is both causally valid and linguistically rich.；摘要证据边界为 The framework additionally supports principled interventional and counterfactual generation through noise retention and graph mutilation.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17530	SF-2026-ARXIV-2605-17530	Few-Shot Network Intrusion Detection Using Online Triplet Mining	pre_denominator_closure	`Few-Shot Network Intrusion Detection Using Online Triplet Mining` 针对 State-of-the-art approaches utilise supervised machine learning methods to train a classification model to recognise known cyberattacks; however, these models require a large labelled dataset to train and show poor performance when trained on smaller datasets.；摘要证据边界为 State-of-the-art approaches utilise supervised machine learning methods to train a classification model to recognise known cyberattacks; however, these models require a large labelled dataset to train and show poor performance when trained on smaller…。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17531	SF-2026-ARXIV-2605-17531	Don't Guess, Just Ask: Resolving Ambiguity in Referring Segmentation via Multi-turn Clarification	pre_denominator_closure	`Don't Guess, Just Ask: Resolving Ambiguity in Referring Segmentation via Multi-turn Clarification` 针对 To address this limitation, we propose IC-Seg, a novel agentic framework that proactively clarifies user intent through multi-turn conversation before segmentation.；摘要证据边界为 For evaluation, we establish Ambi-RVOS, a referring video object segmentation benchmark with ambiguous user queries.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17533	SF-2026-ARXIV-2605-17533	Distributed 3D Leader-Follower Formation Control with Field-of-View Safety via Control Barrier Functions	pre_denominator_closure	`Distributed 3D Leader-Follower Formation Control with Field-of-View Safety via Control Barrier Functions` 针对 To address this issue, we develop a perception-aware safe control architecture that guarantees visibility by construction.；摘要证据边界为 Gazebo simulations and Crazyflie hardware experiments validate the proposed approach, demonstrating accurate formation tracking and effective FOV enforcement, including scenarios in which the nominal desired formation conflicts with visibility constraints.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17535	SF-2026-ARXIV-2605-17535	AgentModernize: Preserving Business Logic in Legacy Modernization with Multi-Agent LLMs and Behavioral Specification Graphs	pre_denominator_closure	`AgentModernize: Preserving Business Logic in Legacy Modernization with Multi-Agent LLMs and Behavioral Specification Graphs` 针对 We present AgentModernize, a multi-agent framework that treats modernization as a behavioral preservation problem.；摘要证据边界为 For regulated industries, the pipeline's traceable artifacts (business rule inventory, BSG, equivalence reports) provide an audit trail that no single-prompt approach can match.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17537	SF-2026-ARXIV-2605-17537	Self-supervised Hierarchical Visual Reasoning with World Model	pre_denominator_closure	`Self-supervised Hierarchical Visual Reasoning with World Model` 针对 To this end, we propose ResDreamer, a hierarchical world model in which each higher-level layer is trained to reconstruct the residuals of the layer below.；摘要证据边界为 Experiments show that ResDreamer achieves state-of-the-art sample efficiency and parameter efficiency.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17539	SF-2026-ARXIV-2605-17539	Memory-Guided Tree Search with Cross-Branch Knowledge Transfer for LLM Solver Synthesis	pre_denominator_closure	`Memory-Guided Tree Search with Cross-Branch Knowledge Transfer for LLM Solver Synthesis` 针对 Combinatorial optimization (CO) underlies decision-making from logistics to chip design, where infeasible solutions are operationally unusable and small quality gains translate into substantial economic value.；摘要证据边界为 Over three independent runs on four problems, MEMOIR's run-to-run validity standard deviation is more than an order of magnitude below that of every baseline we evaluated in this setting, suggesting that memory-guided exploration yields…。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17543	SF-2026-ARXIV-2605-17543	HL-OutPaint: Coarse-to-Fine Video Outpainting for High-Resolution Long-Range Videos	pre_denominator_closure	`HL-OutPaint: Coarse-to-Fine Video Outpainting for High-Resolution Long-Range Videos` 针对 In this paper, we propose HL-OutPaint, a high-resolution video outpainting framework for long sequences.；摘要证据边界为 Extensive experiments show that HL-OutPaint outperforms existing methods in challenging scenarios involving wide spatial extrapolation and long video sequences.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17546	SF-2026-ARXIV-2605-17546	Accelerating Redshift-Conditioned Galaxy Image Synthesis with One-step Generative Modeling	pre_denominator_closure	`Accelerating Redshift-Conditioned Galaxy Image Synthesis with One-step Generative Modeling` 针对 In this work, we study efficient redshift-conditioned generative modeling for astrophysical image synthesis using diffusion models and pixel-MeanFlow.；摘要证据边界为 Our results show a clear accuracy-efficiency trade-off: standard DDPM sampling achieves the best distributional fidelity but requires high computational cost, while second-order samplers substantially improve efficiency over DDIM.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17548	SF-2026-ARXIV-2605-17548	Rethinking Code Review in the Age of AI: A Vision for Agentic Code Review	pre_denominator_closure	`Rethinking Code Review in the Age of AI: A Vision for Agentic Code Review` 针对 We propose a future vision for code review in which reviewers transition from manual inspectors into supervisory operators of agents.；摘要证据边界为 Finally, we identify key adoption challenges and outline research directions for evaluation, governance, and responsible human-AI collaboration.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17552	SF-2026-ARXIV-2605-17552	Q-LocalAdam: Memory-Efficient Client-Side Adaptive Optimization for Edge Federated Learning	pre_denominator_closure	`Q-LocalAdam: Memory-Efficient Client-Side Adaptive Optimization for Edge Federated Learning` 针对 Motivated by this asymmetry, we propose \textbf{Q-LocalAdam}, which applies distribution-aware 8-bit quantization block-wise linear encoding for momentum and log-space encoding for variance while keeping model parameters in full precision.；摘要证据边界为 Q-LocalAdam enables larger models and more concurrent workloads on memory-constrained edge devices without modifying the federated protocol.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17554	SF-2026-ARXIV-2605-17554	Evaluating Deep Research Agents on Expert Consulting Work: A Benchmark with Verifiers, Rubrics, and Cognitive Traps	pre_denominator_closure	`Evaluating Deep Research Agents on Expert Consulting Work: A Benchmark with Verifiers, Rubrics, and Cognitive Traps` 针对 We introduce a benchmark of 70 SME-authored management consulting prompts, each embedding cognitive traps that penalize surface-pattern reasoning.；摘要证据边界为 The benchmark, evaluation code, and full prompt corpus are publicly released.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17555	SF-2026-ARXIV-2605-17555	PFlow-T: A Persistence-Driven Forward Process for Topology-Controlled Generation	pre_denominator_closure	`PFlow-T: A Persistence-Driven Forward Process for Topology-Controlled Generation` 针对 Current topology aware diffusion models face an architectural mismatch by using Gaussian noise for corruption while recovering structural features through conditional side channels To fix this we introduce PFlow T a generative model that bases its forward process entirely on persistent homology In PFlow…；摘要证据边界为 Current topology aware diffusion models face an architectural mismatch by using Gaussian noise for corruption while recovering structural features through conditional side channels To fix this we introduce PFlow T a generative model that…。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17556	SF-2026-ARXIV-2605-17556	Visual Sculpting: Visually-Aligned Planning Representations for Long-Horizon Robot Clay Sculpting	pre_denominator_closure	`Visual Sculpting: Visually-Aligned Planning Representations for Long-Horizon Robot Clay Sculpting` 针对 As a robotics problem, we formulate clay sculpting as a shape-to-shape matching challenge.；摘要证据边界为 With three different deformable materials and various end-effectors, we demonstrate that our dynamics model is comparable in performance to the state-of-the-art with the added benefit of being compatible with visual planning.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17557	SF-2026-ARXIV-2605-17557	Real-Time Neural Hair Denoising	pre_denominator_closure	`Real-Time Neural Hair Denoising` 针对 We propose a lightweight real-time method for reconstructing strand-based hair G-Buffers from severely undersampled rasterized inputs.；摘要证据边界为 Our method achieves higher hair reconstruction quality than existing hair-specific denoising techniques and general industrial neural reconstruction solutions such as DLSS and FSR.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17558	SF-2026-ARXIV-2605-17558	Firefly: Illuminating Large-Scale Verified Tool-Call Data Generation from Real APIs	pre_denominator_closure	`Firefly: Illuminating Large-Scale Verified Tool-Call Data Generation from Real APIs` 针对 We present FireFly, a pipeline for generating verified tool-call data from real-world MCP servers.；摘要证据边界为 To address environment drift in live APIs, we construct a retrieval-augmented simulator that caches all exploration results and replays them during training and evaluation, enabling fully offline and reproducible RL.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
