arxiv_id	title	screening_status	screening_reason	owner_node
2605.27078	Two Speeds of Learning: A Representation-Readout Decomposition of Grokking and Double Descent	pre_denominator_closed	Two Speeds of Learning: A Representation-Readout Decomposition of Grokking and Double Descent 的具体方法/主张是：Using tools from representational geometry, neural tangent kernels, and linear probing, we show that both processes are active throughout training, with the fluctuations of their relative speed giving rise to seemingly anomalous generalization dynamics.；摘要报告/目标为：Applying the representation-readout decomposition to grokking across a wide range of tasks and architectures, we find that the readout is train-biased before grokking onset, and representation learning is gradual but not absent, contrary to the lazy-to-rich account.。排除边界：它是 Agent 局部能力/应用方案，尚未建立新的 authority、durable state、effect commit 或 recovery contract；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27079	Trust Region Q Adjoint Matching	pre_denominator_closed	Trust Region Q Adjoint Matching 的具体方法/主张是：Specifically, we optimize the trust-region parameter $λ$ in SOC dynamics, and theoretically show that the path-space KL can be represented by a closed-form function of $λ$.；摘要报告/目标为：As a result, our method can precisely control the exact deviation from pretrained flow policies, achieving stable off-policy RL.。排除边界：它是 Agent 局部能力/应用方案，尚未建立新的 authority、durable state、effect commit 或 recovery contract；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27080	Semi-Supervised Gaze Estimation via Disentangled Subspace Contrastive Learning	pre_denominator_closed	Semi-Supervised Gaze Estimation via Disentangled Subspace Contrastive Learning 的具体方法/主张是：Appearance-based gaze estimation always suffers from poor generalization due to limited annotated samples and insufficient dataset diversity.；摘要报告/目标为：The public code is available at \href{https://github.com/da60266/DSCL}{https://github.com/da60266/DSCL}.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时证据对象或 release gate；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27081	ReMoE: Boosting Expert Reuse through Router Fine-Tuning in Memory-Constrained MoE LLM Inference	pre_denominator_closed	ReMoE: Boosting Expert Reuse through Router Fine-Tuning in Memory-Constrained MoE LLM Inference 的具体方法/主张是：We propose ReMoE, a router fine-tuning framework designed to boost token-wise expert reuse.；摘要报告/目标为：Experiments on DeepSeek and Qwen models show that ReMoE improves expert reuse by 26% while maintaining downstream task performance.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时证据对象或 release gate；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27082	Can Broad Biomedical Knowledge be Contextualized into Scenario-Grounded Propositions?	pre_denominator_closed	Can Broad Biomedical Knowledge be Contextualized into Scenario-Grounded Propositions? 的具体方法/主张是：We study this missing link as knowledge contextualization: transforming broad biomedical knowledge into evidence-supported, scenario-grounded propositions that domain experts can inspect, replay, and validate.；摘要报告/目标为：These results show that SCENE bridges broad knowledge and scenario-specific evidence, producing traceable, inspectable hypotheses for follow-up validation.。排除边界：其状态与验收属于医疗/科学领域任务，未改变通用 AI-System 的数据、runtime、deployment 或 evidence owner；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27083	On the Hidden Costs of Counterfactual Knowledge Training in LLM Unlearning	pre_denominator_closed	On the Hidden Costs of Counterfactual Knowledge Training in LLM Unlearning 的具体方法/主张是：To systematically diagnose these issues, we introduce RWKU+, an extended benchmark equipped with novel trade-off metrics and gradient-level diagnostic tools.；摘要报告/目标为：However, in this work, we find that this paradigm still underperforms other paradigms in some aspects, and identify two previously overlooked pitfalls underlying this gap: (1) knowledge conflict, where mutual inconsistencies within counterfactual corpora induce conflicting gradients that disrupt parameter optimization, and (2) hallucination spillover, where fitting false targets instills a persistent fabrication bias。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时证据对象或 release gate；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27088	LLMs Are Already Good Tutors: Training-Free Prompt Optimization for Pedagogical Math Tutoring	pre_denominator_closed	LLMs Are Already Good Tutors: Training-Free Prompt Optimization for Pedagogical Math Tutoring 的具体方法/主张是：We adapt 7 published methods and propose 5 education-specialized methods, evaluating these 12 methods under 5 conditions on 2 OOD benchmark suites.；摘要报告/目标为：We also find a task-dependent reasoning mode effect consistent across training-free and RL-based paradigms.。排除边界：它优化特定领域 workload，没有重新分配通用系统状态、控制权或证据提交权；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27093	Gaussian Process-based learning with new MCMC-based implementation of Wishart prior on correlation matrix	pre_denominator_closed	Gaussian Process-based learning with new MCMC-based implementation of Wishart prior on correlation matrix 的具体方法/主张是：We develop a ``self-assembled'' Wishart prior for the covariance matrix, while undertaking Bayesian inference on the kernel hyperparameters using MCMC.；摘要报告/目标为：We support our prior development with two distinct empirical illustrations - one on synthetic data, and another on a real-world dataset.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时证据对象或 release gate；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27095	Adversarial Dual On-Policy Distillation from Expressive Teacher	pre_denominator_closed	Adversarial Dual On-Policy Distillation from Expressive Teacher 的具体方法/主张是：We propose \textbf{FA-OPD}, an \emph{adversarial dual on-policy distillation} method in which a Flow Matching (FM) teacher is learned from demonstrations and co-trained with a lightweight MLP student.；摘要报告/目标为：Source code: https://github.com/vanzll/FA-OPD.。排除边界：它优化特定领域 workload，没有重新分配通用系统状态、控制权或证据提交权；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27097	Mildly Overparameterized ReLU Networks on Orthogonal Data: Incremental Learning and Implicit Bias	pre_denominator_closed	Mildly Overparameterized ReLU Networks on Orthogonal Data: Incremental Learning and Implicit Bias 的具体方法/主张是：In this work, we study the gradient flow dynamics of two-layer ReLU networks from small initialization with orthogonal training data.；摘要报告/目标为：This incremental process characterization also allows us to derive a novel implicit bias result: the learned interpolator has a squared $\ell_2$-norm scaling as $\sqrt{n}$, which is within a constant factor of the minimal $\ell_2$-norm interpolator.。排除边界：它是局部训练/压缩技巧，未改变 dataset/objective/checkpoint/runtime 的长期所有权合同；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27101	Pop-Up Distractions Reveal Bag-of-Events Behavior in Video Large Language Models	pre_denominator_closed	Pop-Up Distractions Reveal Bag-of-Events Behavior in Video Large Language Models 的具体方法/主张是：In this work, we introduce DistractionBench to evaluate whether VideoLLMs can robustly link subjects and events in the presence of unrelated video segments.；摘要报告/目标为：Evaluating 11 popular VideoLLMs, we find that all models exhibit substantial BoE behavior.。排除边界：它是生成/表示质量的局部改进，未改变跨模态状态 owner、生成因子化、服务 commit 或物理闭环；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27102	JLT: Clean-Latent Prediction in Latent Diffusion Transformers	pre_denominator_closed	JLT: Clean-Latent Prediction in Latent Diffusion Transformers 的具体方法/主张是：We introduce JLT, a 130M latent diffusion Transformer over frozen FLUX.2 VAE codes, and compare clean-latent prediction with a matched velocity-prediction DiT under the same representation, backbone, and training settings.；摘要报告/目标为：These results suggest that prediction targets in latent diffusion are representation-dependent geometric choices, rather than interchangeable algebraic parameterizations.。排除边界：它是生成/表示质量的局部改进，未改变跨模态状态 owner、生成因子化、服务 commit 或物理闭环；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27103	MuChator: Enabling Active Music Discovery via Conversational Music LLMs in Douyin Music	pre_denominator_closed	MuChator: Enabling Active Music Discovery via Conversational Music LLMs in Douyin Music 的具体方法/主张是：To address these challenges, we introduce MuChator, an interactive MusicLLM-based framework that enables users to actively express situational music intents in natural language.；摘要报告/目标为：Extensive evaluations on industrial music recommendation datasets demonstrate that MuChator outperforms leading proprietary models, such as Gemini-3-Pro.。排除边界：它优化特定领域 workload，没有重新分配通用系统状态、控制权或证据提交权；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27105	Lost in the Evidence? Reproducing Document Position and Context Size Effects in RAG	pre_denominator_closed	Lost in the Evidence? Reproducing Document Position and Context Size Effects in RAG 的具体方法/主张是：Retrieval-Augmented Generation (RAG) systems rely on retrieved documents being concatenated into a model's input context, making both document ordering and context size critical yet controversial design choices.；摘要报告/目标为：Our results demonstrate that both factors interact strongly with retrieval quality and model choice, and that conclusions drawn from idealised setups do not always transfer to real-world RAG pipelines.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时证据对象或 release gate；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27106	Autonomic Federated-Market Orchestration for the Edge-Cloud Continuum	pre_denominator_closed	Autonomic Federated-Market Orchestration for the Edge-Cloud Continuum 的具体方法/主张是：We present Neural Pub/Sub, a federated-broker autonomic substrate whose self-organising behaviour emerges from market-based price signals rather than centralised control.；摘要报告/目标为：We evaluate the substrate on a 4-VM, 4-domain, 48-worker federated edge-cloud testbed (single data centre, 50 ms emulated WAN) in a 1005-run campaign augmented by a fair-process-count sharded-oracle comparator.。排除边界：它是领域算法、理论或模型局部增量，未显示长期 state/data/control owner 或 evaluation contract 的变化；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27110	BAIT: Boundary-Guided Disclosure Escalation via Self-Conditioned Reasoning	pre_denominator_closed	BAIT: Boundary-Guided Disclosure Escalation via Self-Conditioned Reasoning 的具体方法/主张是：In this work, we propose BAIT (Boundary-Aware Iterative Trap), a three-step jailbreak framework that approaches malicious goals through internal disclosure.；摘要报告/目标为：Experiments on AdvBench, JailbreakBench, AIR-Bench, and SORRY-Bench demonstrate that BAIT consistently achieves strong attack success rates across top-tier large language models, significantly advancing conventional jailbreak baselines.。排除边界：它给出局部 attack/defense slice，未改变平台 threat model、enforcement owner 或 release evidence contract；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27113	High-Quality Synthetic Financial Time-Series using a GAN-Diffusion Framework	pre_denominator_closed	High-Quality Synthetic Financial Time-Series using a GAN-Diffusion Framework 的具体方法/主张是：In this paper, we present a quality-aware generative framework that combines two classes of generative methods, demonstrating how their integration addresses existing limitations while enhancing the realism of synthetic data.；摘要报告/目标为：We then show how our GAN architecture can be incorporated into state-of-the-art diffusion models to enhance the quality of generated correlation structures.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时证据对象或 release gate；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27114	VR-DAgger: Immersive VR for Dexterous Data Collection and Uncertainty-Guided On-Policy Correction	pre_denominator_closed	VR-DAgger: Immersive VR for Dexterous Data Collection and Uncertainty-Guided On-Policy Correction 的具体方法/主张是：We present VR-DAgger, a human-in-the-loop framework centered on an immersive VR application for dexterous teleoperation, demonstration collection, and selective policy correction.；摘要报告/目标为：We evaluate on three dexterous manipulation tasks (Pan pick-and-place, Drawer opening, Valve turning) with a 10-DoF XHand under standard and challenging initial configurations.。排除边界：它是生成/表示质量的局部改进，未改变跨模态状态 owner、生成因子化、服务 commit 或物理闭环；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27115	Counteraction-Aware Multi-Teacher On-Policy Distillation for General Capability Recovery with Domain Preservation	pre_denominator_closed	Counteraction-Aware Multi-Teacher On-Policy Distillation for General Capability Recovery with Domain Preservation 的具体方法/主张是：Instead of attempting to reconstruct this hidden distribution, we study general capability recovery with readily available proxy general prompts.；摘要报告/目标为：Gradient coherence analyses further support the intended effect of CaMOPD in producing more coherent correction signals.。排除边界：其状态与验收属于医疗/科学领域任务，未改变通用 AI-System 的数据、runtime、deployment 或 evidence owner；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27116	COVD: Continual Open-Vocabulary Object Detection with Novel Concept Injection	pre_denominator_closed	COVD: Continual Open-Vocabulary Object Detection with Novel Concept Injection 的具体方法/主张是：To this end, we introduce a new task setting, termed Continual OVD with Novel Concept Injection (COVD), where models sequentially learn incoming novel concept groups while preserving prior concepts and original open-vocabulary knowledge, along with a new benchmark, Novel-114.；摘要报告/目标为：Extensive experiments show that NoIn-Det effectively learns novel concepts, preserves old knowledge, and consistently outperforms existing continual learning methods for VLMs without introducing additional parameters.Novel-114 and the code will be released.。排除边界：这是特定感知任务的模型/数据改进，未形成可迁移的表示身份、serving lifecycle 或 release contract；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27117	Position: AI Safety Requires Effective Controllability	pre_denominator_closed	Position: AI Safety Requires Effective Controllability 的具体方法/主张是：To study this gap, we introduce \controlbench{}, a benchmark for evaluating controllability failures in high-risk agentic scenarios.；摘要报告/目标为：Experiments with OpenClaw-based agents show that current alignment and guardrail mechanisms reduce risk, but often fail to provide persistent, authoritative, and enforceable runtime control.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时证据对象或 release gate；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27123	Rethinking Agentic RAG: Toward LLM-Driven Logical Retrieval Beyond Embeddings	pre_denominator_closed	Rethinking Agentic RAG: Toward LLM-Driven Logical Retrieval Beyond Embeddings 的具体方法/主张是：In this study, we argue that agentic RAG should delegate greater control to the LLM to steer the retrieval process, while relying on a lightweight retrieval interface that provides fine-grained control and faithfully executes the LLM's structured intent.；摘要报告/目标为：Moreover, we show that anchoring the retrieval process in logical queries substantially reduces hallucinations in generated responses.。排除边界：它是 Agent 局部能力/应用方案，尚未建立新的 authority、durable state、effect commit 或 recovery contract；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27124	ProDebug: An Automated Debugging System for Prolog	pre_denominator_closed	ProDebug: An Automated Debugging System for Prolog 的具体方法/主张是：In this work, we introduce ProDebug, the first tool to combine Large Language Models (LLMs) with spectrum-based and mutation-based techniques for automated debugging of Prolog assignments.；摘要报告/目标为：However, many students find Prolog challenging because it lacks the familiar debugging mechanisms found in imperative languages.。排除边界：它优化特定领域 workload，没有重新分配通用系统状态、控制权或证据提交权；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27128	PILOT: A Data-Free Continual Learning Approach for Real-Time Semantic Segmentation via Boundary Guidance	pre_denominator_closed	PILOT: A Data-Free Continual Learning Approach for Real-Time Semantic Segmentation via Boundary Guidance 的具体方法/主张是：Real-time semantic segmentation models offer an excellent balance between accuracy and inference speed.；摘要报告/目标为：Experimental results demonstrate that our approach successfully segments new classes while maintaining high mean Intersection over Union (mIoU) on the original base classes, thereby comfortably outperforming all major continual learning approaches in this domain.。排除边界：这是特定感知任务的模型/数据改进，未形成可迁移的表示身份、serving lifecycle 或 release contract；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27129	YOLO26-RipeLoc Lite: A lightweight architecture for tomato ripeness detection and picking point localization in greenhouse robotic harvesting	pre_denominator_closed	YOLO26-RipeLoc Lite: A lightweight architecture for tomato ripeness detection and picking point localization in greenhouse robotic harvesting 的具体方法/主张是：In greenhouse tomato production, automated harvesting requires accurate detection of ripe tomatoes, ripeness classification, and precise picking-point localization for robotic end-effectors.；摘要报告/目标为：Comparisons with YOLOv8n/s, YOLO11n/s, YOLO12n/s, and YOLO26s confirm superior accuracy-efficiency: 2.9 pp higher precision than YOLO12n with 7.0% fewer parameters and integrated center-point localization for robotic end-effector guidance.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时证据对象或 release gate；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27130	DEI: Diversity in Evolutionary Inference for Quality-Diversity Search	pre_denominator_closed	DEI: Diversity in Evolutionary Inference for Quality-Diversity Search 的具体方法/主张是：We present DEI: Diversity in Evolutionary Inference, a distributed Quality-Diversity (QD) search framework that assigns heterogeneous large language models (LLMs) as mutation operators across peer nodes communicating with non-blocking collective operations.；摘要报告/目标为：These results provide the first empirical evidence that model diversity, not merely parallelism, is the key driver of gain in distributed LLM-based QD search.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时证据对象或 release gate；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27131	Beyond the Data Mesh Illusion: Designing Modern AI-augmented Lakehouses to Bridge the Gap Between Theory and Practice	pre_denominator_closed	Beyond the Data Mesh Illusion: Designing Modern AI-augmented Lakehouses to Bridge the Gap Between Theory and Practice 的具体方法/主张是：The same LLMs that automate governance tasks also lower the barrier for domain practitioners to develop genuine cross-functional expertise spanning business and data engineering, enabling spoke teams to take on greater end-to-end ownership without proportionally increasing their dependence on the hub.；摘要报告/目标为：We evaluate the architecture through three outcome metrics: data product adoption, time-to-find, and time-to-insight, that tie platform success to measurable business value rather than internal activity.。排除边界：它是 Agent 局部能力/应用方案，尚未建立新的 authority、durable state、effect commit 或 recovery contract；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27132	Image Thresholding: Understanding Bias of Evaluation Metrics towards Specific Evaluation Functions	pre_denominator_closed	Image Thresholding: Understanding Bias of Evaluation Metrics towards Specific Evaluation Functions 的具体方法/主张是：In this study, we examine this assumption by analyzing the correlation between thresholding objective functions and quality metrics across all possible thresholds for images in the BSDS500 dataset.；摘要报告/目标为：Results show that Otsu's criterion consistently exhibits high correlation with both SSIM and PSNR, while Kapur's entropy demonstrates weaker and more variable correlation.。排除边界：其状态与验收属于医疗/科学领域任务，未改变通用 AI-System 的数据、runtime、deployment 或 evidence owner；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27133	Deep-layer limit and stability analysis of the basic forward-backward-splitting induced network (II): learning problems	pre_denominator_closed	Deep-layer limit and stability analysis of the basic forward-backward-splitting induced network (II): learning problems 的具体方法/主张是：Deep unfolding neural networks derived from iterative optimization schemes and numerical ordinary/partial differential equations (ODEs/PDEs) have attracted much attention in data science over the last decade.；摘要报告/目标为：A simple numerical experiment is conducted to validate our main general convergence result.。排除边界：它是局部训练/压缩技巧，未改变 dataset/objective/checkpoint/runtime 的长期所有权合同；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27134	Scaling, Benchmarking, and Reasoning of Vision-Language Agents for Mobile GUI Navigation	pre_denominator_closed	Scaling, Benchmarking, and Reasoning of Vision-Language Agents for Mobile GUI Navigation 的具体方法/主张是：This paper presents a systematic study of data scaling, benchmarking, and reasoning for VLM-based agents in this domain.；摘要报告/目标为：Our results show that reinforcement-based finetuning consistently outperforms supervised finetuning, particularly in out-of-domain settings, highlighting the synergy between data scaling and reinforcement learning.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时证据对象或 release gate；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27135	Do Modern Post-Hoc Watermarking Methods Beat Broken-Arrows?	pre_denominator_closed	Do Modern Post-Hoc Watermarking Methods Beat Broken-Arrows? 的具体方法/主张是：In this paper, we propose a fair comparison of robustness and security between modern and classic post-hoc watermarking across various types of classic augmentations and recent sophisticated attacks.；摘要报告/目标为：Our experiments show that, in a realistic scenario, classic watermarking outperforms modern techniques in terms of security while maintaining robustness.。排除边界：它是生成/表示质量的局部改进，未改变跨模态状态 owner、生成因子化、服务 commit 或物理闭环；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27136	Leveraging Visual Signals for Robust Token-Level Uncertainty in Vision-Language Generation	pre_denominator_closed	Leveraging Visual Signals for Robust Token-Level Uncertainty in Vision-Language Generation 的具体方法/主张是：Building on this insight, we propose Visual-Grounded Token UQ (VIG-TUQ), a training-free framework that explicitly incorporates visual grounding into uncertainty estimation by weighting token-level language uncertainty with visual grounding scores.；摘要报告/目标为：We evaluate VIG-TUQ on multiple datasets and across diverse LVLM architectures, including early-fusion, late-fusion, and native-fusion models.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时证据对象或 release gate；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27138	ICCU: In-Context Continual Unlearning via Pattern-Induced Refusal Rules	pre_denominator_closed	ICCU: In-Context Continual Unlearning via Pattern-Induced Refusal Rules 的具体方法/主张是：To address these issues, we propose ICCU (In-Context Continual Unlearning), an in-context continual unlearning framework that induces readable refusal rules from unlearning datasets and applies them at inference time either as a filter or via the system prompt, without modifying model parameters.；摘要报告/目标为：Extensive experiments show that ICCU effectively suppresses target knowledge while preserving utility, scales across sequential requests, and remains robust to paraphrased and cross-lingual queries.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时证据对象或 release gate；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27139	Unsupervised Deep Image Prior for Sparse-View and Limited-Angle Electron Tomography	pre_denominator_closed	Unsupervised Deep Image Prior for Sparse-View and Limited-Angle Electron Tomography 的具体方法/主张是：In this paper, we present deep image prior (DIP), an unsupervised deep learning (DL) approach, for highly degraded tomography acquisitions and demonstrate, using simulated data, that its performance is comparable to that of supervised approaches requiring training datasets, even for tilt ranges as limited as 60° and tilt increments of 10°.；摘要报告/目标为：We then apply it to experimental data and show that it enables reliable 3D quantification under both sparse-view and limited-angle conditions, highlighting its potential for a wide range of materials and acquisition modalities.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时证据对象或 release gate；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27140	StepOPSD: Step-Aware Online Preference Self-Distillation for Agent Reinforcement Learning	pre_denominator_closed	StepOPSD: Step-Aware Online Preference Self-Distillation for Agent Reinforcement Learning 的具体方法/主张是：We present StepOPSD, a post-rollout preference self-distillation framework that takes the agent step as the unit of credit redistribution.；摘要报告/目标为：These findings suggest that step-aware distillation is most useful when trajectory-level rewards are weakly aligned with the local action that determines downstream success.。排除边界：它是 Agent 局部能力/应用方案，尚未建立新的 authority、durable state、effect commit 或 recovery contract；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27141	VitaBench 2.0: Evaluating Personalized and Proactive Agents in Long-Term User Interactions	pre_denominator_closed	VitaBench 2.0: Evaluating Personalized and Proactive Agents in Long-Term User Interactions 的具体方法/主张是：However, existing agent benchmarks primarily evaluate reasoning and tool use, largely overlooking the challenges of inferring and leveraging user preferences in realistic scenarios.；摘要报告/目标为：Results show that real-world personalization remains highly challenging even for state-of-the-art models, revealing a substantial gap between current capabilities and practical requirements.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时证据对象或 release gate；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27144	Is an Image Also Worth 16x16=256 Superpixels? A Framework for Attentional Image Classification	pre_denominator_closed	Is an Image Also Worth 16x16=256 Superpixels? A Framework for Attentional Image Classification 的具体方法/主张是：In this work, we propose Superpixel Transformers (SPT), a novel framework that unifies superpixel-based image classification and ViTs.；摘要报告/目标为：By testing SPT across datasets such as CIFAR10, FashionMNIST, and Imagenette, with various superpixel generation and graph connectivity strategies, we demonstrate that SPT achieves superior performance compared to previous superpixel-based GNN methods and remains competitive with ViTs.。排除边界：这是特定感知任务的模型/数据改进，未形成可迁移的表示身份、serving lifecycle 或 release contract；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27146	Chaos-SSL: An Attention-Based Self-Supervised Learning Framework with Chaotic Transformation for Medical Image Classification	pre_denominator_closed	Chaos-SSL: An Attention-Based Self-Supervised Learning Framework with Chaotic Transformation for Medical Image Classification 的具体方法/主张是：In the first stage, we propose a new self-supervised pre-training strategy that leverages 1D chaotic maps (Logistic, Tent, and Sine) as a complex, non-linear augmentation for contrastive learning.；摘要报告/目标为：Our results demonstrate that the Chaos-SSL model pre-trained with a Tent map for 30 epochs, followed by attention fusion, achieves performance fully competitive with the state-of-the-art, yielding an accuracy of 0.9261 on ISIC 2018 and 0.8726 on APTOS 2019.。排除边界：其状态与验收属于医疗/科学领域任务，未改变通用 AI-System 的数据、runtime、deployment 或 evidence owner；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27147	Virtual-Memory Powersort	pre_denominator_closed	Virtual-Memory Powersort 的具体方法/主张是：We report on an empirical running-time study comparing our implementation against other Powersort variants and state-of-the-art stable sorting methods, demonstrating that almost in-place stable sorting can be achieved with negligible overhead in many scenarios.；摘要报告/目标为：We report on an empirical running-time study comparing our implementation against other Powersort variants and state-of-the-art stable sorting methods, demonstrating that almost in-place stable sorting can be achieved with negligible overhead in many scenarios.。排除边界：它是 Agent 局部能力/应用方案，尚未建立新的 authority、durable state、effect commit 或 recovery contract；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27148	Landseer: Exploring the Machine Learning Defense Landscape	pre_denominator_closed	Landseer: Exploring the Machine Learning Defense Landscape 的具体方法/主张是：We present Landseer, a modular framework for integrating machine learning (ML) defenses into the ML lifecycle and systematically evaluating their composition.；摘要报告/目标为：Our findings reveal gaps in replicability across defense families and provide insights into the challenges and opportunities in integrating multiple defenses, establishing a foundation for improving the reliability of machine learning systems.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时证据对象或 release gate；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27154	Touch-R1: Reinforcing Touch Reasoning in MLLMs	pre_denominator_closed	Touch-R1: Reinforcing Touch Reasoning in MLLMs 的具体方法/主张是：In this work, we introduce TouchReason-1M, a large-scale multimodal dataset comprising over 1M synchronized tactile pairs across four distinct sensors, and TouchReason-Bench, a rigorous framework for evaluating tactile perception and visual-tactile conflict resolution.；摘要报告/目标为：Its structured reasoning traces reveal emergent behaviors of probing, comparison, and revision, demonstrating that R1-style reasoning can be effectively grounded in physical contact.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时证据对象或 release gate；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27155	Semantic Robustness Probing via Inpainting: An Interactive Tool for Safety-Critical Object Detection	pre_denominator_closed	Semantic Robustness Probing via Inpainting: An Interactive Tool for Safety-Critical Object Detection 的具体方法/主张是：We present SemProbe, a tool for semantic robustness probing: users upload deployment images, create masks manually or automatically, select operational design domain-derived factors (or custom prompts), and run diffusion-based controlled inpainting.；摘要报告/目标为：We demonstrate \textsc{SemProbe} on hand detection for dimension saws, targeting factors from insurance-oriented test criteria.。排除边界：这是特定感知任务的模型/数据改进，未形成可迁移的表示身份、serving lifecycle 或 release contract；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27156	LitSeg: Narrative-Aware Document Segmentation for Literary RAG	pre_denominator_closed	LitSeg: Narrative-Aware Document Segmentation for Literary RAG 的具体方法/主张是：To address this, we propose LitSeg, a novel narrative-theory-guided segmentation framework.；摘要报告/目标为：Extensive experiments demonstrate that with structurally independent text chunks, our methods significantly improve retrieval accuracy and context relevance over baselines, ultimately enhancing downstream QA performance, while ablation studies validate the efficacy of narratological guidance and data distillation.。排除边界：这是特定感知任务的模型/数据改进，未形成可迁移的表示身份、serving lifecycle 或 release contract；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
