report_date	source_family	primary_identifier	stable_node	owner_path	body_locator	proof_kind	persistence_score	evidence_locator	delta_sha256	daily_delta	semantic_status	refine_disposition	finding
2026-06-21	SF-2026-ARXIV-2606-21891	arXiv:2606.21891v1	AGENT-WORKFLOW	books/part-07-agent/81-workflow.md	### Failure attribution、perception routing 与 sticky state ownership	exact_source_binding	1.000000	## Review notes	fda560972ef90adb	ARTS 在 scientific search tree 中把 hypothesis merit 与 execution quality 分开；audit node 的 code/log 后决定 repair 同一 idea 还是 pivot，并把 search history用于 scientist test-time training。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta fda560972ef90adb 已对齐到具体正文命题 ### Failure attribution、perception routing 与 sticky state ownership；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-21	SF-2026-ARXIV-2606-21954	arXiv:2606.21954v1	PLATFORM-EVALUATION-SYSTEM	books/part-06-ai-infrastructure/66-evaluation-system.md	### 语言能耗、迁移基线与 threshold resolution	exact_source_binding	1.000000	## Review notes	c9568a61f95c26c9	Hardness Adjusted Transfer 以 target performance 相对 source-language ability 校正，避免把 source accuracy 提升误报成 cross-lingual transfer 进步。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta c9568a61f95c26c9 已对齐到具体正文命题 ### 语言能耗、迁移基线与 threshold resolution；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-21	SF-2026-ARXIV-2606-21968	arXiv:2606.21968v1	AGENT-WORKFLOW	books/part-07-agent/81-workflow.md	### Failure attribution、perception routing 与 sticky state ownership	exact_source_binding	1.000000	## Review notes	b33f2e5b4ee940a9	ViRGo 根据目标尺度与置信度，在 global view、patch zoom 与 attention-guided visual retrieval间路由，避免固定高分辨率同时丢 context 或浪费 token。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta b33f2e5b4ee940a9 已对齐到具体正文命题 ### Failure attribution、perception routing 与 sticky state ownership；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-21	SF-2026-ARXIV-2606-22013	arXiv:2606.22013v1	PLATFORM-PRODUCTION	books/part-06-ai-infrastructure/73-production-best-practice.md	### Load test 是 SLO boundary search	exact_source_binding	1.000000	## Review notes	c2d9382979458e23	ML serving load test 以 adaptive capacity search 而非固定 traffic sweep，联合寻找满足 latency/SLO 的最大 load 与资源点，并保留 warm-up、arrival 和 model artifact identity。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta c2d9382979458e23 已对齐到具体正文命题 ### Load test 是 SLO boundary search；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-21	SF-2026-ARXIV-2606-22019	arXiv:2606.22019v1	PLATFORM-SECURITY	books/part-06-ai-infrastructure/72-security.md	### Agent authority BOM、channel coverage 与 executable PoV	exact_source_binding	1.000000	## Review notes	052814e99e7b6901	subliminal-learning audit 不能只看 representation 是否线性可分；只有 signal 所在 channel 与审计 probe 的 initialization/alignment 匹配时，训练前 detector 才有权解释。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 052814e99e7b6901 已对齐到具体正文命题 ### Agent authority BOM、channel coverage 与 executable PoV；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-21	SF-2026-ARXIV-2606-22043	arXiv:2606.22043v1	TRAIN-GRPO	books/part-04-training-system/33-grpo.md	### Reward 轨迹的可推导性、感知依赖与 decision density	exact_source_binding	1.000000	## Review notes	01e25ebe4f7ca330	multimodal RLVR 的 answer reward 会先强化语言 shortcut，再在足够视觉证据/奖励强度下发生 watching transition；应监控 visual reliance 并在形成窗口干预。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 01e25ebe4f7ca330 已对齐到具体正文命题 ### Reward 轨迹的可推导性、感知依赖与 decision density；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-21	SF-2026-ARXIV-2606-22142	arXiv:2606.22142v1	TRAIN-DATA	books/part-04-training-system/27-data.md	### 从 sample provenance 到训练生命周期 lineage	exact_source_binding	1.000000	## Review notes	46c358f165114781	RoboLineage 把 rollout、review、dataset decision、training run、policy metadata、evaluation、deployment recommendation 与 next-collection plan 变成 typed lineage artifacts，agent 只能在 artifact boundary 内推进。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 46c358f165114781 已对齐到具体正文命题 ### 从 sample provenance 到训练生命周期 lineage；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-21	SF-2026-ARXIV-2606-22164	arXiv:2606.22164v1	TRAIN-GRPO	books/part-04-training-system/33-grpo.md	### Reward 轨迹的可推导性、感知依赖与 decision density	exact_source_binding	1.000000	## Review notes	f169ab4b4eb0d641	多轮 RL 的难度由 decision density ρ 而非 raw horizon 单独决定；routine reward-equivalent turns 给 trajectory estimator 增方差但不增期望 signal，低 ρ 时需要 turn-level critic/credit。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta f169ab4b4eb0d641 已对齐到具体正文命题 ### Reward 轨迹的可推导性、感知依赖与 decision density；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-21	SF-2026-ARXIV-2606-22175	arXiv:2606.22175v1	AGENT-WORKFLOW	books/part-07-agent/81-workflow.md	### Failure attribution、perception routing 与 sticky state ownership	exact_source_binding	1.000000	## Review notes	f8f701ca5befc0aa	StickyInvoc 把昂贵 model/runtime state 的 create/destroy 与 invocation goodput 解耦：sticky task 持有 node-local state，后续 invocation 继承但不销毁，抢占时按 state owner 重建。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta f8f701ca5befc0aa 已对齐到具体正文命题 ### Failure attribution、perception routing 与 sticky state ownership；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-21	SF-2026-ARXIV-2606-22179	arXiv:2606.22179v1	PLATFORM-EVALUATION-SYSTEM	books/part-06-ai-infrastructure/66-evaluation-system.md	### 语言能耗、迁移基线与 threshold resolution	exact_source_binding	1.000000	## Review notes	40cac4e24f959bbd	selective prediction 除 calibration/ranking 还要报告 score granularity：可用阈值数量决定 operator 能选择多少风险工作点；多查询扩大分辨率但增加成本且可能伤害强模型排序。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 40cac4e24f959bbd 已对齐到具体正文命题 ### 语言能耗、迁移基线与 threshold resolution；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-21	SF-2026-ARXIV-2606-22180	arXiv:2606.22180v1	TRAIN-DISTRIBUTED-TRAINING	books/part-04-training-system/36-distributed-training.md	### Sampling quality feedback 与通信 freshness	exact_source_binding	1.000000	## Review notes	b4884c4a5276dde7	FeLoG 用 embedding-quality feedback 优先 undertrained node；activity-aware sequence compression/选择同步降低 PCIe 与网络通信，round-interleaved pipeline 重叠下一轮 sampling 与当前 training。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta b4884c4a5276dde7 已对齐到具体正文命题 ### Sampling quality feedback 与通信 freshness；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-21	SF-2026-ARXIV-2606-22203	arXiv:2606.22203v1	AGENT-MULTI-AGENT	books/part-07-agent/82-multi-agent.md	### Pairwise coupling 不能外推 group dynamics	exact_source_binding	1.000000	## Review notes	7ffd4ba6871cfe47	先用 counterfactual neighbor perturbation 测 coupling gain，再以 target-interaction modality-matched group coupling 选择 consensus dynamics；随机初值 slope/bias 区分 genuine averaging 与 model prior。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 7ffd4ba6871cfe47 已对齐到具体正文命题 ### Pairwise coupling 不能外推 group dynamics；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-21	SF-2026-ARXIV-2606-22263	arXiv:2606.22263v1	PLATFORM-SECURITY	books/part-06-ai-infrastructure/72-security.md	### Agent authority BOM、channel coverage 与 executable PoV	exact_source_binding	1.000000	## Review notes	12ef43c6ff0be03e	Revelio 让廉价 LLM/static analysis 只生成和排序 vulnerability hypothesis，最终必须提交 executable Proof-of-Vulnerability 并由 deterministic sanitizer 复现后才报告。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 12ef43c6ff0be03e 已对齐到具体正文命题 ### Agent authority BOM、channel coverage 与 executable PoV；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-21	SF-2026-ARXIV-2606-22283	arXiv:2606.22283v1	INFER-GPU-MEMORY	books/part-05-inference-system/54-gpu-memory.md	### 逆向硬件证据必须声明 claim provenance	exact_source_binding	1.000000	## Review notes	29714e2f59c3a058	对 ANE 的 datapath、roofline、compiler/on-disk format、weight compression、driver/firmware command protocol建立 measured/decompile-derived/predicted 三类 claim，并区分 direct private route 与 Core ML supported path。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 29714e2f59c3a058 已对齐到具体正文命题 ### 逆向硬件证据必须声明 claim provenance；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-22311	arXiv:2606.22311v1	PLATFORM-SECURITY	books/part-06-ai-infrastructure/72-security.md	### 从局部结果到可执行的系统边界	exact_source_binding	1.000000	## Review notes	08cd5fb80f077fab	把 privacy claim 从运行时猜测改成组件不可组装的结构性质：只有当暴露组件在既定组合规则下仍无法计算敏感谓词，系统才可声称 non-assembly；硬件隔离、阈值与允许组合必须进入证明身份。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 08cd5fb80f077fab 已对齐到具体正文命题 ### 从局部结果到可执行的系统边界；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-22325	arXiv:2606.22325v1	MODEL-MOE	books/part-02-model/21-moe.md	### 从局部结果到可执行的系统边界	exact_source_binding	1.000000	## Review notes	fc325e8d52d69400	把 MoE collapse 从单一 load-balance 指标提升为 routing dynamics：多种平衡正则最终可进入相似退化吸引域，必须同时观察 expert specialization、token flow 与训练阶段。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta fc325e8d52d69400 已对齐到具体正文命题 ### 从局部结果到可执行的系统边界；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-22327	arXiv:2606.22327v1	INFER-SCHEDULING	books/part-05-inference-system/56-inference-scheduling.md	### 从局部结果到可执行的系统边界	exact_source_binding	1.000000	## Review notes	c982fb13cafd35a1	把 online LLM scheduling 建模为带几何长度/剩余工作量的 admission 与排队问题；scheduler 以 workload shape 和 SLO slack 决定队列而非只按到达顺序。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta c982fb13cafd35a1 已对齐到具体正文命题 ### 从局部结果到可执行的系统边界；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-22338	arXiv:2606.22338v1	AGENT-MEMORY	books/part-07-agent/77-memory.md	### 从局部结果到可执行的系统边界	exact_source_binding	1.000000	## Review notes	0f1fe94fb84ae016	把 robot memory 评估从静态问答改为干扰条件下的 construction、retention、retrieval 与 action-use 分离；memory result 必须绑定 interference identity。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 0f1fe94fb84ae016 已对齐到具体正文命题 ### 从局部结果到可执行的系统边界；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-22363	arXiv:2606.22363v1	MULTIMODAL-WORLD-MODELS	books/part-03-multimodal-world-models/25-multimodal-world-models.md	### 从局部结果到可执行的系统边界	exact_source_binding	1.000000	## Review notes	9e9a3d84a620edb1	把 world-model video 的 physical-consistency evaluation 从 reference video 相似度拆为结构、接触与时序约束；reference-free score 只能作为 detector，不能成为环境真值。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 9e9a3d84a620edb1 已对齐到具体正文命题 ### 从局部结果到可执行的系统边界；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-22370	arXiv:2606.22370v1	MULTIMODAL-GENERATIVE-PARADIGMS	books/part-03-multimodal-world-models/24-multimodal-generative-paradigms.md	### 从局部结果到可执行的系统边界	exact_source_binding	1.000000	## Review notes	c285440f232ced85	长视频生成不能无限复制完整历史 KV；按 prompt-history 相关性选择可读历史，把 cache budget、selection error 与 continuity 绑定同一运行时状态。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta c285440f232ced85 已对齐到具体正文命题 ### 从局部结果到可执行的系统边界；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-22413	arXiv:2606.22413v1	PLATFORM-SECURITY	books/part-06-ai-infrastructure/72-security.md	## 从机制演进到系统设计	exact_source_binding	1.000000	## Review notes	1f1f5b4e51acfbbf	把 AI 代码从一次生成/测试升级为 requirement→Java→formal model→多 verifier→结构化修复的闭环；LLM 只起草，proof tool 持有证据提交权。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 1f1f5b4e51acfbbf 已对齐到具体正文命题 ## 从机制演进到系统设计；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-22474	arXiv:2606.22474v1	PLATFORM-EVALUATION-SYSTEM	books/part-06-ai-infrastructure/66-evaluation-system.md	### 从局部结果到可执行的系统边界	exact_source_binding	1.000000	## Review notes	81daa312c10627c8	把 factual verification 从所有 claim 同成本复核改为 claim-risk/uncertainty 驱动的资源分配；阈值、coverage 与 verification latency 必须联合验收。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 81daa312c10627c8 已对齐到具体正文命题 ### 从局部结果到可执行的系统边界；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-22485	arXiv:2606.22485v1	AGENT-WORKFLOW	books/part-07-agent/81-workflow.md	### 从局部结果到可执行的系统边界	exact_source_binding	1.000000	## Review notes	42c78c88f383f485	把 agent reasoning workflow 编译成可重放的 logical trace：tool invocation、synthesized rule 与 derived fact 都成为确定性 program，而非只保存在对话上下文。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 42c78c88f383f485 已对齐到具体正文命题 ### 从局部结果到可执行的系统边界；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-22488	arXiv:2606.22488v1	MULTIMODAL-WORLD-MODELS	books/part-03-multimodal-world-models/25-multimodal-world-models.md	### 从局部结果到可执行的系统边界	exact_source_binding	1.000000	## Review notes	7efb4dfc8bc8aaf3	开放环境 planning 需要把符号 world state 作为可演进、可修订 artifact，并把 observation→symbol update→plan→execution feedback 分开。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 7efb4dfc8bc8aaf3 已对齐到具体正文命题 ### 从局部结果到可执行的系统边界；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-22504	arXiv:2606.22504v1	PLATFORM-SECURITY	books/part-06-ai-infrastructure/72-security.md	## 从机制演进到系统设计	exact_source_binding	1.000000	## Review notes	8fced1af70c4c17a	把 agent authority 从 task-wide tool visibility 改为 resource/effect/phase scoped capability：grant 生成 epoch-bound handle，trusted closure 后从下一 planner interface 移除，并在 effect 前拒绝 stale replay。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 8fced1af70c4c17a 已对齐到具体正文命题 ## 从机制演进到系统设计；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-22509	arXiv:2606.22509v1	MULTIMODAL-WORLD-MODELS	books/part-03-multimodal-world-models/25-multimodal-world-models.md	### 从局部结果到可执行的系统边界	exact_source_binding	1.000000	## Review notes	229c7bc36152324d	在 hierarchical RL 执行动作前，用 world model 想象候选 transition 并以 safety constraint 过滤；world model 只提议风险，真实 controller 和 fallback 持有提交权。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 229c7bc36152324d 已对齐到具体正文命题 ### 从局部结果到可执行的系统边界；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-22528	arXiv:2606.22528v1	AGENT-CONTEXT	books/part-07-agent/75-context.md	### 从局部结果到可执行的系统边界	exact_source_binding	1.000000	## Review notes	1e53a5535140126f	把 context compaction 识别为治理控制面：安全约束、授权与 provenance 在压缩后必须由 constraint pinning/typed state 继续存在，不能依赖普通 summary 自然保留。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 1e53a5535140126f 已对齐到具体正文命题 ### 从局部结果到可执行的系统边界；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-22541	arXiv:2606.22541v1	INFER-PD-DISAGGREGATION	books/part-05-inference-system/55-pd-disaggregation.md	### 从局部结果到可执行的系统边界	exact_source_binding	1.000000	## Review notes	45b08bac338c82f4	MoE prefill 不应把 attention、expert dispatch 与 communication 绑成同步 barrier；ASAP 以 PD disaggregation 和 asynchronous expert pipeline 重排控制流，但必须保存请求/segment/expert state identity。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 45b08bac338c82f4 已对齐到具体正文命题 ### 从局部结果到可执行的系统边界；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-22560	arXiv:2606.22560v1	PLATFORM-GATEWAY	books/part-06-ai-infrastructure/62-gateway.md	### 从局部结果到可执行的系统边界	exact_source_binding	1.000000	## Review notes	65f340598c637e6a	第三方 LLM gateway 不能仅返回 provider name；每次路径选择要生成 evidence-bound provenance，绑定 policy、provider endpoint、fallback、请求版本与可验证 receipt。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 65f340598c637e6a 已对齐到具体正文命题 ### 从局部结果到可执行的系统边界；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-22565	arXiv:2606.22565v1	MULTIMODAL-REPRESENTATION	books/part-03-multimodal-world-models/23-multimodal-representation.md	### 从局部结果到可执行的系统边界	exact_source_binding	1.000000	## Review notes	37a9822e1d7509f3	多模态 CoT 的收益瓶颈常在视觉 representation 而非文字 reasoning 长度；系统要分开 visual extraction、reasoning token 与最终 task evidence。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 37a9822e1d7509f3 已对齐到具体正文命题 ### 从局部结果到可执行的系统边界；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-22570	arXiv:2606.22570v1	TRAIN-GRPO	books/part-04-training-system/33-grpo.md	### 从局部结果到可执行的系统边界	exact_source_binding	1.000000	## Review notes	6059f0fe2017a26f	LLM reasoning RL 的 update quality 取决于 rollout freshness、update count 与 policy drift；同一 reward 下不能把更多 optimizer steps 当成免费收益。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 6059f0fe2017a26f 已对齐到具体正文命题 ### 从局部结果到可执行的系统边界；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-22593	arXiv:2606.22593v1	PLATFORM-MODEL-REGISTRY	books/part-06-ai-infrastructure/59-model-registry.md	### 从局部结果到可执行的系统边界	exact_source_binding	1.000000	## Review notes	22f1d6d35168e046	registry 的 release authority 不是 package presence；必须测量谁能发布、撤回、覆盖 metadata，以及 registry mediator 是否保留身份和审计链。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 22f1d6d35168e046 已对齐到具体正文命题 ### 从局部结果到可执行的系统边界；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-22600	arXiv:2606.22600v1	TRAIN-RLHF	books/part-04-training-system/31-rlhf.md	### 从局部结果到可执行的系统边界	exact_source_binding	1.000000	## Review notes	06aa848dfe9dabd7	on-policy distillation 的 token position 并非等权：teacher/student prefix compatibility 与序列位置共同影响 gradient；修正 bias 必须声明 density proxy 和残余 mismatch。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 06aa848dfe9dabd7 已对齐到具体正文命题 ### 从局部结果到可执行的系统边界；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-22633	arXiv:2606.22633v1	PLATFORM-EVALUATION-SYSTEM	books/part-06-ai-infrastructure/66-evaluation-system.md	### 从局部结果到可执行的系统边界	exact_source_binding	1.000000	## Review notes	ac6de43143016bda	把 verbal confidence 与内部冲突分开：模型可高置信输出但隐藏 state 对相反命题均有支持，evaluation 需要独立测 conflict geometry 和 resolution behavior。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta ac6de43143016bda 已对齐到具体正文命题 ### 从局部结果到可执行的系统边界；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-22659	arXiv:2606.22659v1	PLATFORM-SECURITY	books/part-06-ai-infrastructure/72-security.md	## 自检问题	exact_source_binding	1.000000	## Review notes	d6ca574032e83ed4	prompt-injection detector 的 calibration 要按 attack severity 与 shift slice，而不是 pooled ECE；frozen threshold 必须显示 confident false-negative risk。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta d6ca574032e83ed4 已对齐到具体正文命题 ## 自检问题；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-22698	arXiv:2606.22698v1	PLATFORM-TRACE	books/part-06-ai-infrastructure/69-trace.md	## 从机制演进到系统设计	exact_source_binding	1.000000	## Review notes	45981b40931d106d	black-box agent forensics 需要固定 probe transcript、system-prompt/topic 条件与 attribution threshold，把模型/配置 fingerprint 当 evidence 而非身份真值。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 45981b40931d106d 已对齐到具体正文命题 ## 从机制演进到系统设计；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-22704	arXiv:2606.22704v1	AGENT-WORKFLOW	books/part-07-agent/81-workflow.md	### 从局部结果到可执行的系统边界	exact_source_binding	1.000000	## Review notes	dd7f492a9c5b1bf0	patch backport workflow 要把 candidate patch、dependency/version、test oracle、semantic verification 与 human escalation 串成可回滚状态机。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta dd7f492a9c5b1bf0 已对齐到具体正文命题 ### 从局部结果到可执行的系统边界；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-22716	arXiv:2606.22716v1	TRAIN-GRPO	books/part-04-training-system/33-grpo.md	### 从局部结果到可执行的系统边界	exact_source_binding	1.000000	## Review notes	7db4729b031c24d2	效率 RL 不应奖励所有短答案；correct-only adaptive reward 先冻结 correctness，再在正确轨迹中调节效率 credit，避免把错误的短输出当优化方向。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 7db4729b031c24d2 已对齐到具体正文命题 ### 从局部结果到可执行的系统边界；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-22719	arXiv:2606.22719v1	PLATFORM-EVALUATION-SYSTEM	books/part-06-ai-infrastructure/66-evaluation-system.md	### 从局部结果到可执行的系统边界	exact_source_binding	1.000000	## Review notes	46f6266a318537b0	forecast benchmark 必须按 decision-time 可获得输入冻结，并以 walk-forward 防止 later-data leakage；nowcast revision 也要成为 dataset version。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 46f6266a318537b0 已对齐到具体正文命题 ### 从局部结果到可执行的系统边界；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-22729	arXiv:2606.22729v1	MULTIMODAL-EMBODIED-VLA	books/part-03-multimodal-world-models/26-multimodal-embodied-vla.md	## 面试与自检问题	exact_source_binding	1.000000	## Review notes	06ae75ad9d7ae198	action-only diffusion policy 可在 inference 时由 world model 预测 state，再用 temporal-logic robustness 引导采样；guidance 只约束候选，真实 observation 和 controller 保留提交权。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 06ae75ad9d7ae198 已对齐到具体正文命题 ## 面试与自检问题；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-22737	arXiv:2606.22737v1	PLATFORM-EVALUATION-SYSTEM	books/part-06-ai-infrastructure/66-evaluation-system.md	### 从局部结果到可执行的系统边界	exact_source_binding	1.000000	## Review notes	397e083d2556752e	stateful Agent evaluation 可由确定性 environment transition、predicate 与 event log 计算 GroundEval，而不是让 LLM judge 重新解释完整轨迹。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 397e083d2556752e 已对齐到具体正文命题 ### 从局部结果到可执行的系统边界；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-23740	arXiv:2606.23740v1	TRAIN-RLHF	books/part-04-training-system/31-rlhf.md	### 从局部结果到可执行的系统边界	exact_source_binding	1.000000	## Review notes	8db9ed7de691ad58	offline reasoning training 的方法差异要同时看 weight-space trajectory、data/step/LR matching 与功能结果；几何分离若训练预算不匹配不能归因于 objective。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 8db9ed7de691ad58 已对齐到具体正文命题 ### 从局部结果到可执行的系统边界；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-23743	arXiv:2606.23743v1	INFER-TENSORRT-LLM	books/part-05-inference-system/49-tensorrt-llm.md	### 从局部结果到可执行的系统边界	exact_source_binding	1.000000	## Review notes	f013301d50752c6d	video inference optimization 应把 graph transformation、kernel/execution plan、memory schedule 与 serving config 绑定同一可重建 artifact；agent 只能提出/搜索 plan，validator 才能提交。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta f013301d50752c6d 已对齐到具体正文命题 ### 从局部结果到可执行的系统边界；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
