report_date	source_family	primary_identifier	stable_node	owner_path	books_disposition	books_review_ref	trace_kind	trace_location	owner_trace_lines	foreign_paths	audit_state	semantic_status	semantic_locator	semantic_finding
2026-06-20	SF-2026-ARXIV-2606-21775	arXiv:2606.21775v1	MULTIMODAL-WORLD-MODELS	books/part-03-multimodal-world-models/25-multimodal-world-models.md	Integrate	books-review:SF-2026-ARXIV-2606-21775	source_family	review_only	770;771;774		semantic_verified	verified_integration	## State ownership	Daily Books delta 51d4ff0807a40f96 已对齐到具体正文命题 ## State ownership；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.075896；精确来源身份保留在 ## Review notes。
2026-06-20	SF-2026-ARXIV-2606-21777	arXiv:2606.21777v1	AGENT-RAG	books/part-07-agent/76-rag.md	Integrate	books-review:SF-2026-ARXIV-2606-21777	source_family	review_only	673;674;677		semantic_verified	verified_integration	## Online Retrieval Pipeline	Daily Books delta 21ffbda25c41465e 已对齐到具体正文命题 ## Online Retrieval Pipeline；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.085455；精确来源身份保留在 ## Review notes。
2026-06-20	SF-2026-ARXIV-2606-21787	arXiv:2606.21787v1	PLATFORM-MODEL-REGISTRY	books/part-06-ai-infrastructure/59-model-registry.md	Integrate	books-review:SF-2026-ARXIV-2606-21787	source_family	review_only	226;227;230		semantic_verified	verified_integration	## 本章要回答的问题	Daily Books delta c9df1371118dc387 已对齐到具体正文命题 ## 本章要回答的问题；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.085457；精确来源身份保留在 ## Review notes。
2026-06-20	SF-2026-ARXIV-2606-21795	arXiv:2606.21795v1	TRAIN-RLHF	books/part-04-training-system/31-rlhf.md	Integrate	books-review:SF-2026-ARXIV-2606-21795	source_family	review_only	537;538;541		semantic_verified	verified_integration	## 本章在知识树中的位置	Daily Books delta 0764292c91fed476 已对齐到具体正文命题 ## 本章在知识树中的位置；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.143053；精确来源身份保留在 ## Review notes。
2026-06-20	SF-2026-ARXIV-2606-21803	arXiv:2606.21803v1	MODEL-LONG-CONTEXT	books/part-02-model/22-long-context.md	Integrate	books-review:SF-2026-ARXIV-2606-21803	source_family	review_only	771;772;775		semantic_verified	verified_integration	## 路线六：让模型在 Test Time 更新内部记忆	Daily Books delta 85324c168b88e4e1 已对齐到具体正文命题 ## 路线六：让模型在 Test Time 更新内部记忆；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.145869；精确来源身份保留在 ## Review notes。
2026-06-20	SF-2026-ARXIV-2606-28379	arXiv:2606.28379v1	AGENT-WORKFLOW	books/part-07-agent/81-workflow.md	Integrate	books-review:SF-2026-ARXIV-2606-28379	source_family	review_only	1051;1052;1055		semantic_verified	verified_integration	## 一个循环为什么不够	Daily Books delta d4ed466edc04c37c 已对齐到具体正文命题 ## 一个循环为什么不够；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.105589；精确来源身份保留在 ## Review notes。
2026-06-21	SF-2026-ARXIV-2606-21843	arXiv:2606.21843v1	PLATFORM-MONITORING	books/part-06-ai-infrastructure/67-monitoring.md	Integrate	books-review:SF-2026-ARXIV-2606-21843	source_family	main_body	29;426;427;430		semantic_verified	verified_integration	### Context generator 是 pre-failure sensor identity 的一部分	Daily Books delta 56f96ff78167f6a7 已对齐到具体正文命题 ### Context generator 是 pre-failure sensor identity 的一部分；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-21	SF-2026-ARXIV-2606-21848	arXiv:2606.21848v1	MODEL-SELF-ATTENTION	books/part-02-model/14-self-attention.md	Integrate	books-review:SF-2026-ARXIV-2606-21848	source_family	main_body	75;303;304;307		semantic_verified	verified_integration	### Routing representation 与 cache representation 的条件合并	Daily Books delta 98db179c7a4d225d 已对齐到具体正文命题 ### Routing representation 与 cache representation 的条件合并；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-21	SF-2026-ARXIV-2606-21868	arXiv:2606.21868v1	INFER-SCHEDULING	books/part-05-inference-system/56-inference-scheduling.md	Integrate	books-review:SF-2026-ARXIV-2606-21868	source_family	main_body	220;993;994;997		semantic_verified	verified_integration	### Expert weights 与 KV 的联合 working set	Daily Books delta 0edb5b73820deb17 已对齐到具体正文命题 ### Expert weights 与 KV 的联合 working set；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-21	SF-2026-ARXIV-2606-21869	arXiv:2606.21869v1	PLATFORM-EVALUATION-SYSTEM	books/part-06-ai-infrastructure/66-evaluation-system.md	Integrate	books-review:SF-2026-ARXIV-2606-21869	source_family	main_body	745;2671;2672;2675		semantic_verified	verified_integration	### 语言能耗、迁移基线与 threshold resolution	Daily Books delta fb560b60d2ca3869 已对齐到具体正文命题 ### 语言能耗、迁移基线与 threshold resolution；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-21	SF-2026-ARXIV-2606-21877	arXiv:2606.21877v1	PLATFORM-SECURITY	books/part-06-ai-infrastructure/72-security.md	Integrate	books-review:SF-2026-ARXIV-2606-21877	source_family	main_body	744;1804;1805;1808		semantic_verified	verified_integration	### Agent authority BOM、channel coverage 与 executable PoV	Daily Books delta cad66a313b705c84 已对齐到具体正文命题 ### Agent authority BOM、channel coverage 与 executable PoV；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-21	SF-2026-ARXIV-2606-21884	arXiv:2606.21884v1	TRAIN-GRPO	books/part-04-training-system/33-grpo.md	Integrate	books-review:SF-2026-ARXIV-2606-21884	source_family	main_body	941;1534;1535;1538		semantic_verified	verified_integration	### Reward 轨迹的可推导性、感知依赖与 decision density	Daily Books delta 2c6eefaf0e1debe6 已对齐到具体正文命题 ### Reward 轨迹的可推导性、感知依赖与 decision density；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-21	SF-2026-ARXIV-2606-21891	arXiv:2606.21891v1	AGENT-WORKFLOW	books/part-07-agent/81-workflow.md	Integrate	books-review:SF-2026-ARXIV-2606-21891	source_family	main_body	47;1063;1064;1067		semantic_verified	verified_integration	### Failure attribution、perception routing 与 sticky state ownership	Daily Books delta fda560972ef90adb 已对齐到具体正文命题 ### Failure attribution、perception routing 与 sticky state ownership；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-21	SF-2026-ARXIV-2606-21954	arXiv:2606.21954v1	PLATFORM-EVALUATION-SYSTEM	books/part-06-ai-infrastructure/66-evaluation-system.md	Integrate	books-review:SF-2026-ARXIV-2606-21954	source_family	main_body	746;2677;2678;2681		semantic_verified	verified_integration	### 语言能耗、迁移基线与 threshold resolution	Daily Books delta c9568a61f95c26c9 已对齐到具体正文命题 ### 语言能耗、迁移基线与 threshold resolution；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-21	SF-2026-ARXIV-2606-21968	arXiv:2606.21968v1	AGENT-WORKFLOW	books/part-07-agent/81-workflow.md	Integrate	books-review:SF-2026-ARXIV-2606-21968	source_family	main_body	48;1069;1070;1073		semantic_verified	verified_integration	### Failure attribution、perception routing 与 sticky state ownership	Daily Books delta b33f2e5b4ee940a9 已对齐到具体正文命题 ### Failure attribution、perception routing 与 sticky state ownership；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-21	SF-2026-ARXIV-2606-22013	arXiv:2606.22013v1	PLATFORM-PRODUCTION	books/part-06-ai-infrastructure/73-production-best-practice.md	Integrate	books-review:SF-2026-ARXIV-2606-22013	source_family	main_body	102;218;219;222		semantic_verified	verified_integration	### Load test 是 SLO boundary search	Daily Books delta c2d9382979458e23 已对齐到具体正文命题 ### Load test 是 SLO boundary search；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-21	SF-2026-ARXIV-2606-22019	arXiv:2606.22019v1	PLATFORM-SECURITY	books/part-06-ai-infrastructure/72-security.md	Integrate	books-review:SF-2026-ARXIV-2606-22019	source_family	main_body	745;1810;1811;1814		semantic_verified	verified_integration	### Agent authority BOM、channel coverage 与 executable PoV	Daily Books delta 052814e99e7b6901 已对齐到具体正文命题 ### Agent authority BOM、channel coverage 与 executable PoV；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-21	SF-2026-ARXIV-2606-22043	arXiv:2606.22043v1	TRAIN-GRPO	books/part-04-training-system/33-grpo.md	Integrate	books-review:SF-2026-ARXIV-2606-22043	source_family	main_body	942;1540;1541;1544		semantic_verified	verified_integration	### Reward 轨迹的可推导性、感知依赖与 decision density	Daily Books delta 01e25ebe4f7ca330 已对齐到具体正文命题 ### Reward 轨迹的可推导性、感知依赖与 decision density；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-21	SF-2026-ARXIV-2606-22142	arXiv:2606.22142v1	TRAIN-DATA	books/part-04-training-system/27-data.md	Integrate	books-review:SF-2026-ARXIV-2606-22142	source_family	main_body	495;846;847;850		semantic_verified	verified_integration	### 从 sample provenance 到训练生命周期 lineage	Daily Books delta 46c358f165114781 已对齐到具体正文命题 ### 从 sample provenance 到训练生命周期 lineage；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-21	SF-2026-ARXIV-2606-22164	arXiv:2606.22164v1	TRAIN-GRPO	books/part-04-training-system/33-grpo.md	Integrate	books-review:SF-2026-ARXIV-2606-22164	source_family	main_body	943;1546;1547;1550		semantic_verified	verified_integration	### Reward 轨迹的可推导性、感知依赖与 decision density	Daily Books delta f169ab4b4eb0d641 已对齐到具体正文命题 ### Reward 轨迹的可推导性、感知依赖与 decision density；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-21	SF-2026-ARXIV-2606-22175	arXiv:2606.22175v1	AGENT-WORKFLOW	books/part-07-agent/81-workflow.md	Integrate	books-review:SF-2026-ARXIV-2606-22175	source_family	main_body	49;1075;1076;1079		semantic_verified	verified_integration	### Failure attribution、perception routing 与 sticky state ownership	Daily Books delta f8f701ca5befc0aa 已对齐到具体正文命题 ### Failure attribution、perception routing 与 sticky state ownership；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-21	SF-2026-ARXIV-2606-22179	arXiv:2606.22179v1	PLATFORM-EVALUATION-SYSTEM	books/part-06-ai-infrastructure/66-evaluation-system.md	Integrate	books-review:SF-2026-ARXIV-2606-22179	source_family	main_body	747;2683;2684;2687		semantic_verified	verified_integration	### 语言能耗、迁移基线与 threshold resolution	Daily Books delta 40cac4e24f959bbd 已对齐到具体正文命题 ### 语言能耗、迁移基线与 threshold resolution；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-21	SF-2026-ARXIV-2606-22180	arXiv:2606.22180v1	TRAIN-DISTRIBUTED-TRAINING	books/part-04-training-system/36-distributed-training.md	Integrate	books-review:SF-2026-ARXIV-2606-22180	source_family	main_body	644;1011;1012;1015		semantic_verified	verified_integration	### Sampling quality feedback 与通信 freshness	Daily Books delta b4884c4a5276dde7 已对齐到具体正文命题 ### Sampling quality feedback 与通信 freshness；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-21	SF-2026-ARXIV-2606-22203	arXiv:2606.22203v1	AGENT-MULTI-AGENT	books/part-07-agent/82-multi-agent.md	Integrate	books-review:SF-2026-ARXIV-2606-22203	source_family	main_body	251;699;700;703		semantic_verified	verified_integration	### Pairwise coupling 不能外推 group dynamics	Daily Books delta 7ffd4ba6871cfe47 已对齐到具体正文命题 ### Pairwise coupling 不能外推 group dynamics；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-21	SF-2026-ARXIV-2606-22263	arXiv:2606.22263v1	PLATFORM-SECURITY	books/part-06-ai-infrastructure/72-security.md	Integrate	books-review:SF-2026-ARXIV-2606-22263	source_family	main_body	746;1816;1817;1820		semantic_verified	verified_integration	### Agent authority BOM、channel coverage 与 executable PoV	Daily Books delta 12ef43c6ff0be03e 已对齐到具体正文命题 ### Agent authority BOM、channel coverage 与 executable PoV；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-21	SF-2026-ARXIV-2606-22283	arXiv:2606.22283v1	INFER-GPU-MEMORY	books/part-05-inference-system/54-gpu-memory.md	Integrate	books-review:SF-2026-ARXIV-2606-22283	source_family	main_body	260;542;543;546		semantic_verified	verified_integration	### 逆向硬件证据必须声明 claim provenance	Daily Books delta 29714e2f59c3a058 已对齐到具体正文命题 ### 逆向硬件证据必须声明 claim provenance；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-22311	arXiv:2606.22311v1	PLATFORM-SECURITY	books/part-06-ai-infrastructure/72-security.md	Integrate	books-review:SF-2026-ARXIV-2606-22311	source_family	main_body	936;975		semantic_verified	verified_integration	### 从局部结果到可执行的系统边界	Daily Books delta 08cd5fb80f077fab 已对齐到具体正文命题 ### 从局部结果到可执行的系统边界；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-22325	arXiv:2606.22325v1	MODEL-MOE	books/part-02-model/21-moe.md	Integrate	books-review:SF-2026-ARXIV-2606-22325	source_family	main_body	471;504		semantic_verified	verified_integration	### 从局部结果到可执行的系统边界	Daily Books delta fc325e8d52d69400 已对齐到具体正文命题 ### 从局部结果到可执行的系统边界；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-22327	arXiv:2606.22327v1	INFER-SCHEDULING	books/part-05-inference-system/56-inference-scheduling.md	Integrate	books-review:SF-2026-ARXIV-2606-22327	source_family	main_body	664;695		semantic_verified	verified_integration	### 从局部结果到可执行的系统边界	Daily Books delta c982fb13cafd35a1 已对齐到具体正文命题 ### 从局部结果到可执行的系统边界；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-22338	arXiv:2606.22338v1	AGENT-MEMORY	books/part-07-agent/77-memory.md	Integrate	books-review:SF-2026-ARXIV-2606-22338	source_family	main_body	1035;1075		semantic_verified	verified_integration	### 从局部结果到可执行的系统边界	Daily Books delta 0f1fe94fb84ae016 已对齐到具体正文命题 ### 从局部结果到可执行的系统边界；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-22363	arXiv:2606.22363v1	MULTIMODAL-WORLD-MODELS	books/part-03-multimodal-world-models/25-multimodal-world-models.md	Integrate	books-review:SF-2026-ARXIV-2606-22363	source_family	main_body	567;599		semantic_verified	verified_integration	### 从局部结果到可执行的系统边界	Daily Books delta 9e9a3d84a620edb1 已对齐到具体正文命题 ### 从局部结果到可执行的系统边界；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-22370	arXiv:2606.22370v1	MULTIMODAL-GENERATIVE-PARADIGMS	books/part-03-multimodal-world-models/24-multimodal-generative-paradigms.md	Integrate	books-review:SF-2026-ARXIV-2606-22370	source_family	main_body	413;439		semantic_verified	verified_integration	### 从局部结果到可执行的系统边界	Daily Books delta c285440f232ced85 已对齐到具体正文命题 ### 从局部结果到可执行的系统边界；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-22413	arXiv:2606.22413v1	PLATFORM-SECURITY	books/part-06-ai-infrastructure/72-security.md	Integrate	books-review:SF-2026-ARXIV-2606-22413	source_family	main_body	939;976		semantic_verified	verified_integration	## 从机制演进到系统设计	Daily Books delta 1f1f5b4e51acfbbf 已对齐到具体正文命题 ## 从机制演进到系统设计；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-22474	arXiv:2606.22474v1	PLATFORM-EVALUATION-SYSTEM	books/part-06-ai-infrastructure/66-evaluation-system.md	Integrate	books-review:SF-2026-ARXIV-2606-22474	source_family	main_body	1879;1934		semantic_verified	verified_integration	### 从局部结果到可执行的系统边界	Daily Books delta 81daa312c10627c8 已对齐到具体正文命题 ### 从局部结果到可执行的系统边界；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-22485	arXiv:2606.22485v1	AGENT-WORKFLOW	books/part-07-agent/81-workflow.md	Integrate	books-review:SF-2026-ARXIV-2606-22485	source_family	main_body	746;779		semantic_verified	verified_integration	### 从局部结果到可执行的系统边界	Daily Books delta 42c78c88f383f485 已对齐到具体正文命题 ### 从局部结果到可执行的系统边界；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-22488	arXiv:2606.22488v1	MULTIMODAL-WORLD-MODELS	books/part-03-multimodal-world-models/25-multimodal-world-models.md	Integrate	books-review:SF-2026-ARXIV-2606-22488	source_family	main_body	570;600		semantic_verified	verified_integration	### 从局部结果到可执行的系统边界	Daily Books delta 7efb4dfc8bc8aaf3 已对齐到具体正文命题 ### 从局部结果到可执行的系统边界；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-22504	arXiv:2606.22504v1	PLATFORM-SECURITY	books/part-06-ai-infrastructure/72-security.md	Integrate	books-review:SF-2026-ARXIV-2606-22504	source_family	main_body	942;977		semantic_verified	verified_integration	## 从机制演进到系统设计	Daily Books delta 8fced1af70c4c17a 已对齐到具体正文命题 ## 从机制演进到系统设计；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-22509	arXiv:2606.22509v1	MULTIMODAL-WORLD-MODELS	books/part-03-multimodal-world-models/25-multimodal-world-models.md	Integrate	books-review:SF-2026-ARXIV-2606-22509	source_family	main_body	573;601		semantic_verified	verified_integration	### 从局部结果到可执行的系统边界	Daily Books delta 229c7bc36152324d 已对齐到具体正文命题 ### 从局部结果到可执行的系统边界；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-22528	arXiv:2606.22528v1	AGENT-CONTEXT	books/part-07-agent/75-context.md	Integrate	books-review:SF-2026-ARXIV-2606-22528	source_family	main_body	359;384		semantic_verified	verified_integration	### 从局部结果到可执行的系统边界	Daily Books delta 1e53a5535140126f 已对齐到具体正文命题 ### 从局部结果到可执行的系统边界；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-22541	arXiv:2606.22541v1	INFER-PD-DISAGGREGATION	books/part-05-inference-system/55-pd-disaggregation.md	Integrate	books-review:SF-2026-ARXIV-2606-22541	source_family	main_body	385;418		semantic_verified	verified_integration	### 从局部结果到可执行的系统边界	Daily Books delta 45b08bac338c82f4 已对齐到具体正文命题 ### 从局部结果到可执行的系统边界；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-22560	arXiv:2606.22560v1	PLATFORM-GATEWAY	books/part-06-ai-infrastructure/62-gateway.md	Integrate	books-review:SF-2026-ARXIV-2606-22560	source_family	main_body	151;177		semantic_verified	verified_integration	### 从局部结果到可执行的系统边界	Daily Books delta 65f340598c637e6a 已对齐到具体正文命题 ### 从局部结果到可执行的系统边界；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-22565	arXiv:2606.22565v1	MULTIMODAL-REPRESENTATION	books/part-03-multimodal-world-models/23-multimodal-representation.md	Integrate	books-review:SF-2026-ARXIV-2606-22565	source_family	main_body	339;365		semantic_verified	verified_integration	### 从局部结果到可执行的系统边界	Daily Books delta 37a9822e1d7509f3 已对齐到具体正文命题 ### 从局部结果到可执行的系统边界；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-22570	arXiv:2606.22570v1	TRAIN-GRPO	books/part-04-training-system/33-grpo.md	Integrate	books-review:SF-2026-ARXIV-2606-22570	source_family	main_body	1276;1319		semantic_verified	verified_integration	### 从局部结果到可执行的系统边界	Daily Books delta 6059f0fe2017a26f 已对齐到具体正文命题 ### 从局部结果到可执行的系统边界；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-22593	arXiv:2606.22593v1	PLATFORM-MODEL-REGISTRY	books/part-06-ai-infrastructure/59-model-registry.md	Integrate	books-review:SF-2026-ARXIV-2606-22593	source_family	main_body	168;193		semantic_verified	verified_integration	### 从局部结果到可执行的系统边界	Daily Books delta 22f1d6d35168e046 已对齐到具体正文命题 ### 从局部结果到可执行的系统边界；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-22600	arXiv:2606.22600v1	TRAIN-RLHF	books/part-04-training-system/31-rlhf.md	Integrate	books-review:SF-2026-ARXIV-2606-22600	source_family	main_body	395;435		semantic_verified	verified_integration	### 从局部结果到可执行的系统边界	Daily Books delta 06aa848dfe9dabd7 已对齐到具体正文命题 ### 从局部结果到可执行的系统边界；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-22633	arXiv:2606.22633v1	PLATFORM-EVALUATION-SYSTEM	books/part-06-ai-infrastructure/66-evaluation-system.md	Integrate	books-review:SF-2026-ARXIV-2606-22633	source_family	main_body	1882;1935		semantic_verified	verified_integration	### 从局部结果到可执行的系统边界	Daily Books delta ac6de43143016bda 已对齐到具体正文命题 ### 从局部结果到可执行的系统边界；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-22659	arXiv:2606.22659v1	PLATFORM-SECURITY	books/part-06-ai-infrastructure/72-security.md	Integrate	books-review:SF-2026-ARXIV-2606-22659	source_family	main_body	945;978		semantic_verified	verified_integration	## 自检问题	Daily Books delta d6ca574032e83ed4 已对齐到具体正文命题 ## 自检问题；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-22698	arXiv:2606.22698v1	PLATFORM-TRACE	books/part-06-ai-infrastructure/69-trace.md	Integrate	books-review:SF-2026-ARXIV-2606-22698	source_family	main_body	182;207		semantic_verified	verified_integration	## 从机制演进到系统设计	Daily Books delta 45981b40931d106d 已对齐到具体正文命题 ## 从机制演进到系统设计；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-22704	arXiv:2606.22704v1	AGENT-WORKFLOW	books/part-07-agent/81-workflow.md	Integrate	books-review:SF-2026-ARXIV-2606-22704	source_family	main_body	749;780		semantic_verified	verified_integration	### 从局部结果到可执行的系统边界	Daily Books delta dd7f492a9c5b1bf0 已对齐到具体正文命题 ### 从局部结果到可执行的系统边界；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-22716	arXiv:2606.22716v1	TRAIN-GRPO	books/part-04-training-system/33-grpo.md	Integrate	books-review:SF-2026-ARXIV-2606-22716	source_family	main_body	1279;1320		semantic_verified	verified_integration	### 从局部结果到可执行的系统边界	Daily Books delta 7db4729b031c24d2 已对齐到具体正文命题 ### 从局部结果到可执行的系统边界；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-22719	arXiv:2606.22719v1	PLATFORM-EVALUATION-SYSTEM	books/part-06-ai-infrastructure/66-evaluation-system.md	Integrate	books-review:SF-2026-ARXIV-2606-22719	source_family	main_body	1885;1936		semantic_verified	verified_integration	### 从局部结果到可执行的系统边界	Daily Books delta 46f6266a318537b0 已对齐到具体正文命题 ### 从局部结果到可执行的系统边界；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-22729	arXiv:2606.22729v1	MULTIMODAL-EMBODIED-VLA	books/part-03-multimodal-world-models/26-multimodal-embodied-vla.md	Integrate	books-review:SF-2026-ARXIV-2606-22729	source_family	main_body	533;558		semantic_verified	verified_integration	## 面试与自检问题	Daily Books delta 06ae75ad9d7ae198 已对齐到具体正文命题 ## 面试与自检问题；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-22737	arXiv:2606.22737v1	PLATFORM-EVALUATION-SYSTEM	books/part-06-ai-infrastructure/66-evaluation-system.md	Integrate	books-review:SF-2026-ARXIV-2606-22737	source_family	main_body	1888;1937		semantic_verified	verified_integration	### 从局部结果到可执行的系统边界	Daily Books delta 397e083d2556752e 已对齐到具体正文命题 ### 从局部结果到可执行的系统边界；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-23740	arXiv:2606.23740v1	TRAIN-RLHF	books/part-04-training-system/31-rlhf.md	Integrate	books-review:SF-2026-ARXIV-2606-23740	source_family	main_body	398;436		semantic_verified	verified_integration	### 从局部结果到可执行的系统边界	Daily Books delta 8db9ed7de691ad58 已对齐到具体正文命题 ### 从局部结果到可执行的系统边界；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-22	SF-2026-ARXIV-2606-23743	arXiv:2606.23743v1	INFER-TENSORRT-LLM	books/part-05-inference-system/49-tensorrt-llm.md	Integrate	books-review:SF-2026-ARXIV-2606-23743	source_family	main_body	972;1013		semantic_verified	verified_integration	### 从局部结果到可执行的系统边界	Daily Books delta f013301d50752c6d 已对齐到具体正文命题 ### 从局部结果到可执行的系统边界；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-23	SF-2026-ARXIV-2606-22741	arXiv:2606.22741v1	AGENT-WORKFLOW	books/part-07-agent/81-workflow.md	Integrate	books-review:SF-2026-ARXIV-2606-22741	source_family	review_only	850;873		semantic_verified	verified_integration	## 从机制演进到系统设计	Daily Books delta fff7ae61ac522cb2 已对齐到具体正文命题 ## 从机制演进到系统设计；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.115234；精确来源身份保留在 ## Review notes。
2026-06-23	SF-2026-ARXIV-2606-22768	arXiv:2606.22768v1	TRAIN-DISTRIBUTED-TRAINING	books/part-04-training-system/36-distributed-training.md	Integrate	books-review:SF-2026-ARXIV-2606-22768	source_family	review_only	853;887		semantic_verified	verified_integration	## Global Batch 与收敛语义	Daily Books delta 7c9a70230de0586d 已对齐到具体正文命题 ## Global Batch 与收敛语义；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.098867；精确来源身份保留在 ## Review notes。
2026-06-23	SF-2026-ARXIV-2606-22778	arXiv:2606.22778v1	AGENT-RAG	books/part-07-agent/76-rag.md	Integrate	books-review:SF-2026-ARXIV-2606-22778	source_family	review_only	503;534		semantic_verified	verified_integration	## Retrieval 的基本度量	Daily Books delta dec3bfc4c3a2db5b 已对齐到具体正文命题 ## Retrieval 的基本度量；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.091973；精确来源身份保留在 ## Review notes。
