arxiv_id	submitted_v1_utc	first_public_date_beijing	title	abstract	categories	doi	screening_route	screening_decision	source_family_id	stable_node_id	score_v2	closure_reason
2605.01640	2026-05-02T23:14:20Z	2026-05-03	Prescriptive Scaling Laws for Data Constrained Training	Training compute is increasingly outpacing the availability of high-quality data. This shifts the central challenge from optimal compute allocation to extracting maximum value from limited data. The widely adopted Chinchilla scaling law assumes every training token is unique. This limits its ability to guide pretraining decisions in data-constrained regimes. We model the excess loss under repetition with a simple additive overfitting penalty and find that it accurately describes model behavior. Our scaling law yields qualitatively new compute-optimal allocation advice. Beyond a point, further repetition is counterproductive and compute is better spent on model capacity. We show that following our law's recommended configuration improves performance in data-constrained regimes. Finally, because our one-parameter form isolates overfitting in a single coefficient, it enables direct comparison across training configurations. As a case study, we show that strong weight decay ($λ=1.0$) reduces this coefficient by approximately 70%, providing a scaling-law explanation for recent findings that optimal weight decay in data-constrained regimes is an order of magnitude larger than standard practice.	['cs.CL', 'cs.LG']	10.48550/arxiv.2605.01640	core_daily_full_semantic	retain	SF-DATA-CONSTRAINED-SCALING-LAW	TRAIN-PRETRAINING	{'design_delta': 3, 'system_reach': 3, 'durability': 3, 'total': 9}	—
2605.01642	2026-05-02T23:22:23Z	2026-05-03	Adaptive Pluralistic Alignment: A pipeline for dynamic artificial democracy	Prevailing alignment methods target a fixed set of preferences and therefore risk forcing value lock-in as societal norms evolve over time. We introduce Adaptive Pluralistic Alignment (APA), a modular pipeline for updating pluralistically aligned AI systems to track evolving values and avoid value lock-in without repeating costly pretraining or large-scale data collection. APA has three stages: (1) learning compact personalized reward models via low-rank reward basis decomposition, (2) using these models as a jury that collectively selects among candidate outputs through social-choice-theoretic voting, and (3) efficiently adapting the jury over time by fitting new annotator weights over the fixed reward bases as values shift. The resulting system is efficient, explainable, steerable, and modular. We implement a proof-of-concept instantiation using the PRISM multi-user alignment dataset and simulated historical annotators, and provide preliminary analysis showing that jury composition and the choice of voting rule can substantially affect outcomes, particularly when jury preferences are heterogeneous. We provide full code and resulting preference datasets at https://github.com/RachelFreedman/apa.	['cs.LG']	10.48550/arxiv.2605.01642	core_daily_full_semantic	pre_denominator_closure	—	—		《Adaptive Pluralistic Alignment: A pipeline for dynamic artificial democracy》：title+abstract screening 将问题定位为“Prevailing alignment methods target a fixed set of preferences and therefore risk forcing value lock-in as societal norms evolve over time.”；其公开机制/实验主张是“We introduce Adaptive Pluralistic Alignment (APA), a modular pipeline for updating pluralistically aligned AI systems to track evolving values and avoid value lock-in without repeating costly pretraining or large-scale data collection.”。具体 exclusion boundary：现有证据只验证了We introduce Adaptive Pluralistic Alignment (APA), a modular pipeline for updating pluralistically aligned AI systems to track evolving values and avoid value lock-in without repe… 在 Prevailing alignment methods target a fixed set of preferences and therefore risk forcing value lock-in as societal norms evolve over time. 所定义的局部 workload 中的主张；它没有建立 data/objective/optimizer/checkpoint ownership、跨规模稳定性与恢复合同，所以不能仅因主题可映射到 ROADMAP 就进入 Candidate Denominator。重开条件：该 family 的后续版本需针对上述局部机制 给出跨规模机制、收敛/稳定性边界和相对现有训练分支的可复现 trade-off，使 Training 设计判断改变。
2605.01643	2026-05-02T23:28:02Z	2026-05-03	AI Alignment via Incentives and Correction	"We study AI alignment through the lens of law-and-economics models of deterrence and enforcement. In these models, misconduct is not treated as an external failure, but as a strategic response to incentives: an actor weighs the gain from violation against the probability of detection and the severity of punishment. We argue that the same logic arises naturally in agentic AI pipelines. A solver may benefit from producing a persuasive but incorrect answer, hiding uncertainty, or exploiting spurious shortcuts, while an auditor or verifier must decide whether costly monitoring is worthwhile. Alignment is therefore a fixed-point problem: stronger penalties may deter solver misbehavior, but they can also reduce the auditor's incentive to inspect, since auditing then mainly incurs cost on a population that appears increasingly aligned.
 This perspective also changes what should count as a post-training signal. Standard feedback often attaches reward to the final answer alone, but a solver-auditor pipeline exposes the full correction event: whether the solver erred, whether the auditor inspected, whether the error was caught, and whether oversight incentives remained active. We formalize this interaction in a two-agent model in which a principal chooses rewards over joint correction outcomes, inducing both solver behavior and auditor monitoring. Reward design is therefore a bilevel optimization problem: rewards are judged not by their immediate semantic meaning, but by the behavioral equilibrium they induce. We propose a bandit-based outer-loop procedure for searching over reward profiles using noisy interaction feedback. Experiments on an LLM coding pipeline show that adaptive reward profiles can maintain useful oversight pressure and improve principal-aligned outcomes relative to static hand-designed rewards, including a substantial reduction in hallucinated incorrect attempts."	['cs.AI', 'cs.LG']	10.48550/arxiv.2605.01643	core_daily_full_semantic	pre_denominator_closure	—	—		《AI Alignment via Incentives and Correction》：title+abstract screening 将问题定位为“We study AI alignment through the lens of law-and-economics models of deterrence and enforcement.”；其公开机制/实验主张是“In these models, misconduct is not treated as an external failure, but as a strategic response to incentives: an actor weighs the gain from violation against the probability of detection and the severity of punishment.”。具体 exclusion boundary：现有证据只验证了In these models, misconduct is not treated as an external failure, but as a strategic response to incentives: an actor weighs the gain from violation against the probability of de… 在 We study AI alignment through the lens of law-and-economics models of deterrence and enforcement. 所定义的局部 workload 中的主张；它没有建立 data/objective/optimizer/checkpoint ownership、跨规模稳定性与恢复合同，所以不能仅因主题可映射到 ROADMAP 就进入 Candidate Denominator。重开条件：该 family 的后续版本需针对上述局部机制 给出跨规模机制、收敛/稳定性边界和相对现有训练分支的可复现 trade-off，使 Training 设计判断改变。
2605.01644	2026-05-02T23:34:32Z	2026-05-03	Toward a Principled Framework for Agent Safety Measurement	"LLM agents emit actions, not just text, and once taken, those actions often cannot be undone. Yet today's agent-safety evaluations run greedy or a few sampled rollouts and report a single safe/unsafe rate -- blind to the long-tail trajectories where unsafe behavior may arise from low-probability but non-negligible actions.
 We argue agent safety should be measured by search, not sampling. We apply BOA, a framework that, given a deployment configuration (model, decoder, prompt, environment, judger, likelihood budget), searches the in-budget trajectory space and reports a safety score: the probability the agent stays safe under the configuration. BOA searches both within a single LLM round and across the agent-environment interaction tree under a given likelihood budget, and makes search practical via batched decoding/judging, prefix caching, and chunked tree expansion. On agent-safety workloads, BOA discovers unsafe trajectories that greedy and sampled evaluations miss. BOA can additionally be used for ranking models, defenses, and attacks, all on the same scale, with manageable GPU costs."	['cs.CR']	10.48550/arxiv.2605.01644	keyword_category_full_semantic	retain	SF-AGENT-SAFETY-SEARCH-MEASUREMENT	PLATFORM-EVALUATION-SYSTEM	{'design_delta': 3, 'system_reach': 3, 'durability': 3, 'total': 9}	—
2605.01647	2026-05-03T00:10:15Z	2026-05-03	Beyond Perplexity: Character Distribution Signatures and the MDTA Benchmark for AI Text Detection	"Training-free AI text detection methods primarily rely on model log-probabilities, achieving strong performance through approaches like Binoculars and DNA-DetectLLM. However, these methods face a fundamental ceiling as models are optimized through RLHF to produce human-like probability distributions. We introduce an alternative detection signal based on character distribution signatures. We provide theoretical foundations showing that AI models, trained on massive domain-balanced corpora, approximate global character patterns while humans exhibit domain-specialized distributions, creating a ""Wall of Separation"" where human-AI divergence significantly exceeds AI-AI divergence. To enable systematic evaluation, we construct the Models-Domains-Temperatures-Adversarials (MDTA) benchmark comprising 642,274 prompt-aligned samples across 4 models, 5 domains, 3 temperature settings, and 3 adversarial strategies, substantially expanding the HC3 dataset with modern model responses, temperature variation, and adversarial augmentation. We introduce the Letter Distribution Score (LD-Score), demonstrating low correlation (r = 0.08-0.13) with perplexity methods. When integrated with DNA-DetectLLM, Binoculars and FastDetectGPT via a non-linear classifier, LD-Score yields consistent improvements in AUROC and F1, with particularly pronounced gains in specialized domains where vocabulary constraints amplify the detection signal. The MDTA dataset can be accessed at: https://huggingface.co/datasets/nsp909/MDTA."	['cs.CL']	10.48550/arxiv.2605.01647	core_daily_full_semantic	pre_denominator_closure	—	—		《Beyond Perplexity: Character Distribution Signatures and the MDTA Benchmark for AI Text Detection》：title+abstract screening 将问题定位为“Training-free AI text detection methods primarily rely on model log-probabilities, achieving strong performance through approaches like Binoculars and DNA-DetectLLM.”；其公开机制/实验主张是“We introduce an alternative detection signal based on character distribution signatures.”。具体 exclusion boundary：现有证据只验证了We introduce an alternative detection signal based on character distribution signatures. 在 Training-free AI text detection methods primarily rely on model log-probabilities, achieving strong performance through approaches like Binoculars an… 所定义的局部 workload 中的主张；它没有建立 data/objective/optimizer/checkpoint ownership、跨规模稳定性与恢复合同，所以不能仅因主题可映射到 ROADMAP 就进入 Candidate Denominator。重开条件：该 family 的后续版本需针对上述局部机制 给出跨规模机制、收敛/稳定性边界和相对现有训练分支的可复现 trade-off，使 Training 设计判断改变。
2605.01650	2026-05-03T00:20:08Z	2026-05-03	Geospatial foundation-model embeddings improve population estimation unevenly across space and scale	Reliable subnational population estimates are essential for applications, yet remain difficult where censuses are sparse, outdated or spatially coarse. Existing population-mapping workflows rely on hand-built geospatial covariates, such as settlement extent, night-time lights, and environmental conditions, which must be assembled and harmonised across scales and geographies. Geospatial foundation models offer an alternative by learning reusable representations of place from more multifaceted and heterogeneous data sources. Here, we benchmark Population Dynamics Foundation Model (PDFM) embeddings against the harmonised geospatial covariates for subnational population estimation in Brazil, Nigeria and the United States. Under geographically structured validation, PDFM increased predictive fit by a median of 20.1% (IQR: 10.0-33.2%, across country-model comparisons) reduction in unexplained variance, and reduced Kullback-Leibler divergence by 23.2% (9.2-26.2%). However, these gains were uneven. PDFM was most advantageous where the geospatial covariates weakly characterised settlement context, such as larger and less-developed subnational areas. Moreover, PDFM performance was scale-coupled with embeddings providing less flexible transfer across spatial aggregations than geospatial covariates. These findings showed that geospatial foundation-model representations of place can improve population estimation in data poor settings, but their benefits break down predictably under spatial scale mismatch, revealing a fundamental limitation of current geospatial AI.	['cs.LG']	10.48550/arxiv.2605.01650	core_daily_full_semantic	pre_denominator_closure	—	—		《Geospatial foundation-model embeddings improve population estimation unevenly across space and scale》：title+abstract screening 将问题定位为“Reliable subnational population estimates are essential for applications, yet remain difficult where censuses are sparse, outdated or spatially coarse.”；其公开机制/实验主张是“Existing population-mapping workflows rely on hand-built geospatial covariates, such as settlement extent, night-time lights, and environmental conditions, which must be assembled and harmonised across scales and geographies.”。具体 exclusion boundary：现有证据只验证了Existing population-mapping workflows rely on hand-built geospatial covariates, such as settlement extent, night-time lights, and environmental conditions, which must be assembled… 在 Reliable subnational population estimates are essential for applications, yet remain difficult where censuses are sparse, outdated or spatially coars… 所定义的局部 workload 中的主张；它没有建立 可迁移的 evaluator identity、slice、release gate 与跨模型复现实验合同，所以不能仅因主题可映射到 ROADMAP 就进入 Candidate Denominator。重开条件：该 family 的后续版本需针对上述局部机制 给出跨模型/数据分布的独立复现、scorer/version identity 和 release decision，使 Evaluation 既有判断改变。
2605.01653	2026-05-03T00:29:10Z	2026-05-03	SteeringDiffusion: A Bottlenecked Activation Control Interface for Diffusion Models	We introduce SteeringDiffusion, a bottlenecked activation-level control interface for diffusion models that exposes a smooth, monotonic, and runtime-adjustable control surface over the content--style trade-off. Our method keeps the U-Net backbone frozen and learns a small, prompt-conditioned latent code projected to FiLM/AdaGN-style modulation parameters. A zero-initialized design guarantees exact equivalence to the base model at zero scale, while timestep-aware gating restricts modulation to later denoising stages. A single scalar at inference continuously traverses the control surface without retraining. Across experiments on Stable Diffusion~1.5 and SDXL covering multiple artistic styles, we show that SteeringDiffusion produces smooth and monotonic content--style trade-offs. Under matched parameter budgets, it outperforms LoRA in controllability and stability, while ControlNet and rank-1 adapters do not expose a comparable control surface. We further introduce an inversion-stability diagnostic based on DDIM inversion, used as a post-hoc trajectory probe, which reveals strong correlations with intervention magnitude. These results position \emph{Steering Bottlenecked Explicit Control (S-BEC)} as a practical, general-purpose control interface for frozen diffusion backbones.	['cs.CV']	10.48550/arxiv.2605.01653	keyword_category_semantic_or_false_negative_audit	pre_denominator_closure	—	—		《SteeringDiffusion: A Bottlenecked Activation Control Interface for Diffusion Models》：title+abstract screening 将问题定位为“We introduce SteeringDiffusion, a bottlenecked activation-level control interface for diffusion models that exposes a smooth, monotonic, and runtime-adjustable control surface over the content--style trade-off.”；其公开机制/实验主张是“Our method keeps the U-Net backbone frozen and learns a small, prompt-conditioned latent code projected to FiLM/AdaGN-style modulation parameters.”。具体 exclusion boundary：现有证据只验证了Our method keeps the U-Net backbone frozen and learns a small, prompt-conditioned latent code projected to FiLM/AdaGN-style modulation parameters. 在 We introduce SteeringDiffusion, a bottlenecked activation-level control interface for diffusion models that exposes a smooth, monotonic, and runtime-… 所定义的局部 workload 中的主张；它没有建立 data/objective/optimizer/checkpoint ownership、跨规模稳定性与恢复合同，所以不能仅因主题可映射到 ROADMAP 就进入 Candidate Denominator。重开条件：该 family 的后续版本需针对上述局部机制 给出跨规模机制、收敛/稳定性边界和相对现有训练分支的可复现 trade-off，使 Training 设计判断改变。
2605.01654	2026-05-03T00:31:00Z	2026-05-03	Limit Properties at Critical Indices of Linear Canonical Riesz Potentials and Their Applications to Security of Multi-Image Encryption	"In this article we introduce the linear canonical Riesz potential (for short, LCRP) and give its symbol in terms of linear canonical transforms. Driven by image processing, we establish the convergence/divergence of these LCRPs for different kinds of functions. Concretely, for grating functions, we prove that their classical Riesz potentials diverge, whereas their LCRP converge due to the key role of chirp functions. For the characteristic function ${\mathbf 1}_P$ of a convex polygon $P$, we show that the limit of its Riesz potential at any non-boundary point $\boldsymbol{x}$ equals ${\mathbf 1}_P(\boldsymbol{x})$, but its limit at the boundaries differ from ${\mathbf 1}_P$, while it is known that, for any Schwartz function $f$, the limit of its Riesz potential at any point $\boldsymbol{x}$ always equals $f(\boldsymbol{x})$. Based on these and the inverse operator of the LCRP (namely the linear canonical Laplacian operator), we propose an asymmetric cascaded LCRP method for the multi-image encryption and create an efficient and secure cryptosystem. Systematic security evaluations, including sensitivity, statistical, noise attack, and occlusion attack analyses, demonstrate its robustness and its security. Even for a single image, the proposed method is more efficient than the known encryption approach based on the fractional Riesz potential. The novelty of these results lies in that the convergence and the divergence of LCRTs at the critical indices, respectively, for ``good"" Schwartz functions and for ``bad"" discrete image functions essentially affect the security of image encryption and decryption."	['cs.CR', 'math.FA']	10.48550/arxiv.2605.01654	keyword_category_semantic_or_false_negative_audit	pre_denominator_closure	—	—		《Limit Properties at Critical Indices of Linear Canonical Riesz Potentials and Their Applications to Security of Multi-Image Encryption》：title+abstract screening 将问题定位为“In this article we introduce the linear canonical Riesz potential (for short, LCRP) and give its symbol in terms of linear canonical transforms.”；其公开机制/实验主张是“Concretely, for grating functions, we prove that their classical Riesz potentials diverge, whereas their LCRP converge due to the key role of chirp functions.”。具体 exclusion boundary：现有证据只验证了Concretely, for grating functions, we prove that their classical Riesz potentials diverge, whereas their LCRP converge due to the key role of chirp functions. 在 In this article we introduce the linear canonical Riesz potential (for short, LCRP) and give its symbol in terms of linear canonical transforms. 所定义的局部 workload 中的主张；它没有建立 可迁移的 threat model、运行时 enforcement owner、false-positive budget 与 release boundary，所以不能仅因主题可映射到 ROADMAP 就进入 Candidate Denominator。重开条件：该 family 的后续版本需针对上述局部机制 补齐攻击者能力、执行时 enforcement、绕过实验和跨系统复现，足以修正 Security/Evaluation 的既有 contract。
2605.01655	2026-05-03T00:44:46Z	2026-05-03	Exact Loop Controllers for ReLU Realization of Homogeneous Curve Refinements	"We study homogeneous refinement operators \((Vγ)(t)=\sum_{j\in\mathbb Z}A_jγ(Mt-j)\), acting on compactly supported continuous piecewise linear curves \(γ:\mathbb R\to\mathbb R^p\), where \(M\ge2\) and only finitely many matrices \(A_j\in\mathbb R^{p\times p}\) are nonzero. We prove that the iterates \(V^nγ\) admit exact ReLU realizations of fixed width and depth \(O(n)\).
 The main new ingredient is an exact loop controller for the residual dynamics. Instead of propagating scalar residual surrogates, the construction transports the residual orbit by a forward-exact state on a polygonal loop. Scalar factors and digit selectors are then recovered from this loop state by complementary CPwL readouts. The loop seam is not removed, but its remaining ambiguity is confined to the final readout/selector stage, where it is harmless because the scalar atom is supported away from the seam. This gives a homogeneous \(M\)-ary vector-valued extension of the scalar binary refinable-function construction with a more geometric controller architecture.
 We also record crude exponential bounds on the network weights and biases. Affine forcing terms are handled by expanding affine iterates into finite sums of homogeneous iterates, giving exact fixed-width realizations with depth \(O(n^2)\), and anchored open curves reduce to compactly supported defects with affine anchor mismatch. We also describe homogeneous polygonal generators, including dragon-type examples and a self-intersecting Hilbert-type prototype in arbitrary dimension. The extended version includes stage-dependent forcing, finite-state stacking reductions, and further geometric constructions such as Koch-, Gosper-, Morton-, and connector-based Hilbert-type variants."	['cs.LG', 'math.CA']	10.48550/arxiv.2605.01655	core_daily_full_semantic	pre_denominator_closure	—	—		《Exact Loop Controllers for ReLU Realization of Homogeneous Curve Refinements》：title+abstract screening 将问题定位为“We study homogeneous refinement operators \((Vγ)(t)=\sum_{j\in\mathbb Z}A_jγ(Mt-j)\), acting on compactly supported continuous piecewise linear curves \(γ:\mathbb R\to\mathbb R^p\), where \(M\ge2\) and only finitely many matrices \(A_j\in\…”；其公开机制/实验主张是“We prove that the iterates \(V^nγ\) admit exact ReLU realizations of fixed width and depth \(O(n)\).”。具体 exclusion boundary：现有证据只验证了We prove that the iterates \(V^nγ\) admit exact ReLU realizations of fixed width and depth \(O(n)\). 在 We study homogeneous refinement operators \((Vγ)(t)=\sum_{j\in\mathbb Z}A_jγ(Mt-j)\), acting on compactly supported continuous piecewise linear curve… 所定义的局部 workload 中的主张；它没有建立 AI workload 的状态放置、同步/调度 owner、correctness invariant 与端到端 SLO，所以不能仅因主题可映射到 ROADMAP 就进入 Candidate Denominator。重开条件：该 family 的后续版本需针对上述局部机制 在相同 workload 下补齐 topology、hardware、precision、length、batch/concurrency 与 SLO，并证明控制权或状态边界发生可复现变化。
2605.01656	2026-05-03T00:49:06Z	2026-05-03	From Cortical Synchronous Rhythm to Brain Inspired Learning Mechanism: An Oscillatory Spiking Neural Network with Time-Delayed Coordination	Human cognition emerges from coordinated spiking dynamics in distributed neural circuits, where information is encoded via both firing rates and precise spike timing determined by brain rhythms. Inspired by this notion, we propose a brain-inspired learning primitive in which cognition-level neural synchrony emerges through iterative bottom-up and top-down interactions between micro-scale dynamics of spiking neurons and a macro-scale mechanism of oscillatory synchronization. Specifically, we model each parcel (e.g., a cortical region or an image pixel) in the target system as a spiking neuron embedded in a predefined connectivity scaffold. Low-level information is encoded in a spatiotemporal domain, where neurons are selectively grouped and fire spontaneously over time through self-organized dynamics. In the bottom-up route, oscillatory synchronization is formed from past spiking activity accumulated over a finite memory window. Since brain dynamics operate in a regime of partial and transient synchronization rather than global phase locking, we model oscillatory coordination using a time-delayed synchronization formulation, which enables a top-down modulation of heterogeneous neural spiking for a large-scale distributed system. Together, we devise a spiking-by-synchronization neural network (S2-Net) that uses rhythmic timing as a control mechanism for efficient information processing. Promising results have been achieved across a broad range of tasks, including neural activity decoding, energy-efficient signal processing, temporal binding and semantic reasoning.	['cs.AI', 'cs.LG', 'q-bio.NC']	10.48550/arxiv.2605.01656	core_daily_full_semantic	pre_denominator_closure	—	—		《From Cortical Synchronous Rhythm to Brain Inspired Learning Mechanism: An Oscillatory Spiking Neural Network with Time-Delayed Coordination》：title+abstract screening 将问题定位为“Human cognition emerges from coordinated spiking dynamics in distributed neural circuits, where information is encoded via both firing rates and precise spike timing determined by brain rhythms.”；其公开机制/实验主张是“Inspired by this notion, we propose a brain-inspired learning primitive in which cognition-level neural synchrony emerges through iterative bottom-up and top-down interactions between micro-scale dynamics of spiking neurons and a macro-sca…”。具体 exclusion boundary：现有证据只验证了Inspired by this notion, we propose a brain-inspired learning primitive in which cognition-level neural synchrony emerges through iterative bottom-up and top-down interactions bet… 在 Human cognition emerges from coordinated spiking dynamics in distributed neural circuits, where information is encoded via both firing rates and prec… 所定义的局部 workload 中的主张；它没有建立 AI workload 的状态放置、同步/调度 owner、correctness invariant 与端到端 SLO，所以不能仅因主题可映射到 ROADMAP 就进入 Candidate Denominator。重开条件：该 family 的后续版本需针对上述局部机制 在相同 workload 下补齐 topology、hardware、precision、length、batch/concurrency 与 SLO，并证明控制权或状态边界发生可复现变化。
2605.01657	2026-05-03T00:52:51Z	2026-05-03	Act2See: Emergent Active Visual Perception for Video Reasoning	Vision-Language Models (VLMs) typically rely on static initial frames for video reasoning, restricting their ability to incorporate essential dynamic information as the reasoning process evolves. Existing methods that augment Chain-of-Thought (CoT) with additional frame information often exhibit suboptimal CoT quality and lack the crucial ability to synthesize visual information for hypothetical or counterfactual scenarios. We introduce Act-to-See (Act2See), a novel framework that enables active visual perception by empowering VLMs to actively interleave video frames within text CoTs. Act2See is developed via Supervised Fine-Tuning (SFT) on a high-quality dataset of reasoning traces generated by a frontier VLM. These traces integrate active calls to either retrieve existing frames or generate new ones, and are rigorously verified against human-annotated CoTs to ensure quality. This approach cultivates an emergent capability: at inference time, the model actively determines when to search for or synthesize the necessary visual evidence. Act2See establishes new state-of-the-art results on challenging benchmarks, including VideoEspresso and ViTIB, and outperforms comparable or larger models on Video-MME, EgoNormia, and VCR-Bench, demonstrating an advancement in enabling VLMs with active visual perception for video reasoning.	['cs.CV']	10.48550/arxiv.2605.01657	keyword_category_semantic_or_false_negative_audit	pre_denominator_closure	—	—		《Act2See: Emergent Active Visual Perception for Video Reasoning》：title+abstract screening 将问题定位为“Vision-Language Models (VLMs) typically rely on static initial frames for video reasoning, restricting their ability to incorporate essential dynamic information as the reasoning process evolves.”；其公开机制/实验主张是“We introduce Act-to-See (Act2See), a novel framework that enables active visual perception by empowering VLMs to actively interleave video frames within text CoTs.”。具体 exclusion boundary：现有证据只验证了We introduce Act-to-See (Act2See), a novel framework that enables active visual perception by empowering VLMs to actively interleave video frames within text CoTs. 在 Vision-Language Models (VLMs) typically rely on static initial frames for video reasoning, restricting their ability to incorporate essential dynamic… 所定义的局部 workload 中的主张；它没有建立 data/objective/optimizer/checkpoint ownership、跨规模稳定性与恢复合同，所以不能仅因主题可映射到 ROADMAP 就进入 Candidate Denominator。重开条件：该 family 的后续版本需针对上述局部机制 给出跨规模机制、收敛/稳定性边界和相对现有训练分支的可复现 trade-off，使 Training 设计判断改变。
2605.01659	2026-05-03T00:55:02Z	2026-05-03	TRIMMER: A New Paradigm for Video Summarization through Self-Supervised Reinforcement Learning	The rapid growth of video content across domains such as surveillance, education, and social media has made efficient content understanding increasingly critical. Video summarization addresses this challenge by generating concise yet semantically meaningful representations, but existing approaches often rely on expensive manual annotations, struggle to generalize across domains, and incur significant computational costs due to complex architectures. Moreover, unsupervised and weakly supervised methods typically underperform compared to supervised counterparts in capturing long-range temporal dependencies and semantic structure. In this work, we propose TRIMMER (Temporal Relative Information Maximization for Multi-objective Efficient Reinforcement), a novel self-supervised reinforcement learning framework for video summarization. TRIMMER operates in two stages: it first learns robust representations via self-supervised learning and then performs spatio-temporal decision making through reinforcement learning guided by information-theoretic reward functions. Unlike prior approaches that rely on similarity-based objectives, our method introduces entropy-based metrics to capture higher-order temporal dynamics and semantic diversity, while computing rewards directly over selected frame indices to improve computational efficiency. Extensive experiments on standard benchmarks demonstrate that TRIMMER achieves state-of-the-art performance among unsupervised and self-supervised methods, while remaining competitive with leading supervised approaches, highlighting its effectiveness for scalable and generalizable video summarization.	['cs.AI', 'cs.CV']	10.48550/arxiv.2605.01659	core_daily_full_semantic	pre_denominator_closure	—	—		《TRIMMER: A New Paradigm for Video Summarization through Self-Supervised Reinforcement Learning》：title+abstract screening 将问题定位为“The rapid growth of video content across domains such as surveillance, education, and social media has made efficient content understanding increasingly critical.”；其公开机制/实验主张是“In this work, we propose TRIMMER (Temporal Relative Information Maximization for Multi-objective Efficient Reinforcement), a novel self-supervised reinforcement learning framework for video summarization.”。具体 exclusion boundary：现有证据只验证了In this work, we propose TRIMMER (Temporal Relative Information Maximization for Multi-objective Efficient Reinforcement), a novel self-supervised reinforcement learning framework… 在 The rapid growth of video content across domains such as surveillance, education, and social media has made efficient content understanding increasin… 所定义的局部 workload 中的主张；它没有建立 data/objective/optimizer/checkpoint ownership、跨规模稳定性与恢复合同，所以不能仅因主题可映射到 ROADMAP 就进入 Candidate Denominator。重开条件：该 family 的后续版本需针对上述局部机制 给出跨规模机制、收敛/稳定性边界和相对现有训练分支的可复现 trade-off，使 Training 设计判断改变。
2605.01660	2026-05-03T00:55:29Z	2026-05-03	Testing, Credible Compilation, and Verification in the Axon Verified Compiler in Lean and Claude Code	This paper presents the use of testing, credible compilation/translation validation, verification, and audits in the Axon compiler. Axon comes with fully machine checked proofs that guarantee the correctness of the generated code. All code and proofs were written in Lean by Claude Code, with the correctness proofs eliminating any need to audit or examine any verified code. I present a development process for using these validation techniques, evaluate the use of this process during the development of the compiler, and discuss implications for other development efforts.	['cs.PL']	10.48550/arxiv.2605.01660	keyword_category_semantic_or_false_negative_audit	retain	SF-AGENT-GENERATED-VERIFIED-COMPILER	PLATFORM-EVALUATION-SYSTEM	[3, 3, 3]	—
2605.02953	2026-05-02T09:59:56Z	2026-05-02	DITRON: Distributed Multi-level Tiling Compiler for Parallel Tensor Programs	"The scaling of large language models (LLMs) is currently bottlenecked by the rigidity of distributed programming. While high-performance libraries like CuBLAS and NCCL provide optimized primitives, they lack the flexibility required for rapidly evolving model architectures. Conversely, existing tensor compilers fail to address the complex memory hierarchy of distributed clusters effectively. To bridge this gap, we propose DITRON, a scalable tile-level compiler that democratizes high-performance distributed kernel development. DITRON introduces a novel hierarchical programming abstraction spanning Core, Device, and Task levels to map tensor programs efficiently onto heterogeneous distributed hardware. This abstraction allows DITRON to support diverse parallelism strategies while abstracting away the complexity of inter-node and intra-node communication.
 Evaluated across large-scale clusters, DITRON achieves performance parity with or exceeding expert-tuned CUDA libraries, delivering speedups of $6\%-30\%$ on isolated kernels and $5\%-30\%$ on end-to-end inference in vLLM. Furthermore, DITRON demonstrates strong portability, achieving significant speedups on both NVIDIA and AMD platforms. \ours{} has been deployed at the enterprise level for both training and inference. It achieves an MFU improvement of over 10\% in training tasks, saving approximately 500,000 GPU hours of training cost per month. For inference tasks, it delivers an end-to-end gain of over 20\% and has been applied to cloud service inference and edge inference scenarios."	['cs.PL']	10.48550/arxiv.2605.02953	keyword_category_full_semantic	retain	SF-DITRON-DISTRIBUTED-TILING	INFER-TENSORRT-LLM	{'design_delta': 3, 'system_reach': 3, 'durability': 2, 'total': 8}	—
