arxiv_id	source_family_id	title	status	reason	review	access	owner	score	disposition	audit
2605.20036	SF-2026-ARXIV-2605-20036	D$^3$-Subsidy: Online and Sequential Driver Subsidy Decision-Making for Large-Scale Ride-Hailing Market	pre_denominator_closure	`D$^3$-Subsidy: Online and Sequential Driver Subsidy Decision-Making for Large-Scale Ride-Hailing Market`（cs.LG）：Ride-hailing platforms like DiDi Chuxing operate in highly dynamic environments where balancing driver supply and passenger demand is critical. Although driver-side subsidies serve as a primary lever to align these forces and improve key KPIs like completed rides (\texttt{Rides}) and gross merchandise value (\texttt{GMV}), optimizing them in production requires simultaneously meeting three constraints: (i) responsiveness to stochastic shocks, (ii) strict subsidy-rate caps, and (iii) low-latency execution at city scale. 该局部方法没有改变长期 state/data/control owner、evaluation/release contract 或生产 fallback。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.20037	SF-2026-ARXIV-2605-20037	When Critics Disagree: Adaptive Reward Poisoning Attacks in RIS-Aided Wireless Control System	pre_denominator_closure	`When Critics Disagree: Adaptive Reward Poisoning Attacks in RIS-Aided Wireless Control System`（cs.AI, cs.LG）：Reward-poisoning attacks present a significant risk to learning-based wireless control systems. Given this, we propose a Disagreement-Guided Reward Poisoning (DGRP) adaptive attack on a Soft Actor-Critic (SAC) agent. 该局部方法没有改变长期 state/data/control owner、evaluation/release contract 或生产 fallback。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.20040	SF-2026-ARXIV-2605-20040	Active Context Selection Improves Simple Regret in Contextual Bandits	pre_denominator_closure	`Active Context Selection Improves Simple Regret in Contextual Bandits`（cs.LG）：We study the contextual multi-armed bandit problem with a finite context space (a.k.a. subpopulations), where the learner recommends a best action for each context and is evaluated by context-weighted simple regret. 机制和证据绑定垂直领域任务，尚不能推出 AI System 的通用 data/state/control ownership 变化。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.20043	SF-2026-ARXIV-2605-20043	Mind Your Moras: Orthography-Aware Error Analysis of Neural Japanese Morphological Generation	pre_denominator_closure	`Mind Your Moras: Orthography-Aware Error Analysis of Neural Japanese Morphological Generation`（cs.CL）：We present an orthography-aware error analysis of Japanese past-tense morphological inflection, treating hiragana not merely as a transcriptional medium, but as a representational system encoding morphophonological distinctions that may influence model generalization. We evaluate two character-level sequence-to-sequence architectures on past-tense formation using datasets formatted according to the SIGMORPHON 2020 and 2023 shared task conventions. 结果集中在模型/任务局部精度，未建立训练、推理、平台或 Agent 的长期系统契约变化。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.20044	SF-2026-ARXIV-2605-20044	OP2GS: Object-Aware 3D Gaussian Splatting with Dual-Opacity Primitives	pre_denominator_closure	`OP2GS: Object-Aware 3D Gaussian Splatting with Dual-Opacity Primitives`（cs.CV）：3D Gaussian Splatting (3DGS) provides an explicit and efficient scene representation, but its primitives lack inherent object-level identity, hindering downstream tasks such as open-vocabulary scene understanding. Existing methods typically address this by either distilling high-dimensional feature embeddings into Gaussians or by lifting 2D mask labels into 3D via heuristic refinement. 该局部方法没有改变长期 state/data/control owner、evaluation/release contract 或生产 fallback。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.20047	SF-2026-ARXIV-2605-20047	Taking Cryptography Out of the Data Path via Near-Memory Processing in DRAM	pre_denominator_closure	`Taking Cryptography Out of the Data Path via Near-Memory Processing in DRAM`（cs.AR, cs.CR, cs.DC）：Cryptographic algorithms such as AES-128 and SHA-256 are fundamental to ensuring data security and integrity. Although these algorithms are computationally efficient, their performance is often constrained by the processor-centric architectures (e.g., CPUs, GPUs), primarily due to the memory bottleneck. 该局部方法没有改变长期 state/data/control owner、evaluation/release contract 或生产 fallback。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.20049	SF-2026-ARXIV-2605-20049	Does Code Cleanliness Affect Coding Agents? A Controlled Minimal-Pair Study	pre_denominator_closure	`Does Code Cleanliness Affect Coding Agents? A Controlled Minimal-Pair Study`（cs.AI, cs.SE）：As autonomous coding agents see rapid adoption, their evaluation has primarily focused on task completion rates holding the target codebase fixed. This leaves a critical question unanswered: does the structural and stylistic quality, or ``cleanliness'' of the underlying code affect an agent's ability to navigate and modify it? 该局部方法没有改变长期 state/data/control owner、evaluation/release contract 或生产 fallback。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.20050	SF-2026-ARXIV-2605-20050	Language Mutations Sustain the Persistences of Conspiracy Theories on Social Media	pre_denominator_closure	`Language Mutations Sustain the Persistences of Conspiracy Theories on Social Media`（cs.CL）：This study investigates how language mutations affect the persistent diffusion of conspiracy theories on social media. Drawing on a three-year dataset of conspiracy-related posts from X, and applying computational linguistic analysis alongside survival modelling, we find that conspiracy claims with greater semantic mutations have substantially longer lifespans. 该局部方法没有改变长期 state/data/control owner、evaluation/release contract 或生产 fallback。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.20051	SF-2026-ARXIV-2605-20051	Hunting Vulnerability Variants in AI Infra: Measurement and Reference-Driven Detection	retained	Because many projects reimplement similar model-centric workflows, a vulnerability disclosed in one repository can recur as a variant in another repository with a related design.	deep_complete	accessible	PLATFORM-SECURITY	8	Integrate	retain_reconfirmed
2605.20052	SF-2026-ARXIV-2605-20052	PromptRad: Knowledge-Enhanced Multi-Label Prompt-Tuning for Low-Resource Radiology Report Labeling	pre_denominator_closure	`PromptRad: Knowledge-Enhanced Multi-Label Prompt-Tuning for Low-Resource Radiology Report Labeling`（cs.AI, cs.CL）：Automatic report labeling facilitates the identification of clinical findings from unstructured text and enables large-scale annotation for medical imaging research. Existing rule-based labelers struggle with the diverse descriptions in clinical reports, while fine-tuning pre-trained language models (PLMs) requires large amounts of labeled data that are often unavailable in clinical settings. 机制和证据绑定垂直领域任务，尚不能推出 AI System 的通用 data/state/control ownership 变化。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.20055	SF-2026-ARXIV-2605-20055	Towards LLM-Assisted Architecture Recovery for Real-World ROS~2 Systems: An Agent-Based Multi-Level Approach to Hierarchical Structural Architecture Reconstruction	pre_denominator_closure	`Towards LLM-Assisted Architecture Recovery for Real-World ROS~2 Systems: An Agent-Based Multi-Level Approach to Hierarchical Structural Architecture Reconstruction`（cs.AI, cs.RO, cs.SE）：Explicit software architecture models are essential artifacts for communicating, analyzing, and evolving complex software-intensive systems. In ROS~2-based robotic systems, however, structural (de-)composition and integration semantics are often only implicitly encoded across distributed artifacts such as source code and launch files, making recovery of hierarchical architecture particularly difficult. 该局部方法没有改变长期 state/data/control owner、evaluation/release contract 或生产 fallback。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.20061	SF-2026-ARXIV-2605-20061	Rewarding Beliefs, Not Actions: Consistency-Guided Credit Assignment for Long-Horizon Agents	retained	To address this, we propose ReBel (Reward Belief), a process-level reinforcement learning algorithm that explicitly models structured belief states to summarize interaction history and guide subsequent policy learning.	deep_complete	accessible	TRAIN-RLHF	8	Integrate	retain_reconfirmed
2605.20064	SF-2026-ARXIV-2605-20064	Cardiac fat segmentation using computed tomography and an image-to-image conditional generative adversarial neural network	pre_denominator_closure	`Cardiac fat segmentation using computed tomography and an image-to-image conditional generative adversarial neural network`（cs.CV）：In recent years, research has highlighted the association between increased adipose tissue surrounding the human heart and elevated susceptibility to cardiovascular diseases such as atrial fibrillation and coronary heart disease. However, the manual segmentation of these fat deposits has not been widely implemented in clinical practice due to the substantial workload it entails for medical professionals and the associated costs. 机制和证据绑定垂直领域任务，尚不能推出 AI System 的通用 data/state/control ownership 变化。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.20066	SF-2026-ARXIV-2605-20066	Text-to-SPARQL Generation with Reinforcement Learning: A GRPO-based Approach on DBLP	pre_denominator_closure	`Text-to-SPARQL Generation with Reinforcement Learning: A GRPO-based Approach on DBLP`（cs.CL）：Knowledge graph question answering seeks to translate natural language questions into executable queries over knowledge graphs, but existing approaches often rely on large models or full supervision in the form of gold query annotations. This study examines whether reinforcement learning with outcome-based rewards can train a small instruction-tuned language model to perform zero-shot Text-to-SPARQL generation in the scholarly domain. 结果集中在模型/任务局部精度，未建立训练、推理、平台或 Agent 的长期系统契约变化。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.20068	SF-2026-ARXIV-2605-20068	Tail Annealing for Heavy-Tailed Flow Matching	pre_denominator_closure	`Tail Annealing for Heavy-Tailed Flow Matching`（cs.LG, stat.ML）：Standard generative models struggle with heavy-tailed data: Lipschitz architectures cannot produce power-law tails from Gaussian noise, and interpolating between heavy-tailed data and Gaussians is ill-posed. We propose a simple fix: apply the soft-log transform $ϕ(x) = \mathrm{sign}(x) \cdot \log(1 + |x|)$ coordinate-wise to data before training, then exponentiate samples after generation. 该局部方法没有改变长期 state/data/control owner、evaluation/release contract 或生产 fallback。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.20069	SF-2026-ARXIV-2605-20069	Smooth Partial Lotteries for Stable Randomized Selection	pre_denominator_closure	`Smooth Partial Lotteries for Stable Randomized Selection`（cs.GT, cs.LG）：Competitive selection processes, from scientific funding to admissions and hiring, use evaluations to score candidates, and eventually choose a subset of them based on those scores. Recently, many organizations have adopted partial lotteries, which randomize selection based on evaluation scores. 该局部方法没有改变长期 state/data/control owner、evaluation/release contract 或生产 fallback。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.20072	SF-2026-ARXIV-2605-20072	Probing Embodied LLMs: When Higher Observation Fidelity Hurts Problem Solving	pre_denominator_closure	`Probing Embodied LLMs: When Higher Observation Fidelity Hurts Problem Solving`（cs.AI, cs.RO）：Large Language Models are increasingly proposed as cognitive components for robotic systems, yet their opaque decision processes make it difficult to explain success or failure in closed-loop embodied tasks. Following an empirical AI methodology, we study embodied LLM agents behaviorally by varying the information available to the agent and measuring the resulting changes in behavior. 该局部方法没有改变长期 state/data/control owner、evaluation/release contract 或生产 fallback。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.20073	SF-2026-ARXIV-2605-20073	X-Ray cardiac angiographic vessel segmentation based on pixel classification using machine learning and region growing	pre_denominator_closure	`X-Ray cardiac angiographic vessel segmentation based on pixel classification using machine learning and region growing`（cs.CV）：This work proposes a pixel-classification approach for vessel segmentation in x-ray angiograms. The proposal uses textural features such as anisotropic diffusion, features based on the Hessian matrix, mathematical morphology and statistics. 结果集中在模型/任务局部精度，未建立训练、推理、平台或 Agent 的长期系统契约变化。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.20074	SF-2026-ARXIV-2605-20074	Towards Distillation Guarantees under Algorithmic Alignment for Combinatorial Optimization	pre_denominator_closure	`Towards Distillation Guarantees under Algorithmic Alignment for Combinatorial Optimization`（cs.LG）：Distillation transfers knowledge from a large model trained on broad data to a smaller, more efficient model suitable for deployment. In structured prediction settings, prior knowledge about the task can guide the choice of a target architecture that is algorithmically aligned with the underlying problem. 结果集中在模型/任务局部精度，未建立训练、推理、平台或 Agent 的长期系统契约变化。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.20075	SF-2026-ARXIV-2605-20075	CopT: Contrastive On-Policy Thinking with Continuous Spaces for General and Agentic Reasoning	pre_denominator_closure	`CopT: Contrastive On-Policy Thinking with Continuous Spaces for General and Agentic Reasoning`（cs.AI, cs.CL）：Chain-of-thought (CoT) is a standard approach for eliciting reasoning capabilities from large language models (LLMs). However, the common CoT paradigm treats thinking as a prerequisite for answering, which can delay access to plausible answers and incur unnecessary token costs even when the model is able to identify an answer before extended thinking, a behavior known as performative reasoning. 结果集中在模型/任务局部精度，未建立训练、推理、平台或 Agent 的长期系统契约变化。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.20079	SF-2026-ARXIV-2605-20079	Probability-Conserving Flow Guidance	pre_denominator_closure	`Probability-Conserving Flow Guidance`（cs.AI, cs.CV, cs.LG, eess.IV）：Diffusion and flow-based generative models dominate visual synthesis, with guidance aligning samples to user input and improving perceptual quality. However, Classifier-Free Guidance (CFG) and extrapolation-based methods are heuristic linear combinations of velocities/scores that ignore the generative manifold geometry, breaking probability conservation and driving samples off the learned manifold under strong guidance. 该局部方法没有改变长期 state/data/control owner、evaluation/release contract 或生产 fallback。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.20082	SF-2026-ARXIV-2605-20082	VL-DPO: Vision-Language-Guided Finetuning for Preference-Aligned Autonomous Driving	pre_denominator_closure	`VL-DPO: Vision-Language-Guided Finetuning for Preference-Aligned Autonomous Driving`（cs.AI, cs.CV）：The rapid growth of autonomous driving datasets has enabled the scaling of powerful motion forecasting models. While large-scale pretraining provides strong performance, the standard imitation objective may not fully capture the complex nuances of human driving preferences. 结果集中在模型/任务局部精度，未建立训练、推理、平台或 Agent 的长期系统契约变化。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.20084	SF-2026-ARXIV-2605-20084	BalanceRAG: Joint Risk Calibration for Cascaded Retrieval-Augmented Generation	retained	In this work, we develop BalanceRAG to certify threshold pairs at a target risk level.	deep_complete	accessible	AGENT-RAG	8	Integrate	retain_reconfirmed
2605.20085	SF-2026-ARXIV-2605-20085	Spatially Prompted Visual Trajectory Prediction for Egocentric Manipulation	pre_denominator_closure	`Spatially Prompted Visual Trajectory Prediction for Egocentric Manipulation`（cs.CV）：Robotic manipulation is often specified through language instructions or task identifiers, yet cluttered environments with similar objects are better handled by spatially indicating what to move and where to place it. Addressing the vision-centric challenge of object and goal specification, we present, to the best of our knowledge, the first formalization of Spatially Prompted Visual Trajectory Prediction (SP-VTP). 结果集中在模型/任务局部精度，未建立训练、推理、平台或 Agent 的长期系统契约变化。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.20086	SF-2026-ARXIV-2605-20086	What Do Evolutionary Coding Agents Evolve?	pre_denominator_closure	`What Do Evolutionary Coding Agents Evolve?`（cs.AI, cs.LG, cs.NE）：Recent work pairs LLMs with evolutionary search to iteratively generate, modify, and select code using task-specific feedback. These systems have produced strong results in mathematical discovery and algorithm design, yet a fundamental question remains: what do they actually evolve? 该局部方法没有改变长期 state/data/control owner、evaluation/release contract 或生产 fallback。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.20087	SF-2026-ARXIV-2605-20087	ThoughtTrace: Understanding User Thoughts in Real-World LLM Interactions	pre_denominator_closure	`ThoughtTrace: Understanding User Thoughts in Real-World LLM Interactions`（cs.AI, cs.CL）：Conversational AI has now reached billions of users, yet existing datasets capture only what people say, not what they think. We introduce ThoughtTrace, the first large-scale dataset that pairs real-world multi-turn human--AI conversations with users' self-reported thoughts: their reasons for sending prompts and reactions to assistant responses. 结果集中在模型/任务局部精度，未建立训练、推理、平台或 Agent 的长期系统契约变化。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.20088	SF-2026-ARXIV-2605-20088	INSHAPE: Instance-Level Shapelets for Interpretable Time-Series Classification	pre_denominator_closure	`INSHAPE: Instance-Level Shapelets for Interpretable Time-Series Classification`（cs.AI, cs.LG）：Discovering shapelets -- i.e., discriminative temporal patterns within time series -- has been widely studied to address the inherent complexity of time-series classification (TSC) and to make model decision-making processes more transparent. However, existing methods primarily focus on population-level shapelets optimized across the entire dataset, which leads to two fundamental limitations: (i) population-level patterns often misalign with instance-specific features, resulting in suboptimal performance and potentially misleading interpretations, and (ii) most methods treat shapelets as independent entities, overlooking important temporal dependencies and interactions among multiple patterns. 结果集中在模型/任务局部精度，未建立训练、推理、平台或 Agent 的长期系统契约变化。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.20090	SF-2026-ARXIV-2605-20090	MetaEarth-MM: Unified Multimodal Remote Sensing Image Generation with Scene-centered Joint Modeling	pre_denominator_closure	`MetaEarth-MM: Unified Multimodal Remote Sensing Image Generation with Scene-centered Joint Modeling`（cs.CV）：Multi-modal remote sensing images are vital for Earth observation, yet complete paired observations are often scarce in practice. Existing generative methods commonly address this problem through isolated pairwise modality translation, but their versatility and scalability remain limited as the number of modalities and generation tasks increases. 机制和证据绑定垂直领域任务，尚不能推出 AI System 的通用 data/state/control ownership 变化。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.20098	SF-2026-ARXIV-2605-20098	Neurosymbolic Learning for Inference-Time Argumentation	pre_denominator_closure	`Neurosymbolic Learning for Inference-Time Argumentation`（cs.AI）：Claim verification is an important problem in high-stakes settings, including health and finance. When information underpinning claims is incomplete or conflicting, uncertain answers may be more appropriate than binary true or false classifications. 机制和证据绑定垂直领域任务，尚不能推出 AI System 的通用 data/state/control ownership 变化。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.20101	SF-2026-ARXIV-2605-20101	Topology-Optimized Pneumatic Soft Actuator: Design and Experimental Validation	pre_denominator_closure	`Topology-Optimized Pneumatic Soft Actuator: Design and Experimental Validation`（cs.RO）：This paper demonstrates the computational design of soft elastomeric pneumatic actuators using nonlinear topology optimization. An existing density- and porohyperelasticity-based topology optimization framework was extended from 2D to 3D and used to generate two manufacturable actuator designs, which were then studied numerically and experimentally. 该局部方法没有改变长期 state/data/control owner、evaluation/release contract 或生产 fallback。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.20104	SF-2026-ARXIV-2605-20104	Draft Less, Retrieve More: Hybrid Tree Construction for Speculative Decoding	pre_denominator_closure	`Draft Less, Retrieve More: Hybrid Tree Construction for Speculative Decoding`：retrieval-assisted draft trees are a local speculative-decoding proposal already covered by the draft/verify/commit contract；因此作为独立审计确认的 false positive 在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata	INFER-SPECULATIVE-DECODING	7	Rejected — Below Candidate Denominator	false_positive_removed
2605.20105	SF-2026-ARXIV-2605-20105	Optimal Representation Size: High-Dimensional Analysis of Pretraining and Linear Probing	pre_denominator_closure	`Optimal Representation Size: High-Dimensional Analysis of Pretraining and Linear Probing`（cs.LG）：Learning to generalise from limited data is a fundamental challenge for both artificial and biological systems. A common strategy is to extract reusable structure from abundant unlabelled data, enabling efficient adaptation to new tasks from limited labelled data. 该局部方法没有改变长期 state/data/control owner、evaluation/release contract 或生产 fallback。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.20107	SF-2026-ARXIV-2605-20107	Beyond Isotropy in JEPAs: Hamiltonian Geometry and Symplectic Prediction	pre_denominator_closure	`Beyond Isotropy in JEPAs: Hamiltonian Geometry and Symplectic Prediction`（cs.AI, cs.LG）：JEPAs often regularize one-view embeddings toward an isotropic Gaussian, implicitly baking Euclidean symmetry into the representation. We show that this is not merely a benign default. 该局部方法没有改变长期 state/data/control owner、evaluation/release contract 或生产 fallback。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.20108	SF-2026-ARXIV-2605-20108	k-Inductive Neural Barrier Certificates for Unknown Nonlinear Dynamics	pre_denominator_closure	`k-Inductive Neural Barrier Certificates for Unknown Nonlinear Dynamics`（cs.AI, cs.LG, cs.LO, eess.SY）：While conventional (k=1) discrete-time barrier certificate conditions impose strict safety constraints by requiring the function to be non-increasing at every step, k-inductive barrier certificates relax this by allowing a temporary increase -- up to k-1 times, each within a threshold $ε$ -- while maintaining overall safety, and improving flexibility. This paper leverages neural networks and constructs k-inductive neural barrier certificates (k-NBCs) for (partially) unknown nonlinear systems. 结果集中在模型/任务局部精度，未建立训练、推理、平台或 Agent 的长期系统契约变化。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.20110	SF-2026-ARXIV-2605-20110	SetCon: Towards Open-Ended Referring Segmentation via Set-Level Concept Prediction	pre_denominator_closure	`SetCon: Towards Open-Ended Referring Segmentation via Set-Level Concept Prediction`（cs.CV）：Referring segmentation grounds natural-language queries to pixel-level masks, but extending it to complex scenarios with multiple instances, cross-category groups, or open-ended target sets remains challenging. Previous Large Vision Language Model (LVLM)-based methods represent referred targets with one or more special tokens sequentially, treating multiple targets as separate outputs rather than a coherent set and offering little incentive to capture set-level properties such as completeness and mutual exclusivity. 结果集中在模型/任务局部精度，未建立训练、推理、平台或 Agent 的长期系统契约变化。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.20119	SF-2026-ARXIV-2605-20119	Toto 2.0: Time Series Forecasting Enters the Scaling Era	pre_denominator_closure	`Toto 2.0: Time Series Forecasting Enters the Scaling Era`（cs.AI, cs.LG）：We show that time series foundation models scale: a single training recipe produces reliable forecast-quality improvements from 4M to 2.5B parameters. We release Toto 2.0, a family of five open-weights forecasting models trained under this recipe. 结果集中在模型/任务局部精度，未建立训练、推理、平台或 Agent 的长期系统契约变化。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.20120	SF-2026-ARXIV-2605-20120	Using Aristotle API for AI-Assisted Theorem Proving in Lean 4: A Formalisation Case Study of the Grasshopper Problem	pre_denominator_closure	`Using Aristotle API for AI-Assisted Theorem Proving in Lean 4: A Formalisation Case Study of the Grasshopper Problem`（cs.AI, cs.LO）：AI-assisted theorem proving can now generate substantial Lean developments for olympiad-level mathematics, but the evidential status of such developments depends on which declarations are actually verified. This paper reports a Lean 4 formalization case study of an Aristotle API proof attempt for the Grasshopper problem, originally posed as IMO 2009 Problem 6. 该局部方法没有改变长期 state/data/control owner、evaluation/release contract 或生产 fallback。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.20122	SF-2026-ARXIV-2605-20122	Optimizing Computational-Statistical Runtime for Wasserstein Distance Estimation	pre_denominator_closure	`Optimizing Computational-Statistical Runtime for Wasserstein Distance Estimation`（cs.CC, cs.LG, stat.ML）：Squared Wasserstein distance is a frequently used tool to measure discrepancy between probability distributions. This distance is typically computed between empirical measures of size $n$ from two underlying random samples. 该局部方法没有改变长期 state/data/control owner、evaluation/release contract 或生产 fallback。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.20123	SF-2026-ARXIV-2605-20123	BiRD: A Bidirectional Ranking Defense Mechanism for Retrieval Augmented Generation	pre_denominator_closure	`BiRD: A Bidirectional Ranking Defense Mechanism for Retrieval Augmented Generation`：bidirectional ranking is a single RAG-poisoning defense and does not replace the existing layered trust and fallback contract；因此作为独立审计确认的 false positive 在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata	PLATFORM-SECURITY	7	Rejected — Below Candidate Denominator	false_positive_removed
2605.20127	SF-2026-ARXIV-2605-20127	Beyond Prediction Accuracy: Target-Space Recovery Profiles for Evaluating Model-Brain Alignment	pre_denominator_closure	`Beyond Prediction Accuracy: Target-Space Recovery Profiles for Evaluating Model-Brain Alignment`（cs.AI, cs.LG, q-bio.NC）：Artificial vision models are often evaluated against the human visual cortex by measuring how accurately their internal representations predict brain responses. However, prediction accuracy alone does not indicate which dimensions of the target brain's response space are recovered. 结果集中在模型/任务局部精度，未建立训练、推理、平台或 Agent 的长期系统契约变化。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.20128	SF-2026-ARXIV-2605-20128	MixRea: Benchmarking Explicit-Implicit Reasoning in Large Language Models	pre_denominator_closure	`MixRea: Benchmarking Explicit-Implicit Reasoning in Large Language Models`（cs.CL）：Large language models (LLMs) are increasingly integrated into high-stakes decision-making. Inspired by the theory of \emph{inattentional blindness} in human cognition, we investigate whether LLMs, trained on human-preferred corpora that embed attentional biases, exhibit a similar limitation: \emph{failing to attend to subtle yet important contextual cues under explicit task instructions}. 其贡献是特定数据/评测资产；未改变通用 evaluation contract、release gate 或运行时控制面。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
