arxiv_id	source_family_id	title	status	reason	review_status	access_status	owner	disposition
2605.29753	SF-2026-ARXIV-2605-29753	A unified deeplearning framework for contrast-phase-specific virtual monochromatic imaging	pre_denominator_closure	A unified deeplearning framework for contrast-phase-specific virtual monochromatic imaging 的具体问题/方法是：In this work, we propose a unified deep learning framework that synthesizes contrast-phase-specific virtual monochromatic 50 keV images from single-energy CT (SECT) data by leveraging contrast phase information as a prior.；摘要声称/验证：We demonstrate that the proposed unified model achieves contrast enhancement and generalizes well across contrast phases.。排除边界：该变化由领域数据、标签和工作流定义，未迁移为通用 AI-System 的状态、控制或发布责任，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29754	SF-2026-ARXIV-2605-29754	Benchmarking Positional Encoding Strategies for Transformer-Based EEG Foundation Models	pre_denominator_closure	Benchmarking Positional Encoding Strategies for Transformer-Based EEG Foundation Models 的具体问题/方法是：In this study, we benchmark five positional encoding strategies within the CBraMod backbone and evaluate them under linear probing and fine-tuning protocols on motor imagery classification and emotion recognition.；摘要声称/验证：Our results show that no single strategy consistently outperforms across tasks.。排除边界：该变化由领域数据、标签和工作流定义，未迁移为通用 AI-System 的状态、控制或发布责任，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29755	SF-2026-ARXIV-2605-29755	Rec-Distill: An Industrial Distillation Pipeline for Large-Scale Recommendation Models	pre_denominator_closure	Rec-Distill: An Industrial Distillation Pipeline for Large-Scale Recommendation Models 的具体问题/方法是：In this work, we present Rec-Distill, an industrial distillation pipeline that transfers the performance gains of large-scale recommendation modeling to efficient serving models.；摘要声称/验证：Extensive offline and online experiments further show that these transferred gains consistently translate into measurable business improvements under industrial constraints.。排除边界：该方法优化单一任务质量，未改变跨层数据流、serving lifecycle、恢复责任或长期 owner，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29756	SF-2026-ARXIV-2605-29756	LFQ: Logit-aware Final-block Quantization for Boosting the Generation Quality of Low-Bit Quantized LLMs	pre_denominator_closure	LFQ: Logit-aware Final-block Quantization for Boosting the Generation Quality of Low-Bit Quantized LLMs 的具体问题/方法是：To rectify the discrepancy, we introduce Logit-aware Final-block Quantization (LFQ), a simple yet effective enhancement to block-wise PTQ that quantizes the final Transformer block by minimizing the cross-entropy between the logits of the FP model and those of its quantized counterpart.；摘要声称/验证：By aligning token probabilities at the logit level in the final block, LFQ consistently improves the accuracy of complex generation tasks over state-of-the-art block-wise PTQ across diverse model families, while maintaining parity with FP baselines on language modeling and understanding.。排除边界：该工作主要增加任务切片或测量结果，未改变 evaluator identity、可复算证据对象或 release gate，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29760	SF-2026-ARXIV-2605-29760	Secure Distributed Hypothesis Testing	pre_denominator_closure	Secure Distributed Hypothesis Testing 的具体问题/方法是：We study a secure variant of this problem in which the central server determines the hypothesis class of an underlying distribution without learning any additional information about the distribution itself.；摘要声称/验证：We show that a single-bit secret key enables perfectly secure testing for simple classes by reducing the test distributions to a symmetric, canonical instance.。排除边界：该论文是领域算法、理论或模型局部增量，未显示长期 state/data/control owner 或 evaluation contract 的变化，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29761	SF-2026-ARXIV-2605-29761	S2MDF: A Plug-And-Play Layer for Intersection-Free Multi-Object Signed Distance Fields	pre_denominator_closure	S2MDF: A Plug-And-Play Layer for Intersection-Free Multi-Object Signed Distance Fields 的具体问题/方法是：To truly prevent interpenetration, we propose a hard constraint on vector-valued SDFs and introduce S2MDF, a lightweight plug-and-play module that enforces the constraint on any object-compositional SDF representation without architectural modifications.；摘要声称/验证：Experiments on multiple state-of-the-art compositional methods show that S2MDF reduces intersections to numerical precision while preserving reconstruction quality, outperforming existing mitigation strategies.。排除边界：该技巧未重新分配 dataset/objective/checkpoint/runtime ownership，也未改变旧训练路径的适用边界，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29762	SF-2026-ARXIV-2605-29762	GeoMag: Geometric-Aware Video Motion Magnification via State Space Model	pre_denominator_closure	GeoMag: Geometric-Aware Video Motion Magnification via State Space Model 的具体问题/方法是：To address these issues, we propose GeoMag, a geometric-aware VMM framework built upon State Space Models to achieve globally consistent motion amplification with linear complexity.；摘要声称/验证：Extensive experiments on synthetic and real-world benchmarks show that GeoMag consistently outperforms prior methods in visual fidelity and computational efficiency, while producing fewer artifacts and better structural consistency.。排除边界：该工作主要增加任务切片或测量结果，未改变 evaluator identity、可复算证据对象或 release gate，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29765	SF-2026-ARXIV-2605-29765	MMTM: Tri-Modal Topic Modeling for Long-Form Video via Similarity-Gated Fusion	pre_denominator_closure	MMTM: Tri-Modal Topic Modeling for Long-Form Video via Similarity-Gated Fusion 的具体问题/方法是：We introduce MMTM, a modular pipeline for topic discovery in long-form video that integrates speech recognition, audio and visual embeddings, and BERTopic clustering through a deterministic similarity-gated fusion.；摘要声称/验证：We release the pipeline code and a human-validated 54-hour multimodal video topic corpus with dual-annotator visual evaluation and LLM-assisted labeling.。排除边界：该工作主要增加任务切片或测量结果，未改变 evaluator identity、可复算证据对象或 release gate，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29766	SF-2026-ARXIV-2605-29766	MARS Policy: Multimodality Only When It Matters	pre_denominator_closure	MARS Policy: Multimodality Only When It Matters 的具体问题/方法是：Motivated by this insight, we propose the Modality-Adaptive Robot Sampling (MARS) policy, which adaptively invokes tailored stochasticity only when it is truly beneficial, while reverting to an efficient deterministic learning during single-modal phases.；摘要声称/验证：Empirical studies across 8 simulated and 4 real-world tasks demonstrate that MARS exhibits robust multimodal expressivity and high efficiency, with a 16.67% success rate improvement and an 83.20% inference latency reduction in real-world tests.。排除边界：该增量属于表示或生成质量局部改进，未改变 modality identity、生成提交或物理反馈闭环，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29768	SF-2026-ARXIV-2605-29768	From XXLTraffic to EvoXXLTraffic: Scaling Traffic Forecasting to Sensor-Evolving Networks	pre_denominator_closure	From XXLTraffic to EvoXXLTraffic: Scaling Traffic Forecasting to Sensor-Evolving Networks 的具体问题/方法是：We introduce the XXLTraffic dataset family, which spans up to 27 years of California PeMS and Transport for NSW data.；摘要声称/验证：We find that our ultra-large evolutionary dataset better reflects the real world, and many state-of-the-art (SOTA) results no longer work.。排除边界：该工作主要增加任务切片或测量结果，未改变 evaluator identity、可复算证据对象或 release gate，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29771	SF-2026-ARXIV-2605-29771	Joint Angle Estimation with Customized Wristband Based on Online Incremental Learning	pre_denominator_closure	Joint Angle Estimation with Customized Wristband Based on Online Incremental Learning 的具体问题/方法是：This study proposes a system for estimating the angle of the wrist joint using a customized wristband based on an online incremental learning approach.；摘要声称/验证：The results indicate that the sensors exhibit good performance under strain variations, and the wrist joint trajectory estimation of the proposed system has an approximate error of 15 degree in different scenarios.。排除边界：该技巧未重新分配 dataset/objective/checkpoint/runtime ownership，也未改变旧训练路径的适用边界，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29772	SF-2026-ARXIV-2605-29772	ARIADNE: AI-RAN Informed Link Adaptation in Digital Twin Network Environments	pre_denominator_closure	ARIADNE: AI-RAN Informed Link Adaptation in Digital Twin Network Environments 的具体问题/方法是：In this article, we propose ARIADNE, an online Reinforcement Learning (RL)-based module that seamlessly integrates with SIONNA and is tasked with performing link adaptation.；摘要声称/验证：We explore different design choices and demonstrate how ARIADNE can surpass industry-standard and state-of-the-art methods by achieving up to 11% and 20% improvements in Spectral Efficiency, respectively.。排除边界：该技巧未重新分配 dataset/objective/checkpoint/runtime ownership，也未改变旧训练路径的适用边界，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29773	SF-2026-ARXIV-2605-29773	Energy-Aware NECO for Single-Pass Pixel-wise Out-of-Distribution Detection in Semantic Segmentation	pre_denominator_closure	Energy-Aware NECO for Single-Pass Pixel-wise Out-of-Distribution Detection in Semantic Segmentation 的具体问题/方法是：We propose Energy-Aware NECO, a single-pass pixel-wise out-of-distribution (OOD) detector for semantic segmentation.；摘要声称/验证：Additional qualitative and operating-point analyses show that the hybrid detector improves overall ranking performance while preserving the efficiency advantages of a single-pass design.。排除边界：该方法优化单一任务质量，未改变跨层数据流、serving lifecycle、恢复责任或长期 owner，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29776	SF-2026-ARXIV-2605-29776	Improving CLIP Adaptation by Breaking Tail Alignment for Source-Free Cross-Domain Few-Shot Learning	pre_denominator_closure	Improving CLIP Adaptation by Breaking Tail Alignment for Source-Free Cross-Domain Few-Shot Learning 的具体问题/方法是：Vision-Language Models (VLMs) such as CLIP demonstrate strong zero-shot generalization, but their performance significantly degrades in cross-domain scenarios with scarce target-domain training data (Cross-Domain Few-Shot Learning, CDFSL).；摘要声称/验证：Vision-Language Models (VLMs) such as CLIP demonstrate strong zero-shot generalization, but their performance significantly degrades in cross-domain scenarios with scarce target-domain training data (Cross-Domain Few-Shot Learning, CDFSL).。排除边界：该工作主要增加任务切片或测量结果，未改变 evaluator identity、可复算证据对象或 release gate，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29782	SF-2026-ARXIV-2605-29782	Hista and Numca: Estimate State Value Effectively for LLM Reinforcement Learning	pre_denominator_closure	Hista and Numca: Estimate State Value Effectively for LLM Reinforcement Learning 的具体问题/方法是：In this work, we introduce the State Value Estimation Benchmark (SVEB) to assess state estimation within existing RL frameworks and show that critics in standard approaches like PPO collapse to a coarse group-average baseline.；摘要声称/验证：In this work, we introduce the State Value Estimation Benchmark (SVEB) to assess state estimation within existing RL frameworks and show that critics in standard approaches like PPO collapse to a coarse group-average baseline.。排除边界：该工作主要增加任务切片或测量结果，未改变 evaluator identity、可复算证据对象或 release gate，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29786	SF-2026-ARXIV-2605-29786	Croissant Tasks: A Metadata Format for Reproducible Machine Learning Evaluations	retained	Croissant Tasks: A Metadata Format for Reproducible Machine Learning Evaluations 的 exact-v1 问题/机制为：To address this, we introduce Croissant Tasks: a declarative, machine-actionable metadata format that abstracts low-level implementation details into high-level specifications.。它改变 `PLATFORM-PRODUCTION` 的长期状态、控制、执行或证据合同；摘要结果“We envision this format as a new foundation for automated and conceptual reproducibility in machine learning.”仅作为全文审计入口。	deep_complete	accessible	PLATFORM-EVALUATION-SYSTEM	Integrate
2605.29788	SF-2026-ARXIV-2605-29788	Certified Policy Optimisation for Nested Causal Bandits via PAC-Bayes Risk	pre_denominator_closure	Certified Policy Optimisation for Nested Causal Bandits via PAC-Bayes Risk 的具体问题/方法是：We formalise the problem class as Nested Contextual Causal Bandits (NCCBs), a hierarchical SCM where each level's action sets the next level's context distribution, and propose Nested Causal Thompson Sampling (NCTS), which draws one mechanism-factorised belief per episode and acts recursively under it.；摘要声称/验证：Our main theoretical result is a causal PAC-Bayesian excess-risk bound that certifies any candidate deployment policy from historic data alone, off-policy and anytime, answering the deployment question: can we trust this agent here, and at what risk?。排除边界：该方案停留在 Agent 局部能力，未建立新的 authority、durable state、side-effect commit 或 rollback contract，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29790	SF-2026-ARXIV-2605-29790	Evolve as a Team: Collaborative Self-Evolution for LLM-based Multi-Agent Systems	retained	Evolve as a Team: Collaborative Self-Evolution for LLM-based Multi-Agent Systems 的 exact-v1 问题/机制为：However, in real-world tasks, MAS often exhibit various failures during execution and such failures are difficult to eliminate during design.。它改变 `PLATFORM-EVALUATION-SYSTEM` 的长期状态、控制、执行或证据合同；摘要结果“Across six long-horizon agent benchmarks, Meta-Team consistently outperforms single-agent systems, hand-crafted MAS, and prior MAS evolution methods; further analyses demonstrate that Meta-Team enables more reliable and scalable MAS self-evolution.”仅作为全文审计入口。	deep_complete	accessible	PLATFORM-EVALUATION-SYSTEM	No Change — Existing Coverage
2605.29791	SF-2026-ARXIV-2605-29791	ActTraitBench: Quantifying the Knowledge-Decision Gap in Large Language Models via Human-Grounded Behavioral Validation	pre_denominator_closure	ActTraitBench: Quantifying the Knowledge-Decision Gap in Large Language Models via Human-Grounded Behavioral Validation 的具体问题/方法是：To address these issues, we propose ActTraitBench, a human-grounded evaluation framework for measuring personality consistency in LLMs.；摘要声称/验证：Existing benchmarks struggle to measure this asymmetry due to limited construct validity, multi-dimensional entanglement, and distributional biases in LLM-based evaluation.。排除边界：该工作主要增加任务切片或测量结果，未改变 evaluator identity、可复算证据对象或 release gate，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29793	SF-2026-ARXIV-2605-29793	Fewer Steps, Better Performance: Efficient Cross-Modal Clip Trimming for Video Moment Retrieval Using Language	pre_denominator_closure	Fewer Steps, Better Performance: Efficient Cross-Modal Clip Trimming for Video Moment Retrieval Using Language 的具体问题/方法是：To this end, in this paper, we propose an efficient approach, SpotVMR, to trim the query-relevant clip.；摘要声称/验证：Extensive experiments on three challenging datasets demonstrate its effectiveness.。排除边界：该工作主要增加任务切片或测量结果，未改变 evaluator identity、可复算证据对象或 release gate，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29794	SF-2026-ARXIV-2605-29794	SkillsInjector: Dynamic Skill Context Construction for LLM Agents	pre_denominator_closure	SkillsInjector: Dynamic Skill Context Construction for LLM Agents 的具体问题/方法是：We propose SkillsInjector, a two-stage adaptive method that jointly addresses these decisions.；摘要声称/验证：Ablation studies show that skill selection, adaptive budgeting, and set-aware rendering each contribute to the gain.。排除边界：该方案停留在 Agent 局部能力，未建立新的 authority、durable state、side-effect commit 或 rollback contract，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29795	SF-2026-ARXIV-2605-29795	MEMENTO: Leveraging Web as a Learning Signal for Low-Data Domains	pre_denominator_closure	MEMENTO: Leveraging Web as a Learning Signal for Low-Data Domains 的具体问题/方法是：We propose MEMENTO, a framework that treats the web as a learning signal rather than a stateless retrieval interface.；摘要声称/验证：Our empirical results show consistent improvements in performance over ReAct based baselines (+25.6% on sales automation and 36.5% on legal research), demonstrating that the web can serve as a scalable learning source for acquiring task-specific expertise in data-scarce settings.。排除边界：该工作主要增加任务切片或测量结果，未改变 evaluator identity、可复算证据对象或 release gate，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29796	SF-2026-ARXIV-2605-29796	SAAS: Self-Aware Reinforcement Learning for Over-Search Mitigation in Agentic Search	pre_denominator_closure	SAAS: Self-Aware Reinforcement Learning for Over-Search Mitigation in Agentic Search 的具体问题/方法是：To this end, we propose SAAS, a novel RL framework designed to cultivate dynamic self-awareness that precisely regulates search behavior without compromising accuracy.；摘要声称/验证：Extensive experiments demonstrate that SAAS substantially reduces over-search, while maintaining accuracy.。排除边界：该方案停留在 Agent 局部能力，未建立新的 authority、durable state、side-effect commit 或 rollback contract，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29797	SF-2026-ARXIV-2605-29797	Metric-Dependent Annotation Saturation for Learning from Label Distributions	pre_denominator_closure	Metric-Dependent Annotation Saturation for Learning from Label Distributions 的具体问题/方法是：When annotators disagree on a label, the disagreement itself carries signal -- and the number of annotators needed to capture it depends on the evaluation metric.；摘要声称/验证：When annotators disagree on a label, the disagreement itself carries signal -- and the number of annotators needed to capture it depends on the evaluation metric.。排除边界：该工作主要增加任务切片或测量结果，未改变 evaluator identity、可复算证据对象或 release gate，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29798	SF-2026-ARXIV-2605-29798	Low-Magnification SEM May Suffice: Interpretable Deep Learning for Multi-Scale Fracture-Cause Classification in Zirconia-Toughened Alumina	pre_denominator_closure	Low-Magnification SEM May Suffice: Interpretable Deep Learning for Multi-Scale Fracture-Cause Classification in Zirconia-Toughened Alumina 的具体问题/方法是：We present an interpretable vision-transformer (ViT) workflow for automated classification of fracture causes in an alumina matrix composite (BIOLOX delta, CeramTec GmbH) widely used in total joint replacements.；摘要声称/验证：Together, these results position interpretable ViTs as a complementary tool for ceramic-implant quality assurance, enabling low-magnification pre-screening and reducing reliance on time-intensive high-magnification inspection.。排除边界：该变化由领域数据、标签和工作流定义，未迁移为通用 AI-System 的状态、控制或发布责任，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29800	SF-2026-ARXIV-2605-29800	Nine Judges, Two Effective Votes: Correlated Errors Undermine LLM Evaluation Panels	pre_denominator_closure	Nine Judges, Two Effective Votes: Correlated Errors Undermine LLM Evaluation Panels 的具体问题/方法是：We develop a framework to measure the true informational value of such panels and quantify how far their reliability falls short of the independent-voting ideal.；摘要声称/验证：Testing a panel of 9 frontier LLMs from 7 model families on three natural language inference datasets (each with 100 human annotations per item), we find that the 9 judges effectively provide only about 2 independent votes' worth of information.。排除边界：该工作主要增加任务切片或测量结果，未改变 evaluator identity、可复算证据对象或 release gate，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29801	SF-2026-ARXIV-2605-29801	AgentDoG 1.5: A Lightweight and Scalable Alignment Framework for AI Agent Safety and Security	pre_denominator_closure	AgentDoG 1.5: A Lightweight and Scalable Alignment Framework for AI Agent Safety and Security 的具体问题/方法是：Modern open-world agents such as OpenClaw exhibit powerful cross-environment execution capabilities yet introduce broad new safety risk sources.；摘要声称/验证：All models and datasets are openly released.。排除边界：该工作主要增加任务切片或测量结果，未改变 evaluator identity、可复算证据对象或 release gate，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29803	SF-2026-ARXIV-2605-29803	Gated Graph Attention Networks with Learnable Temperature	pre_denominator_closure	Gated Graph Attention Networks with Learnable Temperature 的具体问题/方法是：Experiments on homogeneous and heterophilic heterogeneous benchmarks show that the proposed variants consistently improve the corresponding graph attention backbones, and controlled noise studies further verify their behavior under feature perturbations.；摘要声称/验证：Experiments on homogeneous and heterophilic heterogeneous benchmarks show that the proposed variants consistently improve the corresponding graph attention backbones, and controlled noise studies further verify their behavior under feature perturbations.。排除边界：该工作主要增加任务切片或测量结果，未改变 evaluator identity、可复算证据对象或 release gate，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29807	SF-2026-ARXIV-2605-29807	Data filtering methods for training language models	pre_denominator_closure	Data filtering methods for training language models 的具体问题/方法是：Label errors, present even in widely used benchmarks, introduce noise into training data and reduce model generalization.；摘要声称/验证：Results show that the effectiveness of both methods depends strongly on dataset characteristics: on large corpora with low noise levels, filtering does not improve performance, while on small datasets with high noise, Confident Learning achieves a significant F1-macro improvement.。排除边界：该工作主要增加任务切片或测量结果，未改变 evaluator identity、可复算证据对象或 release gate，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29809	SF-2026-ARXIV-2605-29809	Cert-LAS: Toward Certified Model Ownership Verification for Text-to-Image Diffusion Models via Layer-Adaptive Smoothing	pre_denominator_closure	"Cert-LAS: Toward Certified Model Ownership Verification for Text-to-Image Diffusion Models via Layer-Adaptive Smoothing 的具体问题/方法是：To address this issue, we propose Cert-LAS, the first certified MOV method for T2I models based on layer-adaptive smoothing.；摘要声称/验证：We find that existing backdoor-based diffusion watermarking methods often (implicitly) assume a ""faithful"" verification process, namely, that the verifier can query a suspicious model and obtain the faithful watermark response to complete MOV.。排除边界：该增量属于表示或生成质量局部改进，未改变 modality identity、生成提交或物理反馈闭环，因此在 Candidate Denominator 前闭合。"	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29812	SF-2026-ARXIV-2605-29812	Not All Inputs Are Valid: Towards Open-Set Video Moment Retrieval Using Language	pre_denominator_closure	Not All Inputs Are Valid: Towards Open-Set Video Moment Retrieval Using Language 的具体问题/方法是：In this paper, we make the first attempt to step toward OS-VMR and propose a novel model \textbf{OpenVMR}, which first distinguishes ID and OOD queries based on the normalizing flow technology, and then conducts moment retrieval based on ID queries.；摘要声称/验证：Experimental results on three VMR datasets show the effectiveness of our OpenVMR.。排除边界：该工作主要增加任务切片或测量结果，未改变 evaluator identity、可复算证据对象或 release gate，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29815	SF-2026-ARXIV-2605-29815	PRAIB: Peer Review AI Benchmark of Behaviour of LLM-Assisted Reviewing	pre_denominator_closure	PRAIB: Peer Review AI Benchmark of Behaviour of LLM-Assisted Reviewing 的具体问题/方法是：To address this, we introduce the Peer Review AI Benchmark (PRAIB), a novel framework comprising thoroughly defined metrics that measure review specificity, style, and behavior of engagement.；摘要声称/验证：By characterizing where and how LLMs reviewing behavior departs from human norms, PRAIB provides the community with a diagnostic tool for identifying which aspects of the review process LLMs can reliably support today and which require further development before deployment.。排除边界：该工作主要增加任务切片或测量结果，未改变 evaluator identity、可复算证据对象或 release gate，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29816	SF-2026-ARXIV-2605-29816	Harnessing non-adversarial robustness in large language models	pre_denominator_closure	Harnessing non-adversarial robustness in large language models 的具体问题/方法是：Motivated by this analysis, we show that robustness can be achieved via a simple fine-tuning process: debiasing for robustness.；摘要声称/验证：Motivated by this analysis, we show that robustness can be achieved via a simple fine-tuning process: debiasing for robustness.。排除边界：该方案停留在 Agent 局部能力，未建立新的 authority、durable state、side-effect commit 或 rollback contract，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29819	SF-2026-ARXIV-2605-29819	The Interplay Between Interpolation and Aggregation in Regression: Optimal Sample Complexity	pre_denominator_closure	The Interplay Between Interpolation and Aggregation in Regression: Optimal Sample Complexity 的具体问题/方法是：Finally, we show that some hypothesis classes are learnable only by aggregating infinitely many hypotheses or by using non-interpolating aggregation rules (which may predict outside the range of their inputs), and any finite interpolating aggregation fails to achieve even trivial performance.；摘要声称/验证：Finally, we show that some hypothesis classes are learnable only by aggregating infinitely many hypotheses or by using non-interpolating aggregation rules (which may predict outside the range of their inputs), and any finite interpolating aggregation fails to achieve even trivial performance.。排除边界：该论文是领域算法、理论或模型局部增量，未显示长期 state/data/control owner 或 evaluation contract 的变化，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29822	SF-2026-ARXIV-2605-29822	Inferring Code Correctness from Specification	pre_denominator_closure	Inferring Code Correctness from Specification 的具体问题/方法是：In this paper, we propose TRAILS~ (Targeted Reasoning Agreement via Inputs and Specifications), an approach that grounds LLM reasoning with concrete (input, output) pairs.；摘要声称/验证：Beyond accuracy, TRAILS~ demonstrates greater stability across seeded runs, reducing sensitivity to LLM non-determinism, and assigns correct labels to a larger set of unique code samples than competing approaches.。排除边界：该工作主要增加任务切片或测量结果，未改变 evaluator identity、可复算证据对象或 release gate，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29823	SF-2026-ARXIV-2605-29823	Quantifying and Optimizing Simplicity via Polynomial Representations	pre_denominator_closure	Quantifying and Optimizing Simplicity via Polynomial Representations 的具体问题/方法是：We introduce polynomial representations as a distribution-aware, low-dimensional surrogate for neural functions: we approximate a network's predictive behavior along data-dependent interpolation paths using orthogonal polynomial bases, yielding a compact functional representation.；摘要声称/验证：We show that the effective degree of this representation serves as a practical simplicity metric that is predictive of generalization across tasks and architectures, and consistently outperforms existing generalization proxies such as sharpness.。排除边界：该方法优化单一任务质量，未改变跨层数据流、serving lifecycle、恢复责任或长期 owner，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29826	SF-2026-ARXIV-2605-29826	Towards Localized and Disentangled Knowledge Editing for Multimodal Large Language Models	pre_denominator_closure	Towards Localized and Disentangled Knowledge Editing for Multimodal Large Language Models 的具体问题/方法是：To address these issues, we propose Localized and Disentangled Knowledge Editing (LDKE), a new framework that achieves precise and generalized editing by localizing fact-specific model layers and disentangling target-relevant inputs from irrelevant ones.；摘要声称/验证：Extensive experiments across various benchmarks and MLLMs demonstrate that LDKE achieves superior performance in propagating edits to related contexts while maintaining high locality.。排除边界：该工作主要增加任务切片或测量结果，未改变 evaluator identity、可复算证据对象或 release gate，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29827	SF-2026-ARXIV-2605-29827	Fairness Beyond Demographics: Optimizing Performance Across Appearance-Based Hidden Cohorts in Medical Imaging	pre_denominator_closure	Fairness Beyond Demographics: Optimizing Performance Across Appearance-Based Hidden Cohorts in Medical Imaging 的具体问题/方法是：We demonstrate on our proposed fairness benchmark, HIDFairBench, that LHCF provides state-of-the-art fairness results on single and multiple demographic attributes, despite never using demographic labels for training.；摘要声称/验证：This strategy not only overlooks potentially more informative latent stratifications, which may reveal deeper sources of model error and inequity, but also fails to scale when multiple demographic attributes are considered simultaneously due to the resulting sparsity of training data within each subgroup.。排除边界：该变化由领域数据、标签和工作流定义，未迁移为通用 AI-System 的状态、控制或发布责任，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29828	SF-2026-ARXIV-2605-29828	When Do Graph Foundation Models Transfer? A Data-Centric Theory	pre_denominator_closure	When Do Graph Foundation Models Transfer? A Data-Centric Theory 的具体问题/方法是：Using a graphon-based continuous limit for dense graphs, we show that for both set-based and message-passing tokenizations, any Lipschitz backbone admits an explicit decomposition of cross-domain output shift into (i) graph-specific finite-sample approximation terms and (ii) an intrinsic, relabeling-invariant domain discrepancy capturing structural mismatch.；摘要声称/验证：Using a graphon-based continuous limit for dense graphs, we show that for both set-based and message-passing tokenizations, any Lipschitz backbone admits an explicit decomposition of cross-domain output shift into (i) graph-specific finite-sample approximation terms and (ii) an intrinsic, relabeling-invariant domain discrepancy capturing structural mismatch.。排除边界：该论文是领域算法、理论或模型局部增量，未显示长期 state/data/control owner 或 evaluation contract 的变化，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
