arxiv_id	published_v1_utc	primary_category	route	decision	title	reason	author_adversarial_audit	independent_fresh_context_audit
2604.27889	2026-04-30T14:06:39Z	cs.CV	keyword_filtered	pre_denominator_closure	Noise2Map: End-to-End Diffusion Model for Semantic Segmentation and Change Detection	《Noise2Map: End-to-End Diffusion Model for Semantic Segmentation and Change Detection》— 具体机制（multimodal generation/representation）：We propose Noise2Map, a unified diffusion-based framework that repurposes the denoising process for fast, end-to-end discriminative learning. 证据/适用边界：Ablation studies highlight the robustness of our model against different training noise schedulers and timestep control in the diffusion process, as well as the ability of the model to perform multi-task learning. 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `MULTIMODAL-REPRESENTATION` 已有的modality identity/alignment、generation state、serving ownership 或 cross-modal evaluation contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2604.27891	2026-04-30T14:07:37Z	cs.AI	core_daily_semantic_review_required	retain	In-Context Prompting Obsoletes Agent Orchestration for Procedural Tasks	material long-term AI-System mechanism/ownership/evaluation delta; exact-v1 review routed	retain_reconfirmed	retain_reconfirmed
2604.27892	2026-04-30T14:08:17Z	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	Prediction-powered Inference by Mixture of Experts	《Prediction-powered Inference by Mixture of Experts》— 具体机制（inference runtime）：We develop non-asymptotic theory for the MOE-powered inference framework and establish upper bounds on the coverage error of the resulting confidence intervals. 证据/适用边界：Motivated by the variance reduction principle underlying PPI, the proposed framework seeks the mixture of experts that achieves the smallest possible variance. 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `INFER-SCHEDULING` 已有的request/KV state owner、admission/SLO、distributed commit 或 fallback contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2604.27893	2026-04-30T14:08:25Z	cs.SE	keyword_filtered	pre_denominator_closure	An Empirical Evaluation of Code Smell Detection in Angular Applications	《An Empirical Evaluation of Code Smell Detection in Angular Applications》— 具体机制（evaluation/data evidence）：Angular is one of the most widely adopted frameworks for developing large-scale, dynamic web applications. 证据/适用边界：摘要未披露独立 evaluation、artifact 或 failure analysis。 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `PLATFORM-EVALUATION-SYSTEM` 已有的evidence identity、evaluator/version ownership、cross-workload comparability 或 release gate；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2604.27895	2026-04-30T14:09:14Z	cs.AI	core_daily_semantic_review_required	pre_denominator_closure	Graph World Models: Concepts, Taxonomy, and Future Directions	《Graph World Models: Concepts, Taxonomy, and Future Directions》— 具体机制（secondary synthesis）：Furthermore, we propose a taxonomy based on relational inductive biases (RIB), categorizing GWMs by the specific structural priors they inject: (1) spatial RIB for topological abstraction; (2) physical RIB for dynamic simulation; and (3) logical RIB for causal and semantic reasoning. 证据/适用边界：摘要未披露独立 evaluation、artifact 或 failure analysis。 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `DISCOVERY-ONLY` 已有的任何 primary mechanism、artifact authority 或可执行 evaluation/release contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2604.27899	2026-04-30T14:10:30Z	cs.AI	core_daily_semantic_review_required	pre_denominator_closure	Simulating clinical interventions with a generative multimodal model of human physiology	《Simulating clinical interventions with a generative multimodal model of human physiology》— 具体机制（vertical-domain AI）：Here we present HealthFormer, a decoder-only transformer that models the human physiological trajectory generatively, by training on data from the Human Phenotype Project, a multi-visit cohort of over 15,000 deeply phenotyped individuals. 证据/适用边界：We show that, without task-specific training, HealthFormer transfers to four independent cohorts and improves prediction for 27 of 30 incident-disease and mortality endpoints, exceeding established clinical risk scores in every comparison. 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `WEEKLY-ONLY-CONTEXT` 已有的通用 AI-System state/data/control ownership 或跨领域 evaluation/release contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2604.27900	2026-04-30T14:10:33Z	cs.GT	keyword_filtered	pre_denominator_closure	Can We Volunteer Out of the Peer Review Crisis?	《Can We Volunteer Out of the Peer Review Crisis?》— 具体机制（secondary synthesis）：The volume of scientific manuscripts is growing faster than the capacity to evaluate them, yet the institutions that govern peer review have remained largely unchanged. 证据/适用边界：We show that a Nash equilibrium emerges in which authors voluntarily enter the lottery. 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `DISCOVERY-ONLY` 已有的任何 primary mechanism、artifact authority 或可执行 evaluation/release contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2604.27903	2026-04-30T14:12:49Z	cs.CV	keyword_filtered	pre_denominator_closure	HiMix: Hierarchical Artifact-aware Mixup for Generalized Synthetic Image Detection	《HiMix: Hierarchical Artifact-aware Mixup for Generalized Synthetic Image Detection》— 具体机制（multimodal generation/representation）：To address this issue, we propose HiMix, a unified framework that enhances generalization by expanding the training distribution and promoting artifact-aware representations. 证据/适用边界：Extensive experiments across multiple benchmarks demonstrate that HiMix achieves state-of-the-art performance, establishing well-separated logits for improved generalization to unseen forgeries. 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `MULTIMODAL-REPRESENTATION` 已有的modality identity/alignment、generation state、serving ownership 或 cross-modal evaluation contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2604.27906	2026-04-30T14:14:02Z	cs.AI	core_daily_semantic_review_required	retain	From Unstructured Recall to Schema-Grounded Memory: Reliable AI Memory via Iterative, Schema-Aware Extraction	material long-term AI-System mechanism/ownership/evaluation delta; exact-v1 review routed	retain_reconfirmed	retain_reconfirmed
2605.00078	2026-04-30T14:16:15Z	cs.CV	core_daily_semantic_review_required	pre_denominator_closure	Being-H0.7: A Latent World-Action Model from Egocentric Videos	该 world-action model 预测 action-conditioned future observation，并以作者 simulator/task 验证 planning utility。它是 World Model 主线的受限模型实例，未改变 persistent world-state owner、controller authority、closed-loop safety 或 sim-to-real contract，因此分母前关闭。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2604.27911	2026-04-30T14:18:56Z	cs.ET	core_daily_semantic_review_required	pre_denominator_closure	Physical Foundation Models: Fixed hardware implementations of large-scale neural networks	《Physical Foundation Models: Fixed hardware implementations of large-scale neural networks》— 具体机制（local model/task method）：We present back-of-the-envelope calculations illustrating PFM scaling using an optical example -- a 3D nanostructured glass medium -- and discuss prospects in nanoelectronics and other physical platforms. 证据/适用边界：摘要未披露独立 evaluation、artifact 或 failure analysis。 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `ROADMAP-OWNER-UNCHANGED` 已有的长期 state/data/control ownership、跨层 evaluation authority 或 release/recovery contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2604.27914	2026-04-30T14:20:16Z	cs.CL	core_daily_semantic_review_required	pre_denominator_closure	Geometry-Calibrated Conformal Abstention for Language Models	《Geometry-Calibrated Conformal Abstention for Language Models》— 具体机制（model architecture）：We propose a post hoc framework, Conformal Abstention (CA), adapted from conformal prediction (CP) to determine whether to abstain from answering a query. 证据/适用边界：Experiments demonstrate that we improve selective answering significantly with 75 percent conditional correctness. 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `MODEL-TRANSFORMER` 已有的representation/state semantics、training/inference equivalence 或 architecture-level system contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2604.27915	2026-04-30T14:21:50Z	cs.AR	core_daily_semantic_review_required	pre_denominator_closure	Affinity Tailor: Dynamic Locality-Aware Scheduling at Scale	《Affinity Tailor: Dynamic Locality-Aware Scheduling at Scale》— 具体机制（inference runtime）：We present Affinity Tailor, a userspace-guided kernel scheduling system built on a key insight: the kernel can preserve locality for workloads that share CPUs by treating demand-sized, topologically compact CPU sets as affinity hints rather than hard partitions. 证据/适用边界：摘要未披露独立 evaluation、artifact 或 failure analysis。 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `INFER-SCHEDULING` 已有的request/KV state owner、admission/SLO、distributed commit 或 fallback contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2604.27918	2026-04-30T14:22:27Z	cs.CV	keyword_filtered	pre_denominator_closure	Generate Your Talking Avatar from Video Reference	《Generate Your Talking Avatar from Video Reference》— 具体机制（multimodal generation/representation）：To this end, we introduce Talking Avatar generation from Video Reference (TAVR), a novel framework that shifts the paradigm by leveraging cross-scene video inputs. 证据/适用边界：摘要未披露独立 evaluation、artifact 或 failure analysis。 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `MULTIMODAL-REPRESENTATION` 已有的modality identity/alignment、generation state、serving ownership 或 cross-modal evaluation contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2604.27920	2026-04-30T14:23:59Z	cs.AI	core_daily_semantic_review_required	pre_denominator_closure	Beyond Semantics: Measuring Fine-Grained Emotion Preservation in Small Language Model-Based Machine Translation	《Beyond Semantics: Measuring Fine-Grained Emotion Preservation in Small Language Model-Based Machine Translation》— 具体机制（model architecture）：Preserving affective nuance remains a challenge in Machine Translation (MT), where semantic equivalence often takes precedence over emotional fidelity. 证据/适用边界：摘要未披露独立 evaluation、artifact 或 failure analysis。 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `MODEL-TRANSFORMER` 已有的representation/state semantics、training/inference equivalence 或 architecture-level system contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2604.27924	2026-04-30T14:28:21Z	cs.AI	core_daily_semantic_review_required	pre_denominator_closure	Can AI Be a Good Peer Reviewer? A Survey of Peer Review Process, Evaluation, and the Future	《Can AI Be a Good Peer Reviewer? A Survey of Peer Review Process, Evaluation, and the Future》— 具体机制（secondary synthesis）：Peer review is a multi-stage process involving reviews, rebuttals, meta-reviews, final decisions, and subsequent manuscript revisions. 证据/适用边界：摘要未披露独立 evaluation、artifact 或 failure analysis。 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `DISCOVERY-ONLY` 已有的任何 primary mechanism、artifact authority 或可执行 evaluation/release contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2604.27927	2026-04-30T14:29:50Z	cs.AI	core_daily_semantic_review_required	pre_denominator_closure	Taming the Centaur(s) with LAPITHS: a framework for a theoretically grounded interpretation of AI performances	《Taming the Centaur(s) with LAPITHS: a framework for a theoretically grounded interpretation of AI performances》— 具体机制（local model/task method）：We introduce a framework called LAPITHS (Language model Analysis through Paradigm grounded Interpretations of Theses about Human likenesS) and use it to show that several major claims advanced by models such as CENTAUR, proposed as an artificial Unified Model of Cognition, are not theoretically or empirically justified. 证据/适用边界：摘要未披露独立 evaluation、artifact 或 failure analysis。 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `ROADMAP-OWNER-UNCHANGED` 已有的长期 state/data/control ownership、跨层 evaluation authority 或 release/recovery contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2604.27928	2026-04-30T14:31:00Z	cs.AI	core_daily_semantic_review_required	pre_denominator_closure	Training-Free Tunnel Defect Inspection and Engineering Interpretation via Visual Recalibration and Entity Reconstruction	《Training-Free Tunnel Defect Inspection and Engineering Interpretation via Visual Recalibration and Entity Reconstruction》— 具体机制（training mechanism）：We propose a training-free framework TunnelMIND. 证据/适用边界：On visible, GPR, and road defect tasks, TunnelMIND achieves F1 scores of 0.68, 0.78, and 0.72, respectively. 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `TRAIN-PRETRAINING` 已有的objective/data ownership、optimizer-state semantics、reproducibility 或 checkpoint contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2604.27929	2026-04-30T14:31:46Z	cs.CL	core_daily_semantic_review_required	pre_denominator_closure	DPN-LE: Dual Personality Neuron Localization and Editing for Large Language Models	《DPN-LE: Dual Personality Neuron Localization and Editing for Large Language Models》— 具体机制（model architecture）：Motivated by these findings, we propose DPN-LE (Dual Personality Neuron Localization and Editing), which identifies personality-specific neurons by contrasting MLP activations between high-trait and low-trait samples. 证据/适用边界：We find that: 1) Current methods can change personalities but reduce overall performance. 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `MODEL-TRANSFORMER` 已有的representation/state semantics、training/inference equivalence 或 architecture-level system contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2604.27932	2026-04-30T14:33:23Z	cs.CV	keyword_filtered	pre_denominator_closure	Dynamic Cluster Data Sampling for Efficient and Long-Tail-Aware Vision-Language Pre-training	《Dynamic Cluster Data Sampling for Efficient and Long-Tail-Aware Vision-Language Pre-training》— 具体机制（multimodal generation/representation）：In this work, we introduce a dynamic cluster-based sampling approach (DynamiCS) that downsamples large clusters of data and upsamples small ones. 证据/适用边界：Our experiments show that DynamiCS reduces the computational cost of VLM training and provides a performance advantage for long-tail concepts. 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `MULTIMODAL-REPRESENTATION` 已有的modality identity/alignment、generation state、serving ownership 或 cross-modal evaluation contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2604.27934	2026-04-30T14:34:18Z	cs.AI	core_daily_semantic_review_required	pre_denominator_closure	MM-StanceDet: Retrieval-Augmented Multi-modal Multi-agent Stance Detection	《MM-StanceDet: Retrieval-Augmented Multi-modal Multi-agent Stance Detection》— 具体机制（Agent action/workflow）：To address these, we propose Retrieval-Augmented Multi-modal Multi-agent Stance Detection (MM-StanceDet), a novel multi-agent framework integrating Retrieval Augmentation for contextual grounding, specialized Multimodal Analysis agents for nuanced interpretation, a Reasoning-Enhanced Debate stage for exploring perspectives, and Self-Reflection for robust adjudication. 证据/适用边界：Extensive experiments on five datasets demonstrate MM-StanceDet significantly outperforms state-of-the-art baselines, validating the efficacy of its multi-agent architecture and structured reasoning stages in addressing complex multimodal stance challenges. 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `AGENT-PLATFORM` 已有的action authority、typed tool contract、workflow commit/recovery 或 terminal-evidence contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2604.27935	2026-04-30T14:34:31Z	cs.RO	keyword_filtered	pre_denominator_closure	Flying by Inference: Active Inference World Models for Adaptive UAV Swarms	该文把 UAV swarm trajectory planning 变为 hierarchical active-inference world model，并用 simulated demonstrations、particle/EKF belief correction 与 unseen-layout replanning 验证。exact-v1 的状态/控制结构与 World Model 主线相关，但机制和 safety envelope 均绑定 UAV 域、指定 planner 与仿真/有限 flight traces，未改变通用 action authority 或 physical commit contract，因此分母前关闭为领域实现证据。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2604.27936	2026-04-30T14:34:51Z	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	Beyond the Baseband: Adaptive Multi-Band Encoding for Full-Spectrum Bioacoustics Classification	《Beyond the Baseband: Adaptive Multi-Band Encoding for Full-Spectrum Bioacoustics Classification》— 具体机制（local model/task method）：Animals hear and vocalize across frequency ranges that differ substantially from humans, often extending into the ultrasonic domain. 证据/适用边界：Similarity analyses on models show that certain encoders produce decorrelated band embeddings that improve class separation after fusion. 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `ROADMAP-OWNER-UNCHANGED` 已有的长期 state/data/control ownership、跨层 evaluation authority 或 release/recovery contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2605.00080	2026-04-30T14:35:31Z	cs.CV	keyword_filtered	pre_denominator_closure	World Model for Robot Learning: A Comprehensive Survey	《World Model for Robot Learning: A Comprehensive Survey》— 具体机制（secondary synthesis）：To address this gap, we present a comprehensive review of world models from a robot-learning perspective. 证据/适用边界：摘要未披露独立 evaluation、artifact 或 failure analysis。 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `DISCOVERY-ONLY` 已有的任何 primary mechanism、artifact authority 或可执行 evaluation/release contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2605.00081	2026-04-30T14:38:05Z	cs.CR	keyword_filtered	retain	Alignment Contracts for Agentic Security Systems	material long-term AI-System mechanism/ownership/evaluation delta; exact-v1 review routed	retain_reconfirmed	retain_reconfirmed
2604.27942	2026-04-30T14:42:23Z	cs.AI	core_daily_semantic_review_required	pre_denominator_closure	A Collective Variational Principle Unifying Bayesian Inference, Game Theory, and Thermodynamics	《A Collective Variational Principle Unifying Bayesian Inference, Game Theory, and Thermodynamics》— 具体机制（distributed execution）：Here we introduce the Game-Theoretic Free Energy Principle, a unified framework showing that multi-agent systems performing local free-energy minimisation implicitly implement a stochastic game. 证据/适用边界：摘要未披露独立 evaluation、artifact 或 failure analysis。 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `TRAIN-DISTRIBUTED-TRAINING` 已有的distributed state ownership、collective correctness、failure domain 或 recovery contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2604.27944	2026-04-30T14:42:24Z	cs.CY	core_daily_semantic_review_required	pre_denominator_closure	Calibrating Attribution Proxies for Reward Allocation in Participatory Weather Sensing	《Calibrating Attribution Proxies for Reward Allocation in Participatory Weather Sensing》— 具体机制（local model/task method）：We propose to utilise differentiable AI weather models to fill this gap and characterise gradient-based attribution on gridded GFS analysis inputs as a candidate value signal, evaluating fidelity, calibration, cost, and gaming vulnerability across more than 400 configurations. 证据/适用边界：摘要未披露独立 evaluation、artifact 或 failure analysis。 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `ROADMAP-OWNER-UNCHANGED` 已有的长期 state/data/control ownership、跨层 evaluation authority 或 release/recovery contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2604.27947	2026-04-30T14:44:47Z	cs.AI	core_daily_semantic_review_required	pre_denominator_closure	Attractor FCM	《Attractor FCM》— 具体机制（local model/task method）：In this paper an attractor FCM is created, tested, and analyzed. 证据/适用边界：摘要未披露独立 evaluation、artifact 或 failure analysis。 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `ROADMAP-OWNER-UNCHANGED` 已有的长期 state/data/control ownership、跨层 evaluation authority 或 release/recovery contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2604.27952	2026-04-30T14:49:31Z	cs.IT	core_daily_semantic_review_required	pre_denominator_closure	Diffusion-OAMP for Joint Image Compression and Wireless Transmission	《Diffusion-OAMP for Joint Image Compression and Wireless Transmission》— 具体机制（vertical-domain AI）：We formulate this problem under an equivalent linear model, and propose Diffusion-OAMP, a training-free reconstruction framework that embeds a pre-trained diffusion model into the OAMP algorithm. 证据/适用边界：Experiments with varying compression ratios and noise levels show that Diffusion-OAMP performs favorably against classic methods in the evaluated settings. 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `WEEKLY-ONLY-CONTEXT` 已有的通用 AI-System state/data/control ownership 或跨领域 evaluation/release contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2604.27953	2026-04-30T14:50:48Z	cs.AI	core_daily_semantic_review_required	pre_denominator_closure	The Effects of Visual Priming on Cooperative Behavior in Vision-Language Models	《The Effects of Visual Priming on Cooperative Behavior in Vision-Language Models》— 具体机制（multimodal generation/representation）：As Vision-Language Models (VLMs) become increasingly integrated into decision-making systems, it is essential to understand how visual inputs influence their behavior. 证据/适用边界：Experiments were conducted across multiple state-of-the-art VLMs. 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `MULTIMODAL-REPRESENTATION` 已有的modality identity/alignment、generation state、serving ownership 或 cross-modal evaluation contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2604.27955	2026-04-30T14:51:49Z	cs.AI	core_daily_semantic_review_required	pre_denominator_closure	GUI Agents with Reinforcement Learning: Toward Digital Inhabitants	《GUI Agents with Reinforcement Learning: Toward Digital Inhabitants》— 具体机制（Agent action/workflow）：In this work, we present the first comprehensive overview of the intersection between RL and GUI agents, and examine how this research direction may evolve toward digital inhabitants. 证据/适用边界：摘要未披露独立 evaluation、artifact 或 failure analysis。 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `AGENT-PLATFORM` 已有的action authority、typed tool contract、workflow commit/recovery 或 terminal-evidence contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2604.27958	2026-04-30T14:53:44Z	cs.CV	keyword_filtered	pre_denominator_closure	TripVVT: A Large-Scale Triplet Dataset and a Coarse-Mask Baseline for In-the-Wild Video Virtual Try-On	《TripVVT: A Large-Scale Triplet Dataset and a Coarse-Mask Baseline for In-the-Wild Video Virtual Try-On》— 具体机制（evaluation/data evidence）：Built upon this resource, we develop **TripVVT**, a Diffusion Transformer-based framework that replaces fragile garment masks with a simple, stable human-mask prior, enabling reliable background preservation while remaining robust to real-world motion, occlusion, and cluttered scenes. 证据/适用边界：Compared to state-of-the-art academic and commercial systems, TripVVT achieves superior video quality and garment fidelity while markedly improving generalization to challenging in-the-wild videos. 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `PLATFORM-EVALUATION-SYSTEM` 已有的evidence identity、evaluator/version ownership、cross-workload comparability 或 release gate；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2604.27960	2026-04-30T14:55:48Z	cs.AI	core_daily_semantic_review_required	pre_denominator_closure	LLMs as ASP Programmers: Self-Correction Enables Task-Agnostic Nonmonotonic Reasoning	"《LLMs as ASP Programmers: Self-Correction Enables Task-Agnostic Nonmonotonic Reasoning》— 具体机制（local model/task method）：We present ""LLM+ASP,"" a framework that translates natural language into Answer Set Programming (ASP), a nonmonotonic formalism based on stable model semantics. 证据/适用边界：Evaluating across six diverse benchmarks, we demonstrate that: (1) stable model semantics allow LLMs to naturally express default rules and exceptions, outperforming SMT-based alternatives by significant margins on nonmonotonic tasks; (2) iterative self-correction is the primary driver of performance, effectively replacing the need for handcrafted domain knowledge; (3) compact  分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `ROADMAP-OWNER-UNCHANGED` 已有的长期 state/data/control ownership、跨层 evaluation authority 或 release/recovery contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。"	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2604.27962	2026-04-30T14:56:13Z	cs.AI	core_daily_semantic_review_required	pre_denominator_closure	Language Models Refine Mechanical Linkage Designs Through Symbolic Reflection and Modular Optimisation	《Language Models Refine Mechanical Linkage Designs Through Symbolic Reflection and Modular Optimisation》— 具体机制（model architecture）：Designing mechanical linkages involves combinatorial topology selection and continuous parameter fitting. 证据/适用边界：We show that language models can systematically improve linkage designs through symbolic representations. 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `MODEL-TRANSFORMER` 已有的representation/state semantics、training/inference equivalence 或 architecture-level system contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2604.27964	2026-04-30T14:56:26Z	cs.AI	core_daily_semantic_review_required	pre_denominator_closure	Splitting Assumption-Based Argumentation Frameworks	《Splitting Assumption-Based Argumentation Frameworks》— 具体机制（local model/task method）：Assumption-Based Argumentation (ABA) is a well-established formalism for modelling and reasoning over debates, with a wide range of applications. 证据/适用边界：摘要未披露独立 evaluation、artifact 或 failure analysis。 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `ROADMAP-OWNER-UNCHANGED` 已有的长期 state/data/control ownership、跨层 evaluation authority 或 release/recovery contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2604.27967	2026-04-30T14:59:50Z	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	Differentiable latent structure discovery for interpretable forecasting in clinical time series	《Differentiable latent structure discovery for interpretable forecasting in clinical time series》— 具体机制（vertical-domain AI）：Background: We introduce StructGP, a continuous-time multi-task Gaussian process that couples process convolutions with differentiable structure learning to uncover a sparse, ordered directed acyclic graph (DAG) of inter-variable dependencies while preserving principled uncertainty. 证据/适用边界：Results: In simulations, graph recovery improved with cohort size, with the median Structural Hamming Distance reaching zero at the largest cohort size, while pathway assignments showed high Adjusted Rand Index. 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `WEEKLY-ONLY-CONTEXT` 已有的通用 AI-System state/data/control ownership 或跨领域 evaluation/release contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2604.27968	2026-04-30T15:00:52Z	cs.CV	keyword_filtered	pre_denominator_closure	ClimateVID -- Social Media Videos Analysis and Challenges Involved	《ClimateVID -- Social Media Videos Analysis and Challenges Involved》— 具体机制（multimodal generation/representation）：The pervasive growth of digital content, specifically short videos on social media platforms, has significantly altered how topics are discussed and understood in public discourse. 证据/适用边界：We find that both ConvNeXt V2 and DINOv2 produce meaningful clusters, with DINOv2 focusing more on style differences and abstract categories, while ConvNeXt V2 clusters differ in more fine-grained ways. 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `MULTIMODAL-REPRESENTATION` 已有的modality identity/alignment、generation state、serving ownership 或 cross-modal evaluation contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
