arxiv_id	submitted_v1_utc	title	categories	screening_status	screening_reason
2603.19613	2026-03-23T00:26:29Z	OrbitNVS: Harnessing Video Diffusion Priors for Novel View Synthesis	cs.CV	pre_denominator_closure	OrbitNVS: Harnessing Video Diffusion Priors for Novel View Synthesis（cs.CV）的公开摘要聚焦于：Novel View Synthesis (NVS) aims to generate unseen views of a 3D object given a limited number of known views. Existing methods often struggle to synthesize plausible views for unobserved regions, particularly under single-view input, and still face challenges in maintaining geometry- and appearance-consistency. To address these issues, we propose OrbitNVS, 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19615	2026-03-23T00:26:37Z	CAF-Score: Calibrating CLAP with LALMs for Reference-free Audio Captioning Evaluation	cs.AI;cs.CL;cs.SD	pre_denominator_closure	CAF-Score: Calibrating CLAP with LALMs for Reference-free Audio Captioning Evaluation（cs.AI, cs.CL）的公开摘要聚焦于：While Large Audio-Language Models (LALMs) have advanced audio captioning, robust evaluation remains difficult. Reference-based metrics are expensive and often fail to assess acoustic fidelity, while Contrastive Language-Audio Pretraining (CLAP)-based approaches frequently overlook syntactic errors and fine-grained details. We propose CAF-Score, a reference-f 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19616	2026-03-23T00:26:39Z	UniPR: Unified Object-level Real-to-Sim Perception and Reconstruction from a Single Stereo Pair	cs.CV	pre_denominator_closure	UniPR: Unified Object-level Real-to-Sim Perception and Reconstruction from a Single Stereo Pair（cs.CV）的公开摘要聚焦于：Perceiving and reconstructing objects from images are critical for real-to-sim transfer tasks, which are widely used in the robotics community. Existing methods rely on multiple submodules such as detection, segmentation, shape reconstruction, and pose estimation to complete the pipeline. However, such modular pipelines suffer from inefficiency and cumulativ 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19617	2026-03-23T00:26:44Z	On Performance Guarantees for Federated Learning with Personalized Constraints	cs.LG;math.OC	pre_denominator_closure	On Performance Guarantees for Federated Learning with Personalized Constraints（cs.LG, math.OC）的公开摘要聚焦于：Federated learning (FL) has emerged as a communication-efficient algorithmic framework for distributed learning across multiple agents. While standard FL formulations capture unconstrained or globally constrained problems, many practical settings involve heterogeneous resource or model constraints, leading to optimization problems with agent-specific feasibl 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19618	2026-03-23T00:26:46Z	Grid-following and Grid-forming Switching Control for Grid-connected Inverters Considering Small-signal Security Region	eess.SY	pre_denominator_closure	Grid-following and Grid-forming Switching Control for Grid-connected Inverters Considering Small-signal Security Region（eess.SY）的公开摘要聚焦于：In high-penetration renewable power systems with complex and highly variable operating scenarios, grid-connected inverters (GCIs) may transition between different control modes to adapt to diverse grid conditions. Among these, the switching between grid-following (GFL) and grid-forming (GFM) control modes is particularly critical. Nevertheless, safe and robu 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19621	2026-03-23T00:26:59Z	DeepStock: Reinforcement Learning with Policy Regularizations for Inventory Management	cs.AI;cs.LG	pre_denominator_closure	DeepStock: Reinforcement Learning with Policy Regularizations for Inventory Management（cs.AI, cs.LG）的公开摘要聚焦于：Deep Reinforcement Learning (DRL) provides a general-purpose methodology for training inventory policies that can leverage big data and compute. However, off-the-shelf implementations of DRL have seen mixed success, often plagued by high sensitivity to the hyperparameters used during training. In this paper, we show that by imposing policy regularizations, g 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19623	2026-03-23T00:27:04Z	Disentangle-then-Align: Non-Iterative Hybrid Multimodal Image Registration via Cross-Scale Feature Disentanglement	cs.CV	pre_denominator_closure	Disentangle-then-Align: Non-Iterative Hybrid Multimodal Image Registration via Cross-Scale Feature Disentanglement（cs.CV）的公开摘要聚焦于：Multimodal image registration is a fundamental task and a prerequisite for downstream cross-modal analysis. Despite recent progress in shared feature extraction and multi-scale architectures, two key limitations remain. First, some methods use disentanglement to learn shared features but mainly regularize the shared part, allowing modality-private cues to le 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19624	2026-03-23T00:27:06Z	Continual Learning for Food Category Classification Dataset: Enhancing Model Adaptability and Performance	cs.LG	pre_denominator_closure	Continual Learning for Food Category Classification Dataset: Enhancing Model Adaptability and Performance（cs.LG）的公开摘要聚焦于：Conventional machine learning pipelines often struggle to recognize categories absent from the original trainingset. This gap typically reduces accuracy, as fixed datasets rarely capture the full diversity of a domain. To address this, we propose a continual learning framework for text-guided food classification. Unlike approaches that require retraining fro 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19625	2026-03-23T00:27:08Z	IUP-Pose: Decoupled Iterative Uncertainty Propagation for Real-time Relative Pose Regression via Implicit Dense Alignment v1	cs.CV	pre_denominator_closure	IUP-Pose: Decoupled Iterative Uncertainty Propagation for Real-time Relative Pose Regression via Implicit Dense Alignment v1（cs.CV）的公开摘要聚焦于：Relative pose estimation is fundamental for SLAM, visual localization, and 3D reconstruction. Existing Relative Pose Regression (RPR) methods face a key trade-off: feature-matching pipelines achieve high accuracy but block gradient flow via non-differentiable RANSAC, while ViT-based regressors are end-to-end trainable but prohibitively expensive for real-tim 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19626	2026-03-23T00:27:15Z	The Prosocial Ranking Challenge: Reducing Polarization on Social Media without Sacrificing Engagement	cs.IR;cs.SI	pre_denominator_closure	The Prosocial Ranking Challenge: Reducing Polarization on Social Media without Sacrificing Engagement（cs.IR, cs.SI）的公开摘要聚焦于：We report the first direct comparisons of multiple alternative social media algorithms on multiple platforms on outcomes of societal interest. We used a browser extension to modify which posts were shown to desktop social media users, randomly assigning 9,386 users to a control group or one of five alternative ranking algorithms which simultaneously altered 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19628	2026-03-23T00:27:31Z	Dual Prompt-Driven Feature Encoding for Nighttime UAV Tracking	cs.AI;cs.CV	pre_denominator_closure	Dual Prompt-Driven Feature Encoding for Nighttime UAV Tracking（cs.AI, cs.CV）的公开摘要聚焦于：Robust feature encoding constitutes the foundation of UAV tracking by enabling the nuanced perception of target appearance and motion, thereby playing a pivotal role in ensuring reliable tracking. However, existing feature encoding methods often overlook critical illumination and viewpoint cues, which are essential for robust perception under challenging nig 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19629	2026-03-23T00:27:37Z	On the role of memorization in learned priors for geophysical inverse problems	cs.LG;physics.geo-ph;stat.ML	pre_denominator_closure	On the role of memorization in learned priors for geophysical inverse problems（cs.LG, physics.geo-ph）的公开摘要聚焦于：Learned priors based on deep generative models offer data-driven regularization for seismic inversion, but training them requires a dataset of representative subsurface models -- a resource that is inherently scarce in geoscience applications. Since the training objective of most generative models can be cast as maximum likelihood on a finite dataset, any su 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19632	2026-03-23T00:27:47Z	ContractionPPO: Certified Reinforcement Learning via Differentiable Contraction Layers	cs.RO;eess.SY	pre_denominator_closure	ContractionPPO: Certified Reinforcement Learning via Differentiable Contraction Layers（cs.RO, eess.SY）的公开摘要聚焦于：Legged locomotion in unstructured environments demands not only high-performance control policies but also formal guarantees to ensure robustness under perturbations. Control methods often require carefully designed reference trajectories, which are challenging to construct in high-dimensional, contact-rich systems such as quadruped robots. In contrast, Rein 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19633	2026-03-23T00:27:54Z	Alternating Diffusion for Proximal Sampling with Zeroth Order Queries	cs.LG;stat.ML	pre_denominator_closure	Alternating Diffusion for Proximal Sampling with Zeroth Order Queries（cs.LG, stat.ML）的公开摘要聚焦于：This work introduces a new approximate proximal sampler that operates solely with zeroth-order information of the potential function. Prior theoretical analyses have revealed that proximal sampling corresponds to alternating forward and backward iterations of the heat flow. The backward step was originally implemented by rejection sampling, whereas we direct 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19634	2026-03-23T00:27:55Z	MetaCues: Enabling Critical Engagement with Generative AI for Information Seeking and Sensemaking	cs.AI;cs.CY;cs.HC;cs.IR	pre_denominator_closure	MetaCues: Enabling Critical Engagement with Generative AI for Information Seeking and Sensemaking（cs.AI, cs.CY）的公开摘要聚焦于：Generative AI (GenAI) search tools are increasingly used for information seeking, yet their design tends to encourage cognitive offloading, which may lead to passive engagement, selective attention, and informational homogenization. Effective use requires metacognitive engagement to craft good prompts, verify AI outputs, and critically engage with informatio 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19635	2026-03-23T00:27:57Z	BEAVER: A Training-Free Hierarchical Prompt Compression Method via Structure-Aware Page Selection	cs.CL	pre_denominator_closure	BEAVER: A Training-Free Hierarchical Prompt Compression Method via Structure-Aware Page Selection（cs.CL）的公开摘要聚焦于：The exponential expansion of context windows in LLMs has unlocked capabilities for long-document understanding but introduced severe bottlenecks in inference latency and information utilization. Existing compression methods often suffer from high training costs or semantic fragmentation due to aggressive token pruning. In this paper, we propose BEAVER, a nov 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19636	2026-03-23T00:28:05Z	RiboSphere: Learning Unified and Efficient Representations of RNA Structures	cs.LG	pre_denominator_closure	RiboSphere: Learning Unified and Efficient Representations of RNA Structures（cs.LG）的公开摘要聚焦于：Accurate RNA structure modeling remains difficult because RNA backbones are highly flexible, non-canonical interactions are prevalent, and experimentally determined 3D structures are comparatively scarce. We introduce RiboSphere, a framework that learns discrete geometric representations of RNA by combining vector quantization with flow matching. Our design 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19637	2026-03-23T00:28:12Z	UniBioTransfer: A Unified Framework for Multiple Biometrics Transfer	cs.CV	pre_denominator_closure	UniBioTransfer: A Unified Framework for Multiple Biometrics Transfer（cs.CV）的公开摘要聚焦于：Deepface generation has traditionally followed a task-driven paradigm, where distinct tasks (e.g., face transfer and hair transfer) are addressed by task-specific models. Nevertheless, this single-task setting severely limits model generalization and scalability. A unified model capable of solving multiple deepface generation tasks in a single pass represent 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19639	2026-03-23T00:28:21Z	HyEvo: Self-Evolving Hybrid Agentic Workflows for Efficient Reasoning	cs.AI	pre_denominator_closure	HyEvo: Self-Evolving Hybrid Agentic Workflows for Efficient Reasoning（cs.AI）的公开摘要聚焦于：Although agentic workflows have demonstrated strong potential for solving complex tasks, existing automated generation methods remain inefficient and underperform, as they rely on predefined operator libraries and homogeneous LLM-only workflows in which all task-level computation is performed through probabilistic inference. To address these limitations, we 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19641	2026-03-23T00:28:25Z	On the existence of fair zero-determinant strategies in the periodic prisoner's dilemma game	cs.MA;eess.SY;physics.soc-ph	pre_denominator_closure	On the existence of fair zero-determinant strategies in the periodic prisoner's dilemma game（cs.MA, eess.SY）的公开摘要聚焦于：Stochastic games are a framework for investigating long-term interdependence of multi-agent systems with environmental feedback. When the number of environmental states is one, they are reduced to repeated games. In repeated games, zero-determinant (ZD) strategies attract much attention in evolutionary game theory, since they can unilaterally control payoffs 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19643	2026-03-23T00:28:44Z	OmniDiT: Extending Diffusion Transformer to Omni-VTON Framework	cs.AI;cs.CV	pre_denominator_closure	OmniDiT: Extending Diffusion Transformer to Omni-VTON Framework（cs.AI, cs.CV）的公开摘要聚焦于：Despite the rapid advancement of Virtual Try-On (VTON) and Try-Off (VTOFF) technologies, existing VTON methods face challenges with fine-grained detail preservation, generalization to complex scenes, complicated pipeline, and efficient inference. To tackle these problems, we propose OmniDiT, an omni Virtual Try-On framework based on the Diffusion Transformer 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19648	2026-03-23T00:29:12Z	Heavy-Tailed and Long-Range Dependent Noise in Stochastic Approximation: A Finite-Time Analysis	cs.LG;eess.SY;math.OC;stat.ML	pre_denominator_closure	Heavy-Tailed and Long-Range Dependent Noise in Stochastic Approximation: A Finite-Time Analysis（cs.LG, eess.SY）的公开摘要聚焦于：Stochastic approximation (SA) is a fundamental iterative framework with broad applications in reinforcement learning and optimization. Classical analyses typically rely on martingale difference or Markov noise with bounded second moments, but many practical settings, including finance and communications, frequently encounter heavy-tailed and long-range depen 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19649	2026-03-23T00:29:17Z	PolicySim: An LLM-Based Agent Social Simulation Sandbox for Proactive Policy Optimization	cs.AI;cs.SI	pre_denominator_closure	PolicySim: An LLM-Based Agent Social Simulation Sandbox for Proactive Policy Optimization（cs.AI, cs.SI）的公开摘要聚焦于：Social platforms serve as central hubs for information exchange, where user behaviors and platform interventions jointly shape opinions. However, intervention policies like recommendation and content filtering, can unintentionally amplify echo chambers and polarization, posing significant societal risks. Proactively evaluating the impact of such policies is 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19653	2026-03-23T00:29:23Z	Ensembles-based Feature Guided Analysis	cs.LG	pre_denominator_closure	Ensembles-based Feature Guided Analysis（cs.LG）的公开摘要聚焦于：Recent Deep Neural Networks (DNN) applications ask for techniques that can explain their behavior. Existing solutions, such as Feature Guided Analysis (FGA), extract rules on their internal behaviors, e.g., by providing explanations related to neurons activation. Results from the literature show that these rules have considerable precision (i.e., they correc 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19654	2026-03-23T00:29:40Z	GravCal: Single-Image Calibration of IMU Gravity Priors with Per-Sample Confidence	cs.CV	pre_denominator_closure	GravCal: Single-Image Calibration of IMU Gravity Priors with Per-Sample Confidence（cs.CV）的公开摘要聚焦于：Gravity estimation is fundamental to visual-inertial perception, augmented reality, and robotics, yet gravity priors from IMUs are often unreliable under linear acceleration, vibration, and transient motion. Existing methods often estimate gravity directly from images or assume reasonably accurate inertial input, leaving the practical problem of correcting a 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19655	2026-03-23T00:29:58Z	Accurate Open-Loop Control of a Soft Continuum Robot Through Visually Learned Latent Representations	cs.RO;eess.SY	pre_denominator_closure	Accurate Open-Loop Control of a Soft Continuum Robot Through Visually Learned Latent Representations（cs.RO, eess.SY）的公开摘要聚焦于：This work addresses open-loop control of a soft continuum robot (SCR) from video-learned latent dynamics. Visual Oscillator Networks (VONs) from previous work are used, that provide mechanistically interpretable 2D oscillator latents through an attention broadcast decoder (ABCD). Open-loop, single-shooting optimal control is performed in latent space to trac 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19656	2026-03-23T00:29:59Z	Cellular Automata based Resource Efficient Maximally Equidistributed Pseudo-Random Number Generators	cs.CR;cs.FL;cs.MS	pre_denominator_closure	Cellular Automata based Resource Efficient Maximally Equidistributed Pseudo-Random Number Generators（cs.CR, cs.FL）的公开摘要聚焦于：An equidistribution is a theoretical quality criteria that measures the uniformity of a linear pseudo-random number generator (PRNG). In this work, we first show that all existing linear cellular automaton (CA) based pseudo-random number generators (PRNGs) are weak in the equidistribution characteristic. Then we propose a list of light-weight combined CA-bas 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19657	2026-03-23T00:30:04Z	Model Selection and Parameter Estimation for Multidimensional Gaussian Mixture Models with a Common Covariance Matrix	cs.LG;stat.ML	pre_denominator_closure	Model Selection and Parameter Estimation for Multidimensional Gaussian Mixture Models with a Common Covariance Matrix（cs.LG, stat.ML）的公开摘要聚焦于：We study model-order selection and component-mean estimation for multidimensional Gaussian mixture models with a known common covariance matrix. Using empirical characteristic-function measurements, we construct Fourier covariance matrices whose population counterparts have rank equal to the number of mixture components. We establish a minimax lower bound sh 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19658	2026-03-23T00:30:05Z	ProHunter: A Comprehensive APT Hunting System Based on Whole-System Provenance	cs.CR	pre_denominator_closure	ProHunter: A Comprehensive APT Hunting System Based on Whole-System Provenance（cs.CR）的公开摘要聚焦于：Advanced Persistent Threats (APTs) remain difficult to detect due to their stealthy nature and long-term persistence. To tackle this challenge, provenance-based threat hunting has gained traction as a proactive defense mechanism. This technique models audit logs as a whole-system provenance graph and searches for subgraphs that match APT patterns recorded in 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19659	2026-03-23T00:30:08Z	CS-MUNet: A Channel-Spatial Dual-Stream Mamba Network for Multi-Organ Segmentation	cs.CV	pre_denominator_closure	CS-MUNet: A Channel-Spatial Dual-Stream Mamba Network for Multi-Organ Segmentation（cs.CV）的公开摘要聚焦于：Recently Mamba-based methods have shown promise in abdominal organ segmentation. However, existing approaches neglect cross-channel anatomical semantic collaboration and lack explicit boundary-aware feature fusion mechanisms. To address these limitations, we propose CS-MUNet with two purpose-built modules. The Boundary-Aware State Mamba module employs a Baye 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19660	2026-04-02T00:33:11Z	Semantic Audio-Visual Navigation in Continuous Environments	cs.CV;cs.SD	pre_denominator_closure	Semantic Audio-Visual Navigation in Continuous Environments（cs.CV, cs.SD）的公开摘要聚焦于：Audio-visual navigation enables embodied agents to navigate toward sound-emitting targets by leveraging both auditory and visual cues. However, most existing approaches rely on precomputed room impulse responses (RIRs) for binaural audio rendering, restricting agents to discrete grid positions and leading to spatially discontinuous observations. To establish 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19661	2026-03-23T00:30:42Z	Legged Autonomous Surface Science In Analogue Environments (LASSIE): Making Every Robotic Step Count in Planetary Exploration	cs.RO	pre_denominator_closure	Legged Autonomous Surface Science In Analogue Environments (LASSIE): Making Every Robotic Step Count in Planetary Exploration（cs.RO）的公开摘要聚焦于：The ability to efficiently and effectively explore planetary surfaces is currently limited by the capability of wheeled rovers to traverse challenging terrains, and by pre-programmed data acquisition plans with limited in-situ flexibility. In this paper, we present two novel approaches to address these limitations: (i) high-mobility legged robots that use di 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19664	2026-03-23T00:30:53Z	The Residual Stream Is All You Need: On the Redundancy of the KV Cache in Transformer Inference	cs.AI;cs.LG	candidate_denominator	改变长期 AI System 机制、ownership、evaluation contract 或成立边界；进入 exact-v1 Review。
2603.19665	2026-08-24T00:26:27Z	GenFacet: End-to-End Generative Faceted Search via Multi-Task Preference Alignment in E-Commerce	cs.IR	pre_denominator_closure	GenFacet: End-to-End Generative Faceted Search via Multi-Task Preference Alignment in E-Commerce（cs.IR）的公开摘要聚焦于：Faceted search acts as a critical bridge for navigating massive ecommerce catalogs, yet traditional systems rely on static rule-based extraction or statistical ranking, struggling with emerging vocabulary, semantic gaps, and a disconnect between facet selection and underlying retrieval. In this paper, we introduce GenFacet, an industrial-grade, end-to-end ge 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19667	2026-03-23T00:30:57Z	Toward High-Fidelity Visual Reconstruction: From EEG-Based Conditioned Generation to Joint-Modal Guided Rebuilding	cs.AI;cs.CV	pre_denominator_closure	Toward High-Fidelity Visual Reconstruction: From EEG-Based Conditioned Generation to Joint-Modal Guided Rebuilding（cs.AI, cs.CV）的公开摘要聚焦于：Human visual reconstruction aims to reconstruct fine-grained visual stimuli based on subject-provided descriptions and corresponding neural signals. As a widely adopted modality, Electroencephalography (EEG) captures rich visual cognition information, encompassing complex spatial relationships and chromatic details within scenes. However, current approaches 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19668	2026-03-23T00:30:59Z	Structured Prompting for Arabic Essay Proficiency: A Trait-Centric Evaluation Approach	cs.CL	pre_denominator_closure	Structured Prompting for Arabic Essay Proficiency: A Trait-Centric Evaluation Approach（cs.CL）的公开摘要聚焦于：This paper presents a novel prompt engineering framework for trait specific Automatic Essay Scoring (AES) in Arabic, leveraging large language models (LLMs) under zero-shot and few-shot configurations. Addressing the scarcity of scalable, linguistically informed AES tools for Arabic, we introduce a three-tier prompting strategy (standard, hybrid, and rubric- 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19670	2026-03-23T00:31:02Z	Load--Reserve Wasserstein Propagation for Isotropic Diffusion Samplers	cs.LG	pre_denominator_closure	Load--Reserve Wasserstein Propagation for Isotropic Diffusion Samplers（cs.LG）的公开摘要聚焦于：Many Wasserstein analyses of diffusion samplers control reverse-time propagation by global stability summaries of the learned drift. These summaries can hide radial geometry: equal-height expansive regions of different width can yield different propagation costs. We give a profile-adapted propagation interface for scalar-isotropic reverse-SDE windows with ce 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19671	2026-03-23T00:31:19Z	Acyclic Graph Pattern Counting under Local Differential Privacy	cs.CR;cs.DB	pre_denominator_closure	Acyclic Graph Pattern Counting under Local Differential Privacy（cs.CR, cs.DB）的公开摘要聚焦于：Graph pattern counting serves as a cornerstone of network analysis with extensive real-world applications. Its integration with local differential privacy (LDP) has gained growing attention for protecting sensitive graph information in decentralized settings. However, existing LDP frameworks are largely ad hoc, offering solutions only for specific patterns s 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19672	2026-03-23T00:31:21Z	Making Video Models Adhere to User Intent with Minor Adjustments	cs.CV	pre_denominator_closure	Making Video Models Adhere to User Intent with Minor Adjustments（cs.CV）的公开摘要聚焦于：With the recent drastic advancements in text-to-video diffusion models, controlling their generations has drawn interest. A popular way for control is through bounding boxes or layouts. However, enforcing adherence to these control inputs is still an open problem. In this work, we show that by slightly adjusting user-provided bounding boxes we can improve bo 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19675	2026-03-23T00:31:33Z	DynFlowDrive: Flow-Based Dynamic World Modeling for Autonomous Driving	cs.CV;cs.RO	pre_denominator_closure	DynFlowDrive: Flow-Based Dynamic World Modeling for Autonomous Driving（cs.CV, cs.RO）的公开摘要聚焦于：Recently, world models have been incorporated into the autonomous driving systems to improve the planning reliability. Existing approaches typically predict future states through appearance generation or deterministic regression, which limits their ability to capture trajectory-conditioned scene evolution and leads to unreliable action planning. To address t 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19676	2026-03-23T00:31:35Z	ATHENA: Adaptive Test-Time Steering for Improving Count Fidelity in Diffusion Models	cs.AI;cs.CV;cs.LG	pre_denominator_closure	ATHENA: Adaptive Test-Time Steering for Improving Count Fidelity in Diffusion Models（cs.AI, cs.CV）的公开摘要聚焦于：Text-to-image diffusion models achieve high visual fidelity but surprisingly exhibit systematic failures in numerical control when prompts specify explicit object counts. To address this limitation, we introduce ATHENA, a model-agnostic, test-time adaptive steering framework that improves object count fidelity without modifying model architectures or requiri 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19677	2026-03-23T00:31:39Z	GoAgent: Group-of-Agents Communication Topology Generation for LLM-based Multi-Agent Systems	cs.AI;cs.LG;cs.MA	candidate_denominator	改变长期 AI System 机制、ownership、evaluation contract 或成立边界；进入 exact-v1 Review。
2603.19678	2026-03-23T00:31:40Z	Vision-Language Attribute Disentanglement and Reinforcement for Lifelong Person Re-Identification	cs.CV	pre_denominator_closure	Vision-Language Attribute Disentanglement and Reinforcement for Lifelong Person Re-Identification（cs.CV）的公开摘要聚焦于：Lifelong person re-identification (LReID) aims to learn from varying domains to obtain a unified person retrieval model. Existing LReID approaches typically focus on learning from scratch or a visual classification-pretrained model, while the Vision-Language Model (VLM) has shown generalizable knowledge in a variety of tasks. Although existing methods can be 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19681	2026-03-23T00:32:08Z	Unbiased Dynamic Multimodal Fusion	cs.CV	pre_denominator_closure	Unbiased Dynamic Multimodal Fusion（cs.CV）的公开摘要聚焦于：Traditional multimodal methods often assume static modality quality, which limits their adaptability in dynamic real-world scenarios. Thus, dynamical multimodal methods are proposed to assess modality quality and adjust their contribution accordingly. However, they typically rely on empirical metrics, failing to measure the modality quality when noise levels 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
