arxiv_id	title	screening_status	screening_reason	owner_node	disposition
2605.28255	AI, Take the Wheel: What Drives Delegation and Trust in Human-Computer Cooperative Question Answering?	pre_denominator_closed	AI, Take the Wheel: What Drives Delegation and Trust in Human-Computer Cooperative Question Answering? 的具体方法/主张是：We study two distinct reliance decisions: the delegation choice -- deciding when to let AI act autonomously without knowing its output, and the adoption choice -- evaluating AI suggestions and deciding how to use them.；摘要报告/目标为：To close this gap, we recommend calibrated confidence, evidence-grounded explanations, and mechanisms that help users refine trust.。排除边界：它属于 Agent 局部能力或应用方案，尚未形成新的 authority、durable state、effect commit 或 recovery contract；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28257	Category-Level 3D Correspondence in Camera Space via Morphable Object Priors	pre_denominator_closed	Category-Level 3D Correspondence in Camera Space via Morphable Object Priors 的具体方法/主张是：In this work, we study category-level 3D correspondence in camera space -- predicting, from a single image, 3D locations that remain consistent across instances within a category -- and show that it can emerge without explicit correspondence supervision by learning a shared morphable object prior.；摘要报告/目标为：In this work, we study category-level 3D correspondence in camera space -- predicting, from a single image, 3D locations that remain consistent across instances within a category -- and show that it can emerge without explicit correspondence supervision by learning a shared morphable object prior.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时 evidence object 或 release authority；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28258	GUI Agents for Continual Game Generation	pre_denominator_closed	GUI Agents for Continual Game Generation 的具体方法/主张是：We argue that evaluating and improving game generation requires a player, and study two roles for graphical user interface (GUI) agents in this process: (1) as an objective evaluator, for which we introduce PlaytestArena, a new evaluation environment that pairs 200 browser-based game generation tasks across eight genres with rubrics of expected in-play behaviors, adjudicated by a GUI agent that loads each build in a browser and plays it; and (2) as a subjective playtester, for which we propose Play2Code, where a ga；摘要报告/目标为：Our experiments show that even frontier models struggle to generate playable games directly, while Play2Code achieves a 66.8\% rubric pass-rate, improving over single-pass and agentic-coding baselines by 37.1 and 14.6 points respectively.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时 evidence object 或 release authority；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28261	MORI-Seg: Learning Morphological Geometry for Instance Segmentation without Instance Annotations	pre_denominator_closed	MORI-Seg: Learning Morphological Geometry for Instance Segmentation without Instance Annotations 的具体方法/主张是：We propose MORI-Seg, a deep learning framework that enables instance segmentation without requiring instance-level annotations.；摘要报告/目标为：Experiments demonstrate improved instance separation accuracy and more reliable morphometric quantification compared with classical post-processing pipelines and representative semantic-to-instance learning approaches.。排除边界：它提供特定任务的模型或数据改进，未建立可迁移的 state identity、runtime control 或 release contract；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28264	Entropy Distribution as a Fingerprint for Hallucinations in Generative Models	pre_denominator_closed	Entropy Distribution as a Fingerprint for Hallucinations in Generative Models 的具体方法/主张是：We formalize hallucination detection as a statistical hypothesis test and propose the Calibrated Entropy Score (CES), a lightweight algorithm requiring only a single forward pass and black-box access to token logits.；摘要报告/目标为：Remarkably, CES is statistically indistinguishable from multi-sample methods that require far greater computational cost, closing the gap between lightweight and expensive detection and making it suitable for real-time, large-scale deployment.。排除边界：它提供特定任务的模型或数据改进，未建立可迁移的 state identity、runtime control 或 release contract；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28267	Parameter-Efficient Generative Modeling with Controlled Vector Fields	pre_denominator_closed	Parameter-Efficient Generative Modeling with Controlled Vector Fields 的具体方法/主张是：We introduce a continuous-time generative modeling framework, motivated by the Chow-Rashevskii theorem, that builds expressive flows from a small set of fixed vector fields and learned scalar controls.；摘要报告/目标为：We train the resulting model using a continuous-normalizing-flow likelihood objective and present proof-of-concept experiments on synthetic distributions.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时 evidence object 或 release authority；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28268	Towards Cost-effective LLMs Routing with Batch Prompting	pre_denominator_closed	Towards Cost-effective LLMs Routing with Batch Prompting 的具体方法/主张是：We formulate the Route with Batching Problem, which jointly determines the target model and batch size for each query under a total cost budget, and prove it NP-hard.；摘要报告/目标为：Extensive experiments on six benchmarks across two LLM families (Qwen3 and Gemma3) demonstrate that RoBatch consistently achieves a superior cost-performance Pareto frontier compared with LLM routing and batch prompting baselines.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时 evidence object 或 release authority；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28269	Dynamic Topic Modeling with a Higher-Order Hypergraphical Representation	pre_denominator_closed	Dynamic Topic Modeling with a Higher-Order Hypergraphical Representation 的具体方法/主张是：To address these limitations, we introduce a hypergraph representation of text where each document is modeled as a hyperedge connecting all co-occurring words, with repetition intensities encoded as node weights.；摘要报告/目标为：Numerical experiments on synthetic data and an application to the International Conference on Learning Representations (ICLR) corpus demonstrate consistent improvements over existing multinomial-based topic models.。排除边界：该 family 的状态与验收属于医疗/科学领域任务，没有重分配通用训练、推理或平台的长期 owner；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28270	Every9D-21M: Large-Scale Real-World 9D Canonicalization of Everyday Objects	pre_denominator_closed	Every9D-21M: Large-Scale Real-World 9D Canonicalization of Everyday Objects 的具体方法/主张是：We further introduce cross-category orientation rules that induce category-level symmetries, enabling symmetry-aware evaluation.；摘要报告/目标为：Beyond establishing dedicated training and evaluation splits as a benchmark for 9D pose foundation models, we show that training on Every9D-21M improves performance on ImageNet3D and PASCAL3D+, and generalizes to HANDAL substantially better than training on ImageNet3D.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时 evidence object 或 release authority；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28271	LV-OSD: Language-Vision-Complementary Open-Set Object Detection	pre_denominator_closed	LV-OSD: Language-Vision-Complementary Open-Set Object Detection 的具体方法/主张是：In this work, we propose a new problem of language-visual-complementary open-set object detection (LV-OSD), i.e., using the flexible text-based and/or image-based prompts to specify the desired object categories.；摘要报告/目标为：Prompts and code will be released publicly.。排除边界：它提供特定任务的模型或数据改进，未建立可迁移的 state identity、runtime control 或 release contract；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28272	EchoAvatar: Real-time Generative Avatar Animation from Audio Streams	pre_denominator_closed	EchoAvatar: Real-time Generative Avatar Animation from Audio Streams 的具体方法/主张是：In this paper, we introduce a novel framework designed to generate continuous, coherent full-body motion from streaming speech and music with low latency.；摘要报告/目标为：Extensive experiments demonstrate that our method outperforms state-of-the-art realtime baselines in motion quality and synchronization while maintaining the flexibility required for live deployment.。排除边界：它属于 Agent 局部能力或应用方案，尚未形成新的 authority、durable state、effect commit 或 recovery contract；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28273	Global Policy-Space Response Oracles for Two-Player Zero-Sum Games	pre_denominator_closed	Global Policy-Space Response Oracles for Two-Player Zero-Sum Games 的具体方法/主张是：We propose to guide population expansion by directly evaluating the post-expansion population quality.；摘要报告/目标为：Experiments across multiple two-player zero-sum games show that Global PSRO achieves lower exploitability and approximates Nash equilibria with significantly fewer policy iterations than prior PSRO methods.。排除边界：它是领域算法、理论或局部模型增量，未显示长期 state/data/control owner 或 evaluation contract 的变化；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28276	Commit to the Bit: Reactive Reinforcement Learning Done Right	pre_denominator_closed	Commit to the Bit: Reactive Reinforcement Learning Done Right 的具体方法/主张是：We introduce a new algorithm, Committed Q-learning, and prove almost-sure convergence to the optimal reactive policy under an intuitive assumption we call rewire-robustness.；摘要报告/目标为：A crucial part of our analysis is the introduction of quasi-Markov environments.。排除边界：它属于 Agent 局部能力或应用方案，尚未形成新的 authority、durable state、effect commit 或 recovery contract；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28277	Do LLMs Build World Models From Text? A Multilingual Diagnostic of Spatial Reasoning	pre_denominator_closed	Do LLMs Build World Models From Text? A Multilingual Diagnostic of Spatial Reasoning 的具体方法/主张是：We introduce MentalMap, a multilingual diagnostic benchmark with a six-level capability hierarchy (L0-L5) spanning atomic spatial facts to generative world-graph construction, together with four diagnostic axes probing frame of reference, reading-direction bias, reasoning-effort allocation, and hallucination.；摘要报告/目标为：Our findings reframe pure-text spatial reasoning as a multi-axis world-modeling problem and motivate multimodal and scratchpad-augmented reasoning as future directions.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时 evidence object 或 release authority；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28279	IMU Propagation as Preintegration	pre_denominator_closed	IMU Propagation as Preintegration 的具体方法/主张是：We present a convention-agnostic view in which the preintegrated measurement, bias Jacobians, and covariance can be obtained by wrapping an existing IMU propagation routine, while a preintegration module can conversely recover state-transition matrices and propagated covariances.；摘要报告/目标为：Experiments with random IMU sequences demonstrate close agreement between an RK4-based propagation implementation and GTSAM's tangent and manifold preintegration modules in the recovered Jacobians, covariances, and transition matrices.。排除边界：它是领域算法、理论或局部模型增量，未显示长期 state/data/control owner 或 evaluation contract 的变化；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28282	ResearchLoop: An Evidence-Gated Control Plane for AI-Assisted Research	retained_exact_v1_complete	ResearchLoop: An Evidence-Gated Control Plane for AI-Assisted Research 的具体系统机制是：We present ResearchLoop, an evidence-gated control plane for AI-assisted computational research.。它改变 `AGENT-WORKFLOW` 的 state/control/evidence contract，故进入 denominator；摘要结果“All artifacts, manifests, and verification reports are preserved in the project repository.”只作为检索线索，最终结论绑定 exact-v1。	AGENT-WORKFLOW	No Change — Existing Coverage
2605.28283	PrunePath: Towards Highly Structured Sparse Language Models	pre_denominator_closed	PrunePath: Towards Highly Structured Sparse Language Models 的具体方法/主张是：We introduce \textbf{PrunePath}, a budget-adaptive structured sparsification framework for FFN layers.；摘要报告/目标为：These results demonstrate the superior performance of PrunePath for building highly sparse, deployment-friendly large language models.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时 evidence object 或 release authority；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28287	AtomComposer: Discovering Chemical Space from First Principles with Reinforcement Learning	pre_denominator_closed	AtomComposer: Discovering Chemical Space from First Principles with Reinforcement Learning 的具体方法/主张是：Current molecular generative models are trained on large, pre-curated datasets, which introduce biases and limit exploration of novel chemistry.；摘要报告/目标为：These results fulfill the promise of online reinforcement learning as a powerful paradigm for scalable, from-scratch exploration of chemical configuration space.。排除边界：该 family 的状态与验收属于医疗/科学领域任务，没有重分配通用训练、推理或平台的长期 owner；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28290	Adaptive Bandit Algorithms for Contextual Matching Markets	pre_denominator_closed	Adaptive Bandit Algorithms for Contextual Matching Markets 的具体方法/主张是：We study bandit learning in matching markets, where players and arms constitute the two market sides, and the players' utilities are linear in the arm contexts.；摘要报告/目标为：For the adversarial setting, we propose a tractable regret notion that remains valid under arbitrary contexts and achieves an instance-independent sublinear regret bound via an adaptive algorithm.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时 evidence object 或 release authority；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28292	CIRF: Tokenizing Chain-of-Thoughts into Reusable Functional Units for Efficient Latent Reasoning in Large Language Models	pre_denominator_closed	CIRF: Tokenizing Chain-of-Thoughts into Reusable Functional Units for Efficient Latent Reasoning in Large Language Models 的具体方法/主张是：In this work, we propose CIRF (\textit{\underline{C}hain-of-thoughts \underline{I}nto \underline{R}eusable \underline{F}unctional units}), an implicit CoT framework that performs reasoning as a dynamic sequence of discrete functional tokens.；摘要报告/目标为：Further analyses demonstrate that CIRF constructs distinct, interpretable functional tokens, leading to consistent performance improvements.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时 evidence object 或 release authority；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28293	ProRL: Effective Reinforcement Learning for Proactive Recommendation via Rectified Policy Gradient Estimation	pre_denominator_closed	ProRL: Effective Reinforcement Learning for Proactive Recommendation via Rectified Policy Gradient Estimation 的具体方法/主张是：To rectify these two deficiencies, we propose an effective RL framework ProRL with two novel mechanisms for proactive recommendation.；摘要报告/目标为：Our experiments on three real-world datasets demonstrate that ProRL significantly outperforms state-of-the-art PRSs.。排除边界：它提供特定任务的模型或数据改进，未建立可迁移的 state identity、runtime control 或 release contract；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28295	Where Rollouts Begin: Low-Load, High-Leverage First-Token Diversification for RLVR	pre_denominator_closed	Where Rollouts Begin: Low-Load, High-Leverage First-Token Diversification for RLVR 的具体方法/主张是：We introduce REFT (Rollout Exploration with First-Token Diversification), a light addition to the RLVR pipeline that samples first tokens uniformly from the policy's own top-$N$ candidates and allocates rollouts evenly, leaving every other component unchanged.；摘要报告/目标为：Trained on the resulting diversified rollouts, REFT improves aggregate Pass@1, Pass@8, and Pass@64 over DAPO and GRPO baselines across four base models (0.5B-7B) and three difficulty regimes.。排除边界：它属于 Agent 局部能力或应用方案，尚未形成新的 authority、durable state、effect commit 或 recovery contract；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28296	Machine Learning methods for event classification and vertex reconstruction of the 12C + 12C reaction with the MATE-TPC	pre_denominator_closed	Machine Learning methods for event classification and vertex reconstruction of the 12C + 12C reaction with the MATE-TPC 的具体方法/主张是：In modern nuclear physics experiments, identifying events of interest is challenging for nuclear reaction studies with the active target Time Projection Chamber (TPC).；摘要报告/目标为：These results indicate that machine learning techniques can effectively classify reaction events from different channels and reconstruct the reaction vertex, thereby paving the way for future analyses of complex nuclear reaction data.。排除边界：它提供特定任务的模型或数据改进，未建立可迁移的 state identity、runtime control 或 release contract；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28298	REED: Post-Training Representation Editing for Cross-Domain Linguistic Steganalysis	pre_denominator_closed	REED: Post-Training Representation Editing for Cross-Domain Linguistic Steganalysis 的具体方法/主张是：In this paper, we propose a post-training representation editing method for cross-domain linguistic steganalysis.；摘要报告/目标为：Experimental results show that compared with the advanced methods, the proposed method can achieve high cross-domain detection performance, especially in terms of F1-score, while requiring no architecture modification or parameter updates after source-domain training.。排除边界：它提供特定任务的模型或数据改进，未建立可迁移的 state identity、runtime control 或 release contract；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28300	T-GINEE: A Tensor-Based Multilayer Graph Representation Learning	pre_denominator_closed	T-GINEE: A Tensor-Based Multilayer Graph Representation Learning 的具体方法/主张是：To address this, we propose T-GINEE (Tensor-Based Generalized Multilayer-graph Estimating Equation), a statistical regularization framework combining tensor-based generalized estimating equations with task-specific loss to model cross-network correlations explicitly.；摘要报告/目标为：Extensive experiments on synthetic and real-world datasets validate T-GINEE's effectiveness for multilayer network analysis.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时 evidence object 或 release authority；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28301	Better Accuracies, Worse Reasoning: A Step-Level Audit of Medical Chain-of-Thought Distillation	pre_denominator_closed	Better Accuracies, Worse Reasoning: A Step-Level Audit of Medical Chain-of-Thought Distillation 的具体方法/主张是：Chain-of-thought (CoT) distillation trains a smaller model to imitate a teacher's reasoning trace, but it is typically evaluated by final-answer metrics including accuracy.；摘要报告/目标为：Standard answer metrics and aggregate hedging rates do not reveal the shift.。排除边界：该 family 的状态与验收属于医疗/科学领域任务，没有重分配通用训练、推理或平台的长期 owner；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28302	How Far Can Disaggregation Go? A Design-Space Exploration of Attention-FFN Disaggregation for Efficient MoE LLM Serving	retained_exact_v1_complete	How Far Can Disaggregation Go? A Design-Space Exploration of Attention-FFN Disaggregation for Efficient MoE LLM Serving 的具体系统机制是：Each level of disaggregation deepens the scheduling design space across workload characteristics, resource allocation, and interconnect topology, raising the central question: when does each level actually pay off?。它改变 `INFER-PD-DISAGGREGATION` 的 state/control/evidence contract，故进入 denominator；摘要结果“We distill concrete takeaways for jointly optimizing throughput and interactivity, including how to partition attention and FFN across GPUs as a function of workload and model architecture, providing design principles for current rack- and cluster-scale deployments as well as future disaggregated AI infrastructure.”只作为检索线索，最终结论绑定 exact-v1。	INFER-PD-DISAGGREGATION	No Change — Existing Coverage
2605.28303	From Fact Overwriting to Knowledge Evolution: Causal Editing via On-Policy Self-Distillation	pre_denominator_closed	From Fact Overwriting to Knowledge Evolution: Causal Editing via On-Policy Self-Distillation 的具体方法/主张是：To internalize this evolution, we propose CODE (Causal On-policy Distillation for Editing).；摘要报告/目标为：Experiments on LLaMA-3.1 and Qwen-2.5 show CODE drastically suppresses self-refutation to 1.8% while securing robust multi-hop accuracy (up to 83.5%), seamlessly transforming discrete fact injection into coherent knowledge evolution.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时 evidence object 或 release authority；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28304	Compositional Generalization in Autoregressive Models via Logit Composition	pre_denominator_closed	Compositional Generalization in Autoregressive Models via Logit Composition 的具体方法/主张是：We introduce a new and principled composition strategy for autoregressive systems, inspired by composition methods developed for diffusion models.；摘要报告/目标为：Finally, we show that composition preserves length-generalizing behavior when the factorization assumptions and component guarantees hold uniformly at the target length.。排除边界：它是生成或表示质量的局部增量，未改变跨模态 state owner、生成因子化、serving commit 或物理闭环；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28305	Revisiting Anthropomorphic Reflection Markers in Large Language Model Reasoning	pre_denominator_closed	Revisiting Anthropomorphic Reflection Markers in Large Language Model Reasoning 的具体方法/主张是：Our results show that anthropomorphic markers are not uniformly necessary for reasoning performance: suppressing them can preserve or improve performance in several settings, especially under larger sampling budgets.；摘要报告/目标为：Our results show that anthropomorphic markers are not uniformly necessary for reasoning performance: suppressing them can preserve or improve performance in several settings, especially under larger sampling budgets.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时 evidence object 或 release authority；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28306	Routing-Aligned Fine-Tuning for Multilingual Downstream Tasks in Mixture-of-Experts Models	pre_denominator_closed	Routing-Aligned Fine-Tuning for Multilingual Downstream Tasks in Mixture-of-Experts Models 的具体方法/主张是：Building on this observation, we propose RA-MoE (Routing-Aligned MoE Fine-Tuning), a three-stage framework that categorizes parallel task examples into a four-way taxonomy (cc/ci/ic/ii) based on correctness in English and the target language, identifies task-relevant experts in the middle layers, and augments standard SFT with a routing alignment loss that encourages target-language routing on ci-type examples to follow the English task-expert activation pattern.；摘要报告/目标为：Experiments across three MoE models, three tasks, and six target languages demonstrate that RA-MoE consistently outperforms standard SFT and strong baselines including Routing Steering and RISE, with the ci proportion of a task-language pair serving as a reliable predictor of alignment benefit.。排除边界：它属于 Agent 局部能力或应用方案，尚未形成新的 authority、durable state、effect commit 或 recovery contract；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28308	HELEA: Hard-Negative Benchmark and LLM-based Reranking for Robust Entity Alignment	pre_denominator_closed	HELEA: Hard-Negative Benchmark and LLM-based Reranking for Robust Entity Alignment 的具体方法/主张是：This makes it difficult to evaluate whether models can reject same-name entities that refer to different real-world objects.；摘要报告/目标为：Experiments show that name-dependent baselines collapse to near-random performance on our hard-negative benchmarks, while HELEA achieves F1 0.967 on DW-HN29K while maintaining Hit@1 0.993 on standard DW-15K.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时 evidence object 或 release authority；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28309	Learning to Assess the Reliability of Number-of-Runs Estimation in Stochastic Optimization	pre_denominator_closed	Learning to Assess the Reliability of Number-of-Runs Estimation in Stochastic Optimization 的具体方法/主张是：We study a learning-based extension of a recent empirical online heuristic that adaptively estimates the required number of runs using outlier handling and skewness-based symmetry checks.；摘要报告/目标为：The results show that run-number reliability can be learned in a within-configuration scenario, enabling detection of unreliable estimates with high minority-class recall, although performance remains limited by the restricted data diversity within fixed configurations.。排除边界：它提供特定任务的模型或数据改进，未建立可迁移的 state identity、runtime control 或 release contract；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28312	EventShiftFlow: Towards Hardware-efficient FPGA-based Flow Estimation	pre_denominator_closed	EventShiftFlow: Towards Hardware-efficient FPGA-based Flow Estimation 的具体方法/主张是：We present a streaming velocity estimator that discretizes asynchronous events into fixed-duration time bins, constructs a 1-bit spatial occupancy grid, and evaluates multiple velocity hypotheses in parallel using only fixed-width integer logic - shift registers, counters, comparators, and small LUT-mapped multiplies - with no dividers and no DSP blocks.；摘要报告/目标为：We characterize the algorithm's density-dependent behavior, present a parameter sensitivity analysis, show that the proposed datapath requires less than 2 kB of storage, and implement a single-axis prototype on a low-cost Xilinx Artix-7.。排除边界：它属于 Agent 局部能力或应用方案，尚未形成新的 authority、durable state、effect commit 或 recovery contract；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28313	Argument Quality Assessment with Large Language Models: A Pairwise Bradley-Terry Approach	pre_denominator_closed	Argument Quality Assessment with Large Language Models: A Pairwise Bradley-Terry Approach 的具体方法/主张是：We investigate the extent to which LLMs can effectively perform this task.；摘要报告/目标为：Our insights show that LLMs have promising but moderate correlation with human expert judgments, with Llama-70B obtaining the strongest alignment, reaching moderate Cohen's $κ$ = 0.493 and moderate correlations with Bradley-Terry scores derived from these annotations (Kendall, Pearson, and Spearman: 0.327-0.477).。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时 evidence object 或 release authority；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28315	HardMTBench: Stress-Testing Chinese-English Translation on Knowledge-Intensive Domains	pre_denominator_closed	HardMTBench: Stress-Testing Chinese-English Translation on Knowledge-Intensive Domains 的具体方法/主张是：We introduce HardMTBench, a difficulty-aware diagnostic benchmark for bidirectional Chinese-English domain translation.；摘要报告/目标为：All data and code are open-sourced at https://github.com/jasonNLP/HardMTBench.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时 evidence object 或 release authority；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28317	Hybrid Neural World Models	pre_denominator_closed	Hybrid Neural World Models 的具体方法/主张是：We present hybrid neural world models for physical dynamics: a recipe for training and deploying multi-horizon surrogates in physical state space, where a single network with continuous horizon conditioning is trained with direct supervision against textbook reference solvers to predict any future state at horizon T in one forward pass.；摘要报告/目标为：The recipe applies without modification across reaction-diffusion, compressible Euler, and rigid-body collision dynamics.。排除边界：它是生成或表示质量的局部增量，未改变跨模态 state owner、生成因子化、serving commit 或物理闭环；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28320	Identifying Explicit Parsimonious Piece-wise Polynomial Relationships in Industrial time-series: Application to manipulator robots	pre_denominator_closed	Identifying Explicit Parsimonious Piece-wise Polynomial Relationships in Industrial time-series: Application to manipulator robots 的具体方法/主张是：Moreover, further experiments on a 4-axis robot are also shown which are designed to investigate the generalization capability of parsimonious models compared to state-of-the-art DNNs structures, when models face unseen contexts of use.；摘要报告/目标为：Moreover, further experiments on a 4-axis robot are also shown which are designed to investigate the generalization capability of parsimonious models compared to state-of-the-art DNNs structures, when models face unseen contexts of use.。排除边界：它提供特定任务的模型或数据改进，未建立可迁移的 state identity、runtime control 或 release contract；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28321	Multi-Agent LLM-based Metamorphic Testing for REST APIs	pre_denominator_closed	Multi-Agent LLM-based Metamorphic Testing for REST APIs 的具体方法/主张是：We present ARMeta, a tool-supported approach that uses an LLM-based multi-agent workflow to support metamorphic testing of REST APIs documented with OpenAPI.；摘要报告/目标为：The results show that ARMeta explores behaviors that serve as a complement to existing scenario-based testing approaches.。排除边界：它属于 Agent 局部能力或应用方案，尚未形成新的 authority、durable state、effect commit 或 recovery contract；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28324	Inpainting-Style Conditional Diffusion for Multivariable Time Series Forecasting	pre_denominator_closed	Inpainting-Style Conditional Diffusion for Multivariable Time Series Forecasting 的具体方法/主张是：In this paper, we propose a novel conditional diffusion-based framework for multivariable time-series solar power forecasting.；摘要报告/目标为：Extensive experiments conducted on benchmark PV dataset, including GEFCom2014, demonstrate that the proposed approach achieves high forecasting accuracy, particularly for short-term horizons.。排除边界：它提供特定任务的模型或数据改进，未建立可迁移的 state identity、runtime control 或 release contract；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28325	ISAC Privacy: Challenges and Solutions for 6G	pre_denominator_closed	ISAC Privacy: Challenges and Solutions for 6G 的具体方法/主张是：Integrated sensing and communication (ISAC) is a promising feature of future communication networks.；摘要报告/目标为：Such sensing can reveal location and environment data, support behavioral profiling such as movement or activity recognition, and, in advanced cases, expose physiological information such as breathing frequency or heart-rate-related data.。排除边界：它提供特定任务的模型或数据改进，未建立可迁移的 state identity、runtime control 或 release contract；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
