source_family_id	arxiv_id	route	title	abstract_basis	decision	decision_kind	stable_node_id	family_specific_reason
SF-2026-ARXIV-2606-25906	2606.25906	keyword_daily_semantic_review_required	OracleAnalyser: Analysing Implicit Semantics of Oracle Bone Scripts through MLLMs with Post-training	With the advancement of artificial intelligence, research on oracle bone scripts has entered a new era.	closed_pre_denominator	benchmark_only	—	`OracleAnalyser: Analysing Implicit Semantics of Oracle Bone Scripts through MLLMs with Post-training`：With the advancement of artificial intelligence, research on oracle bone scripts has entered a new era.；数据集或任务榜单没有改变通用 evaluation/release gate。
SF-2026-ARXIV-2606-25907	2606.25907	keyword_daily_semantic_review_required	In-context Region-based Drag: Drag Any Region to Any Shape	Diffusion models have shown promise in drag-style editing.	closed_pre_denominator	benchmark_only	—	`In-context Region-based Drag: Drag Any Region to Any Shape`：Diffusion models have shown promise in drag-style editing.；数据集或任务榜单没有改变通用 evaluation/release gate。
SF-2026-ARXIV-2606-25915	2606.25915	not_routed_by_keyword_contract	FunPiQ: A New Benchmark for Pixel-Level Quality Assessment in Fundus Images	Color fundus photography (CFP) is the most common ophthalmic imaging modality for large-scale screening.	closed_pre_denominator	domain_result	—	`FunPiQ: A New Benchmark for Pixel-Level Quality Assessment in Fundus Images`：Color fundus photography (CFP) is the most common ophthalmic imaging modality for large-scale screening.；医疗/临床任务证据没有改写跨任务 AI-System 的状态、控制或发布契约。
SF-2026-ARXIV-2606-25922	2606.25922	core_daily_semantic_review_required	Interference-Aware Cross-Application Placement: A Multi-Objective Optimization Approach for Microservice Clusters	In modern cloud architectures, multiple applications often run within the same clustered environment, sharing underlying resources.	closed_pre_denominator	embodied_task_local	—	`Interference-Aware Cross-Application Placement: A Multi-Objective Optimization Approach for Microservice Clusters`：In modern cloud architectures, multiple applications often run within the same clustered environment, sharing underlying resources.；具身或控制任务增量未形成跨环境可复用的 owner、fallback 与部署契约。
SF-2026-ARXIV-2606-25923	2606.25923	core_daily_semantic_review_required	$\text{DT}^2$: Decision-Targeted Digital Twins	A digital twin (DT) is a virtual model of a real-world system that can assist decision-making by simulating scenarios induced by different policies.	closed_pre_denominator	model_or_domain_local	—	`$\text{DT}^2$: Decision-Targeted Digital Twins`：A digital twin (DT) is a virtual model of a real-world system that can assist decision-making by simulating scenarios induced by different policies.；论文贡献未改变长期 mechanism、state/data/control ownership、evaluation/release contract 或平台设计。
SF-2026-ARXIV-2606-25926	2606.25926	not_routed_by_keyword_contract	A Tattered Cloak of Invisibility: Measuring Anonymity Loss in Railgun on Ethereum	From a user's perspective, perhaps the most significant difference between traditional banking services and widely used blockchain-based financial systems is that, in the latter, transactions and, either directly or indirectly, account balances and transaction histories are publicly observable.	closed_pre_denominator	survey_or_position	—	`A Tattered Cloak of Invisibility: Measuring Anonymity Loss in Railgun on Ethereum`：From a user's perspective, perhaps the most significant difference between traditional banking services and widely used blockchain-based financial systems is that, in the latter, transactions and, either directly or indirectly, account balances and transaction histories are publicly observable.；综述/观点/分类没有形成可独立验收的 durable mechanism。
SF-2026-ARXIV-2606-25927	2606.25927	core_daily_semantic_review_required	Knowledge Cascade: Reverse Knowledge Distillation on Nonparametric Multivariate Functional Estimation	As machine learning models and datasets continue to grow, developing complex models has become increasingly computationally demanding.	closed_pre_denominator	benchmark_only	—	`Knowledge Cascade: Reverse Knowledge Distillation on Nonparametric Multivariate Functional Estimation`：As machine learning models and datasets continue to grow, developing complex models has become increasingly computationally demanding.；数据集或任务榜单没有改变通用 evaluation/release gate。
SF-2026-ARXIV-2606-25935	2606.25935	core_daily_semantic_review_required	Overview of HIPE-2026: Person-Place Relation Extraction from Multilingual Historical Texts	Was this person ever at that place, and if so, when?	closed_pre_denominator	benchmark_only	—	`Overview of HIPE-2026: Person-Place Relation Extraction from Multilingual Historical Texts`：Was this person ever at that place, and if so, when?；数据集或任务榜单没有改变通用 evaluation/release gate。
SF-2026-ARXIV-2606-25939	2606.25939	not_routed_by_keyword_contract	DeformGen: Dynamics-Based Topology Augmentation for Deformable Manipulation Policy Learning	Demonstration augmentation is proposed for cost-efficient data acquisition, but existing methods are fundamentally limited in deformable manipulation due to two challenges: (1) the state space is high-dimensional with physics-induced constraints, making valid configurations impossible to reach via low-dimensional pose perturbations; and (2) trajectory transfer is non-equivariant, as material points no longer move rigidly together under deformation.	closed_pre_denominator	benchmark_only	—	`DeformGen: Dynamics-Based Topology Augmentation for Deformable Manipulation Policy Learning`：Demonstration augmentation is proposed for cost-efficient data acquisition, but existing methods are fundamentally limited in deformable manipulation due to two challenges: (1) the state space is high-dimensional with physics-induced constraints, making valid configurations impossible to reach via low-dimensional pose perturbations; and (2) trajectory transfer is non-equivariant, as material points no longer move rigidly together under deformation.；数据集或任务榜单没有改变通用 evaluation/release gate。
SF-2026-ARXIV-2606-25941	2606.25941	core_daily_semantic_review_required	Explainable Control Framework (XCF) based on Fuzzy Model-Agnostic Explanation and LLM Agent-Supported Interface	Increasing demand for precise and reliable control in complex scenarios has led to the development of increasingly sophisticated controllers, including data-driven approaches employing closed box models and mathematically rigorous yet complex designs.	closed_pre_denominator	embodied_task_local	—	`Explainable Control Framework (XCF) based on Fuzzy Model-Agnostic Explanation and LLM Agent-Supported Interface`：Increasing demand for precise and reliable control in complex scenarios has led to the development of increasingly sophisticated controllers, including data-driven approaches employing closed box models and mathematically rigorous yet complex designs.；具身或控制任务增量未形成跨环境可复用的 owner、fallback 与部署契约。
SF-2026-ARXIV-2606-25949	2606.25949	not_routed_by_keyword_contract	The Dependency Black Hole	Microservice architectures promise independent evolution through loose coupling, yet large systems often exhibit strong dependency concentration around a small set of services.	closed_pre_denominator	model_or_domain_local	—	`The Dependency Black Hole`：Microservice architectures promise independent evolution through loose coupling, yet large systems often exhibit strong dependency concentration around a small set of services.；论文贡献未改变长期 mechanism、state/data/control ownership、evaluation/release contract 或平台设计。
SF-2026-ARXIV-2606-25950	2606.25950	keyword_daily_semantic_review_required	Do (Not) Tell Me About My Insecurities: Assessing the Status Quo of Coordinated Vulnerability Disclosure in Germany Amid New EU Cybersecurity Regulations	In our increasingly interconnected world, good IT security practices are necessary to prevent vulnerabilities and data breaches.	closed_pre_denominator	survey_or_position	—	`Do (Not) Tell Me About My Insecurities: Assessing the Status Quo of Coordinated Vulnerability Disclosure in Germany Amid New EU Cybersecurity Regulations`：In our increasingly interconnected world, good IT security practices are necessary to prevent vulnerabilities and data breaches.；综述/观点/分类没有形成可独立验收的 durable mechanism。
SF-2026-ARXIV-2606-25953	2606.25953	not_routed_by_keyword_contract	DSP-SLAM++: A Unified Framework for Multi-Class, High-Fidelity Object SLAM in the Wild	Existing object-aware SLAM systems force a trade-off between real-time performance, multi-class support, and the generation of high-fidelity, semantically coherent object models.	closed_pre_denominator	benchmark_only	—	`DSP-SLAM++: A Unified Framework for Multi-Class, High-Fidelity Object SLAM in the Wild`：Existing object-aware SLAM systems force a trade-off between real-time performance, multi-class support, and the generation of high-fidelity, semantically coherent object models.；数据集或任务榜单没有改变通用 evaluation/release gate。
SF-2026-ARXIV-2606-25954	2606.25954	core_daily_semantic_review_required	Measurable Majorities Are Not Finitely Axiomatizable	This theoretical note studies the finite axiomatizability of strict majority reasoning in finite social decision frames.	closed_pre_denominator	model_or_domain_local	—	`Measurable Majorities Are Not Finitely Axiomatizable`：This theoretical note studies the finite axiomatizability of strict majority reasoning in finite social decision frames.；论文贡献未改变长期 mechanism、state/data/control ownership、evaluation/release contract 或平台设计。
SF-2026-ARXIV-2606-25956	2606.25956	core_daily_semantic_review_required	Pulmonary Embolism Risk Stratification from CTPA and Medical Records: Vascular Graphs Are Not All You Need	Risk stratification for pulmonary embolism (PE) is critical for clinical decision-making.	closed_pre_denominator	domain_result	—	`Pulmonary Embolism Risk Stratification from CTPA and Medical Records: Vascular Graphs Are Not All You Need`：Risk stratification for pulmonary embolism (PE) is critical for clinical decision-making.；医疗/临床任务证据没有改写跨任务 AI-System 的状态、控制或发布契约。
SF-2026-ARXIV-2606-25957	2606.25957	not_routed_by_keyword_contract	From Rubble Simulation to Active Magnetic Mapping: Quantum Sensing for Disaster Response	Locating survivors of building collapses within the first 72 hours is a critical challenge in disaster response, and existing sensing modalities provide only partial information about the structure beneath the rubble.	closed_pre_denominator	task_model_local	—	`From Rubble Simulation to Active Magnetic Mapping: Quantum Sensing for Disaster Response`：Locating survivors of building collapses within the first 72 hours is a critical challenge in disaster response, and existing sensing modalities provide only partial information about the structure beneath the rubble.；单任务模型/指标改进不是长期 AI-System mechanism。
SF-2026-ARXIV-2606-25959	2606.25959	core_daily_semantic_review_required	SE-AGCNet: An End-to-End Framework for Joint Speech Enhancement and Loudness Control in Meeting Scenarios	Conventional audio pipelines typically treat speech enhancement (SE) and automatic gain control (AGC) as discrete modules, which often limits overall performance.	closed_pre_denominator	embodied_task_local	—	`SE-AGCNet: An End-to-End Framework for Joint Speech Enhancement and Loudness Control in Meeting Scenarios`：Conventional audio pipelines typically treat speech enhancement (SE) and automatic gain control (AGC) as discrete modules, which often limits overall performance.；具身或控制任务增量未形成跨环境可复用的 owner、fallback 与部署契约。
SF-2026-ARXIV-2606-25960	2606.25960	core_daily_semantic_review_required	Agentic System as Compressor: Quantifying System Intelligence in Bits	Large language models are turning from isolated predictors into agentic systems: they call tools, retrieve evidence, obey environment constraints, use verifiers, and complete tasks through search and multi-turn interaction.	closed_pre_denominator	embodied_task_local	—	`Agentic System as Compressor: Quantifying System Intelligence in Bits`：Large language models are turning from isolated predictors into agentic systems: they call tools, retrieve evidence, obey environment constraints, use verifiers, and complete tasks through search and multi-turn interaction.；具身或控制任务增量未形成跨环境可复用的 owner、fallback 与部署契约。
SF-2026-ARXIV-2606-25962	2606.25962	keyword_daily_semantic_review_required	A Benchmark for Heterogeneous Stereo Deblurring with Physically- and Epipolar-constrained Cross Attention	Modern stereo-capable smartphones enable immersive XR content capture.	closed_pre_denominator	benchmark_only	—	`A Benchmark for Heterogeneous Stereo Deblurring with Physically- and Epipolar-constrained Cross Attention`：Modern stereo-capable smartphones enable immersive XR content capture.；数据集或任务榜单没有改变通用 evaluation/release gate。
SF-2026-ARXIV-2606-25964	2606.25964	core_daily_semantic_review_required	WinDOM: Self-Family Distillation for Small-Model GUI Grounding	Small ($\sim$2B) GUI-grounding agents are attractive for on-device deployment, accessibility tooling, and low-cost iteration, but at this scale they face two open recipe questions: how to obtain bounding-box training data without expensive human annotation, and how to combine supervised fine-tuning with reinforcement learning.	closed_pre_denominator	model_or_domain_local	—	`WinDOM: Self-Family Distillation for Small-Model GUI Grounding`：Small ($\sim$2B) GUI-grounding agents are attractive for on-device deployment, accessibility tooling, and low-cost iteration, but at this scale they face two open recipe questions: how to obtain bounding-box training data without expensive human annotation, and how to combine supervised fine-tuning with reinforcement learning.；论文贡献未改变长期 mechanism、state/data/control ownership、evaluation/release contract 或平台设计。
SF-2026-ARXIV-2606-25965	2606.25965	keyword_daily_semantic_review_required	Mixture-of-Experts RL for Fault-Tolerant Legged Locomotion	Legged robots deployed in planetary exploration and other remote environments must maintain reliable locomotion despite actuator failures and challenging terrain conditions.	closed_pre_denominator	embodied_task_local	—	`Mixture-of-Experts RL for Fault-Tolerant Legged Locomotion`：Legged robots deployed in planetary exploration and other remote environments must maintain reliable locomotion despite actuator failures and challenging terrain conditions.；具身或控制任务增量未形成跨环境可复用的 owner、fallback 与部署契约。
SF-2026-ARXIV-2606-25966	2606.25966	not_routed_by_keyword_contract	A Sensorised Lattice Footplate for a Semi-Active Prosthetic Foot	This paper investigates whether magnetic plantar sensing can be embedded directly inside the load-bearing compliant element of a low-cost semi-active prosthetic foot.	closed_pre_denominator	embodied_task_local	—	`A Sensorised Lattice Footplate for a Semi-Active Prosthetic Foot`：This paper investigates whether magnetic plantar sensing can be embedded directly inside the load-bearing compliant element of a low-cost semi-active prosthetic foot.；具身或控制任务增量未形成跨环境可复用的 owner、fallback 与部署契约。
SF-2026-ARXIV-2606-25971	2606.25971	core_daily_semantic_review_required	Improving Neural Network Training by Decoupling the Magnitude and Direction of Weight Vectors	Modern neural network training relies on optimizers such as Adam and Muon which act on each weight matrix as a single object.	closed_pre_denominator	embodied_task_local	—	`Improving Neural Network Training by Decoupling the Magnitude and Direction of Weight Vectors`：Modern neural network training relies on optimizers such as Adam and Muon which act on each weight matrix as a single object.；具身或控制任务增量未形成跨环境可复用的 owner、fallback 与部署契约。
SF-2026-ARXIV-2606-25973	2606.25973	core_daily_semantic_review_required	Helpful or Harmful? Evaluating LLM-Assisted Vulnerability Patching via a Human Study	Software vulnerability remediation is a cognitively demanding task that requires specialized security expertise often lacking in general developers.	closed_pre_denominator	embodied_task_local	—	`Helpful or Harmful? Evaluating LLM-Assisted Vulnerability Patching via a Human Study`：Software vulnerability remediation is a cognitively demanding task that requires specialized security expertise often lacking in general developers.；具身或控制任务增量未形成跨环境可复用的 owner、fallback 与部署契约。
SF-2026-ARXIV-2606-25975	2606.25975	core_daily_semantic_review_required	Tensorion: A Tensor-Aware Generalization of the Muon Optimizer	Common first-order optimizers, such as Adam, implicitly treat each parameter block as an unstructured vector, which disregards the multilinear weight structure present in many modern machine learning models.	closed_pre_denominator	survey_or_position	—	`Tensorion: A Tensor-Aware Generalization of the Muon Optimizer`：Common first-order optimizers, such as Adam, implicitly treat each parameter block as an unstructured vector, which disregards the multilinear weight structure present in many modern machine learning models.；综述/观点/分类没有形成可独立验收的 durable mechanism。
SF-2026-ARXIV-2606-25978	2606.25978	core_daily_semantic_review_required	Multi-Agent Goal Recognition with Team- and Goal-Conditioned Reinforcement Learning and Factorized Branch-and-Bound	Multi-agent goal recognition asks an observer to jointly infer which agents act together and what each team is trying to achieve, so the hypothesis space grows combinatorially with the number of team partitions and goals per team.	closed_pre_denominator	benchmark_only	—	`Multi-Agent Goal Recognition with Team- and Goal-Conditioned Reinforcement Learning and Factorized Branch-and-Bound`：Multi-agent goal recognition asks an observer to jointly infer which agents act together and what each team is trying to achieve, so the hypothesis space grows combinatorially with the number of team partitions and goals per team.；数据集或任务榜单没有改变通用 evaluation/release gate。
SF-2026-ARXIV-2606-25980	2606.25980	not_routed_by_keyword_contract	FoleySet: A Multi-Level Human-Annotated Foley Sound Dataset	In audiovisual post-production, Foley refers to synchronous sound effects associated with human actions, such as footsteps, cloth rustle, and prop handling, that are recreated to match the on-screen movements and interactions of characters.	closed_pre_denominator	survey_or_position	—	`FoleySet: A Multi-Level Human-Annotated Foley Sound Dataset`：In audiovisual post-production, Foley refers to synchronous sound effects associated with human actions, such as footsteps, cloth rustle, and prop handling, that are recreated to match the on-screen movements and interactions of characters.；综述/观点/分类没有形成可独立验收的 durable mechanism。
SF-2026-ARXIV-2606-25984	2606.25984	core_daily_semantic_review_required	InvestPhilBench: A Multi-Layer Benchmark for Evaluating Large Language Model Procedural Reasoning in Expert Investment Philosophy	Large language models are increasingly deployed as investment research assistants, yet no benchmark tests whether they can accurately reconstruct and apply the specific procedural decision frameworks of expert investors.	closed_pre_denominator	benchmark_only	—	`InvestPhilBench: A Multi-Layer Benchmark for Evaluating Large Language Model Procedural Reasoning in Expert Investment Philosophy`：Large language models are increasingly deployed as investment research assistants, yet no benchmark tests whether they can accurately reconstruct and apply the specific procedural decision frameworks of expert investors.；数据集或任务榜单没有改变通用 evaluation/release gate。
SF-2026-ARXIV-2606-25985	2606.25985	keyword_daily_semantic_review_required	Action ControlNet: A Lightweight Delay-Aware Adapter for Smooth Asynchronous Control in Vision-Language-Action Models	Vision-language-action (VLA) models have shown strong potential for general-purpose robot manipulation, but their inference latency remains a major obstacle to stable high-frequency control.	closed_pre_denominator	embodied_task_local	—	`Action ControlNet: A Lightweight Delay-Aware Adapter for Smooth Asynchronous Control in Vision-Language-Action Models`：Vision-language-action (VLA) models have shown strong potential for general-purpose robot manipulation, but their inference latency remains a major obstacle to stable high-frequency control.；具身或控制任务增量未形成跨环境可复用的 owner、fallback 与部署契约。
SF-2026-ARXIV-2606-25986	2606.25986	core_daily_semantic_review_required	The Inference-Compute Frontier and a Latency-Efficient Architecture for Limit Order Book Prediction	We study whether a scaling-law-style inference-compute frontier appears in limit order book prediction.	closed_pre_denominator	task_model_local	—	`The Inference-Compute Frontier and a Latency-Efficient Architecture for Limit Order Book Prediction`：We study whether a scaling-law-style inference-compute frontier appears in limit order book prediction.；单任务模型/指标改进不是长期 AI-System mechanism。
SF-2026-ARXIV-2606-25987	2606.25987	core_daily_semantic_review_required	Weave of Formal Thought	Large language models (LLMs) attain remarkable surface fluency on code, yet they neither formally guarantee the syntactic validity of their output nor leverage the hierarchical structure defining the target language.	retained	durable_system_candidate	AGENT-TOOL-CALLING	`Weave of Formal Thought` 改变 `AGENT-TOOL-CALLING` 的长期机制或验收边界：Large language models (LLMs) attain remarkable surface fluency on code, yet they neither formally guarantee the syntactic validity of their output nor leverage the hierarchical structure defining the target language.
SF-2026-ARXIV-2606-25989	2606.25989	core_daily_semantic_review_required	Taxonomy-aware deep learning for hierarchical marine species classification in underwater imagery	Automated classification of marine species from underwater imagery is essential for scalable ocean biodiversity monitoring and conservation policy.	closed_pre_denominator	survey_or_position	—	`Taxonomy-aware deep learning for hierarchical marine species classification in underwater imagery`：Automated classification of marine species from underwater imagery is essential for scalable ocean biodiversity monitoring and conservation policy.；综述/观点/分类没有形成可独立验收的 durable mechanism。
SF-2026-ARXIV-2606-25990	2606.25990	core_daily_semantic_review_required	SpeechEQ: Benchmarking Emotional Intelligence Quotient in Socially Aware Voice Conversational Models	As multimodal conversational systems increasingly engage in spoken interaction, their ability to navigate paralinguistic social cues has become a critical bottleneck for natural human-AI communication.	closed_pre_denominator	benchmark_only	—	`SpeechEQ: Benchmarking Emotional Intelligence Quotient in Socially Aware Voice Conversational Models`：As multimodal conversational systems increasingly engage in spoken interaction, their ability to navigate paralinguistic social cues has become a critical bottleneck for natural human-AI communication.；数据集或任务榜单没有改变通用 evaluation/release gate。
SF-2026-ARXIV-2606-25996	2606.25996	core_daily_semantic_review_required	Autodata: An agentic data scientist to create high quality synthetic data	We introduce Autodata, a general method that enables AI agents to act as data scientists who build high quality training and evaluation data.	retained	durable_system_candidate	TRAIN-DATA	`Autodata: An agentic data scientist to create high quality synthetic data` 改变 `TRAIN-DATA` 的长期机制或验收边界：We introduce Autodata, a general method that enables AI agents to act as data scientists who build high quality training and evaluation data.
SF-2026-ARXIV-2606-25997	2606.25997	core_daily_semantic_review_required	Variable Bound Tightening for Nash Equilibrium Computation in Multiplayer Imperfect-Information Games	There has been significant recent progress in algorithms for approximation of Nash equilibrium in large two-player zero-sum imperfect-information games and exact computation of Nash equilibrium in multiplayer strategic-form games.	closed_pre_denominator	model_or_domain_local	—	`Variable Bound Tightening for Nash Equilibrium Computation in Multiplayer Imperfect-Information Games`：There has been significant recent progress in algorithms for approximation of Nash equilibrium in large two-player zero-sum imperfect-information games and exact computation of Nash equilibrium in multiplayer strategic-form games.；论文贡献未改变长期 mechanism、state/data/control ownership、evaluation/release contract 或平台设计。
SF-2026-ARXIV-2606-25998	2606.25998	not_routed_by_keyword_contract	BlowLive: Blow-Based Multi-Factor Biometrics with Liveness Detection and Revocability	Biometric authentication systems are increasingly deployed in security-critical applications, yet existing physiological and behavioral biometrics suffer from fundamental limitations: 1) they are vulnerable to spoofing attacks due to unreliable liveness detection, 2) biometric templates may leak privacy-sensitive information 3) intra-user variability results in accuracy degradation, and 4) it is difficult to revoke physiological biometrics and safeguard them over long-term use.	closed_pre_denominator	task_model_local	—	`BlowLive: Blow-Based Multi-Factor Biometrics with Liveness Detection and Revocability`：Biometric authentication systems are increasingly deployed in security-critical applications, yet existing physiological and behavioral biometrics suffer from fundamental limitations: 1) they are vulnerable to spoofing attacks due to unreliable liveness detection, 2) biometric templates may leak privacy-sensitive information 3) intra-user variability results in accuracy degradation, and 4) it is difficult to revoke physiological biometrics and safeguard them over long-term use.；单任务模型/指标改进不是长期 AI-System mechanism。
SF-2026-ARXIV-2606-26002	2606.26002	core_daily_semantic_review_required	Hierarchical Reinforcement Learning for Neural Network Compression (HiReLC): Pruning and Quantization	We present HiReLC, a hierarchical ensemble-reinforcement learning framework for automated joint quantization and structured pruning of deep neural networks.	closed_pre_denominator	benchmark_only	—	`Hierarchical Reinforcement Learning for Neural Network Compression (HiReLC): Pruning and Quantization`：We present HiReLC, a hierarchical ensemble-reinforcement learning framework for automated joint quantization and structured pruning of deep neural networks.；数据集或任务榜单没有改变通用 evaluation/release gate。
SF-2026-ARXIV-2606-26003	2606.26003	core_daily_semantic_review_required	Dziri Voicebot: An End-to-End Low-Resource Speech-to-Speech Conversational System for Algerian Dialect	Automatic speech and language technologies are still heavily biased toward high-resource languages, limiting their applicability to dialectal and low-resource settings such as Algerian Dialect.	closed_pre_denominator	benchmark_only	—	`Dziri Voicebot: An End-to-End Low-Resource Speech-to-Speech Conversational System for Algerian Dialect`：Automatic speech and language technologies are still heavily biased toward high-resource languages, limiting their applicability to dialectal and low-resource settings such as Algerian Dialect.；数据集或任务榜单没有改变通用 evaluation/release gate。
SF-2026-ARXIV-2606-26006	2606.26006	core_daily_semantic_review_required	FORCE: Efficient VLA Reinforcement Fine-Tuning via Value-Calibrated Warm-up and Self-Distillation	Vision-Language-Action (VLA) models are often constrained by the imitation ceiling imposed by sub-optimal data.	closed_pre_denominator	embodied_task_local	—	`FORCE: Efficient VLA Reinforcement Fine-Tuning via Value-Calibrated Warm-up and Self-Distillation`：Vision-Language-Action (VLA) models are often constrained by the imitation ceiling imposed by sub-optimal data.；具身或控制任务增量未形成跨环境可复用的 owner、fallback 与部署契约。
SF-2026-ARXIV-2606-26007	2606.26007	keyword_daily_semantic_review_required	From Sparse and Imperfect 2D Anchors to Consistent 3D Gaussian Street Scenes: Support-Aware Appearance	Image priors can synthesize target conditions for 3D Gaussian street scenes, but independently edited views do not define a coherent 3D target.	closed_pre_denominator	model_or_domain_local	—	`From Sparse and Imperfect 2D Anchors to Consistent 3D Gaussian Street Scenes: Support-Aware Appearance`：Image priors can synthesize target conditions for 3D Gaussian street scenes, but independently edited views do not define a coherent 3D target.；论文贡献未改变长期 mechanism、state/data/control ownership、evaluation/release contract 或平台设计。
SF-2026-ARXIV-2606-26008	2606.26008	not_routed_by_keyword_contract	Emcar: Embodied Controller for Animating Robots	This chapter describes EMCAR, a novel software tool for programming robot motion that leverages the unique affordances of artistic practices such as puppetry and drawing to conceive, design, and program novel interactions and realize new use cases for HRI.	closed_pre_denominator	embodied_task_local	—	`Emcar: Embodied Controller for Animating Robots`：This chapter describes EMCAR, a novel software tool for programming robot motion that leverages the unique affordances of artistic practices such as puppetry and drawing to conceive, design, and program novel interactions and realize new use cases for HRI.；具身或控制任务增量未形成跨环境可复用的 owner、fallback 与部署契约。
SF-2026-ARXIV-2606-26009	2606.26009	core_daily_semantic_review_required	Is Variational Monte Carlo Robust? Sharp Moment Thresholds and Heavy-tailed Stochastic Optimization	Variational Monte Carlo (VMC) is a central algorithm in electronic structure theory and has gained renewed importance through modern neural-network ansätze such as FermiNet.	closed_pre_denominator	model_or_domain_local	—	`Is Variational Monte Carlo Robust? Sharp Moment Thresholds and Heavy-tailed Stochastic Optimization`：Variational Monte Carlo (VMC) is a central algorithm in electronic structure theory and has gained renewed importance through modern neural-network ansätze such as FermiNet.；论文贡献未改变长期 mechanism、state/data/control ownership、evaluation/release contract 或平台设计。
SF-2026-ARXIV-2606-26010	2606.26010	not_routed_by_keyword_contract	FAR-LIO: Enabling High-Speed Autonomy through Fast, Accurate, and Robust LiDAR-Inertial Odometry	Robust and accurate odometry estimation is essential in modern robotics.	closed_pre_denominator	benchmark_only	—	`FAR-LIO: Enabling High-Speed Autonomy through Fast, Accurate, and Robust LiDAR-Inertial Odometry`：Robust and accurate odometry estimation is essential in modern robotics.；数据集或任务榜单没有改变通用 evaluation/release gate。
SF-2026-ARXIV-2606-26015	2606.26015	core_daily_semantic_review_required	The Tatoxa System for Text Detoxification in Low-Resource Languages: The Case of Tatar	Text detoxification, the automated detection and mitigation of abusive and harmful content, is essential for ensuring the safety of online communities and protecting users.	closed_pre_denominator	benchmark_only	—	`The Tatoxa System for Text Detoxification in Low-Resource Languages: The Case of Tatar`：Text detoxification, the automated detection and mitigation of abusive and harmful content, is essential for ensuring the safety of online communities and protecting users.；数据集或任务榜单没有改变通用 evaluation/release gate。
SF-2026-ARXIV-2606-26016	2606.26016	not_routed_by_keyword_contract	MIMFlow: Integrating Masked Image Modeling with Normalizing Flows for End-to-End Image Generation	Normalizing Flows (NFs) are powerful generative models capable of exact density estimation and sampling.	closed_pre_denominator	model_or_domain_local	—	`MIMFlow: Integrating Masked Image Modeling with Normalizing Flows for End-to-End Image Generation`：Normalizing Flows (NFs) are powerful generative models capable of exact density estimation and sampling.；论文贡献未改变长期 mechanism、state/data/control ownership、evaluation/release contract 或平台设计。
SF-2026-ARXIV-2606-26017	2606.26017	not_routed_by_keyword_contract	G2DP: Diffusion Planning with Spatio-Temporal Grid Guidance	In autonomous driving, diffusion-based planners have emerged as a promising paradigm for robust motion planning in dense and interactive traffic, as they can effectively model diverse driving behaviors.	closed_pre_denominator	benchmark_only	—	`G2DP: Diffusion Planning with Spatio-Temporal Grid Guidance`：In autonomous driving, diffusion-based planners have emerged as a promising paradigm for robust motion planning in dense and interactive traffic, as they can effectively model diverse driving behaviors.；数据集或任务榜单没有改变通用 evaluation/release gate。
SF-2026-ARXIV-2606-26021	2606.26021	core_daily_semantic_review_required	Privacy Vulnerabilities of Attention Layers in Tabular Foundation Models and Protection of High-Risk Queries	Tabular foundation models are commonly assumed to present limited privacy concerns as they are often pre-trained on large collections of synthetic data.	retained	durable_system_candidate	PLATFORM-SECURITY	`Privacy Vulnerabilities of Attention Layers in Tabular Foundation Models and Protection of High-Risk Queries` 改变 `PLATFORM-SECURITY` 的长期机制或验收边界：Tabular foundation models are commonly assumed to present limited privacy concerns as they are often pre-trained on large collections of synthetic data.
SF-2026-ARXIV-2606-26025	2606.26025	keyword_daily_semantic_review_required	In-Context World Modeling for Robotic Control	Modern Vision-Language-Action (VLA) models often fail to generalize to novel setups, such as altered camera viewpoints or robot morphologies, because they are typically conditioned only on current observations and language instructions.	closed_pre_denominator	embodied_task_local	—	`In-Context World Modeling for Robotic Control`：Modern Vision-Language-Action (VLA) models often fail to generalize to novel setups, such as altered camera viewpoints or robot morphologies, because they are typically conditioned only on current observations and language instructions.；具身或控制任务增量未形成跨环境可复用的 owner、fallback 与部署契约。
SF-2026-ARXIV-2606-26027	2606.26027	core_daily_semantic_review_required	Why Multi-Step Tool-Use Reinforcement Learning Collapses and How Supervisory Signals Fix It	Tool use enables large language models (LLMs) to perform complex tasks, and recent agentic reinforcement learning (RL) methods show promise for enhancing model capabilities.	retained	durable_system_candidate	TRAIN-GRPO	`Why Multi-Step Tool-Use Reinforcement Learning Collapses and How Supervisory Signals Fix It` 改变 `TRAIN-GRPO` 的长期机制或验收边界：Tool use enables large language models (LLMs) to perform complex tasks, and recent agentic reinforcement learning (RL) methods show promise for enhancing model capabilities.
SF-2026-ARXIV-2606-26028	2606.26028	core_daily_semantic_review_required	Can Trustless Agents Be Trusted? An Empirical Study of the ERC-8004 Decentralized AI Agent Ecosystem	As autonomous AI agents increasingly transact across organizational boundaries, a fundamental trust challenge emerges: how can an agent assess whether an unknown counterpart is trustworthy?	retained	durable_system_candidate	PLATFORM-SECURITY	`Can Trustless Agents Be Trusted? An Empirical Study of the ERC-8004 Decentralized AI Agent Ecosystem` 改变 `PLATFORM-SECURITY` 的长期机制或验收边界：As autonomous AI agents increasingly transact across organizational boundaries, a fundamental trust challenge emerges: how can an agent assess whether an unknown counterpart is trustworthy?
