source_family_id	arxiv_id	route	title	abstract_basis	decision	decision_kind	stable_node_id	family_specific_reason
SF-2026-ARXIV-2606-23312	2606.23312	keyword_daily_semantic_review_required	From Pixels to Concepts: Growing Rich 3D Semantic Scene Graph Forests utilizing Foundation Models	Operating in complex real-world environments requires robots to understand their surroundings on a functional semantic level.	pre_denominator_closure	local_artifact_without_general_contract	—	`From Pixels to Concepts: Growing Rich 3D Semantic Scene Graph Forests utilizing Foundation Models`：Operating in complex real-world environments requires robots to understand their surroundings on a functional semantic level. 局部数据集或 benchmark 没有改变通用 evaluator identity、release Gate 或 failure handoff。
SF-2026-ARXIV-2606-23313	2606.23313	core_daily_semantic_review_required	Uncertainty-based Debiasing and Unlearning for Decontamination	Benchmark-based evaluation is the dominant paradigm for assessing large language model (LLM) capabilities, yet data contamination inflates reported performance and undermines fair comparison.	pre_denominator_closure	local_artifact_without_general_contract	—	`Uncertainty-based Debiasing and Unlearning for Decontamination`：Benchmark-based evaluation is the dominant paradigm for assessing large language model (LLM) capabilities, yet data contamination inflates reported performance and undermines fair comparison. 局部数据集或 benchmark 没有改变通用 evaluator identity、release Gate 或 failure handoff。
SF-2026-ARXIV-2606-23321	2606.23321	core_daily_semantic_review_required	Tmax: A simple recipe for terminal agents	Terminal-using agents have quickly become the most popular downstream application of language models (LMs).	retained_after_full_semantic_audit	durable_ai_system_candidate	AGENT-PLATFORM	`Tmax: A simple recipe for terminal agents` 改变 `AGENT-PLATFORM` 的长期 state/data/control 或 evaluation/security contract：Tmax: A simple recipe for terminal agents 的 exact-v1 机制为：We present Tmax, the strongest open RL recipe for terminal agents to date, bringing open data recipes closer to the frontier. 因此 把模型/工具/资源路由、OS harness、隔离边界与 outcome receipt 作为平台责任。
SF-2026-ARXIV-2606-23327	2606.23327	core_daily_semantic_review_required	VideoAgent: All-in-One Framework for Video Understanding and Editing	Video editing has become essential in digital media creation, yet existing automated systems are restricted to short segment processing and domain-specific tasks.	pre_denominator_closure	local_artifact_without_general_contract	—	`VideoAgent: All-in-One Framework for Video Understanding and Editing`：Video editing has become essential in digital media creation, yet existing automated systems are restricted to short segment processing and domain-specific tasks. 局部数据集或 benchmark 没有改变通用 evaluator identity、release Gate 或 failure handoff。
SF-2026-ARXIV-2606-23329	2606.23329	not_routed_by_keyword_contract	Generate with CodeXHug: A Dataset to Enhance Model Cards with Code Usage Patterns	Pre-trained models (PTMs) are becoming increasingly popular in the software engineering community.	pre_denominator_closure	local_artifact_without_general_contract	—	`Generate with CodeXHug: A Dataset to Enhance Model Cards with Code Usage Patterns`：Pre-trained models (PTMs) are becoming increasingly popular in the software engineering community. 局部数据集或 benchmark 没有改变通用 evaluator identity、release Gate 或 failure handoff。
SF-2026-ARXIV-2606-23332	2606.23332	not_routed_by_keyword_contract	Don't Listen to Me: A Lightweight, Low-Latency Model for Own-Voice Cancellation in Far-Field Speech Enhancement	We introduce own-voice cancellation (OVC): removing a target (enrolled) speaker from a noisy multi-speaker mixture while preserving any remaining speech.	pre_denominator_closure	domain_application_without_system_contract_delta	—	`Don't Listen to Me: A Lightweight, Low-Latency Model for Own-Voice Cancellation in Far-Field Speech Enhancement`：We introduce own-voice cancellation (OVC): removing a target (enrolled) speaker from a noisy multi-speaker mixture while preserving any remaining speech. 领域结果没有产生跨任务可复用的 state/data/control 或 release contract。
SF-2026-ARXIV-2606-23335	2606.23335	core_daily_semantic_review_required	The Watermark Shortcut: How Provenance Marking Sabotages Audio Deepfake Detection	Provenance watermarking is increasingly treated as a safeguard for synthetic speech, whether built directly into speech-generation models such as Chatterbox, provided through dedicated techniques such as AudioSeal, or deployed by commercial platforms such as ElevenLabs.	pre_denominator_closure	domain_application_without_system_contract_delta	—	`The Watermark Shortcut: How Provenance Marking Sabotages Audio Deepfake Detection`：Provenance watermarking is increasingly treated as a safeguard for synthetic speech, whether built directly into speech-generation models such as Chatterbox, provided through dedicated techniques such as AudioSeal, or deployed by commercial platforms such as ElevenLabs. 领域结果没有产生跨任务可复用的 state/data/control 或 release contract。
SF-2026-ARXIV-2606-23336	2606.23336	core_daily_semantic_review_required	WaveDetect: Robust Framework for Machine-Generated Text Detection via Wavelet Transform	As Large Language Models asymptotically approach human-level fluency in natural language generation, solely relying on surface-level semantic artifacts for detecting LLM-generated texts has become increasingly precarious.	pre_denominator_closure	task_model_method_without_durable_owner	—	`WaveDetect: Robust Framework for Machine-Generated Text Detection via Wavelet Transform`：As Large Language Models asymptotically approach human-level fluency in natural language generation, solely relying on surface-level semantic artifacts for detecting LLM-generated texts has become increasingly precarious. 任务建模/精度增量仍被现有模型机制吸收，没有新的系统 ownership 或发布控制面。
SF-2026-ARXIV-2606-23337	2606.23337	core_daily_semantic_review_required	When Staking Rewards Compound: Measuring the Impact of Ethereum's Pectra Upgrade	Ethereum's beacon chain hosts over 920,000 active validators, a number inflated by the legacy 32 ETH stake cap.	pre_denominator_closure	outside_durable_ai_system_scope	—	`When Staking Rewards Compound: Measuring the Impact of Ethereum's Pectra Upgrade`：Ethereum's beacon chain hosts over 920,000 active validators, a number inflated by the legacy 32 ETH stake cap. 主要贡献不改变长期 AI-system 机制、ownership 或验收合同。
SF-2026-ARXIV-2606-23339	2606.23339	not_routed_by_keyword_contract	When Robots Rate Their Own Interactions: Engagement Validity and the Strangeness Failure	Human-robot interaction (HRI) evaluation relies almost exclusively on human-completed questionnaires, leaving the robot's perspective unexamined.	pre_denominator_closure	survey_or_position_without_new_mechanism	—	`When Robots Rate Their Own Interactions: Engagement Validity and the Strangeness Failure`：Human-robot interaction (HRI) evaluation relies almost exclusively on human-completed questionnaires, leaving the robot's perspective unexamined. 综述、立场或开放问题没有可独立验收的机制、failure authority 或 Books 纠错证据。
SF-2026-ARXIV-2606-23344	2606.23344	not_routed_by_keyword_contract	RT-DocLayout: Real-Time End-to-End Document Layout Analysis with Reading Order in the Wild	Accurate document layout analysis remains a critical bottleneck for document parsing systems, due to the intricate coupling among heterogeneous document layout elements, geometric distortions (\eg, paper warping and bending, perspective variations), and reading order within diverse layout structures.	pre_denominator_closure	survey_or_position_without_new_mechanism	—	`RT-DocLayout: Real-Time End-to-End Document Layout Analysis with Reading Order in the Wild`：Accurate document layout analysis remains a critical bottleneck for document parsing systems, due to the intricate coupling among heterogeneous document layout elements, geometric distortions (\eg, paper warping and bending, perspective variations), and reading order within diverse layout structures. 综述、立场或开放问题没有可独立验收的机制、failure authority 或 Books 纠错证据。
SF-2026-ARXIV-2606-23345	2606.23345	core_daily_semantic_review_required	Abstract representational geometry supports inference in large language models	A defining feature of human intelligence is the ability to adapt to changing environments by inferring latent task structure from sparse observations.	pre_denominator_closure	task_model_method_without_durable_owner	—	`Abstract representational geometry supports inference in large language models`：A defining feature of human intelligence is the ability to adapt to changing environments by inferring latent task structure from sparse observations. 任务建模/精度增量仍被现有模型机制吸收，没有新的系统 ownership 或发布控制面。
SF-2026-ARXIV-2606-23346	2606.23346	core_daily_semantic_review_required	Field-level weak lensing cosmology with $&lt;100$ simulations using multifidelity simulation-based inference	We perform a realistic KiDS-Legacy mock analysis with field-level neural compression and simulation-based inference using fewer than 100 $N$-body simulations.	pre_denominator_closure	outside_durable_ai_system_scope	—	`Field-level weak lensing cosmology with $&lt;100$ simulations using multifidelity simulation-based inference`：We perform a realistic KiDS-Legacy mock analysis with field-level neural compression and simulation-based inference using fewer than 100 $N$-body simulations. 主要贡献不改变长期 AI-system 机制、ownership 或验收合同。
SF-2026-ARXIV-2606-23348	2606.23348	core_daily_semantic_review_required	Superhuman AI for Generals.io Using Self-Play Reinforcement Learning	We present a superhuman AI agent for Generals.io, a real-time strategy game that requires both long-horizon planning and short-term tactics under strong imperfect information.	pre_denominator_closure	paper_specific_method_already_subsumed	—	`Superhuman AI for Generals.io Using Self-Play Reinforcement Learning`：We present a superhuman AI agent for Generals.io, a real-time strategy game that requires both long-horizon planning and short-term tactics under strong imperfect information. 论文级方法没有独立的 state/control owner 或新的 evidence/release authority。
SF-2026-ARXIV-2606-23353	2606.23353	core_daily_semantic_review_required	Ultra-Peripheral Collisions as a Nuclear-Structure Interferometer with Interpretable Multitask Deep Learning	Precise knowledge of nuclear structure is essential across fundamental physics, yet probing these structures is notoriously difficult.	pre_denominator_closure	outside_durable_ai_system_scope	—	`Ultra-Peripheral Collisions as a Nuclear-Structure Interferometer with Interpretable Multitask Deep Learning`：Precise knowledge of nuclear structure is essential across fundamental physics, yet probing these structures is notoriously difficult. 主要贡献不改变长期 AI-system 机制、ownership 或验收合同。
SF-2026-ARXIV-2606-23354	2606.23354	keyword_daily_semantic_review_required	Faithful Grounded Visual Reasoning via Learned Proxy-Tokens	"Multimodal Large Language Models (MLLMs) have achieved remarkable success in Visual Question Answering (VQA), yet their ""black-box"" nature hinders deployment in critical domains."	pre_denominator_closure	local_artifact_without_general_contract	—	"`Faithful Grounded Visual Reasoning via Learned Proxy-Tokens`：Multimodal Large Language Models (MLLMs) have achieved remarkable success in Visual Question Answering (VQA), yet their ""black-box"" nature hinders deployment in critical domains. 局部数据集或 benchmark 没有改变通用 evaluator identity、release Gate 或 failure handoff。"
SF-2026-ARXIV-2606-23355	2606.23355	not_routed_by_keyword_contract	A Relaxed Quadratic-Program-based Framework for Trajectory Tracking of Unicycle Robots with Singularity Avoidance	Dynamic feedback linearization (DFL) is a classical technique for trajectory tracking of unicycle-type mobile robots, but the resulting DFL-based controller becomes singular when the linear velocity vanishes, rendering standard DFL-based controllers unsuitable for stop-and-reverse maneuvers.	pre_denominator_closure	outside_durable_ai_system_scope	—	`A Relaxed Quadratic-Program-based Framework for Trajectory Tracking of Unicycle Robots with Singularity Avoidance`：Dynamic feedback linearization (DFL) is a classical technique for trajectory tracking of unicycle-type mobile robots, but the resulting DFL-based controller becomes singular when the linear velocity vanishes, rendering standard DFL-based controllers unsuitable for stop-and-reverse maneuvers. 主要贡献不改变长期 AI-system 机制、ownership 或验收合同。
SF-2026-ARXIV-2606-23356	2606.23356	core_daily_semantic_review_required	Changing Modalities: Adapting Remote Sensing Models to New Satellites and Sensors	Machine learning models for remote sensing are trained and deployed on a static set of modalities.	pre_denominator_closure	domain_application_without_system_contract_delta	—	`Changing Modalities: Adapting Remote Sensing Models to New Satellites and Sensors`：Machine learning models for remote sensing are trained and deployed on a static set of modalities. 领域结果没有产生跨任务可复用的 state/data/control 或 release contract。
SF-2026-ARXIV-2606-23357	2606.23357	core_daily_semantic_review_required	SOAP-Bubbles: Structured Weight Uncertainty for Neural Networks	Structured weight-uncertainty can improve many aspects of deep learning, but it remains costly to estimate and difficult to implement.	pre_denominator_closure	formal_result_without_implemented_system_delta	—	`SOAP-Bubbles: Structured Weight Uncertainty for Neural Networks`：Structured weight-uncertainty can improve many aspects of deep learning, but it remains costly to estimate and difficult to implement. 形式或统计结果没有同时改变长期 AI-system owner、运行状态和验收接口。
SF-2026-ARXIV-2606-23359	2606.23359	core_daily_semantic_review_required	Adaptive Hard-Soft Physics-Informed Neural Networks for Robust Boundary-Constrained PDE Solving	Physics-informed neural networks (PINNs) provide an effective way to solve partial differential equations (PDEs) by embedding physical principles into the learning process.	pre_denominator_closure	formal_result_without_implemented_system_delta	—	`Adaptive Hard-Soft Physics-Informed Neural Networks for Robust Boundary-Constrained PDE Solving`：Physics-informed neural networks (PINNs) provide an effective way to solve partial differential equations (PDEs) by embedding physical principles into the learning process. 形式或统计结果没有同时改变长期 AI-system owner、运行状态和验收接口。
SF-2026-ARXIV-2606-23361	2606.23361	core_daily_semantic_review_required	Rethinking Molecular Graph Backdoors under Chemistry-aware Admission	Backdoor attacks on molecular graph neural networks (GNNs) are typically evaluated as abstract graph edits, but real molecular learning pipelines do not train on arbitrary graphs.	pre_denominator_closure	domain_application_without_system_contract_delta	—	`Rethinking Molecular Graph Backdoors under Chemistry-aware Admission`：Backdoor attacks on molecular graph neural networks (GNNs) are typically evaluated as abstract graph edits, but real molecular learning pipelines do not train on arbitrary graphs. 领域结果没有产生跨任务可复用的 state/data/control 或 release contract。
SF-2026-ARXIV-2606-23362	2606.23362	not_routed_by_keyword_contract	TooBad: Backdoor Diffusion Models with Ultra-Low Poison Rate and Imperceptible Trigger	Diffusion models (DMs), despite their impressive capabilities across a wide range of generative tasks, have been shown to be vulnerable to backdoor attacks.	pre_denominator_closure	local_diffusion_backdoor	—	`TooBad: Backdoor Diffusion Models with Ultra-Low Poison Rate and Imperceptible Trigger`：Diffusion models (DMs), despite their impressive capabilities across a wide range of generative tasks, have been shown to be vulnerable to backdoor attacks. 扩散模型低投毒率后门属于模型/任务攻击实例，未给出独立的供应链、运行时检测或发布 Gate 机制。
SF-2026-ARXIV-2606-23364	2606.23364	core_daily_semantic_review_required	Convergence of Gradient Descent for General Neural Network Architectures Beyond the NTK Regime	Training dynamics is central to understanding neural networks, yet its theoretical analysis remains difficult even for simple architectures and becomes substantially more challenging for general modern architectures.	pre_denominator_closure	formal_result_without_implemented_system_delta	—	`Convergence of Gradient Descent for General Neural Network Architectures Beyond the NTK Regime`：Training dynamics is central to understanding neural networks, yet its theoretical analysis remains difficult even for simple architectures and becomes substantially more challenging for general modern architectures. 形式或统计结果没有同时改变长期 AI-system owner、运行状态和验收接口。
SF-2026-ARXIV-2606-23367	2606.23367	core_daily_semantic_review_required	Asymmetry PRISM: A CPU/GPU Portfolio Optimization Engine for Deadline-Bounded Institutional Rebalancing	Institutional rebalancing is a batched optimization workload with a hard operating deadline: hundreds of accounts need new weights under budget, turnover, exposure, exclusion, and tax-aware controls before trading can proceed.	pre_denominator_closure	outside_durable_ai_system_scope	—	`Asymmetry PRISM: A CPU/GPU Portfolio Optimization Engine for Deadline-Bounded Institutional Rebalancing`：Institutional rebalancing is a batched optimization workload with a hard operating deadline: hundreds of accounts need new weights under budget, turnover, exposure, exclusion, and tax-aware controls before trading can proceed. 主要贡献不改变长期 AI-system 机制、ownership 或验收合同。
SF-2026-ARXIV-2606-23370	2606.23370	core_daily_semantic_review_required	FlexServe: A Fast and Secure LLM Serving System for Mobile Devices with Flexible Resource Isolation	Device-side Large Language Models (LLMs) have grown explosively, offering stronger privacy and higher availability than their cloud-side counterparts.	retained_after_full_semantic_audit	durable_ai_system_candidate	INFER-SCHEDULING	`FlexServe: A Fast and Secure LLM Serving System for Mobile Devices with Flexible Resource Isolation` 改变 `INFER-SCHEDULING` 的长期 state/data/control 或 evaluation/security contract：FlexServe: A Fast and Secure LLM Serving System for Mobile Devices with Flexible Resource Isolation 的 exact-v1 机制为：To address these challenges, this paper presents FlexServe, a fast and secure LLM inference system for mobile devices. 因此 把交互到达、thinking budget、thermal/energy slack 与 SLO 共同交给调度器。
SF-2026-ARXIV-2606-23371	2606.23371	not_routed_by_keyword_contract	TSD: A Physics-Inspired Trajectory Saliency Detector for Efficient Imitation Learning	For imitation learning in robotic manipulation, high data collection costs result in the scarcity of high quality data.	pre_denominator_closure	local_artifact_without_general_contract	—	`TSD: A Physics-Inspired Trajectory Saliency Detector for Efficient Imitation Learning`：For imitation learning in robotic manipulation, high data collection costs result in the scarcity of high quality data. 局部数据集或 benchmark 没有改变通用 evaluator identity、release Gate 或 failure handoff。
SF-2026-ARXIV-2606-23373	2606.23373	not_routed_by_keyword_contract	Polynomial Dice Loss for Medical Image Segmentation	Medical image segmentation is a fundamental task for medical image processing and computer-assisted intervention, yet data imbalance and small lesion detection pose significant challenges.	pre_denominator_closure	domain_application_without_system_contract_delta	—	`Polynomial Dice Loss for Medical Image Segmentation`：Medical image segmentation is a fundamental task for medical image processing and computer-assisted intervention, yet data imbalance and small lesion detection pose significant challenges. 领域结果没有产生跨任务可复用的 state/data/control 或 release contract。
SF-2026-ARXIV-2606-23375	2606.23375	core_daily_semantic_review_required	Measuring &amp; Mitigating Over-Alignment for LLMs in Multilingual Criminal Law Courts	While the wider applicability of LLMs in the legal field is currently debated due to their reliability and the gravity of any errors, narrow uses with well-understood and mitigated risks have emerged.	pre_denominator_closure	domain_application_without_system_contract_delta	—	`Measuring &amp; Mitigating Over-Alignment for LLMs in Multilingual Criminal Law Courts`：While the wider applicability of LLMs in the legal field is currently debated due to their reliability and the gravity of any errors, narrow uses with well-understood and mitigated risks have emerged. 领域结果没有产生跨任务可复用的 state/data/control 或 release contract。
SF-2026-ARXIV-2606-23382	2606.23382	core_daily_semantic_review_required	Energy-Based Transformers as Predictors of Reading Difficulty	Transformer language models have become established tools for modeling human sentence processing, with measures such as surprisal and attention entropy serving as effective predictors of reading difficulty that together capture complementary aspects of processing load.	pre_denominator_closure	paper_specific_method_already_subsumed	—	`Energy-Based Transformers as Predictors of Reading Difficulty`：Transformer language models have become established tools for modeling human sentence processing, with measures such as surprisal and attention entropy serving as effective predictors of reading difficulty that together capture complementary aspects of processing load. 论文级方法没有独立的 state/control owner 或新的 evidence/release authority。
SF-2026-ARXIV-2606-23383	2606.23383	core_daily_semantic_review_required	Near-Lipschitz stability of the Kim--Milman flow map	We prove that the Kim--Milman flow map enjoys favorable stability properties with respect to variations in the target measure, provided that one of the target measures is sufficiently regular.	pre_denominator_closure	formal_result_without_implemented_system_delta	—	`Near-Lipschitz stability of the Kim--Milman flow map`：We prove that the Kim--Milman flow map enjoys favorable stability properties with respect to variations in the target measure, provided that one of the target measures is sufficiently regular. 形式或统计结果没有同时改变长期 AI-system owner、运行状态和验收接口。
SF-2026-ARXIV-2606-23387	2606.23387	core_daily_semantic_review_required	Self-Stigma Is Not a Monolith, but Generic Empathy Is: Persona-Conditioned LLM Support for People Who Use Drugs	Self-stigma predicts treatment avoidance and disengagement among people who use drugs (PWUD), yet conversational systems aiming to provide support typically treat self-stigma expression as a uniform signal.	pre_denominator_closure	domain_application_without_system_contract_delta	—	`Self-Stigma Is Not a Monolith, but Generic Empathy Is: Persona-Conditioned LLM Support for People Who Use Drugs`：Self-stigma predicts treatment avoidance and disengagement among people who use drugs (PWUD), yet conversational systems aiming to provide support typically treat self-stigma expression as a uniform signal. 领域结果没有产生跨任务可复用的 state/data/control 或 release contract。
SF-2026-ARXIV-2606-23391	2606.23391	core_daily_semantic_review_required	Distribution-Aware Diffusion-LLM for Robust Ultra-Long-Term Time Series Forecasting	Time series forecasting is a fundamental machine learning task.	pre_denominator_closure	task_model_method_without_durable_owner	—	`Distribution-Aware Diffusion-LLM for Robust Ultra-Long-Term Time Series Forecasting`：Time series forecasting is a fundamental machine learning task. 任务建模/精度增量仍被现有模型机制吸收，没有新的系统 ownership 或发布控制面。
SF-2026-ARXIV-2606-23394	2606.23394	core_daily_semantic_review_required	Do LLM Embedding Spaces Recover Expert Structure?	Pretrained text embeddings are increasingly used as representational maps, yet high category separability does not imply that their geometry recovers expert-defined structure.	pre_denominator_closure	task_model_method_without_durable_owner	—	`Do LLM Embedding Spaces Recover Expert Structure?`：Pretrained text embeddings are increasingly used as representational maps, yet high category separability does not imply that their geometry recovers expert-defined structure. 任务建模/精度增量仍被现有模型机制吸收，没有新的系统 ownership 或发布控制面。
SF-2026-ARXIV-2606-23395	2606.23395	core_daily_semantic_review_required	Automated Semantic Fault Localization in SysML v2: A Human-in-the-Loop Framework Using Knowledge-Graph Augmented LLMs	SysML v2's textual syntax enables compiler-based validation of model structure and language conformance.	pre_denominator_closure	task_model_method_without_durable_owner	—	`Automated Semantic Fault Localization in SysML v2: A Human-in-the-Loop Framework Using Knowledge-Graph Augmented LLMs`：SysML v2's textual syntax enables compiler-based validation of model structure and language conformance. 任务建模/精度增量仍被现有模型机制吸收，没有新的系统 ownership 或发布控制面。
SF-2026-ARXIV-2606-23399	2606.23399	not_routed_by_keyword_contract	A Compositional Language for Property Graphs	A major shortcoming of the recently standardized graph query languages GQL and SQL/PGQ is their lack of compositionality.	pre_denominator_closure	outside_durable_ai_system_scope	—	`A Compositional Language for Property Graphs`：A major shortcoming of the recently standardized graph query languages GQL and SQL/PGQ is their lack of compositionality. 主要贡献不改变长期 AI-system 机制、ownership 或验收合同。
SF-2026-ARXIV-2606-23402	2606.23402	core_daily_semantic_review_required	Physics-Informed Modeling for Wood Thermal Analysis and Prediction	Wood materials exhibit complex, spatially varying thermal properties that challenge traditional architectural assumptions of material homogeneity.	pre_denominator_closure	formal_result_without_implemented_system_delta	—	`Physics-Informed Modeling for Wood Thermal Analysis and Prediction`：Wood materials exhibit complex, spatially varying thermal properties that challenge traditional architectural assumptions of material homogeneity. 形式或统计结果没有同时改变长期 AI-system owner、运行状态和验收接口。
SF-2026-ARXIV-2606-23403	2606.23403	core_daily_semantic_review_required	Litmus: Zero-Label, Code-Driven Metric Specification for Evaluating AI Systems	As agentic LLM systems move from prototypes to deployment across increasingly diverse domains, evaluating them has become both more important and more difficult.	retained_after_full_semantic_audit	durable_ai_system_candidate	PLATFORM-EVALUATION-SYSTEM	`Litmus: Zero-Label, Code-Driven Metric Specification for Evaluating AI Systems` 改变 `PLATFORM-EVALUATION-SYSTEM` 的长期 state/data/control 或 evaluation/security contract：Litmus: Zero-Label, Code-Driven Metric Specification for Evaluating AI Systems 的 exact-v1 机制为：Without a clear account of what a system is expected to do, how it can fail, and which failures matter, metric choices become difficult to justify, interpret, or validate. 因此 把样本、metric、judge、阈值、不确定性和 release authority 分离。
SF-2026-ARXIV-2606-23404	2606.23404	core_daily_semantic_review_required	ReasoningLens: Hierarchical Visualization and Diagnostic Auditing for Large Reasoning Models	The emergence of Large Reasoning Models has introduced exceptionally long Chain-of-Thought traces, creating a transparency burden where critical logic is often buried under massive procedural text.	retained_after_full_semantic_audit	durable_ai_system_candidate	PLATFORM-EVALUATION-SYSTEM	`ReasoningLens: Hierarchical Visualization and Diagnostic Auditing for Large Reasoning Models` 改变 `PLATFORM-EVALUATION-SYSTEM` 的长期 state/data/control 或 evaluation/security contract：ReasoningLens: Hierarchical Visualization and Diagnostic Auditing for Large Reasoning Models 的 exact-v1 机制为：To address this, we present ReasoningLens, an open-source framework designed for the hierarchical visualization and diagnostic auditing of complex reasoning chains. 因此 把样本、metric、judge、阈值、不确定性和 release authority 分离。
SF-2026-ARXIV-2606-23405	2606.23405	not_routed_by_keyword_contract	OptChain: Achieving Optimal Throughput of Permissionless Blockchains	We introduce \textit{OptChain}, a permissionless blockchain state machine replication (SMR) protocol that achieves optimal throughput.	pre_denominator_closure	outside_durable_ai_system_scope	—	`OptChain: Achieving Optimal Throughput of Permissionless Blockchains`：We introduce \textit{OptChain}, a permissionless blockchain state machine replication (SMR) protocol that achieves optimal throughput. 主要贡献不改变长期 AI-system 机制、ownership 或验收合同。
SF-2026-ARXIV-2606-23406	2606.23406	core_daily_semantic_review_required	HyperQuant: A Rate-Distortion-Optimal Quantization Pipeline for Large Language and Diffusion Models	We present HyperQuant (Hadamard, optimallY Packing, Entropy Rice-coding), a unified post-training quantization pipeline for the weights and the KV cache of large language and diffusion transformers.	pre_denominator_closure	task_model_method_without_durable_owner	—	`HyperQuant: A Rate-Distortion-Optimal Quantization Pipeline for Large Language and Diffusion Models`：We present HyperQuant (Hadamard, optimallY Packing, Entropy Rice-coding), a unified post-training quantization pipeline for the weights and the KV cache of large language and diffusion transformers. 任务建模/精度增量仍被现有模型机制吸收，没有新的系统 ownership 或发布控制面。
SF-2026-ARXIV-2606-23407	2606.23407	core_daily_semantic_review_required	Differential Spectral Damping Gap Adaptive Regularization for Ill-Conditioned Kernel Methods	Kernel methods requiring matrix inversion -- particularly Least-Squares Twin Support Vector Machines (LSTSVM) -- suffer from exponential eigenvalue decay in their system matrices, producing severely ill-conditioned problems where standard Tikhonov regularization applies uniform damping regardless of eigenvector reliability.	pre_denominator_closure	formal_result_without_implemented_system_delta	—	`Differential Spectral Damping Gap Adaptive Regularization for Ill-Conditioned Kernel Methods`：Kernel methods requiring matrix inversion -- particularly Least-Squares Twin Support Vector Machines (LSTSVM) -- suffer from exponential eigenvalue decay in their system matrices, producing severely ill-conditioned problems where standard Tikhonov regularization applies uniform damping regardless of eigenvector reliability. 形式或统计结果没有同时改变长期 AI-system owner、运行状态和验收接口。
SF-2026-ARXIV-2606-23411	2606.23411	core_daily_semantic_review_required	Quantum Convolutional Neural Networks for Groundwater Heat Plume Prediction: A Surrogate Modeling Approach	Quantum machine learning methods are increasingly explored for modeling complex environmental systems, including groundwater heat plume dynamics.	pre_denominator_closure	local_artifact_without_general_contract	—	`Quantum Convolutional Neural Networks for Groundwater Heat Plume Prediction: A Surrogate Modeling Approach`：Quantum machine learning methods are increasingly explored for modeling complex environmental systems, including groundwater heat plume dynamics. 局部数据集或 benchmark 没有改变通用 evaluator identity、release Gate 或 failure handoff。
SF-2026-ARXIV-2606-23412	2606.23412	core_daily_semantic_review_required	UnBias-Plus: Detect, Explain, and Rewrite Bias	Bias in natural language remains a persistent challenge in both human-written and AI-generated content, affecting domains such as journalism, education, and AI research.	pre_denominator_closure	task_model_method_without_durable_owner	—	`UnBias-Plus: Detect, Explain, and Rewrite Bias`：Bias in natural language remains a persistent challenge in both human-written and AI-generated content, affecting domains such as journalism, education, and AI research. 任务建模/精度增量仍被现有模型机制吸收，没有新的系统 ownership 或发布控制面。
SF-2026-ARXIV-2606-23414	2606.23414	core_daily_semantic_review_required	Leveraging Similarities in Multi-Armed Bandits	In many online learning and bandit problems, the actions we consider possess inherent similarities--for instance because they share latent traits, tags, or hierarchical structure.	pre_denominator_closure	outside_durable_ai_system_scope	—	`Leveraging Similarities in Multi-Armed Bandits`：In many online learning and bandit problems, the actions we consider possess inherent similarities--for instance because they share latent traits, tags, or hierarchical structure. 主要贡献不改变长期 AI-system 机制、ownership 或验收合同。
SF-2026-ARXIV-2606-23416	2606.23416	core_daily_semantic_review_required	Detecting Malicious Agent Skills in the Wild using Attention	LLM agents increasingly load skills, file-based packages of natural-language instructions written by third parties and distributed through marketplaces, that execute with the user's privileges.	retained_after_full_semantic_audit	durable_ai_system_candidate	PLATFORM-SECURITY	`Detecting Malicious Agent Skills in the Wild using Attention` 改变 `PLATFORM-SECURITY` 的长期 state/data/control 或 evaluation/security contract：Detecting Malicious Agent Skills in the Wild using Attention 的 exact-v1 机制为：We present Locate-and-Judge, a two-stage detector designed for this regime. 因此 把 attacker、policy、runtime data/control flow、proof boundary 与 fail-closed handoff 显式化。
SF-2026-ARXIV-2606-23417	2606.23417	core_daily_semantic_review_required	Digital Humanism and Evolutionary Design	This paper examines the two concepts of digital humanism and evolutionary design.	pre_denominator_closure	outside_durable_ai_system_scope	—	`Digital Humanism and Evolutionary Design`：This paper examines the two concepts of digital humanism and evolutionary design. 主要贡献不改变长期 AI-system 机制、ownership 或验收合同。
SF-2026-ARXIV-2606-23419	2606.23419	core_daily_semantic_review_required	GRINQH: Graded Input-based Quantization Hierarchy for Efficient LLM Generation	Autoregressive decoding with LLMs is primarily bottlenecked by GPU memory bandwidth, especially in edge-computing settings.	pre_denominator_closure	task_model_method_without_durable_owner	—	`GRINQH: Graded Input-based Quantization Hierarchy for Efficient LLM Generation`：Autoregressive decoding with LLMs is primarily bottlenecked by GPU memory bandwidth, especially in edge-computing settings. 任务建模/精度增量仍被现有模型机制吸收，没有新的系统 ownership 或发布控制面。
SF-2026-ARXIV-2606-23420	2606.23420	not_routed_by_keyword_contract	Flowing With Purpose: Latent Action Guided Flow Matching Policies For Robotic Manipulation	Flow matching has recently become a new standard for behavior cloning in robotic manipulation.	pre_denominator_closure	local_artifact_without_general_contract	—	`Flowing With Purpose: Latent Action Guided Flow Matching Policies For Robotic Manipulation`：Flow matching has recently become a new standard for behavior cloning in robotic manipulation. 局部数据集或 benchmark 没有改变通用 evaluator identity、release Gate 或 failure handoff。
