arxiv_id	source_family_id	title	status	reason	review	access	owner	disposition	audit
2605.16984	SF-2026-ARXIV-2605-16984	Closing the Gap at CRAC 2026: Two-Stage Adaptation for LLM-Based Multilingual Coreference Resolution	pre_denominator_closure	Closing the Gap at CRAC 2026: Two-Stage Adaptation for LLM-Based Multilingual Coreference Resolution 的方法/主张是：We present our submission to the LLM track of the 2026 Computational Models of Reference, Anaphora and Coreference (CRAC 2026) shared task. 其摘要结果或目标为：These design choices proved effective across languages, document lengths, and annotation guidelines. 排除边界：它增加任务/数据切片，但摘要未显示新的可复算 evaluation object、版本身份或部署 gate，故不进入长期系统分母；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.16986	SF-2026-ARXIV-2605-16986	Skills on the Fly: Test-Time Adaptive Skill Synthesis for LLM Agents	retained	Skills on the Fly: Test-Time Adaptive Skill Synthesis for LLM Agents 提出的具体变化是：We call this challenge test-time compute-to-capability conversion and propose SkillTTA, which retrieves task-relevant training trajectories and synthesizes a temporary skill conditioned on the visible target context for a solver with fixed parameters. 摘要中的长期系统挑战为：test-time skill synthesis creates ephemeral executable state that needs admission, expiry and rollback。它可能改变 `AGENT-PLATFORM` 的状态、控制或证据合同，因此保留并要求 exact-v1 challenge；摘要结果“Across ALFWorld, SpreadsheetBench, BigCodeBench, and WebShop, SkillTTA outperforms state-of-the-art reuse and optimization baselines.”暂不作为最终证据。	deep_complete	accessible	AGENT-PLATFORM	No Change — Existing Coverage	retain_reconfirmed
2605.16989	SF-2026-ARXIV-2605-16989	Decision-Aware Proximal Bridge Learning for Optimal Treatment Selection	pre_denominator_closure	Decision-Aware Proximal Bridge Learning for Optimal Treatment Selection 的方法/主张是：To bridge this gap, we introduce a policy-targeted weighted bridge loss that emphasizes decision-relevant treatment regions while retaining global stabilization. 其摘要结果或目标为：Empirically, we find that decision-aware weighting reduces regret across several bridge solvers, suggesting improved treatment selection in proximal settings. 排除边界：它是领域算法、理论分析或应用证据，未显示可迁移的系统 owner、控制边界或 release/evaluation contract 变化；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.16990	SF-2026-ARXIV-2605-16990	DreamEdit3D: Personalization of Multi-View Diffusion Models for 3D Editing	pre_denominator_closure	DreamEdit3D: Personalization of Multi-View Diffusion Models for 3D Editing 的方法/主张是：Inspired by these 2D advancements, we present a novel personalization method for text-guided 3D editing that enables compositional, object-level control through natural language. 其摘要结果或目标为：Extensive evaluations across diverse editing scenarios demonstrate that our method successfully transfers the flexibility of 2D personalization to 3D, achieving state-of-the-art edit faithfulness and identity preservation compared to existing baselines. 排除边界：它是特定感知数据集/网络的局部方法，未给出跨 workload 的表示身份、runtime lifecycle 或 release contract；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.16991	SF-2026-ARXIV-2605-16991	Response-free item difficulty modelling for multiple-choice items with fine-tuned transformers: Component-wise representation and multi-task learning	pre_denominator_closure	Response-free item difficulty modelling for multiple-choice items with fine-tuned transformers: Component-wise representation and multi-task learning 的方法/主张是：The framework provides a customisable interface for psychometrically motivated extensions. 其摘要结果或目标为：We find that joint encoding is a viable end-to-end alternative to feature-engineering pipelines; while the component-wise variant shows no detectable benefit, consistent with self-attention already harvesting the cross-component signal, the multi-task variant delivers significant paired improvements in the smallest-sample regime. 排除边界：它提供局部训练/适配技巧，但没有重定义 dataset/objective/checkpoint/runtime 之间的长期所有权合同；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.16993	SF-2026-ARXIV-2605-16993	Adversarial Fragility and Language Vulnerability in Clinical AI: A Systematic Audit of Diagnostic Collapse Under Imperceptible Perturbations and Cross-Lingual Drift in Low-Resource Healthcare Settings	pre_denominator_closure	Adversarial Fragility and Language Vulnerability in Clinical AI: A Systematic Audit of Diagnostic Collapse Under Imperceptible Perturbations and Cross-Lingual Drift in Low-Resource Healthcare Settings 的方法/主张是：Using DenseNet121, the architecture underlying CheXNet, fine-tuned on the COVID-QU-Ex chest X-ray dataset (85,318 images; COVID-19, Non-COVID Pneumonia, Normal), we demonstrate that diagnostic accuracy collapses from 89.3% to 62.0% under a Fast Gradient Method (FGM) perturbation of epsilon=0.021, a magnitude imperceptible to the human eye. 其摘要结果或目标为：Using DenseNet121, the architecture underlying CheXNet, fine-tuned on the COVID-QU-Ex chest X-ray dataset (85,318 images; COVID-19, Non-COVID Pneumonia, Normal), we demonstrate that diagnostic accuracy collapses from 89.3% to 62.0% under a Fast Gradient Method (FGM) perturbation of epsilon=0.021, a magnitude imperceptible to the human eye. 排除边界：该结论绑定医疗/脑科学/分子领域的数据定义与任务，不改变通用训练、推理或平台 owner；领域 deployment 仍需独立临床与治理合同；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.16996	SF-2026-ARXIV-2605-16996	Evaluation Drift in LLM Personality Induction: Are We Moving the Goalpost?	pre_denominator_closure	Evaluation Drift in LLM Personality Induction: Are We Moving the Goalpost? 的方法/主张是：To investigate this, we induce personality in LLMs by fine-tuning them on the long-form essays, where each essay is associated with a target Big Five personality profile. 其摘要结果或目标为：Our results demonstrate that fine-tuning consistently reduces variance in questionnaire responses across five models, directly mitigating the evaluation fragility reported in pre-trained models. 排除边界：它增加任务/数据切片，但摘要未显示新的可复算 evaluation object、版本身份或部署 gate，故不进入长期系统分母；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.16998	SF-2026-ARXIV-2605-16998	$\mathcal{O}(n)$ alternative to Quantum Fourier Transform with efficient neural net classical post-processing	pre_denominator_closure	$\mathcal{O}(n)$ alternative to Quantum Fourier Transform with efficient neural net classical post-processing 的方法/主张是：We construct a family of shallow circuits using Hadamards and controlled-Phase gates, HP-$L$ circuits, that we prove preserve shift invariance. 其摘要结果或目标为：We construct a family of shallow circuits using Hadamards and controlled-Phase gates, HP-$L$ circuits, that we prove preserve shift invariance. 排除边界：它是领域算法、理论分析或应用证据，未显示可迁移的系统 owner、控制边界或 release/evaluation contract 变化；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.16999	SF-2026-ARXIV-2605-16999	Ranking-Aware Calibration for Reliable Multimodal Reinforcement Learning	pre_denominator_closure	Ranking-Aware Calibration for Reliable Multimodal Reinforcement Learning 的方法/主张是：We introduce Ranking-Aware Calibration (RAC), a training-time framework that supervises confidence using two comparison signals that group-based RL already produces at no additional labeling cost. 其摘要结果或目标为：Empirical results show that the ranking-aware loss substantially improves task accuracy by teaching the policy to discriminate between better and worse reasoning, while the pairwise corruption loss reduces calibration error under degraded inputs. 排除边界：它增加任务/数据切片，但摘要未显示新的可复算 evaluation object、版本身份或部署 gate，故不进入长期系统分母；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.17000	SF-2026-ARXIV-2605-17000	BoLT: A Benchmark to Democratize Black-box Optimization Research for Expensive LLM Tasks	pre_denominator_closure	BoLT: A Benchmark to Democratize Black-box Optimization Research for Expensive LLM Tasks 的方法/主张是：We introduce BoLT, the first LLM-centric benchmark that democratizes LLM research for the BBO community. 其摘要结果或目标为：Each problem in BoLT is grounded in real experimental data and made fully reproducible and accessible through lightweight surrogate models fitted to the results of thousands of real LLM experiments. 排除边界：它增加任务/数据切片，但摘要未显示新的可复算 evaluation object、版本身份或部署 gate，故不进入长期系统分母；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.17003	SF-2026-ARXIV-2605-17003	Learning-Zone Energy: Online Data Selection for Efficient RL Post-Training	retained	Learning-Zone Energy: Online Data Selection for Efficient RL Post-Training 提出的具体变化是：To address this fundamental inefficiency, we propose Learning-Zone Energy (LZE), a theoretically grounded, fully online data selection framework that concentrates computation on the model's active learning frontier. 摘要中的长期系统挑战为：online RL data selection becomes a control loop over current policy frontier rather than a static dataset。它可能改变 `TRAIN-DATA` 的状态、控制或证据合同，因此保留并要求 exact-v1 challenge；摘要结果“Our code is available at https://github.com/Stellaris167/LZE.”暂不作为最终证据。	deep_complete	accessible	TRAIN-DATA	Integrate	retain_reconfirmed
2605.17007	SF-2026-ARXIV-2605-17007	HalluScore: Large Language Model Hallucination Question Answering Benchmark	pre_denominator_closure	HalluScore: Large Language Model Hallucination Question Answering Benchmark 的方法/主张是：To address this gap, we introduce HalluScore, a structured Arabic question answering benchmark designed to evaluate hallucination behavior in LLMs across different levels of reasoning difficulty, various knowledge domains, historical timelines, and culturally grounded Arabic scenarios. 其摘要结果或目标为：These results suggest that hallucination in Arabic LLMs extends beyond factual inaccuracies, encompassing challenges related to cultural understanding, linguistic reasoning, and logical consistency. 排除边界：它增加任务/数据切片，但摘要未显示新的可复算 evaluation object、版本身份或部署 gate，故不进入长期系统分母；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.17008	SF-2026-ARXIV-2605-17008	The IsalProgram Programming Language	pre_denominator_closure	The IsalProgram Programming Language 的方法/主张是：We introduce IsalProgram (Instruction Set and Language for Programming), a novel assembly-like programming language with three distinctive theoretical properties: (1) it is a regular language in the sense of formal language theory, meaning its programs are accepted by a finite automaton; (2) every finite string over the instruction alphabet is a syntactically valid program; and (3) it makes no explicit use of memory addresses or variable names, absolute or relative. 其摘要结果或目标为：We further discuss IsalProgram's potential advantages as a target language for neural program synthesis, the amenability of its program space to metric-based exploration via the Levenshtein edit distance, and directions for analyzing computability and complexity within this framework. 排除边界：它提供局部训练/适配技巧，但没有重定义 dataset/objective/checkpoint/runtime 之间的长期所有权合同；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.17010	SF-2026-ARXIV-2605-17010	Algorithmic Cultivation: How Social Media Feeds Shape User Language	pre_denominator_closure	Algorithmic Cultivation: How Social Media Feeds Shape User Language 的方法/主张是：Drawing on Cultivation Theory, we examine whether algorithmic feeds function as online environments that leave measurable traces in users' language. 其摘要结果或目标为：We find that users exposed to these feeds show significantly greater stylistic accommodation, semantic alignment, and register formalization than matched controls. 排除边界：它增加任务/数据切片，但摘要未显示新的可复算 evaluation object、版本身份或部署 gate，故不进入长期系统分母；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.17011	SF-2026-ARXIV-2605-17011	Topo-GS: Continuous Volumetric Embedding of High-Dimensional Data via Topological Gaussian Splatting	pre_denominator_closure	Topo-GS: Continuous Volumetric Embedding of High-Dimensional Data via Topological Gaussian Splatting 的方法/主张是：To address these limitations, we introduce Topo-GS, a framework that repurposes 3D Gaussian Splatting (3DGS) to cast multidimensional projection as a meshless volumetric reconstruction process. 其摘要结果或目标为：Quantitative and visual evaluations demonstrate that Topo-GS successfully transforms discrete scatter plots into continuous volumetric representations, where inherent projection distortions explicitly manifest as observable geometric variations, while preserving local topological fidelity comparable to discrete baselines. 排除边界：它是领域算法、理论分析或应用证据，未显示可迁移的系统 owner、控制边界或 release/evaluation contract 变化；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.17014	SF-2026-ARXIV-2605-17014	RHINO: Reconstructing Human Interactions with Novel Objects from Monocular Videos	pre_denominator_closure	RHINO: Reconstructing Human Interactions with Novel Objects from Monocular Videos 的方法/主张是：We develop RHINO (Reconstructing Human Interactions with Novel Objects), a three-step framework that recovers in 3D a human, novel (unseen) manipulated object, and static scene in a common world frame from a monocular RGB video. 其摘要结果或目标为：For evaluation, we capture a new dataset of handheld monocular videos synchronized with a volumetric 4D capture stage, providing ground-truth shape and camera motion. 排除边界：它增加任务/数据切片，但摘要未显示新的可复算 evaluation object、版本身份或部署 gate，故不进入长期系统分母；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.17017	SF-2026-ARXIV-2605-17017	When Dynamics Shift, Robust Task Inference Wins: Offline Imitation Learning with Behavior Foundation Models Revisited	pre_denominator_closure	When Dynamics Shift, Robust Task Inference Wins: Offline Imitation Learning with Behavior Foundation Models Revisited 的方法/主张是：To the best of our knowledge, this is the first BFM-based framework that achieves robustness to dynamics shifts while relying solely on offline data from a single nominal environment. 其摘要结果或目标为：These results demonstrate that robust policy can be achieved entirely at task-inference time, improving the practicality of BFMs in dynamic settings. 排除边界：它提供局部训练/适配技巧，但没有重定义 dataset/objective/checkpoint/runtime 之间的长期所有权合同；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.17019	SF-2026-ARXIV-2605-17019	StreamingEffect: Real-Time Human-Centric Video Effect Generation	pre_denominator_closure	StreamingEffect: Real-Time Human-Centric Video Effect Generation 的方法/主张是：In this paper, we present \textbf{StreamingEffect}, a real-time human-centric streaming video effect framework. 其摘要结果或目标为：Experiments show that our method enables real-time, high-quality 720p video editing on a single H200 GPU. 排除边界：该工作主要改变教育任务、课程或学习者评测，不重新分配通用 AI System 的状态与控制权；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.17021	SF-2026-ARXIV-2605-17021	A Conflict-aware Evidential Framework for Reliable Sleep Stage Classification	pre_denominator_closure	A Conflict-aware Evidential Framework for Reliable Sleep Stage Classification 的方法/主张是：In this paper, we propose ConfSleepNet, a conflict-aware evidential framework that dynamically resolves inter-view conflicts. 其摘要结果或目标为：Both theoretical analysis and experimental results demonstrate the effectiveness of ConfSleepNet in sleep staging tasks. 排除边界：它是特定感知数据集/网络的局部方法，未给出跨 workload 的表示身份、runtime lifecycle 或 release contract；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.17026	SF-2026-ARXIV-2605-17026	Why Do Reasoning Models Lose Coverage? The Role of Data and Forks in the Road	retained	While these methods reliably improve pass@1 accuracy, prior works have observed that they show a coverage shrinkage behavior, where pass@k degrades relative to the base model.	deep_complete	accessible	TRAIN-DATA	Integrate	false_negative_recovered
2605.17028	SF-2026-ARXIV-2605-17028	PARALLAX: Separating Genuine Hallucination Detection from Benchmark Construction Artifacts	retained	We show, however, that much of this apparent progress does not survive scrutiny.	deep_complete	accessible	PLATFORM-EVALUATION-SYSTEM	No Change — Existing Coverage	false_negative_recovered
2605.17029	SF-2026-ARXIV-2605-17029	Task Abstention for Large Language Models in Code Generation	pre_denominator_closure	Task Abstention for Large Language Models in Code Generation 的方法/主张是：We evaluate our method on benchmark datasets using several open-source code LLMs. 其摘要结果或目标为：Results show that our method allows generative models to more accurately and efficiently identify and abstain from tasks that induce hallucination compared to existing techniques, providing a reliable mechanism for safer and more robust code generation. 排除边界：它增加任务/数据切片，但摘要未显示新的可复算 evaluation object、版本身份或部署 gate，故不进入长期系统分母；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.17033	SF-2026-ARXIV-2605-17033	Generalizable and Actionable Parts Pose Estimation with Symmetry Annotation-Free Learning Strategy	pre_denominator_closure	Generalizable and Actionable Parts Pose Estimation with Symmetry Annotation-Free Learning Strategy 的方法/主张是：In this paper, we propose SAFAG, a novel Symmetry Annotation-Free framework for Generalizable and Actionable Parts Pose Estimation. 其摘要结果或目标为：The experimental results demonstrate the superior performance and robustness of our SAFAG. 排除边界：它是模型能力、表示或单项算法增量，未改变长期 runtime state/data/control ownership 或系统验收接口；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.17034	SF-2026-ARXIV-2605-17034	Privacy Policy Enforcement Guardrails for Data-Sensitive Retrieval-Augmented Generation	retained	Privacy Policy Enforcement Guardrails for Data-Sensitive Retrieval-Augmented Generation 提出的具体变化是：We introduce a Privacy Policy Enforcement (PPE) framework using dual one-class density estimators with fused text embeddings and a calibrated abstain region for out-of-distribution inputs. 摘要中的长期系统挑战为：RAG privacy enforcement must mediate retrieval and generation effects rather than rely on prompt policy。它可能改变 `PLATFORM-SECURITY` 的状态、控制或证据合同，因此保留并要求 exact-v1 challenge；摘要结果“This methodology provides a robust stress-testing standard for any synthetic-data-trained classifier.”暂不作为最终证据。	deep_complete	accessible	PLATFORM-SECURITY	No Change — Existing Coverage	retain_reconfirmed
2605.17036	SF-2026-ARXIV-2605-17036	Reliability and Effectiveness of Autonomous AI Agents in Supply Chain Management	pre_denominator_closure	Reliability and Effectiveness of Autonomous AI Agents in Supply Chain Management 的方法/主张是：We introduce agent bullwhip: the amplification of run-to-run decision instability in autonomous multi-echelon systems. 其摘要结果或目标为：We show that decision instability can amplify both across facilities at a fixed point in time and within the same facility over time, even when the demand path is held fixed. 排除边界：它提供局部训练/适配技巧，但没有重定义 dataset/objective/checkpoint/runtime 之间的长期所有权合同；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.17037	SF-2026-ARXIV-2605-17037	D$^2$Evo: Dual Difficulty-Aware Self-Evolution for Data-Efficient Reinforcement Learning	pre_denominator_closure	D$^2$Evo: Dual Difficulty-Aware Self-Evolution for Data-Efficient Reinforcement Learning 的方法/主张是：To address these issues, we propose D$^2$Evo, a Dual Difficulty-aware self-Evolution RL framework. 其摘要结果或目标为：Extensive experiments demonstrate that D$^2$Evo outperforms existing methods on mathematical reasoning benchmarks with fewer than 2K real mathematical samples, and exhibits strong generalization on general reasoning benchmarks. 排除边界：它增加任务/数据切片，但摘要未显示新的可复算 evaluation object、版本身份或部署 gate，故不进入长期系统分母；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.17038	SF-2026-ARXIV-2605-17038	Evidential Information Fusion on Possibilistic Structure	pre_denominator_closure	Evidential Information Fusion on Possibilistic Structure 的方法/主张是：To overcome this limitation, we propose a reversible transformation, derived from the isopignistic principle, between belief functions and a possibilistic structure defined on the power set. 其摘要结果或目标为：Unlike fusion methods rooted in Dempster semantics, the proposed framework supports more flexible combination behaviors and exhibits advantages in non-distinct source fusion, conflict management, parametric combination design, and heterogeneous information fusion. 排除边界：它属于 Agent 局部能力或应用方案；摘要尚未形成新的 authority、durable state、effect commit 或 failure-recovery contract；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.17039	SF-2026-ARXIV-2605-17039	Privacy-Preserving Generation Fraud Detection for Distributed Photovoltaic Systems: A Solar Irradiance-Fused Federated Learning Framework	pre_denominator_closure	Privacy-Preserving Generation Fraud Detection for Distributed Photovoltaic Systems: A Solar Irradiance-Fused Federated Learning Framework 的方法/主张是：This paper develops a privacy-preserving distributed PVG-FD framework based on federated learning (FL). 其摘要结果或目标为：The results also show its scalability across varying community sizes and strong robustness to class imbalance. 排除边界：它增加任务/数据切片，但摘要未显示新的可复算 evaluation object、版本身份或部署 gate，故不进入长期系统分母；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.17041	SF-2026-ARXIV-2605-17041	Agentic AI Translate: An Agentic Translator Prototype for Translation as Communication Design	pre_denominator_closure	Agentic AI Translate: An Agentic Translator Prototype for Translation as Communication Design 的方法/主张是：We present Agentic AI Translate, an agentic translator prototype that operationalises the thesis of Yamada (forthcoming) -- that the metalanguage of Translation Studies has become an instruction code for generative AI. 其摘要结果或目标为：Empirical validation is left for future work; the contribution here is conceptual and architectural -- an executable embodiment of the position that translation in the GenAI era is communication design, not text conversion. 排除边界：它属于 Agent 局部能力或应用方案；摘要尚未形成新的 authority、durable state、effect commit 或 failure-recovery contract；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.17042	SF-2026-ARXIV-2605-17042	Thermal-Only Crowd Counting with Deployment-Time Privacy Protection	pre_denominator_closure	Thermal-Only Crowd Counting with Deployment-Time Privacy Protection 的方法/主张是：We propose the first thermal-only framework specifically designed for privacy-conscious crowd counting, eliminating RGB dependency at inference time and substantially reducing the privacy exposure associated with continuous RGB capture in public surveillance deployments. 其摘要结果或目标为：Critically, we demonstrate that single-step LCM denoising yields features most faithful to the structural content of the depth conditioning signal, while multi-step approaches progressively decouple features from the conditioning input and accumulate errors that degrade counting accuracy. 排除边界：它增加任务/数据切片，但摘要未显示新的可复算 evaluation object、版本身份或部署 gate，故不进入长期系统分母；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.17044	SF-2026-ARXIV-2605-17044	PersonaArena: Dynamic Simulation for Evaluating and Enhancing Persona-Level Role-Playing in Large Language Models	pre_denominator_closure	PersonaArena: Dynamic Simulation for Evaluating and Enhancing Persona-Level Role-Playing in Large Language Models 的方法/主张是：In this work, we present PersonaArena, a dynamic simulation framework for evaluating and improving persona-level role-playing in LLMs. 其摘要结果或目标为：Through extensive experiments, we demonstrate that PersonaArena enables rigorous evaluation and enhancement of LLMs' role-playing capabilities, advancing the development of more authentic and socially adept AI agents. 排除边界：它属于 Agent 局部能力或应用方案；摘要尚未形成新的 authority、durable state、effect commit 或 failure-recovery contract；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.17045	SF-2026-ARXIV-2605-17045	Empirical evaluation of Time Series Foundation Models for Day-ahead and Imbalance Electricity Price Forecasting in Belgium	pre_denominator_closure	Empirical evaluation of Time Series Foundation Models for Day-ahead and Imbalance Electricity Price Forecasting in Belgium 的方法/主张是：In contrast, the model yields 10% higher MAE predicting imbalance prices across all forecast horizons, except for the two-hour-ahead horizon. 其摘要结果或目标为：Addressing this gap, this study provides a systematic empirical evaluation of several TSFMs, specifically Chronos-2 and Chronos-Bolt (developed by Amazon), and TimesFM 2.5 (provided by Google), for forecasting Belgian day-ahead and imbalance electricity prices. 排除边界：它优化特定预测/金融 workload；没有改变通用数据 lineage、在线调度或证据提交权；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.17046	SF-2026-ARXIV-2605-17046	1GC-7RC: One Graphic Card -- Seven Research Challenges! How Good Are AI Agents at Doing Your Job?	pre_denominator_closure	1GC-7RC: One Graphic Card -- Seven Research Challenges! How Good Are AI Agents at Doing Your Job? 的方法/主张是：We introduce **1GC-7RC** (*Single Graphic Card: Seven Research Challenges*), a benchmark comprising seven ML tasks spanning language modeling, image classification, semantic segmentation, graph learning, tabular prediction, time-series forecasting, and text classification. 其摘要结果或目标为：The benchmark, harness, and all evaluation artifacts are publicly available on GitHub at https://github.com/Strolchii/1GC-7RC-Benchmark to facilitate reproducible comparison of future agents. 排除边界：它是特定感知数据集/网络的局部方法，未给出跨 workload 的表示身份、runtime lifecycle 或 release contract；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.17058	SF-2026-ARXIV-2605-17058	Learning Multi-Timescale Abstractions for Hierarchical Combinatorial Planning	pre_denominator_closure	Learning Multi-Timescale Abstractions for Hierarchical Combinatorial Planning 的方法/主张是：We introduce a model-based hierarchical framework for sequential stochastic combinatorial decision-making that directly addresses this issue. 其摘要结果或目标为：Across challenging SSCO benchmarks, our method outperforms strong baselines. 排除边界：它增加任务/数据切片，但摘要未显示新的可复算 evaluation object、版本身份或部署 gate，故不进入长期系统分母；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.17061	SF-2026-ARXIV-2605-17061	quantum-safe: Bridging the Post-Quantum Production Gap with a Hybrid-by-Default Python Cryptography Library	pre_denominator_closure	quantum-safe: Bridging the Post-Quantum Production Gap with a Hybrid-by-Default Python Cryptography Library 的方法/主张是：We present quantum-safe, a Python library that closes all three critical gaps we identify, and a systematic evaluation of the nine-library ecosystem that quantifies them. 其摘要结果或目标为：All results are reproducible via a single Docker command. 排除边界：它属于 Agent 局部能力或应用方案；摘要尚未形成新的 authority、durable state、effect commit 或 failure-recovery contract；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.17062	SF-2026-ARXIV-2605-17062	The Range Shrinks, the Threat Remains: Re-evaluating LLM Package Hallucinations on the 2026 Frontier-Model Cohort	retained	The Range Shrinks, the Threat Remains: Re-evaluating LLM Package Hallucinations on the 2026 Frontier-Model Cohort 提出的具体变化是：Across 199,845 paired Python and JavaScript prompts validated against PyPI and npm master lists, we measure overall hallucination rates between 4.62% (Claude Haiku 4.5) and 6.10% (GPT-5.4-mini) -- an order-of-magnitude compression of the inter-model spread observed by Spracklen, but not a retirement of the threat. 摘要中的长期系统挑战为：package hallucinations create a model-to-software-supply-chain effect path requiring independent resolution。它可能改变 `PLATFORM-SECURITY` 的状态、控制或证据合同，因此保留并要求 exact-v1 challenge；摘要结果“We further document a Python-over-JavaScript hallucination asymmetry that inverts Spracklen's 2024 finding, identify a Haiku-below-Sonnet inversion within the Anthropic family, and observe a Jaccard-similarity peak between DeepSeek V3.2 and GPT-5.4-mini (J = 0.343) suggestive of shared training-data origins.”暂不作为最终证据。	deep_complete	accessible	PLATFORM-SECURITY	No Change — Existing Coverage	retain_reconfirmed
